node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
23,1,36.9539122365,44.0033617251277,4.17687167342211,43.5939088,4.4689834,36.9539122365,0,1978.40590493864,2015.35981717515,1485000
23,24,21.6226174145,44.0033617251277,4.17687167342211,43.1768618241288,3.78339301510068,21.6226174145,0,1978.40590493864,2000.02852235315,1485000
24,27,5.497523236526,43.1768618241288,3.78339301510068,45.2913728336663,6.9824850336704,27.120140651026,21.6226174145,2000.02852235315,2005.52604558967,1485000
24,25,1.190408788042,43.1768618241288,3.78339301510068,43.4434282274959,3.96244090257607,22.813026202542,21.6226174145,2000.02852235315,2001.21893114119,1485000
25,26,9.73847434905,43.4434282274959,3.96244090257607,45.3315846346707,2.1811405619177,32.551500551592,22.813026202542,2001.21893114119,2010.95740549024,1485000
25,2,5.419425023197,43.4434282274959,3.96244090257607,41.3154689,2.0130559,28.232451225739,22.813026202542,2001.21893114119,2006.63835616438,1485000
26,3,5.605436039817,45.3315846346707,2.1811405619177,45.5811459,4.631063,38.156936591409,32.551500551592,2010.95740549024,2016.56284153005,1485000
26,4,5.630026203752,45.3315846346707,2.1811405619177,45.644571,5.010241,38.181526755344,32.551500551592,2010.95740549024,2016.58743169399,1485000
27,5,10.67869637201,45.2913728336663,6.9824850336704,43.6108535,3.8761323,37.798837023036,27.120140651026,2005.52604558967,2016.20474196168,1485000
27,28,1.88073414229,45.2913728336663,6.9824850336704,46.3501137933756,8.04532484962554,29.000874793316,27.120140651026,2005.52604558967,2007.40677973196,1485000
28,22,8.319247665299,46.3501137933756,8.04532484962554,45.7351456,4.6108043,37.320122458615,29.000874793316,2007.40677973196,2015.72602739726,1485000
28,29,4.732420803396,46.3501137933756,8.04532484962554,49.7076310396923,11.1826706505037,33.733295596712,29.000874793316,2007.40677973196,2012.13920053536,1485000
29,21,4.593039901802,49.7076310396923,11.1826706505037,51.165691,10.451526,38.326335498514,33.733295596712,2012.13920053536,2016.73224043716,1485000
29,30,1.453512776047,49.7076310396923,11.1826706505037,51.6873783450956,13.0428740196093,35.186808372759,33.733295596712,2012.13920053536,2013.5927133114,1485000
30,31,1.448187879299,51.6873783450956,13.0428740196093,51.3567291018587,12.4068544941353,36.634996252058,35.186808372759,2013.5927133114,2015.0409011907,1485000
30,20,2.059341483117,51.6873783450956,13.0428740196093,52.5200066,13.404954,37.246149855876,35.186808372759,2013.5927133114,2015.65205479452,1485000
31,42,0.3832017980428,51.3567291018587,12.4068544941353,51.5929628366324,12.2067412389808,37.0181980501008,36.634996252058,2015.0409011907,2015.42410298875,1485000
31,32,0.9930657443918,51.3567291018587,12.4068544941353,51.7791247424031,13.4485868596564,37.6280619964498,36.634996252058,2015.0409011907,2016.03396693509,1485000
32,33,0.0644015479409,51.7791247424031,13.4485868596564,51.6656627469494,13.6831527366355,37.6924635443907,37.6280619964498,2016.03396693509,2016.09836848304,1485000
32,6,2.711236942182,51.7791247424031,13.4485868596564,51.3396955,12.3730747,40.3392989386318,37.6280619964498,2016.03396693509,2018.74520387728,1485000
33,34,3.051946654464,51.6656627469494,13.6831527366355,52.1757103340714,18.2918259343681,40.7444101988547,37.6924635443907,2016.09836848304,2019.1503151375,1485000
