state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(lineage_level0_A)	tmrca(lineage_level0_B)	tmrca(lineage_level0_C)	tmrca(lineage_level0_D)	tmrca(lineage_level0_E)	tmrca(lineage_level0_F)	tmrca(lineage_level0_G)	age(lineage_level0_A)	age(lineage_level0_B)	age(lineage_level0_C)	age(lineage_level0_D)	age(lineage_level0_E)	age(lineage_level0_F)	age(lineage_level0_G)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(KU573070|216606/2013|culex_pipiens|IT|2013)	age(KX816647|208576-8/2011|culex_pipiens|IT|2011-08)	age(KX816651|211204-8/2012|culex_pipiens|IT|2012-08)	age(KX816650|211984-4/2012|culex_pipiens|IT|2012-08)	age(KU573075|201602-24/2014|culex_pipiens|IT|2014)	age(KX816652|211204-7/2012|culex_pipiens|IT|2012-08)	age(ON032479|ITA2010_12543|turdus_merula|IT|2010)	age(KX555625|NA|turdus_merula|IT|2010)	age(KX555627|NA|turdus_merula|IT|2010)	age(KX555628|NA|turdus_merula|IT|2010)	age(KU573072|221034-3/2013|culex_pipiens|IT|2013)	age(JF266698|NA|turdus_merula|IT|2009)	age(EF206350|Budapest|turdus_merula|HU|2005)	age(AY453411|NA|NA|AT|2001)	age(MT784898|NA|turdus_iliacus|IT|2017)	age(MT784899|NA|turdus_merula|IT|2017)	age(ON032485|ITA2021_302331|turdus_merula|IT|2021)	age(ON032474|ITA2020_115108|culex_pipiens|IT|2020)	age(ON032476|ITA2020_155885|turdus_merula|IT|2020)	age(ON032486|ITA2021_310782|turdus_merula|IT|2021)	age(KX977447|NA|turdus_merula|BE|2016-09)	age(MK230890|Villers/2017|turdus_merula|BE|2017-08)	age(KY263624|NA|turdus_merula|BE|2016-10)	age(KY199558|NA|turdus_merula|DE|2016)	age(MK230892|Richelle/2017|turdus_merula|BE|2017-08)	age(MT580899|NA|strix_nebulosa|DE|2018)	age(KX816653|206795-3/2012|culex_pipiens|IT|2012-09)	age(KU573073|229615-1/2013|culex_pipiens|IT|2013)	age(KX555629|NA|turdus_merula|IT|2015)	age(MG888044|NA|culex_pipiens|RS|2014-08)	age(KC754957|ArD192495|culex_neavei|SN|2007)	age(MN813491|UG09615|culex_univittatus|UG|2012)	age(KC754955|HB81P08|homo_sapiens|CF|1981)	age(KC754956|ArD101291|culex_univittatus|SN|1993)	age(ON813227|SN2005_ArD_171185|culex_neavei|SN|2005)	age(MN813492|SARR1776|culex_neavei|ZA|1959)	age(MN813488|DakPM173701|culex_neavei|SN|2003)	age(KC754954|ArD19848|culex_perfuscus|SN|1974)	age(KX268472|HU10279_09|culex_perexiguus|ES|2009)	age(MN813489|HU10279-09|culex_perexiguus|ES|2009)	age(KY199556|NA|strix_nebulosa|DE|2016)	age(KY294723|S-1238|turdus_merula|DE|2016)	age(KY294722|S-1232|turdus_merula|DE|2016)	age(KY199557|NA|turdus_merula|DE|2016)	age(MK419834|USU-BE-Scoter/2018|melanitta_nigra|BE|2018-08)	age(PQ041659|USUV_TM_Netherlands_2016|NA|NL|2020)	age(OM202464|Greater_London_2021|turdus_merula|UK|2021-09)	age(MW001216|NA|turdus_merula|UK|2020-07)	age(NA|Blackbird_London_2022_b|turdus_merula|UK|2022-09)	age(NA|Blackbird_London_2022_a|turdus_merula|UK|2022-09)	age(NA|Blackbird_Cambridgeshire_2023_a|turdus_merula|UK|2023-08)	age(NA|AS201600289_BEC009|strix_nebulosa|NL|2016)	age(KY128482|Snebulosa-6004/NL/2016|strix_nebulosa|NL|2016-09)	age(KY263625|NA|turdus_merula|BE|2016-10)	age(MK230891|Seraing/2017|turdus_merula|BE|2017-08)	age(ON755215|Turdusmerula13_feather_3W1L_Day0|turdus_merula|NL|2016)	age(OU674388|NA|turdus_merula|LU|2020-09)	age(ON755209|Turdusmerula14_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755217|Turdusmerula15_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755210|Turdusmerula17_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755211|Turdusmerula19_feather_WLC_Day43|turdus_merula|NL|2016)	age(ON755221|Turdusmerula20_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755219|Turdusmerula18_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON813235|ITA2021_300240|turdus_merula|IT|2021)	age(KU573074|245735-8/2013|culex_pipiens|IT|2013)	age(ON813229|SN2005_ArD_173133|culex_neavei|SN|2005)	age(KX816646|200092/2010|turdus_merula|IT|2010-08)	age(ON813225|SN2013_260237|culex_neavei|SN|2013)	age(ON813220|SN2016_286066|culex_neavei|SN|2016)	age(ON813224|SN2016_286099|culex_poicilipes|SN|2016)	age(ON813223|SN2016_286125|culex_neavei|SN|2016)	age(ON813222|SN2016_288158|culex_neavei|SN|2016)	age(ON813221|SN2016_288129|culex_neavei|SN|2016)	age(ON813236|305920/2021|culex_pipiens|IT|2021)	treeLikelihood	branchRates	coalescent
68175000	-72721.96913642381	-9828.683319248139	-62893.285817175674	112.83030971719802	1911.9483788073921	2187.948031391367	31.29500180278502	20.556953145153518	34.35411654553096	19.58337874932691	25.35820354493161	31.453784121945656	50.92883110366487	1993.483686721805	2004.2217353794365	1990.424571979059	2005.1953097752632	1999.4204849796583	1993.3249044026445	1973.8498574209252	164.95256696297426	17.747250554822692	21.786112339031224	0.23925437354248247	0.25024741667698486	0.24352111508596605	0.26697709469456415	0.054937134405000844	1.3832337847788776	0.330952107758702	2.338095784482624	3.393792927417172E-4	1.980520491138811E-4	3.018025352414215E-4	0.5974759077440865	-0.008507731135763181	11.219585536895442	13.188502370369315	12.125890157525973	12.118894443460281	10.111688278561168	12.119765691625465	14.6528653249093	14.762631614406597	14.051638611662238	14.634517070749212	11.103851594473031	15.613871271174006	18.827481643832215	23.768733007571797	7.0742751458993975	6.886920524152067	3.024693177644225	4.165885453025169	4.163345697847091	3.420501045991963	8.038948320678033	7.1685192035164444	7.99133257724606	7.786512597848503	7.130214881564775	6.4464507661898685	12.054291093519051	10.960661040811313	9.706719596481657	10.170864256183062	17.74219097736277	12.020367373973619	43.70119279459673	31.216565987134565	19.540807692984714	65.77765515090022	21.663456132360476	49.780311429283344	15.700702337807328	15.690917338565457	8.605651229511267	8.73361738367845	8.63558150405777	8.57953639888805	6.19034553683249	4.618026176961761	3.072928341999977	4.278936191050074	2.106702597116461	2.0846224938941442	1.1754016333389887	8.233629867353475	8.110513973510171	7.987367197162411	7.157354614435945	8.00524318197206	4.094218596570354	8.233835742229632	7.869317647765146	8.204572898711183	7.985718569483057	8.074483795085088	7.811174324919742	3.164728171278148	11.629620180691585	19.415478198216558	14.12013560974058	11.250719616444686	8.570721076097284	7.854761590500817	8.495938822961808	8.00991359411142	8.663366030937741	3.0535917992341113	-62893.285817175674	-6781.3598826994175	-3025.3967460700765
68400000	-72681.77447869403	-9829.674489019464	-62852.09998967456	115.90473298628126	1908.8739555383088	2194.333080416831	32.75798054161409	17.574884521117287	42.76230529151315	19.97434172040025	22.62710308929161	29.207862304339045	50.477874442917106	1992.0207079829759	2007.2038040034727	1982.0163832330768	2004.80434680419	2002.1515854352983	1995.570826220251	1974.300814081673	178.99906478524963	15.733125671900911	24.39783431651055	0.24169647139851289	0.24971144938525391	0.24816128535741944	0.2604307938588112	0.03351900799282874	1.3083890260223492	0.3328878365570417	2.3342243268859404	3.415045768993377E-4	2.1300872730874013E-4	3.045581834162103E-4	0.5898006899836477	-0.013951102630261229	11.361559411215174	13.172995710608587	12.159598147806872	12.124262667286379	10.341808616470553	12.131391575492591	14.70808378943305	14.343428708550237	14.162154507883919	14.211292554509942	10.848555685297159	15.262347630284522	18.949638269875027	23.169655825051674	6.9570200821238	7.4019070656031	3.227100663646509	4.530718889701132	3.9959433500220345	3.522591211889318	8.074945912943864	7.124493042672526	7.998940961790836	8.29689207337547	7.142359059059824	6.541716544915064	12.06232032336176	11.473407454289998	9.451063070753479	10.136016094187157	17.710578069117386	11.906615809474143	43.4873143535295	31.584769012888685	18.973211312503064	65.6509276129973	21.32679616287013	50.09701737431258	14.788605077280746	15.705445805500327	8.1803748176171	8.516330409557051	7.969964075110077	8.69420560114982	6.1198544860197135	4.574996162546076	3.0359055197945084	4.207433723080908	2.1032348583369993	2.0609870207679757	1.1474538587280738	8.732332232004943	8.10638731383831	8.027415262764245	7.155430058631493	8.539279949520871	4.030718906143932	7.901830528711436	7.865822087282073	7.8949605850229485	7.785460428985366	8.025257894767625	7.982774061451291	3.3180742801175236	11.188242076995277	19.77737529466198	14.165355440965602	10.813346011432511	8.244707246178345	8.668512703282003	8.095093684259759	7.94123852533842	8.210081872802288	3.5258402776659574	-62852.09998967456	-6781.3598826994175	-3026.3977058225682
68625000	-72664.93288208361	-9792.512514537377	-62872.420367546234	112.31571555271825	1912.4629729718717	2133.2947538144135	29.19627208098636	14.88711201611381	34.36148578152307	19.854756335967487	23.693234527958925	35.223784093011226	51.941087826029744	1995.5824164436037	2009.8915765084762	1990.417202743067	2004.9239321886225	2001.085453996631	1989.5549044315787	1972.8376006985602	144.29364255103965	18.543607320171056	21.990810522035616	0.23864446252427912	0.25339562024021456	0.24672111919605985	0.2612387980394441	0.03177274916693262	1.29270570217578	0.34340522933844103	2.313189541323141	3.2881592081270776E-4	1.9247741911246837E-4	3.063009629186816E-4	0.5438999108152799	0.016066877706081888	10.977340877838586	13.166305249161752	12.139107735781128	12.173183391448969	9.916549579544302	12.145836553389834	14.482637491767974	14.221194947288685	14.567668405278763	14.065266055884836	11.530112949064582	15.316061318335473	19.01846632325427	23.261939344549358	6.8913679687612515	7.1159862179167765	2.9738124157963366	4.456178491846735	4.113569422398606	2.9350316304340414	8.111957533457764	7.132967417374291	7.9953283535597945	8.46188244785373	7.188276473743856	6.014653940846206	12.063075414673762	10.899178195213423	8.852235213937126	10.177944829275129	17.689922978298362	12.421752727182769	43.450434833870574	31.566882715381013	19.635736104634812	65.34982535059059	21.263913092950915	50.3816128170845	15.088392162685906	14.967511122696894	8.221598536502956	8.475873395224498	8.376208270785504	7.954238920662311	6.1174088917289176	4.066920686121955	3.050559695185882	4.224078747768509	2.0836090606360385	2.0571455996959873	1.1412153953423554	7.859671643859631	8.048643788399655	7.963406658078428	7.187793177194607	8.668936153236274	4.05935046992874	7.932756958121674	7.854963649021923	8.144513779498036	8.382516132167897	7.793619010000539	8.033489983986106	2.941037376470311	11.393821787864765	19.48091314065249	14.181656083909905	11.41013435128649	8.604622717742362	8.450304466983381	8.42752872640439	8.432470268596239	8.481088294384076	3.381370873571527	-62872.420367546234	-6781.3598826994175	-2989.624600824444
68850000	-72674.31265591108	-9833.992445009673	-62840.3202109014	99.34186154439622	1925.436826980194	2164.090539589291	28.505180299070705	15.945260920867165	36.072483056217116	19.864909753417482	24.26705805172943	35.24649111672319	50.237413369243484	1996.2735082255194	2008.8334276037228	1988.706205468373	2004.9137787711725	2000.5116304728606	1989.5321974078668	1974.5412751553465	176.62351016039585	15.66874312536015	22.349630663881726	0.2364274556822309	0.24841200167524338	0.24406548696933145	0.271095055673192	0.021199451810059923	1.5317609088194901	0.32464483777652103	2.3507103244469785	3.330999719923613E-4	1.8836941922165286E-4	3.082535128094362E-4	0.5239920242722986	-0.01628483626980112	11.127691198466145	13.176196404549387	12.124209600371726	12.174240261862064	9.939968018180469	12.11394802949814	13.85901083117254	14.406303098645358	14.043196389675504	14.219858202071933	11.645862069936701	15.641438729667863	19.6311292477609	23.10207829095493	7.691122497213674	7.152315510223203	3.7031244729084887	4.059932010408737	4.119275337968622	3.7296197691509505	8.07461693816647	7.119199431994876	8.013548511533514	8.044302218135428	7.119386955171223	6.356564444687004	12.089354951470712	10.790074280756102	9.692349007490867	10.18453997739503	17.35517180729952	12.42144707486481	42.87852669385408	31.13847331535561	19.479105718301025	65.59137847469368	20.884848164186653	50.16633828222373	15.186050498885791	14.930004769781641	8.675028845496799	8.080941854739656	8.590044043241278	7.953336166219122	6.176367350283267	4.670027152879922	3.074784183058069	4.233764671433527	2.047800093209376	2.0878300809396437	1.1615630317586019	8.289148406663058	8.106942776929223	7.99454133412929	7.169065714017946	8.483932095810786	4.049372438360306	8.33684345236558	8.592954516383458	7.888695043528934	8.51884907489202	8.6046721908574	7.803784839363637	2.9103197476415996	11.53664246997006	19.769431886156987	14.186575313147081	10.800896203114977	7.9606802454581445	7.954830735780367	8.24327762565551	8.666990904730511	8.27585494718164	3.2708923998586297	-62840.3202109014	-6781.3598826994175	-3030.5472797496095
69075000	-72685.48748168863	-9854.993904530647	-62830.493577157984	107.73621764202946	1917.0424708825606	2258.9888911846087	30.362964970152543	16.85526516615653	37.83389216499	23.318663341190266	32.33526509331579	32.18001465263132	51.15007713851763	1994.4157235544376	2007.9234233584334	1986.9447963596	2001.4600251833997	1992.4434234312744	1992.5986738719587	1973.6286113860724	184.1336151892419	15.98897497662784	22.069957963053824	0.2396696439761333	0.24614285723078544	0.24883729215510164	0.26535020663797726	0.02213594606085257	1.3235497269579874	0.34307116289986145	2.313857674200291	3.2228024053874223E-4	1.8146468959817202E-4	2.989062505070521E-4	0.5439240619688607	-0.024788831171121694	11.064614412369894	13.175527237687362	12.17392783198035	12.165189836543503	10.358460305686094	12.14809706901387	14.026253972539457	14.234415984628209	13.97102042448103	14.265004956165274	11.101713442722833	14.940623554169383	19.695171826143063	23.393683491630807	7.044371819481814	7.295646934945611	3.2657672526738697	4.56572303617603	4.02306858735137	2.9430044023113355	8.05990446723336	7.120125194336382	8.002988182260676	7.979339183342763	7.121558744247963	6.355629201005762	12.063179437078082	11.080258716710947	9.709041824771143	10.179124863669724	17.12595782867845	12.56840811044177	43.2318064599299	31.192623381143196	19.662502972722162	64.85125836387134	21.2627077276318	50.61306249954372	15.130266938744814	14.918109087621863	7.887118826878714	7.805963187224265	8.54582622616576	8.38848407204922	6.140589323198815	4.519863113996388	3.054046098971046	4.230107630248901	2.075495153620667	2.0490349630854037	1.1678894327427825	8.734113628029146	8.079432162108992	8.021953677555151	7.175189608690123	8.297254753353274	4.03820868796057	7.874568034367797	8.63997458138934	7.880590820943781	8.568268770861478	8.210391582615967	7.972598591640693	3.32353779016074	11.180817877077374	19.542044806741025	14.193715454907117	11.599266415580443	7.808447556533507	8.038489984059789	8.608912512469606	8.77073916895191	8.03358862433338	3.4574971445890164	-62830.493577157984	-6781.3598826994175	-3051.871677681348
69300000	-72697.00998476583	-9862.111210420946	-62834.89877434488	113.76624080839741	1911.0124477161926	2254.3883165949237	31.424053411448057	19.335478016831736	38.40469123505541	19.55439440311108	32.635587209052794	28.048529115167057	50.186406763158836	1993.354635113142	2005.4432105077583	1986.3739972895346	2005.224294121479	1992.1431013155373	1996.730159409423	1974.5922817614312	177.6415861678331	16.38277339653778	21.42397701861328	0.2429077707419996	0.25148734128178013	0.24162808449303247	0.2639768034831855	0.04585352124007022	1.3671645251216749	0.346637570317195	2.3067248593656196	3.15758170992225E-4	1.8304704844552684E-4	2.996857199207942E-4	0.542193634725721	0.023515622592363814	11.586033635128707	13.126069050022663	12.136594787081108	12.142373509089454	10.367377990567693	12.192565870037516	14.11821224949126	13.841252521757335	14.061727657939183	13.994452779886332	10.987528262428226	14.914405276597444	18.797037903446792	23.66695704704237	7.420143088262525	7.450869641783176	3.233995238516576	4.0878301161722765	4.192717723438246	2.8459216523566777	8.047218784915335	7.183498543470053	7.963960101449715	8.560116392750892	7.142703411787848	6.245433192204208	12.09189655950978	11.76947205511567	9.010114244615377	10.19681683883207	17.02009718296748	11.922258500734014	43.51981636441705	30.834816685706528	18.835983590435735	64.9482425148535	21.655793173913125	49.91792139596062	15.549441777272271	15.716361906204702	7.9618887100790054	7.789937328614321	8.202736639900518	7.814392191172343	6.1812256888401205	3.9704665193653637	3.0393853737631673	4.264417103000465	2.0793051333251142	2.0666849860478163	1.1648496624085043	7.858146800447777	8.051729100865439	7.968182387651485	7.152774927644137	7.816472877760679	4.03949306367133	8.086544173164825	8.027835373224015	7.960454023808799	8.592113371777943	8.703995502646144	7.846607050242047	2.955895831524587	11.69207494423433	18.89264525577028	14.164227317469747	11.133307192449395	8.619383089658243	8.43703234352692	8.0050292727768	8.7429782418526	8.42148879528822	3.1424759257641446	-62834.89877434488	-6781.3598826994175	-3058.954031184593
69525000	-72632.46295846847	-9809.72258045199	-62822.74037801648	133.35102120678897	1891.427667317801	2240.4095941584415	29.42792288162496	18.86596118657036	44.90981425095375	20.179689747507908	32.76530217372104	34.91189606631265	51.320880873931664	1995.3507656429651	2005.9127273380197	1979.8688742736363	2004.5989987770822	1992.013386350869	1989.8667924582774	1973.4578076506584	161.04420047626235	17.287159904756003	21.90013246448168	0.2379441795342075	0.24696510855575168	0.25032534319639305	0.26476536871364575	0.05017469156723737	1.37158467394391	0.3394973395065935	2.3210053209868264	3.3210980333272584E-4	1.9761436374617888E-4	3.019550130128695E-4	0.5795563817973634	0.004769561220607728	11.519847051785675	13.120450447806045	12.123742843867646	12.171553506591096	10.014740472703538	12.140397165528722	14.732246766567854	14.714435622479561	14.06042335054246	13.99163059297594	10.858822772267581	15.612055023375467	19.7382505575614	23.090891501606567	7.059948777302288	7.340215621713572	3.263501676610675	4.0654645262046305	4.1105476427537635	3.071791766674508	8.06899465185112	7.184875874597156	7.950944703842235	7.792266681764758	7.175846130714873	5.948200550614491	12.05900614472944	11.517955603709536	9.276490840567988	10.17726138729717	17.3063429099053	12.185811027185363	42.845524855343406	30.93808931703334	19.230454858642496	65.41024261833627	21.3891401879135	50.712785054489885	15.720657739034685	15.139784101603436	8.391537340454008	8.221808684156622	8.279676313171608	7.838097949903281	6.1347183258658715	4.646009279263558	3.0744134485408012	4.267826323984911	2.059699281401133	2.0381370707420916	1.152009097646163	8.3904831109489	8.104644506633688	7.97219263377844	7.166236990635445	8.620616647160201	4.104728602603362	8.038512406369312	8.262025300509398	7.808526581904908	8.209608624130981	8.746853657704024	7.98676131556458	3.6932630347628796	11.535167730081609	19.642318476298712	14.168620568819087	10.9480699862895	8.326893608227381	8.150604161977917	8.426376635207065	8.729387936953895	8.703393383029908	3.4380260352875047	-62822.74037801648	-6781.3598826994175	-3006.5717875106916
69750000	-72727.92083347304	-9833.735360435756	-62894.18547303729	130.6642792760646	1894.1144092485254	2292.278653566619	29.936642882756093	16.14688517905833	46.69598905342976	19.892220753830525	28.89894702357237	24.940574539933277	50.60213914068439	1994.842045641834	2008.6318033455318	1978.0826994711604	2004.8864677707595	1995.8797415010176	1999.8381139846567	1974.1765493839057	170.7216151750141	17.369769252534223	23.129282837858604	0.2325777157837443	0.2557558171136491	0.24819745404528376	0.26346901305732107	0.050369539502108845	1.4695246321427669	0.3485263559323129	2.3029472881353894	3.183934258797546E-4	2.0600793863605627E-4	2.8788412744185505E-4	0.6139086281824179	0.017199000149984493	11.482363884978193	13.166205049573012	12.128935585785099	12.114109760498632	9.97712613914667	12.1304085353284	13.993146622339431	14.59961909963814	14.256151396637826	14.472772261186028	11.065016800191975	15.294329730677852	18.892987105369365	23.10083826021808	6.942804507453803	7.098367084422015	3.35592538135931	4.688881193085965	3.860978649520885	2.967966326401886	8.10667867982408	7.176893898388927	7.977974809151337	7.968768190994491	7.1222924362389115	5.85451743378966	12.06282401427515	11.45998524642766	9.4485672787941	10.163581161923265	17.518518173859924	12.745879251958893	42.853914961038754	31.230924532550095	19.61361153082147	65.59050345248191	20.779166515824038	50.49279250591192	15.240421801674364	14.919192436249636	8.27266635362523	8.105160050019196	8.67110752170896	8.222047156342484	6.135337674398996	4.106321973549306	3.0803549015536364	4.224583825608949	2.0644731099871314	2.0453097231275605	1.1574011180536834	8.68297666661825	8.092139131868477	7.952716328157626	7.188414231964168	8.74602999733217	4.043224572787904	7.90130525200609	8.12822958553249	8.241749925061585	8.68625539110231	8.076001588484873	7.930567550527235	3.4262489149273314	11.746144678034485	19.57043061066372	14.191748868182588	10.98297400483663	7.869338682795173	8.296281998000811	7.8289512526968155	8.52770541976345	7.909244279505445	3.505633439167383	-62894.18547303729	-6781.3598826994175	-3030.1395395201407
69975000	-72642.03591834649	-9785.860908768584	-62856.175009577906	127.31193527512306	1897.466753249467	2172.2727037245404	30.738259377471522	16.840988723340903	43.512091069272756	19.52271320985543	21.85350870725905	27.328912889703826	50.86093947797937	1994.0404291471186	2007.9376998012492	1981.2665974553172	2005.2559753147345	2002.925179817331	1997.4497756348862	1973.9177490466107	156.99388332687911	16.230428665054102	21.385727833024134	0.2492243180332153	0.24432764203507715	0.24222969455557375	0.264218345376132	0.045623694412397345	1.2916834962287707	0.3382200676617581	2.3235598646764997	3.5463747330562265E-4	2.202944077572016E-4	3.0001895041665937E-4	0.5980639926314086	-0.013808096817736848	11.468745824794377	13.187813081669589	12.136918238720789	12.183212912288793	10.274930590440595	12.196620798152017	14.516550081864752	14.628333207348856	14.092845085237647	14.488299070335858	11.327840736194425	15.67072344443582	19.22656773682815	22.846175711262017	6.98612244189497	7.380461966488454	3.273964285348395	4.327023331517601	4.480868479555768	2.8295893537179087	8.048057226272041	7.154132993795198	7.969287363931852	8.044355319646709	7.188361453407391	5.840352909469711	12.087065710338434	11.432244638584702	9.005994388201886	10.129670432962568	16.939069547133055	12.742456697166567	43.01864419955913	31.467809577217956	18.810717380258563	65.00736738636404	21.267329597317705	50.724985663442894	14.896112155479019	15.68283767196791	8.518919038411386	7.851436713052414	8.583073740307464	8.156340654169068	6.123756539484756	4.33111297279776	3.029810037638176	4.216232855729634	2.1026489720999453	2.0891232908836908	1.1592467561976474	8.039082801754114	8.086889353959236	7.95203792816273	7.157885493925262	8.562271914642812	4.066575479166678	7.792153634819414	8.151312114994408	8.085974624467461	8.509449074904063	8.577053231881829	8.337848719037009	3.2273293686236424	11.36788168400985	19.5979093868254	14.118591045294053	11.662887004568706	8.474179257981369	8.698552047706725	8.46716596707825	8.280887293803776	8.646278019418833	3.4078672744761658	-62856.175009577906	-6781.3598826994175	-2983.102151557035
70200000	-72604.52777164619	-9844.027477138634	-62760.500294507554	113.67938544935173	1911.0993030752384	2270.31285567738	30.898439688133237	16.895337670656836	47.90554412364508	20.662322358633443	22.748795308900338	39.58009167662121	50.026548568659564	1993.8802488364568	2007.8833508539333	1976.873144400945	2004.1163661659566	2002.0298932156898	1985.198596847969	1974.7521399559305	168.9636081286005	18.554807220602274	22.734576379553772	0.235976524697621	0.24964285248582618	0.24470076378778224	0.26967985902876895	0.0689803124223525	1.4193629784822377	0.3334948440815656	2.3330103118368783	3.441528121728342E-4	2.4108711485880556E-4	2.989583417358879E-4	0.6223522301441605	-0.012100705416634914	11.380035178891125	13.132930457149168	12.148769911988904	12.177584825775293	10.272791082181858	12.113578832913328	14.76862814828002	14.636636114974028	14.655018939264384	14.423548600083846	11.509301550021815	14.872898882840232	18.994393635024252	23.389962376002856	7.774031360072375	7.1259083480556304	3.6809971362232217	4.628658330029052	3.847078507719555	2.8322133166457304	8.1012787864347	7.184579194012603	7.995868820105718	8.591323277820614	7.1168879417461195	5.957068930121775	12.047375549271473	11.736981220992245	8.792400897036662	10.115984375659762	16.89065817362317	11.916989279277068	43.70399481418	31.592545515600825	19.71656831440565	64.81021348208249	20.909633664609803	49.90349758314647	15.621993818060385	15.217191653388124	8.425286855452267	8.286542357103208	8.703898455297256	8.235295235190847	6.132612817295634	3.847789671933567	3.0683742056826433	4.254250973494064	2.0763191168754744	2.0655312529562253	1.196506847294651	7.985875978558906	8.054811657630333	8.00508217601464	7.116479317396893	7.805943493262741	4.066885633630719	7.911085451590674	8.116045480922834	8.029661975775086	7.809889119540543	8.536459128541035	8.012976139501776	3.3682603824341752	11.615728300312897	19.267893013016682	14.158446317909714	11.247545925020669	8.10671856911277	8.219313445786971	8.542134996271272	8.345625064252573	8.301951542581198	3.2879167019050577	-62760.500294507554	-6781.3598826994175	-3040.386538602431
70425000	-72716.41419276634	-9850.016579945552	-62866.397612820794	130.0219063798337	1894.7567821447565	2361.1591906408707	33.09893919270211	19.777425073813532	45.26390872879684	21.40330840371157	22.61200697869032	35.134018380802246	52.32742271464463	1991.679749331888	2005.0012634507766	1979.5147797957932	2003.3753801208784	2002.1666815458998	1989.6446701437878	1972.4512658099454	177.77920766107977	18.005624089615	22.449782663078423	0.24051729392725835	0.24974199641206538	0.2406572896771736	0.2690834199835013	0.016472654576339625	1.4105402942728706	0.3415897893802948	2.3168204212394174	3.3084953361584864E-4	2.1769125266835247E-4	2.7409986579713996E-4	0.6312336316726324	0.032209035554300484	10.820686138133121	13.159751566472627	12.134250836580149	12.116641470319461	10.110257399003757	12.193607181998429	14.388336007223716	14.129143266524638	14.426538387864566	14.66876077634948	10.89698411912005	15.091744673920324	19.15473640165694	22.891145785551863	7.236991221739916	7.013748082350464	3.222705998260248	4.732285552899717	4.7110595459511755	2.9250336662036895	8.048804240660434	7.126918169303011	7.966874647819453	8.76538143194067	7.141590214458311	6.317563555789512	12.108096384633358	11.376480958177828	9.61636342733945	10.134343145983385	17.034180539020955	12.281801987172468	43.40586608051059	30.833248736971367	19.398696230046486	65.27352588900237	21.31951152109271	50.68331000498097	15.192314941686226	15.761397745211804	7.802628177225889	8.33443794597121	8.290968935262358	8.0530278079961	6.163408535487869	4.123996451506249	3.0308465147099506	4.264269562621358	2.1115711292802266	2.078203143176168	1.1889466269809084	8.309913406921506	8.051516282220897	7.986311155967421	7.192980682975986	8.146346998363496	4.111828728608573	7.841760323717582	8.13216552114689	8.252092503833724	7.876183208366307	8.177937191770797	8.686909647033474	2.9220545703211087	11.543622149259317	19.032398613501314	14.160552711194804	11.046804233075921	8.72886690969353	7.8586127874781875	8.102407218571555	8.747143747273432	8.716735154847157	3.4939295343105155	-62866.397612820794	-6781.3598826994175	-3046.5000064964133
70650000	-72713.45669745412	-9826.189733413097	-62887.26696404103	106.73967828841349	1918.0390102361766	2206.5315536237827	32.28222102979316	16.178980013821445	40.77115226564394	19.151743668995277	25.868450141988248	34.65382291210749	50.51671782989256	1992.496467494797	2008.5997085107686	1984.0075362589462	2005.6269448555947	1998.9102383826018	1990.1248656124826	1974.2619706946975	161.61858382320696	16.368906008928487	23.69855944283201	0.23867081384775068	0.24630174360567858	0.24627096596572345	0.2687564765808461	0.01182404549724192	1.3112712054839513	0.33951386064547606	2.320972278709055	3.379888032664402E-4	1.87917775205221E-4	2.9900161505509135E-4	0.5353381906946376	0.009077905655297947	11.07990100277342	13.149562550179736	12.113492656190688	12.180049785890484	10.101017988461521	12.18697268424852	14.11973585956875	14.594945904941214	13.8914182605435	14.167186680432533	11.747130868113489	15.062950681802146	18.930560804315583	23.367011474950303	7.6480884022545474	7.52571874402748	3.1159118189826147	4.036268531686818	3.985371772474789	2.9047752302574743	8.081886624176512	7.180923737043199	7.99140205355603	8.759498845489817	7.182287224426774	6.187333073837149	12.039172218998365	11.407570748056997	8.901367750401018	10.174786720096062	16.8640897062669	12.482906576141803	43.65248311996141	31.377766651711823	19.043299816804407	65.25213937540133	21.42022474350476	50.28547182566258	15.511209269212078	15.379615781327605	7.98750327708907	8.24486530430465	8.119763006480062	7.917352555542654	6.135822369265975	4.304441748594883	3.039238610251913	4.227847334326778	2.0469180476031124	2.053205661055646	1.1843666572417657	8.715881288156586	8.058984368694187	7.9524528172868845	7.194886393846841	8.442313936436328	4.101418012734839	8.396185943621964	7.9366396726190365	7.804428490041178	7.804074826199949	8.180149974493391	8.434470393688002	3.6392926146549214	10.786213907240656	19.730197770916718	14.13856353000265	11.211597781949022	7.88548990612226	7.882923833936961	7.9116135588067875	8.706663982449117	8.68822040276476	3.3766796536188046	-62887.26696404103	-6781.3598826994175	-3023.1550357127444
