time	95%HPD_lower_value	95%HPD_higher_value
1947.94365184292	36.7920613011316	36.7920613011316
1948.70668803972	NA	NA
1949.46972423652	NA	NA
1950.23276043332	NA	NA
1950.99579663013	NA	NA
1951.75883282693	12.9918747795031	28.6048028313432
1952.52186902373	0.714784165905974	1.70988269151816
1953.28490522053	8.65773347887535	27.7724302875706
1954.04794141733	NA	NA
1954.81097761413	NA	NA
1955.57401381093	NA	NA
1956.33705000774	12.6773745779848	12.6773745779848
1957.10008620454	NA	NA
1957.86312240134	NA	NA
1958.62615859814	0.790174751729605	11.0316614948407
1959.38919479494	11.8744744220118	49.5834388917724
1960.15223099174	NA	NA
1960.91526718854	NA	NA
1961.67830338535	NA	NA
1962.44133958215	NA	NA
1963.20437577895	NA	NA
1963.96741197575	NA	NA
1964.73044817255	23.9941160976978	23.9941160976978
1965.49348436935	NA	NA
1966.25652056615	17.3901137707466	52.524450969388
1967.01955676296	4.68143174211395	89.6965332001122
1967.78259295976	16.5173693208065	57.8232828000324
1968.54562915656	6.48810115452742	24.0211231480149
1969.30866535336	NA	NA
1970.07170155016	NA	NA
1970.83473774696	68.3773953368481	68.3773953368481
1971.59777394376	9.89607147867143	70.3075025117333
1972.36081014057	29.9860594486271	359.265578860598
1973.12384633737	51.2974412048145	51.2974412048145
1973.88688253417	14.8672971057478	14.8672971057478
1974.64991873097	3.92481474367564	32.911276510473
1975.41295492777	1.86256768942126	42.2978704935823
1976.17599112457	1.08540899171266	72.6188266146198
1976.93902732137	13.8082409503905	106.939281056817
1977.70206351818	48.2205656148518	88.9656698035399
1978.46509971498	2.41940151533505	233.560606184353
1979.22813591178	7.11976671206944	36.3657778544301
1979.99117210858	26.5645365119961	59.2916533664184
1980.75420830538	83.3350654822116	154.426412230528
1981.51724450218	36.177353983675	51.0514917678018
1982.28028069898	13.1990443961882	13.1990443961882
1983.04331689578	42.2115281383149	105.926642702011
1983.80635309259	19.669018163444	203.834631772455
1984.56938928939	66.8407637045494	97.1470633989535
1985.33242548619	80.85446107813	670.665587210058
1986.09546168299	24.2439429329269	24.2439429329269
1986.85849787979	101.887585657373	153.134187003068
1987.62153407659	33.7158028228743	820.536382784612
1988.38457027339	7.75734336775951	136.519722358764
1989.1476064702	6.66893875686715	1109.30081323727
1989.910642667	9.41807498379644	324.629207525987
1990.6736788638	10.2938687359867	1310.30446243949
1991.4367150606	17.7650552994605	626.01142648766
1992.1997512574	20.4089878897476	1120.43126739357
1992.9627874542	31.4954057168445	1375.01821931783
1993.725823651	55.6072206999576	1163.07988578007
1994.48885984781	31.3256874014683	706.61137665012
1995.25189604461	40.863352887161	859.327024568744
1996.01493224141	87.6519933538949	947.035075370316
1996.77796843821	30.7183636966759	1273.58507155309
1997.54100463501	34.0007616989132	1419.51087278139
1998.30404083181	22.9810719487271	1529.95015707321
1999.06707702861	85.3029431088957	2435.42295206719
1999.83011322542	51.8233402178326	1713.17082415255
2000.59314942222	53.4080811489447	2058.76086347003
2001.35618561902	38.4852420580852	1757.03737285212
2002.11922181582	17.6838281043553	1437.68533059299
2002.88225801262	70.0709863909222	1359.76745787454
2003.64529420942	0.26180556086129	1008.09495543349
2004.40833040622	0.442246596189984	1368.76372465993
2005.17136660303	12.5240898737509	1180.72515967496
2005.93440279983	8.82869053098444	1302.83298360117
2006.69743899663	69.4535929191358	1293.07262329514
2007.46047519343	238.684734085944	1680.38867318099
2008.22351139023	386.095736283305	1956.5099068393
2008.98654758703	540.25239910853	2135.97722808278
2009.74958378383	516.583003187496	1823.47460763191
2010.51261998064	625.822565989873	2282.46636324663
2011.27565617744	647.689297642704	2549.54004265954
2012.03869237424	511.636521828783	1749.00081165907
2012.80172857104	428.209012716598	1746.50696299789
2013.56476476784	372.688381465644	1315.40474577085
2014.32780096464	334.448710075744	1252.35881808154
2015.09083716144	288.061317923946	1257.94542360471
2015.85387335825	314.289647921656	1065.8268209027
2016.61690955505	456.593411059416	1226.40464397654
2017.37994575185	482.041185299861	1368.59442975269
2018.14298194865	611.019039802336	1678.85147599258
2018.90601814545	257.015371393071	1134.82589232063
2019.66905434225	250.742035584926	1440.89295349033
2020.43209053905	133.579229466109	1209.4495881457
2021.19512673585	91.3100848411787	905.960490787381
2021.95816293266	11.6663613601287	362.830951438996
2022.72119912946	129.167651024948	467.030864975304
2023.48423532626	44.7262742195409	334.372941789856
