Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_R	Univariate_LR_delta_R2_Deciduous_broad_R
0.222819522244156	0.0387160377565182	0.225790609005007	0.0490441427334574	-0.17674646627155
0.30323869358435	0.0817695762514981	0.251825580364646	0.146399454656237	-0.105426125708408
0.205667273279815	0.0667281259617793	0.348586858615999	0.235546569118769	-0.11304028949723
0.198107318385253	0.0440467794926961	0.343317142018877	0.177987121252091	-0.165330020766786
0.266017256220056	0.0688448508075224	0.373164257482372	0.152573867138228	-0.220590390344144
0.223004802734047	0.054261889611792	0.452085105192932	0.225737830301811	-0.22634727489112
0.325693178625149	0.0633121597739843	0.469895501528423	0.152249411945882	-0.317646089582541
0.312788566151232	0.0787100259513062	0.400137607691373	0.242764345786768	-0.157373261904605
0.263360018296483	0.0978954277019758	0.388001255005143	0.260909230122092	-0.127092024883051
0.253337589858094	0.0766397364117862	0.305782178200249	0.169166666218255	-0.136615511981994
0.276411448712494	0.0490369161568479	0.300161468778702	0.0877488869518847	-0.212412581826817
0.163793104152798	0.0282757497080486	0.340544575615153	0.127987876662785	-0.212556698952368
0.21068708672015	0.0640133208585433	0.382997249662793	0.225892050985288	-0.157105198677505
0.205096837255184	0.0440694111933819	0.161117493075028	0.0621665884757142	-0.098950904599314
0.201199870827006	0.0559260829836393	0.394514784874963	0.195512408868139	-0.199002376006824
0.260538936296584	0.076399499992072	0.353927097924863	0.235656696252797	-0.118270401672065
0.190867574689895	0.0554732623477672	0.333128451153511	0.153871021699416	-0.179257429454095
0.180410147012328	0.0578887796291624	0.219906921992264	0.127407586262294	-0.0924993357299697
0.255426355962294	0.0640077988446192	0.298627472054518	0.139095422286655	-0.159532049767863
0.197287392065138	0.0449720486066171	0.225581198976633	0.106546488474125	-0.119034710502509
0.201639024924044	0.0605842165439115	0.338053924833599	0.212940322326986	-0.125113602506613
0.180680129653145	0.0626978048021916	0.222518713436317	0.167165029563981	-0.0553536838723366
0.246080598351616	0.0717218018151201	0.472562044388236	0.219161352697497	-0.253400691690739
0.200178833629194	0.0293848987306664	0.235506045078312	0.0602428136218038	-0.175263231456509
0.269880938946026	0.0656624634205045	0.383265300094942	0.199135838301563	-0.18412946179338
0.180139242829934	0.0426525651270681	0.171586484100425	0.0922798950530015	-0.0793065890474231
0.243953345727508	0.0533240113579692	0.291358036734729	0.170286506040183	-0.121071530694547
0.247983374684704	0.0490441065724194	0.271182892971096	0.118777086747825	-0.152405806223272
0.25902912312164	0.0569762274701197	0.385862743673191	0.168414878421691	-0.2174478652515
0.258190676386045	0.0879313513334276	0.303776104195299	0.231480945449352	-0.0722951587459467
0.209824007476643	0.0597693369524271	0.279499323142856	0.196615679224513	-0.0828836439183429
0.211241343695487	0.0570256752064797	0.383919859059414	0.177293083574339	-0.206626775485075
0.244995465934506	0.0386061612735636	0.342221800463975	0.0950600744468372	-0.247161726017138
0.212406899088952	0.051510529695137	0.324653368016391	0.147265363253756	-0.177388004762634
0.296152762230786	0.0695254317390224	0.412730472893574	0.186863134255337	-0.225867338638237
0.206031280547657	0.0256521390897801	0.286827253460397	0.066982357062817	-0.21984489639758
0.192919142990522	0.0482262766455222	0.340349651115775	0.214264716773505	-0.12608493434227
0.217268529894743	0.0495115912320071	0.368799706554374	0.176846619967037	-0.191953086587337
0.268961936374793	0.0345952677021597	0.364476340200711	0.0696861621958943	-0.294790178004817
0.202543594000953	0.0504482550765932	0.236151733613559	0.0864914345995271	-0.149660299014032
0.232028090770477	0.0642024421054347	0.24092683226158	0.12580734648473	-0.11511948577685
0.256829553013413	0.0648102868533355	0.279460861486918	0.147641328333501	-0.131819533153418
0.211465873314549	0.0376262633500563	0.307188606072213	0.0893137216291156	-0.217874884443098
0.193986060572579	0.0548132473034058	0.233934824560764	0.163191596445064	-0.0707432281156998
0.217372388602555	0.0536442038061626	0.315237320301329	0.133211326380488	-0.18202599392084
0.179934712193924	0.0492379631008018	0.224288964474718	0.108500311387785	-0.115788653086933
0.166129126384747	0.0317107994592412	0.177367080306322	0.0590899898749839	-0.118277090431338
0.183414410032738	0.0497266203685108	0.357109990525493	0.170343601773538	-0.186766388751955
0.214642925419474	0.0623908084907596	0.284415416435326	0.228751918432633	-0.0556634980026928
0.235765476889799	0.0791279013792438	0.538974373576413	0.311868330521359	-0.227106043055054
0.209944538291596	0.0420371345589934	0.406956290819143	0.13846481836943	-0.268491472449713
0.233337623005543	0.0816334709893799	0.333720817413073	0.268397870212488	-0.0653229472005851
0.281084677191373	0.0771347508324957	0.46488923643515	0.222566226750169	-0.242323009684981
0.37487579716325	0.103392524059986	0.429879352186057	0.308963997271741	-0.120915354914316
