time	95%HPD_lower_value	95%HPD_higher_value
2002.90654591665	0	0
2003.11600100543	0	0
2003.32545609421	0	0
2003.53491118299	0	0
2003.74436627176	0	27.0163350943325
2003.95382136054	0	43.1712922435132
2004.16327644932	0	55.9681710961732
2004.3727315381	0	69.8965851476448
2004.58218662688	0	120.136067125352
2004.79164171566	0	160.838122895899
2005.00109680444	0	182.027371176847
2005.21055189322	0	212.48355873679
2005.42000698199	0	228.423507451457
2005.62946207077	0	260.170920691035
2005.83891715955	0	293.35016702362
2006.04837224833	0	326.506485835985
2006.25782733711	0	359.639536565402
2006.46728242589	0	392.748978416677
2006.67673751467	0	414.576660986744
2006.88619260345	64.6797648086812	474.539666185997
2007.09564769222	85.6143046106555	501.463788068288
2007.305102781	92.8176503943638	524.943832308596
2007.51455786978	113.075792480799	538.298805813116
2007.72401295856	128.069184351061	566.774166791803
2007.93346804734	164.374274708195	605.327634313872
2008.14292313612	178.232998576097	635.861658535255
2008.3523782249	212.346723206091	689.615193466975
2008.56183331367	230.165051618382	725.35805639509
2008.77128840245	246.828379707389	801.768793181498
2008.98074349123	233.767220381268	799.421187124025
2009.19019858001	275.109955754307	844.901344400442
2009.39965366879	289.25240583095	881.908870373334
2009.60910875757	319.358096110593	922.218291941854
2009.81856384635	335.080382573371	940.773148642834
2010.02801893513	345.019046265599	976.658474281521
2010.2374740239	317.36384152514	977.808593391995
2010.44692911268	331.330749496713	998.254141428989
2010.65638420146	345.307346459965	1024.75046158971
2010.86583929024	364.075851263838	1051.28212347354
2011.07529437902	402.431576406017	1077.84896726784
2011.2847494678	416.583882690369	1105.07830435317
2011.49420455658	447.396407109642	1143.28415049723
2011.70365964536	470.705789679723	1181.39954802464
2011.91311473413	487.406430328862	1239.69424489889
2012.12256982291	488.929612502311	1298.36820273951
2012.33202491169	524.116187635349	1356.81342507181
2012.54148000047	561.473860403239	1415.02724065355
2012.75093508925	596.080084541798	1497.77696626915
2012.96039017803	623.704701531194	1531.60056962172
2013.16984526681	654.476564222205	1547.73817250678
2013.37930035558	688.567371260726	1615.63445350752
2013.58875544436	721.084864664006	1641.89243227548
2013.79821053314	753.65935008241	1668.82687513744
2014.00766562192	815.829281413536	1725.53356844111
2014.2171207107	818.97796399151	1723.81093218577
2014.42657579948	849.655446652736	1751.90689030109
2014.63603088826	878.107135210593	1778.97859520638
2014.84548597704	917.375028955541	1833.31687365355
2015.05494106581	1019.56739171668	1886.46532291915
2015.26439615459	1061.6305345513	1946.65491343357
2015.47385124337	1025.90107783144	1956.39771385671
2015.68330633215	1091.95913359028	2048.31125032373
2015.89276142093	1082.46603811113	2075.91059230584
2016.10221650971	1115.64571252465	2103.48751274031
2016.31167159849	1268.43066599012	2267.34725967243
2016.52112668727	1297.49850130429	2308.93215615325
2016.73058177604	1315.62987163268	2350.6119745377
2016.94003686482	1430.90086297888	2483.09999360501
2017.1494919536	1390.68362471877	2464.63699558561
2017.35894704238	1393.54746032576	2482.54408084085
2017.56840213116	1434.53877097877	2523.35810205804
2017.77785721994	1473.38393202874	2560.4100282547
2017.98731230872	1512.29379352416	2602.64450760656
2018.1967673975	1531.64806410094	2644.9689850316
2018.40622248627	1600.788220572	2708.81990519291
2018.61567757505	1615.30399097387	2746.05505602097
2018.82513266383	1668.57116820928	2814.4725209876
2019.03458775261	1648.47352675093	2815.15314118577
2019.24404284139	1681.8567379755	2857.91733866517
2019.45349793017	1662.67768977435	2845.88428073275
2019.66295301895	1690.74920634687	2873.2091958475
2019.87240810772	1718.85338608132	2900.5044948572
2020.0818631965	1746.99006130422	2927.77005042028
2020.29131828528	1775.15906481904	2955.00573497593
2020.50077337406	1803.36022990446	2982.21142074426
2020.71022846284	1850.08102846153	3009.38697972634
2020.91968355162	1850.08102846153	3043.56161633831
2021.1291386404	1803.36022990446	2979.77912287661
2021.33859372918	1851.84978283418	3000.86044047284
2021.54804881795	1875.79956973397	3000.86044047284
2021.75750390673	1863.73042237495	2979.77912287661
2021.96695899551	1911.66506588747	3000.86044047284
2022.17641408429	1939.6946501496	3000.86044047284
2022.38586917307	1939.6946501496	3000.86044047284
2022.59532426185	1939.6946501496	3021.19771825076
2022.80477935063	1882.87343271309	2979.77912287661
2023.01423443941	1882.87343271309	2988.7768851224
2023.22368952818	1912.76575328315	3018.34618539212
2023.43314461696	1944.44354110725	3052.372262682
2023.64259970574	1996.18673424825	3116.28344068083
2023.85205479452	1996.18673424825	3116.28344068083
