Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_C	Univariate_LR_delta_R2_gcrop_C
0.222819522244156	0.296270305989566	0.225790609005007	0.231563883570347	0.00577327456533946
0.30323869358435	0.395854159196462	0.251825580364646	0.248316274052562	-0.00350930631208346
0.205667273279815	0.273958085795362	0.348586858615999	0.363287658840124	0.0147008002241246
0.198107318385253	0.254168743157184	0.343317142018877	0.333710039498257	-0.00960710252062036
0.266017256220056	0.348921508772975	0.373164257482372	0.374579310846252	0.00141505336388043
0.223004802734047	0.295637708723189	0.452085105192932	0.468070867435599	0.0159857622426676
0.325693178625149	0.431567410450112	0.469895501528423	0.466264616828863	-0.00363088469955963
0.312788566151232	0.411311733661914	0.400137607691373	0.435979769563045	0.0358421618716721
0.263360018296483	0.338757114899477	0.388001255005143	0.383292476399437	-0.00470877860570607
0.253337589858094	0.317688464344206	0.305782178200249	0.288601674066268	-0.0171805041339807
0.276411448712494	0.350870420331608	0.300161468778702	0.279242849912418	-0.0209186188662837
0.163793104152798	0.211842016254334	0.340544575615153	0.33000858125986	-0.0105359943552931
0.21068708672015	0.280946869870119	0.382997249662793	0.388176420821651	0.00517917115885824
0.205096837255184	0.273036584135298	0.161117493075028	0.172995542797762	0.0118780497227334
0.201199870827006	0.262057678436436	0.394514784874963	0.398810836944529	0.00429605206956507
0.260538936296584	0.344498558490852	0.353927097924863	0.36030172226953	0.00637462434466762
0.190867574689895	0.25787135319465	0.333128451153511	0.343181486165785	0.0100530350122744
0.180410147012328	0.235603803261038	0.219906921992264	0.210974862224136	-0.0089320597681283
0.255426355962294	0.342330921182097	0.298627472054518	0.314073436686613	0.0154459646320948
0.197287392065138	0.265479169323062	0.225581198976633	0.235134088702882	0.00955288972624874
0.201639024924044	0.25873967721372	0.338053924833599	0.323699831285608	-0.0143540935479908
0.180680129653145	0.238522442777066	0.222518713436317	0.224604577254425	0.00208586381810771
0.246080598351616	0.328696977747524	0.472562044388236	0.484137155403305	0.0115751110150685
0.200178833629194	0.271877767173363	0.235506045078312	0.256327486783728	0.0208214417054158
0.269880938946026	0.352027860639558	0.383265300094942	0.397334024749032	0.0140687246540898
0.180139242829934	0.245489346985008	0.171586484100425	0.183210338774043	0.0116238546736183
0.243953345727508	0.317702198997117	0.291358036734729	0.293191792482111	0.00183375574738104
0.247983374684704	0.320489286165342	0.271182892971096	0.262832044308792	-0.0083508486623049
0.25902912312164	0.343591483215062	0.385862743673191	0.405080722288043	0.0192179786148526
0.258190676386045	0.334696709700138	0.303776104195299	0.299937756723263	-0.00383834747203604
0.209824007476643	0.275381333041152	0.279499323142856	0.288251761964595	0.00875243882173904
0.211241343695487	0.273968992097954	0.383919859059414	0.376719286261133	-0.00720057279828085
0.244995465934506	0.320482580762672	0.342221800463975	0.348623416362371	0.006401615898396
0.212406899088952	0.280058325539871	0.324653368016391	0.339349591302647	0.0146962232862561
0.296152762230786	0.392056018424013	0.412730472893574	0.408349495887865	-0.00438097700570889
0.206031280547657	0.27302966798944	0.286827253460397	0.297285632499053	0.0104583790386563
0.192919142990522	0.250226718108599	0.340349651115775	0.350428218140814	0.0100785670250391
0.217268529894743	0.287755676897103	0.368799706554374	0.370925828976523	0.00212612242214893
0.268961936374793	0.354248704091662	0.364476340200711	0.375962208325268	0.0114858681245574
0.202543594000953	0.257260222093605	0.236151733613559	0.228620902706198	-0.00753083090736081
0.232028090770477	0.306176487862796	0.24092683226158	0.245622375672231	0.00469554341065048
0.256829553013413	0.350060296636471	0.279460861486918	0.300461468321254	0.0210006068343354
0.211465873314549	0.279425405088653	0.307188606072213	0.308432161514681	0.00124355544246751
0.193986060572579	0.260329158249239	0.233934824560764	0.248600739843767	0.0146659152830028
0.217372388602555	0.293595403071948	0.315237320301329	0.34115342496021	0.0259161046588813
0.179934712193924	0.241559225780646	0.224288964474718	0.232043226754124	0.00775426227940626
0.166129126384747	0.223768409250258	0.177367080306322	0.185257600567509	0.00789052026118658
0.183414410032738	0.24842407480026	0.357109990525493	0.37326430714326	0.0161543166177666
0.214642925419474	0.280100228427955	0.284415416435326	0.28432577968905	-8.96367462763226e-05
0.235765476889799	0.311354395626387	0.538974373576413	0.545474826569668	0.0065004529932553
0.209944538291596	0.276415212816907	0.406956290819143	0.428639094922738	0.0216828041035946
0.233337623005543	0.312121132054063	0.333720817413073	0.345089665440678	0.0113688480276055
