time	95%HPD_lower_value	95%HPD_higher_value
2002.90654591665	0	0
2003.11600100543	0	0
2003.32545609421	0	0
2003.53491118299	0	0
2003.74436627176	0	27.0163350943325
2003.95382136054	0	43.1712922435132
2004.16327644932	0	55.9681710961732
2004.3727315381	0	69.8965851476448
2004.58218662688	0	120.136067125352
2004.79164171566	0	160.838122895899
2005.00109680444	0	182.027371176847
2005.21055189322	0	211.647742071821
2005.42000698199	0	227.379470424856
2005.62946207077	0	243.146391059609
2005.83891715955	0	258.944644495346
2006.04837224833	0	274.771240163711
2006.25782733711	0	310.215390628851
2006.46728242589	0	350.304635469521
2006.67673751467	0	397.220035384759
2006.88619260345	64.6797648086812	459.274986562438
2007.09564769222	85.6143046106555	501.463788068288
2007.305102781	88.2715335780293	501.369531044465
2007.51455786978	113.06044160545	516.195500582063
2007.72401295856	128.057198829954	535.43148100238
2007.93346804734	141.682889795915	554.772856706159
2008.14292313612	155.309775871541	574.207130562313
2008.3523782249	179.269811060826	623.111752564795
2008.56183331367	182.567084422549	641.166598749379
2008.77128840245	196.197489332782	681.475697652349
2008.98074349123	178.564457145082	665.132120296165
2009.19019858001	198.208826415692	697.658105100234
2009.39965366879	217.991807468673	730.211058256489
2009.60910875757	237.879867376621	752.355201576017
2009.81856384635	257.849641420391	753.210147445649
2010.02801893513	277.884377240386	766.961874160878
2010.2374740239	291.64249373019	780.847535812225
2010.44692911268	295.652052842287	794.86010430197
2010.65638420146	295.652052842287	808.992976415469
2010.86583929024	332.564522318519	849.539342331083
2011.07529437902	346.207446216247	853.591353179316
2011.2847494678	354.351235280217	852.053213863043
2011.49420455658	381.353483457426	866.608875247326
2011.70365964536	408.801187104282	882.714394224994
2011.91311473413	428.60496509994	900.935130258811
2012.12256982291	445.129415112326	919.183999298331
2012.33202491169	455.673332674729	937.457608245828
2012.54148000047	459.390292482096	958.288488483833
2012.75093508925	455.390917428489	974.066709569496
2012.96039017803	469.043823797764	992.396585620414
2013.16984526681	482.697827034507	1007.09093741481
2013.37930035558	496.352924744448	1017.72594995851
2013.58875544436	514.577793770402	1028.36686600885
2013.79821053314	572.637491504196	1107.19213474882
2014.00766562192	596.610237350715	1132.11230709521
2014.2171207107	566.535807349916	1086.63843343636
2014.42657579948	597.922001581434	1104.21745073228
2014.63603088826	618.590240398403	1137.6424131226
2014.84548597704	640.549909359379	1171.16483078866
2015.05494106581	640.549909359379	1204.78118840391
2015.26439615459	711.629113688505	1282.23350512057
2015.47385124337	742.451970123243	1307.35213242468
2015.68330633215	747.350679298881	1332.49844764477
2015.89276142093	721.555716391417	1317.43377511436
2016.10221650971	749.300709947051	1332.35732557981
2016.31167159849	778.041514523391	1347.28932275647
2016.52112668727	807.683729994896	1362.22974432099
2016.73058177604	838.143105293675	1377.17856798306
2016.94003686482	869.344645829999	1392.13577148514
2017.1494919536	901.22170190727	1407.10133260229
2017.35894704238	933.715083415073	1422.07522914181
2017.56840213116	963.314435620865	1449.64872792602
2017.77785721994	982.559725017389	1478.06795192075
2017.98731230872	1001.81864327111	1506.52483563379
2018.1967673975	1021.09111123385	1535.01907547064
2018.40622248627	1040.45767718491	1563.55037669192
2018.61567757505	1058.962510566	1592.11845270182
2018.82513266383	1061.78656679265	1592.11845270182
2019.03458775261	1066.25299195628	1592.11845270182
2019.24404284139	1074.88809494612	1592.11845270182
2019.45349793017	1074.88809494612	1592.11845270182
2019.66295301895	1101.73600987116	1614.04386511501
2019.87240810772	1120.15685982792	1657.13030999447
2020.0818631965	1136.1437966125	1678.78847185706
2020.29131828528	1182.68443189811	1711.98259126072
2020.50077337406	1150.17036952495	1687.43049339002
2020.71022846284	1187.19452337341	1701.13291295347
2020.91968355162	1187.19452337341	1739.31377989475
2021.1291386404	1207.6712919337	1788.58404550768
2021.33859372918	1204.97608679676	1786.88282210385
2021.54804881795	1204.97608679676	1786.88282210385
2021.75750390673	1220.95364871256	1786.88282210385
2021.96695899551	1240.76814846861	1786.88282210385
2022.17641408429	1252.07733208224	1786.88282210385
2022.38586917307	1277.44778034608	1811.84756121949
2022.59532426185	1284.75170034215	1811.84756121949
2022.80477935063	1284.75170034215	1786.88282210385
2023.01423443941	1284.75170034215	1786.88282210385
2023.22368952818	1284.75170034215	1786.88282210385
2023.43314461696	1308.6936348465	1796.06609268257
2023.64259970574	1325.40170009331	1811.84756121949
2023.85205479452	1325.40170009331	1811.84756121949
