Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflcu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflcu_C	Univariate_LR_delta_R2_gflcu_C
0.214642925419474	0.214688745199328	0.284415416435326	0.284429425138078	1.4008702751922e-05
0.235765476889799	0.235811165069417	0.538974373576413	0.538963400883878	-1.09726925352494e-05
0.209944538291596	0.209975735959668	0.406956290819143	0.406966292019311	1.00012001683636e-05
0.233337623005543	0.233379941628796	0.333720817413073	0.333704580765203	-1.62366478699827e-05
0.281084677191373	0.281137874673958	0.46488923643515	0.464881850795053	-7.38564009744591e-06
0.37487579716325	0.374931693002955	0.429879352186057	0.429866182449681	-1.31697363761618e-05
0.263748099475411	0.263802976516087	0.339247272064378	0.339270647213292	2.33751489133738e-05
0.220981228671124	0.221013025052651	0.216842294720352	0.216840598282361	-1.69643799177721e-06
0.22024732656777	0.22029154951568	0.331950054504101	0.331968981319187	1.89268150857513e-05
0.239251232648356	0.239291813338812	0.373276718942098	0.373248559202388	-2.81597397105426e-05
0.229548574240751	0.229583448336302	0.379035292163742	0.379033405800198	-1.88636354470084e-06
0.268206167264813	0.268261459610055	0.381251202024942	0.381224017093505	-2.71849314375516e-05
0.2848875578817	0.284921347084905	0.291753496388956	0.291729404760618	-2.40916283384407e-05
0.167877490337337	0.167921595843973	0.285655277571106	0.285679118343668	2.38407725612899e-05
0.320386189329167	0.320450924562963	0.31513640709585	0.315150355039178	1.3947943328485e-05
0.187798072898109	0.187830208112196	0.35037866682321	0.350348741928027	-2.99248951829423e-05
0.240182755564461	0.240221319058229	0.405881069958382	0.405858083774063	-2.29861843191181e-05
0.237115674083162	0.237176402320948	0.374696809338991	0.374735211976916	3.84026379249836e-05
0.146454929562371	0.146482267463548	0.197883217055999	0.197888856708165	5.63965216579532e-06
0.204459721141792	0.204472348723845	0.264640227175977	0.264583672519845	-5.655465613158e-05
0.176855149231057	0.176884702805475	0.176388633541358	0.176377367172222	-1.12663691362869e-05
0.177930168023543	0.17796390668516	0.217822114114552	0.217805698636709	-1.64154778431458e-05
0.184740446488914	0.184775833645744	0.290424205338617	0.290409691240123	-1.45140984941783e-05
0.218383892309887	0.218408126466526	0.36905611801325	0.368991109754623	-6.50082586269307e-05
0.331058115474386	0.331126963180412	0.305403533804577	0.305419109343835	1.55755392576284e-05
0.226509123719329	0.226561039413204	0.296148230478894	0.296173095523224	2.48650443298026e-05
0.256569911503551	0.256620881031629	0.400870862865342	0.400882364880725	1.15020153828582e-05
0.215572864145086	0.215602345136468	0.375663066856621	0.375647421018812	-1.56458378092195e-05
0.265001766795531	0.265070033405519	0.416688327579464	0.416702574249139	1.42466696747001e-05
0.212695326546727	0.212727042506921	0.30772664342743	0.307719566790597	-7.07663683280346e-06
0.223156575126236	0.223219739348411	0.510665076616354	0.510699485064336	3.44084479824147e-05
0.217057209772791	0.217096650913776	0.335122734599639	0.335116342086024	-6.39251361589377e-06
0.218660779852592	0.218696817314201	0.322847896914338	0.322835298054434	-1.25988599040672e-05
0.275818064093814	0.275848747025424	0.240004119704913	0.239972480893488	-3.16388114247335e-05
0.244070408196603	0.244079206304443	0.279615339155121	0.279511085708244	-0.000104253446876701
0.182109855758879	0.182147811140192	0.307519095655317	0.30752077366025	1.6780049334475e-06
0.181152648543087	0.181176656344079	0.286809759606973	0.286771296118696	-3.84634882765744e-05
0.246498786766735	0.246537343014247	0.349650740465462	0.349625002115706	-2.57383497558328e-05
0.219743240129023	0.219795396218329	0.391451138493332	0.391483941620275	3.28031269434259e-05
0.189692625288812	0.189719359074611	0.272504010882626	0.272491756704003	-1.22541786228836e-05
0.260599408411358	0.260615566992432	0.313878215861824	0.313802109351571	-7.61065102527492e-05
0.16906711314208	0.169099774286559	0.403680516064048	0.403695651895297	1.5135831248736e-05
0.196138361639848	0.19618498864759	0.365216662922906	0.365242354167983	2.5691245076509e-05
0.199510880302591	0.199529447778608	0.162701380267353	0.162671220912288	-3.01593550648127e-05
0.17108605712449	0.171109154041816	0.263788154726978	0.263760666265985	-2.7488460993097e-05
0.225725933895176	0.225760193102753	0.315847562688074	0.315819369871849	-2.81928162250145e-05
0.222295271800955	0.222350500946665	0.331926744610458	0.33197790491205	5.11603015916906e-05
0.261051242924666	0.261104015175464	0.41266284847157	0.412639828695109	-2.3019776460742e-05
0.228167162972808	0.228222604508588	0.405739620601347	0.405724319266892	-1.53013344558195e-05
0.236507440578315	0.236548544402233	0.381168339506244	0.381150985996087	-1.73535101567479e-05
0.21021384109126	0.21024608404991	0.271693212493876	0.271678576258564	-1.46362353113383e-05
0.237234984589285	0.237267836606484	0.369376270419768	0.369332031115565	-4.42393042024425e-05
