Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_R	Univariate_LR_delta_R2_gsecd_R
0.509348634063282	0.392362093657262	0.501592752472326	0.482742398038184	-0.0188503544341426
0.161277939848129	0.108190691296996	0.128795083744666	0.132853143369926	0.00405805962525999
0.315069315823578	0.225692505522212	0.171460156214606	0.173387074000465	0.00192691778585896
0.181228010384823	0.13191560902575	0.194462916269028	0.214445587095599	0.0199826708265707
0.0807262044704342	0.0601753656613479	0.0155085973033488	0.0187128756865721	0.0032042783832233
0.264527871520785	0.167261885214602	0.335467567228521	0.262534751453802	-0.0729328157747191
0.351783052979205	0.233848434298288	0.392980579391446	0.403613206964058	0.010632627572612
0.266439706225198	0.192792663515703	0.307177978213235	0.293540641421307	-0.0136373367919287
0.200535996575834	0.134637365291993	0.129583487887477	0.118563481468359	-0.0110200064191174
0.285993986073786	0.184934042071446	0.414382956180605	0.355979128222597	-0.0584038279580084
0.389843653990515	0.231252910473793	0.233513714640596	0.174503202234036	-0.05901051240656
0.28978942822516	0.222174959174644	0.0860889049763043	0.0988419942158375	0.0127530892395332
0.203299055438912	0.152556473366552	0.160772201373582	0.192437227969987	0.0316650265964057
0.246282500717424	0.178129676299893	0.213465450274872	0.236425102045987	0.0229596517711154
0.228643762567207	0.160572755036926	0.156573133785999	0.166297779130531	0.00972464534453166
0.0951818943085608	0.0404270226131125	0.0173173966451589	0.00682405067194495	-0.010493345973214
0.325869211709431	0.223512093271664	0.477480433085215	0.403211602575217	-0.0742688305099977
0.329931354673836	0.212645919785086	0.263121542323268	0.22080172677047	-0.0423198155527984
0.357355679266791	0.253449511296893	0.72968425213064	0.617520539200114	-0.112163712930525
0.0595397877392208	0.0468160756245564	0.0182528021468278	0.0229792166427394	0.0047264144959116
0.258026002031862	0.18635780476936	0.144083455553165	0.150642169205148	0.0065587136519831
0.287675192226792	0.214808531379032	0.570973876532829	0.532330132397979	-0.0386437441348496
0.458449070804559	0.314167392463616	0.548233437375058	0.530084639561217	-0.0181487978138419
0.216714014042273	0.131631318348877	0.159776713300561	0.12700485147137	-0.032771861829191
0.543467409014854	0.39401031053552	0.353862621749971	0.362399050713545	0.00853642896357326
0.532350643706609	0.373639851399282	0.474401068708889	0.49334634064268	0.0189452719337913
0.0956356568589826	0.0724060363399551	0.0352525975724388	0.0417011468412859	0.00644854926884707
0.410587611235948	0.285139747894026	0.460330754989065	0.441342394864607	-0.0189883601244584
0.45643201535401	0.307624143354284	0.347806990861149	0.340413351127963	-0.00739363973318619
0.2267030072019	0.172264360306464	0.152422384347048	0.171913464681253	0.0194910803342055
0.272262424192691	0.200145948213644	0.179146411499781	0.199700033627315	0.0205536221275344
0.169519492866542	0.141092192903739	0.0629110608516909	0.087007407375706	0.0240963465240152
0.205512425829247	0.140252940503064	0.0271402170780602	0.0301997624673032	0.00305954538924305
0.411730807170089	0.295135815416769	0.573260957959234	0.599564527228543	0.0263035692693084
0.742662107165122	0.49290190797882	0.632117567918354	0.532539552632844	-0.0995780152855107
0.253939159458204	0.196532798633968	0.0630191665679134	0.0801233002913479	0.0171041337234345
0.205016294734511	0.160188439093288	0.112754797957632	0.132869862027903	0.0201150640702713
0.288165709335759	0.176426209215296	0.179372333072955	0.148023115243166	-0.0313492178297884
0.318677493092491	0.232192588318771	0.345777667103719	0.372840029339505	0.0270623622357863
0.337823212762906	0.243731760381912	0.194656666488565	0.209383964266565	0.0147272977780001
0.512546259455603	0.298824196622353	0.236034445797476	0.170094573059126	-0.0659398727383504
0.465287785152358	0.324023279188588	0.474044921078902	0.473035860333081	-0.0010090607458213
0.179382993457596	0.0905196189464922	0.0586173811693954	0.030467945746873	-0.0281494354225224
0.527047809155911	0.327561472000536	0.366630750289874	0.311513306537418	-0.0551174437524557
0.257420569318673	0.184032174894394	0.297651367200353	0.325901467018567	0.0282500998182142
0.288293723783326	0.194464653574658	0.0828206745148953	0.074106556597147	-0.00871411791774826
0.28465415537388	0.173280496046976	0.11248343066316	0.0886986958671783	-0.0237847347959813
0.125700427714017	0.0737356526633299	0.065873302570368	0.0370203049725646	-0.0288529975978033
0.292531297135728	0.194029181681778	0.389610179216604	0.304973305823849	-0.0846368733927551
0.459422156617499	0.307358024819876	0.43399152296117	0.471291191416628	0.0372996684554583
0.250925461615483	0.152928352431723	0.274639844389712	0.197747678423486	-0.0768921659662267
0.218539362889769	0.149114445097012	0.11329977928515	0.111993035593891	-0.00130674369125978
0.379183007871704	0.261218156204974	0.45503270320628	0.438622849973711	-0.0164098532325694
0.312295425742977	0.228870992080985	0.278578059648626	0.292368124796436	0.0137900651478101
0.187279851952955	0.127548282699526	0.248456006330683	0.235150600556676	-0.0133054057740077
0.386742593527444	0.261744511734687	0.559847042504585	0.539014183383417	-0.0208328591211676
0.0816354334142884	0.0403062866686179	0.0372522299117817	0.0193603550449655	-0.0178918748668162
0.205162809255206	0.147299228058444	0.127003939374187	0.133955294271097	0.00695135489691034
0.534877697540481	0.416168802745645	0.475234948018741	0.406259970635275	-0.0689749773834661
0.524443344329959	0.346629741890221	0.315890628503158	0.298147985816538	-0.01774264268662
0.182624165442694	0.132705390685088	0.293236689272095	0.287310644636965	-0.00592604463513058
0.46536389790376	0.344083766691776	0.704730259953136	0.663178719266602	-0.0415515406865338
0.21080898835795	0.145995370506951	0.117591289382853	0.136263024612109	0.0186717352292563
0.351155648161095	0.22899287368017	0.286401072327671	0.25490671333259	-0.0314943589950804
0.327571675694138	0.222284292722049	0.533307636713373	0.455491456166211	-0.0778161805471616
0.233200568765292	0.129192810618014	0.133963699615823	0.0957654023432467	-0.0381982972725762
0.482422767048615	0.334630312844049	0.534947914747182	0.581939902164355	0.0469919874171735
0.116453351562414	0.0924688155168483	0.0207045032528459	0.029610529046866	0.00890602579402009
0.315935447005173	0.213041120321244	0.169484117342249	0.155947536379368	-0.0135365809628808
0.512148254079097	0.409342407979044	0.117654359147752	0.143829101870349	0.0261747427225972
0.38496430993838	0.277030176986412	0.158953400262828	0.166530318674062	0.00757691841123309
0.0745262257121674	0.0627938527274777	0.0336399952140643	0.0490016268623991	0.0153616316483348
0.208847155635344	0.142313573302283	0.450123714677371	0.436072556546277	-0.0140511581310938
0.091711883034598	0.0663450078114327	0.0182531492605099	0.0207480088634595	0.00249485960294953
0.266412811878833	0.19392148948239	0.148019450137879	0.185592419674882	0.0375729695370036
0.150080250375363	0.105807410086481	0.0932652839737941	0.0978999086665572	0.00463462469276309
0.797757940743428	0.526310334948263	0.585990322100777	0.456550142845672	-0.129440179255105
0.179726118098721	0.124070507697077	0.162659229382207	0.150838194346116	-0.0118210350360913
0.139250232655665	0.0921431947933375	0.129568073407926	0.123311265973716	-0.0062568074342098
0.349366857097869	0.221919936720858	0.43853509312949	0.344847795055448	-0.0936872980740422
0.548151276506386	0.399326162416406	0.308077163963569	0.314183288891164	0.00610612492759416
0.205476477101373	0.155320410370703	0.0815720134127531	0.100366774997675	0.0187947615849217
0.284496549234635	0.204848154965841	0.144164848573463	0.153603454471888	0.00943860589842521
0.444600130039371	0.301328688652646	0.105055517649688	0.103648168638697	-0.00140734901099122
0.297562065011571	0.201113406691785	0.270657402677992	0.289455026636304	0.0187976239583125
0.185649911898132	0.120430677216841	0.227488978116421	0.213137341557853	-0.0143516365585674
0.0695383293671997	0.0429649230112587	0.0108048581581946	0.00873915984157861	-0.00206569831661597
0.272103874215064	0.167390846154346	0.245951519491312	0.181191977405832	-0.0647595420854791
0.179020812311324	0.150085894539004	0.0687441199386095	0.0990382873759602	0.0302941674373507
0.292483304093323	0.216074623234421	0.310364118465681	0.352815947120516	0.0424518286548355
0.0723397597188497	0.04574290409175	0.023930926219807	0.0210675461718421	-0.00286338004796488
0.452441005660505	0.347885512598133	0.11312837263029	0.140162276710872	0.027033904080582
0.200560304435114	0.136019636032409	0.208301946091325	0.193987348328349	-0.0143145977629759
0.256869819384707	0.155916464200981	0.11461938815483	0.0921024940274675	-0.022516894127362
0.207897321498185	0.129137268432022	0.13102481403694	0.105416271027809	-0.0256085430091307
0.33624397018646	0.232196852846183	0.401306824480411	0.375396986039501	-0.0259098384409095
0.589060614184412	0.395920149372055	0.448338841216864	0.405836915344327	-0.0425019258725365
0.146729605269791	0.0722322468347083	0.0438009509916143	0.0243450370481252	-0.0194559139434891
0.291677921082665	0.165475769954087	0.217103056643822	0.140593559734259	-0.0765094969095629
0.257026795131185	0.199782344721133	0.155204793592837	0.182568687506112	0.0273638939132749
