Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_C	Univariate_LR_delta_R2_Deciduous_broad_C
0.509348634063282	2.4913870694572	0.501592752472326	0.0627160684457464	-0.43887668402658
0.161277939848129	0.37949343026513	0.128795083744666	0.0362906939907155	-0.0925043897539508
0.315069315823578	-0.292780394063892	0.171460156214606	0.000700883840308203	-0.170759272374298
0.181228010384823	1.14607290626419	0.194462916269028	0.0368702707578993	-0.157592645511129
0.0807262044704342	-0.5756686910889	0.0155085973033488	0.0139372588540893	-0.00157133844925954
0.264527871520785	0.990206723545777	0.335467567228521	0.133602498975071	-0.20186506825345
0.351783052979205	1.93574902580039	0.392980579391446	0.17099112660781	-0.221989452783636
0.266439706225198	2.29322182818955	0.307177978213235	0.10219380868296	-0.204984169530275
0.200535996575834	0.926223870800033	0.129583487887477	0.0352144507673492	-0.0943690371201275
0.285993986073786	2.46220140293515	0.414382956180605	0.584783791983998	0.170400835803392
0.389843653990515	6.23663864100075	0.233513714640596	0.439980833943844	0.206467119303249
0.28978942822516	0.23365018574301	0.0860889049763043	0.000321855114238089	-0.0857670498620662
0.203299055438912	-0.26932325739278	0.160772201373582	0.00348642340559213	-0.15728577796799
0.246282500717424	-0.0408642564046088	0.213465450274872	5.77909155750806e-05	-0.213407659359297
0.228643762567207	1.13806379926126	0.156573133785999	0.031641551240646	-0.124931582545353
0.0951818943085608	1.04073206188084	0.0173173966451589	0.0886169059684398	0.0712995093232809
0.325869211709431	1.3559256239386	0.477480433085215	0.348831469334539	-0.128648963750676
0.329931354673836	1.8421882037167	0.263121542323268	0.106816809867659	-0.15630473245561
0.357355679266791	1.83828479584337	0.72968425213064	0.116811587665114	-0.612872664465526
0.0595397877392208	0.694839205742214	0.0182528021468278	0.0144118638915811	-0.00384093825524675
0.258026002031862	1.76820577933265	0.144083455553165	0.0551484638851284	-0.0889349916680367
0.287675192226792	1.4162086362109	0.570973876532829	0.357059065196067	-0.213914811336762
0.458449070804559	3.20319627901052	0.548233437375058	0.245061832311412	-0.303171605063647
0.216714014042273	0.733949179694862	0.159776713300561	0.0136547083180778	-0.146122004982483
0.543467409014854	3.38204920985837	0.353862621749971	0.0680388625235216	-0.28582375922645
0.532350643706609	1.49351720746089	0.474401068708889	0.0231890231613374	-0.451212045547551
0.0956356568589826	-0.523726529277607	0.0352525975724388	0.00896138646543306	-0.0262912111070058
0.410587611235948	1.77579907211875	0.460330754989065	0.0430415720289621	-0.417289182960103
0.45643201535401	2.74864058333019	0.347806990861149	0.157137006200753	-0.190669984660396
0.2267030072019	0.228789306125467	0.152422384347048	0.00190419255737685	-0.150518191789671
0.272262424192691	1.2943377842429	0.179146411499781	0.0399050374884703	-0.139241374011311
0.169519492866542	0.309196352028108	0.0629110608516909	0.00104707478769358	-0.0618639860639973
0.205512425829247	0.0601942886190396	0.0271402170780602	5.41254999490654e-05	-0.0270860915781111
0.411730807170089	2.32758379674512	0.573260957959234	0.0925333729259609	-0.480727585033273
0.742662107165122	4.73719421994943	0.632117567918354	0.714773729500475	0.0826561615821204
0.253939159458204	0.0977851199578047	0.0630191665679134	8.97771305015249e-05	-0.0629293894374118
0.205016294734511	0.447707911569463	0.112754797957632	0.00334094396549855	-0.109413853992133
0.288165709335759	0.864938325936669	0.179372333072955	0.0158031912123949	-0.16356914186056
0.318677493092491	3.13240411799958	0.345777667103719	0.152864354048874	-0.192913313054845
0.337823212762906	0.853798951083371	0.194656666488565	0.00695535580908424	-0.18770131067948
0.512546259455603	0.133077902128694	0.236034445797476	0.000301072518612551	-0.235733373278863
0.465287785152358	1.20833590700762	0.474044921078902	0.025148959746248	-0.448895961332654
0.179382993457596	0.55400427512452	0.0586173811693954	0.00897733378556032	-0.049640047383835
0.527047809155911	3.14574128534415	0.366630750289874	0.264008825518288	-0.102621924771586
0.257420569318673	0.0726605440636321	0.297651367200353	0.000328759428156991	-0.297322607772196
0.288293723783326	0.524995902914451	0.0828206745148953	0.00558837688400022	-0.077232297630895
0.28465415537388	1.59735934760354	0.11248343066316	0.0614785923669825	-0.0510048382961771
0.125700427714017	2.53106162005693	0.065873302570368	0.503764055363834	0.437890752793466
0.292531297135728	2.99427135349654	0.389610179216604	0.520808559791766	0.131198380575162
0.459422156617499	1.71326683521353	0.43399152296117	0.0413872049971461	-0.392604317964024
0.250925461615483	1.50117493194762	0.274639844389712	0.26822259343571	-0.00641725095400214
0.218539362889769	2.50806808435007	0.11329977928515	0.197218471077026	0.0839186917918754
0.379183007871704	1.47914769065774	0.45503270320628	0.162816176345369	-0.292216526860911
0.312295425742977	1.41726518834228	0.278578059648626	0.0250209054872256	-0.2535571541614
0.187279851952955	1.32421192282301	0.248456006330683	0.143041008291097	-0.105414998039586
0.386742593527444	1.19045306238771	0.559847042504585	0.0337512556314227	-0.526095786873162
0.0816354334142884	1.13879613248338	0.0372522299117817	0.0991046971892992	0.0618524672775174
0.205162809255206	1.69238762463769	0.127003939374187	0.0540118383450308	-0.0729921010291558
0.534877697540481	4.55034959844467	0.475234948018741	0.378891088230452	-0.0963438597882888
0.524443344329959	2.66807489740885	0.315890628503158	0.0869080571426744	-0.228982571360484
0.182624165442694	1.02359720653615	0.293236689272095	0.0522719752101605	-0.240964714061935
0.46536389790376	3.62520416178912	0.704730259953136	0.378797357982028	-0.325932901971108
0.21080898835795	0.157194526083912	0.117591289382853	0.000745152990523435	-0.116846136392329
0.351155648161095	1.04445992042718	0.286401072327671	0.0195165671791394	-0.266884505148531
0.327571675694138	3.39959557324209	0.533307636713373	0.512179045024928	-0.0211285916884446
0.233200568765292	-0.0932289268224301	0.133963699615823	0.00023436608434811	-0.133729333531475
0.482422767048615	2.893239928316	0.534947914747182	0.0963795931339552	-0.438568321613226
0.116453351562414	-1.72676787169905	0.0207045032528459	0.0494964746076986	0.0287919713548527
0.315935447005173	1.01528363402181	0.169484117342249	0.0123623044452529	-0.157121812896996
0.512148254079097	5.454114381561	0.117654359147752	0.142683800128114	0.0250294409803622
0.38496430993838	-0.379741712873376	0.158953400262828	0.00148102371792149	-0.157472376544907
0.0745262257121674	-0.0690519587490071	0.0336399952140643	0.000400683323841719	-0.0332393118902226
0.208847155635344	1.2795114784906	0.450123714677371	0.107271492917268	-0.342852221760102
0.091711883034598	-1.23795096071048	0.0182531492605099	0.0259894600326439	0.007736310772134
0.266412811878833	-0.524090506409091	0.148019450137879	0.00811315645536299	-0.139906293682516
0.150080250375363	0.192048022715955	0.0932652839737941	0.00127832426789795	-0.0919869597058962
0.797757940743428	3.47380280792525	0.585990322100777	0.686112296260895	0.100121974160118
0.179726118098721	0.675091888395621	0.162659229382207	0.0168985785585613	-0.145760650823646
0.139250232655665	1.04453609790794	0.129568073407926	0.166033853445608	0.0364657800376824
0.349366857097869	2.19872143130587	0.43853509312949	0.175844138775436	-0.262690954354055
0.548151276506386	2.03686068918939	0.308077163963569	0.0244127027059136	-0.283664461257656
0.205476477101373	0.273276664134034	0.0815720134127531	0.00338563192062529	-0.0781863814921279
0.284496549234635	1.21574541898943	0.144164848573463	0.0176684911188837	-0.126496357454579
0.444600130039371	0.472775366903305	0.105055517649688	0.00158216666776568	-0.103473350981922
0.297562065011571	0.513881291051345	0.270657402677992	0.00705914133090195	-0.26359826134709
0.185649911898132	0.399070334209322	0.227488978116421	0.0136341211790492	-0.213854856937371
0.0695383293671997	-0.737967114853824	0.0108048581581946	0.0139943176327454	0.00318945947455082
0.272103874215064	2.80922069020992	0.245951519491312	0.471467339326853	0.225515819835541
0.179020812311324	-0.38904807805636	0.0687441199386095	0.00517872335345061	-0.0635653965851589
0.292483304093323	1.00332076765695	0.310364118465681	0.0366208431722692	-0.273743275293412
0.0723397597188497	0.860130776715675	0.023930926219807	0.0327369914644667	0.00880606524465971
0.452441005660505	-0.228352122210148	0.11312837263029	0.000182464136721832	-0.112945908493568
0.200560304435114	2.04981621278259	0.208301946091325	0.0648464979020063	-0.143455448189318
0.256869819384707	2.38474173655995	0.11461938815483	0.0476440729734281	-0.0669753151814015
0.207897321498185	0.439840886602243	0.13102481403694	0.00582986502376968	-0.12519494901317
0.33624397018646	1.17423575041945	0.401306824480411	0.0790810253969258	-0.322225799083485
0.589060614184412	2.25003225234628	0.448338841216864	0.0466230344182874	-0.401715806798576
0.146729605269791	1.78228076282505	0.0438009509916143	0.405631780851149	0.361830829859535
0.291677921082665	1.93649460080049	0.217103056643822	0.340836111637061	0.123733054993239
0.257026795131185	0.468126076298669	0.155204793592837	0.00547464130244664	-0.14973015229039
