Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_R	Univariate_LR_delta_R2_gpast_R
0.500384782454601	0.457354661966073	0.529724608852601	0.533662550090011	0.00393794123741009
0.598734101977677	0.545587537479201	0.310465847319546	0.314860742418967	0.00439489509942126
0.397733803848193	0.361434506946447	0.362807603232674	0.360380936672722	-0.00242666655995188
0.379702274638744	0.344960340652949	0.39258871916929	0.384642984858283	-0.00794573431100687
0.475676014185618	0.435848450622678	0.475778044516905	0.47662305854629	0.000845014029385027
0.481567273429568	0.440189497064819	0.362777139823593	0.365441810260121	0.0026646704365289
0.426731519872568	0.387426078109322	0.456431413562904	0.449461162795104	-0.00697025076780017
0.402994589428909	0.375407601633367	0.375760211549618	0.379166220144563	0.00340600859494483
0.556105674539595	0.509734875877645	0.543590561639994	0.540300902179771	-0.0032896594602233
0.485652799017552	0.442720778885126	0.532394677901439	0.526351105821006	-0.00604357208043305
0.389239481185579	0.356503143927619	0.420633095893462	0.422539706286884	0.00190661039342177
0.406869850896763	0.376177866508729	0.523663905674913	0.530304410386695	0.00664050471178157
0.724099687231873	0.660162640183218	0.439337421967761	0.43929996018086	-0.0000374617869007277
0.69184430446921	0.639078189688972	0.441242287796801	0.444537531635155	0.0032952438383535
0.406754153301763	0.372690709029859	0.338779133681712	0.338773135074415	-0.00000599860729733059
0.622013404250828	0.572658754858847	0.386967759624676	0.392751689484418	0.00578392985974291
0.4644906836007	0.431475348264181	0.616330709938815	0.624907106297674	0.0085763963588591
0.474161031452312	0.440488831735928	0.365748978641581	0.373340539655915	0.007591561014334
0.484134689476405	0.44388867270629	0.404365580607366	0.406247878230117	0.00188229762275166
0.406192443450864	0.374982719651893	0.410402333426672	0.412875350341664	0.00247301691499136
0.431673433897665	0.398065458180365	0.481153094265713	0.471433874963401	-0.00971921930231168
0.435906408808703	0.404261112280567	0.578256834263428	0.587310305083152	0.00905347081972463
0.482186160281811	0.437609241726181	0.463957806884237	0.467310663082024	0.00335285619778658
0.35047244626973	0.320734477072618	0.450195550687902	0.460028577245103	0.00983302655720131
0.456026497921207	0.424825492156202	0.411078775608758	0.418714268623424	0.0076354930146656
0.498496156873473	0.456717082323239	0.368703749461164	0.37291342699271	0.00420967753154605
0.429520856533532	0.394522685628836	0.469670388365547	0.470562873511999	0.000892485146452626
0.549097979092012	0.508139383135114	0.458935834449754	0.464793351642784	0.0058575171930299
0.393824641263865	0.35575322649373	0.336190937411826	0.331098261407699	-0.00509267600412716
0.363273053838869	0.332805532761217	0.432840580789488	0.434942113642662	0.00210153285317405
0.40823964259397	0.373618288677593	0.421260825303892	0.425926537981059	0.00466571267716659
0.362557138031507	0.333135201214094	0.39535641686789	0.398159296024803	0.00280287915691346
0.350429342803703	0.322412785592359	0.408250401668753	0.405168589617705	-0.00308181205104796
0.38654895135973	0.357177549379187	0.468821021312595	0.474839322745686	0.00601830143309151
0.350262757682986	0.318877168564502	0.426564492835173	0.429425588476174	0.00286109564100129
0.384003525015585	0.354198849169291	0.460603493204345	0.4636634101499	0.00305991694555469
0.782976204893794	0.710431197800742	0.517983684916841	0.508880651672617	-0.00910303324422446
0.429921587824571	0.398714154378936	0.42763785839022	0.445911308792536	0.0182734504023159
0.601550419709332	0.561287018254997	0.271673010477295	0.283059364820481	0.011386354343186
0.437938487407643	0.402979003638906	0.350973545675491	0.356765506230523	0.00579196055503162
0.463057526076243	0.422939245983116	0.49810171486629	0.507511693995633	0.00940997912934366
0.570633711838618	0.526846262824977	0.367523319253551	0.374724282932521	0.00720096367897011
0.471344825821115	0.435844908188004	0.504167203690353	0.516686439584903	0.0125192358945508
0.291484590419602	0.260734532446425	0.278041608887947	0.270234838724953	-0.00780677016299375
0.349076385844539	0.315577272093452	0.328629981761808	0.323230158005793	-0.00539982375601417
0.352169866054658	0.324195745310409	0.423838106044178	0.423474570072025	-0.000363535972153439
0.637857495274072	0.585862237159011	0.306167313362339	0.308428627871558	0.00226131450921874
0.518247310515415	0.477102854826401	0.408857281480034	0.411048410396457	0.00219112891642259
0.458480056801202	0.420804247106133	0.344433985112679	0.343881438778718	-0.000552546333961512
0.595715418574304	0.545179853479235	0.466525849208692	0.47165900189022	0.00513315268152775
0.425908958064217	0.388588948294295	0.492623525085882	0.496707850440837	0.00408432535495418
0.365895239883394	0.331873368742025	0.436113431006194	0.435150338398568	-0.000963092607626281
0.523599875767326	0.495495700871296	0.371771529138599	0.38866478901342	0.0168932598748212
0.592195918894034	0.53941682948104	0.48605633152856	0.480110158627558	-0.00594617290100263
0.433339764031122	0.397934488544104	0.295232197681011	0.300668782227997	0.00543658454698553
0.41790951774112	0.386595852438375	0.528077663948426	0.527731435211623	-0.000346228736802789
0.425658940868453	0.393119415039145	0.32385053316737	0.324312525957743	0.000461992790373178
0.5183700882234	0.473636922134466	0.443814065198077	0.444063918349694	0.000249853151617074
0.614880193416137	0.560085875922259	0.431971863847771	0.432290936068032	0.000319072220261618
0.624781515668878	0.570738946260045	0.328097817182146	0.328401887327521	0.000304070145375146
0.492453529719684	0.450179273047077	0.544958969249247	0.548784117154558	0.00382514790531108
0.638426167714997	0.589785811615652	0.464959786668546	0.465190377820329	0.000230591151782977
0.513830948050231	0.470100443777598	0.544148933071556	0.543098967995995	-0.00104996507556121
0.421179212400409	0.387537378502831	0.234546411804383	0.236738298314996	0.00219188651061286
0.539746120624576	0.495159150389497	0.503260395367419	0.510777157005907	0.00751676163848758
0.34639660261548	0.314334328590418	0.387718135533337	0.384511263928409	-0.00320687160492805
0.359748207175915	0.331044055920617	0.422808190547482	0.427360192722383	0.00455200217490054
0.529668199950621	0.490491948636754	0.393083571618718	0.402090995233403	0.0090074236146851
0.503836443891332	0.461969651143998	0.349344634254206	0.35312123506798	0.00377660081377418
0.445307776366745	0.411033267634428	0.357470915775356	0.361704327789244	0.00423341201388744
0.50884391058068	0.469772442266777	0.523446213188807	0.534028802274651	0.0105825890858441
0.67850646384122	0.625886114330672	0.378321932931629	0.387939636126708	0.00961770319507921
0.334359137556116	0.309646184368177	0.360191090554627	0.366724143240875	0.00653305268624838
0.472803191465967	0.439030262863511	0.441837458465318	0.443206220248014	0.00136876178269579
0.50236130566053	0.463173251447877	0.603832337228195	0.60580516832041	0.00197283109221491
0.460086833679272	0.419724469962324	0.551333522374054	0.554558647518567	0.00322512514451279
0.391380053180398	0.362870815338722	0.428815700396346	0.436907579120244	0.00809187872389783
0.342679472505684	0.311812376996121	0.334598880793557	0.330644884182492	-0.00395399661106483
0.5275852124373	0.481429580352392	0.417158343587525	0.416691459777643	-0.000466883809882079
0.455251986664696	0.42320101625944	0.285588959479963	0.291937325560262	0.00634836608029915
0.584060532421462	0.538379329461317	0.355745791257498	0.356524900713821	0.00077910945632359
0.389236929323781	0.358631660828142	0.420850774510451	0.433117782203348	0.0122670076928968
0.420039594786873	0.3820307365701	0.47948357380304	0.479310072205784	-0.000173501597256653
0.488550608495617	0.449267744626551	0.466594559314174	0.464228255433968	-0.00236630388020576
0.453982331995129	0.417465681380304	0.441314082723752	0.439982354371524	-0.00133172835222795
0.462943053530376	0.425096375775439	0.328487144577526	0.331248710739689	0.00276156616216267
0.567516528937125	0.523307206563306	0.406199501875677	0.419886209491711	0.0136867076160337
0.42945382695097	0.389690296951173	0.528035352090369	0.528808184826999	0.000772832736629869
0.714851037671424	0.661085906800129	0.453218623797789	0.467723209778264	0.0145045859804749
0.435837006556497	0.401442045705831	0.364510317224136	0.372672700723429	0.00816238349929321
0.582217382621851	0.530739924270447	0.495971217759493	0.487975072464188	-0.00799614529530468
0.468916651913795	0.430893845549514	0.516147330898754	0.526788471374534	0.0106411404757804
0.52092728559492	0.484887182390588	0.410231074621023	0.430864214431533	0.0206331398105097
0.583621869673265	0.538859385485746	0.406204166113235	0.414738640840345	0.0085344747271095
0.426030950138804	0.388634107999279	0.361963134362904	0.357999030716319	-0.00396410364658462
0.54210649647442	0.500438193962936	0.526602714433551	0.530035636907006	0.00343292247345472
0.541082605889998	0.498445684234667	0.494019073613403	0.504152496530082	0.0101334229166789
0.596424577729177	0.542688204332502	0.430618977366973	0.427290588607312	-0.00332838875966118
0.369138984006783	0.336188526484929	0.462742872421341	0.465467527109753	0.0027246546884121
0.361349041988196	0.325475843198618	0.433871380690419	0.426804935634689	-0.00706644505572956
