Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_C	Univariate_LR_delta_R2_Deciduous_broad_C
0.147276902921486	0.465866167906358	0.431945154610262	0.138973834428574	-0.292971320181688
0.130123660943006	0.239971745172767	0.377802715056061	0.0672913420460712	-0.31051137300999
0.128381053985146	0.305241366838422	0.418256084433854	0.105025517752722	-0.313230566681132
0.129341129764886	0.44556477931445	0.443109278248909	0.201029251640246	-0.242080026608663
0.140733327238492	0.537211047490969	0.556004129907417	0.198915608483024	-0.357088521424393
0.129607834256173	0.390210703943553	0.409368574888041	0.116812592956748	-0.292555981931292
0.137703504654396	0.429413764547406	0.410167750547781	0.155445065649765	-0.254722684898017
0.104801394527245	0.531122949129998	0.287285254424253	0.211494718309847	-0.0757905361144059
0.167174317588601	0.327352877276675	0.341025919299594	0.0970444315661044	-0.24398148773349
0.12730027966483	0.462040391582222	0.334713137238643	0.165145700828764	-0.169567436409879
0.1081132237092	0.384410552676883	0.340713748996775	0.126371970079342	-0.214341778917433
0.109772319157903	0.493381515397643	0.344956972434441	0.185691349838716	-0.159265622595725
0.10200738123783	0.432124814067448	0.303232283563617	0.151141476346274	-0.152090807217343
0.115063078355839	0.585169139543345	0.325618866620299	0.290659080770278	-0.034959785850021
0.16098771583314	0.745931945274602	0.3925870828435	0.236639980389589	-0.155947102453911
0.168508375632228	0.650221981072673	0.369860938295555	0.162359031220617	-0.207501907074938
0.115524921683664	0.42217619793484	0.283221313477317	0.0834156678855617	-0.199805645591755
0.113222392683958	0.586784221768978	0.363338257183709	0.211832830844978	-0.151505426338731
0.160074317167777	0.778952759588151	0.446458916200413	0.280699766762249	-0.165759149438164
0.134538909177353	0.584077476245497	0.398434881653583	0.152507605151608	-0.245927276501975
0.154685758255744	0.582672141924201	0.407572357341492	0.168320214277681	-0.239252143063811
0.131499871809474	0.354899412723946	0.350865285964987	0.0984615129216582	-0.252403773043329
0.179245833509231	0.776502367303608	0.523698251731677	0.317136176562915	-0.206562075168761
0.1416152926257	0.728581103180418	0.408746925156795	0.258059447156986	-0.150687477999808
0.115175501740913	0.637042581352088	0.438280052686114	0.224181692393385	-0.214098360292729
0.117677233389475	0.505805582824559	0.404352475520988	0.221115230750516	-0.183237244770472
0.0871678636773959	0.212485183419408	0.256518043789323	0.0531598292897589	-0.203358214499564
0.132578063690766	0.371010463842191	0.393876286843974	0.141831089953625	-0.25204519689035
0.148361908571459	0.50367414622529	0.442696501892419	0.157213852459417	-0.285482649433002
0.133059345339793	0.595500433943898	0.381137641209691	0.176446085939245	-0.204691555270446
0.115280887922619	0.312382833666494	0.351437997110314	0.0972674921126823	-0.254170504997632
0.183696425724865	0.608558253310981	0.499796538519041	0.161562838805446	-0.338233699713595
0.16586862579374	0.526060894972979	0.430358054294178	0.179174742293839	-0.251183312000339
0.113283955565216	0.313263057036935	0.410592867716501	0.110872655952051	-0.299720211764449
0.15224562042628	0.436101741490518	0.345274607851177	0.0957632306416589	-0.249511377209518
0.137794486054924	0.47373821734591	0.352482759955608	0.102975380681185	-0.249507379274422
0.123095216636265	0.219286769089906	0.331659504291989	0.0448012634945668	-0.286858240797422
0.133637220100116	0.306125818170505	0.332481498990924	0.0842641070450279	-0.248217391945896
0.122242128033875	0.385059787675382	0.318689215192691	0.0781529131455931	-0.240536302047098
0.120496163244956	0.414087921940389	0.335753214759489	0.0875032294212207	-0.248249985338268
0.13722257444532	0.618251404897873	0.452798218821597	0.28850093992269	-0.164297278898908
0.178711881713771	0.519434631588132	0.475542436232579	0.136888451246257	-0.338653984986322
0.123322246070839	0.486386074486236	0.346661925621143	0.166107022093643	-0.1805549035275
0.124279681786005	0.625929040223192	0.406775454353056	0.219475192108613	-0.187300262244444
0.135830654159284	0.581826228524594	0.425985651287653	0.244600195285561	-0.181385456002092
0.131345193517456	0.691274288585304	0.52595737351059	0.27386861116247	-0.25208876234812
0.112318909188853	0.607765528701197	0.330360925357459	0.1931573985649	-0.137203526792559
0.121992474558882	0.420842205430297	0.381669225304199	0.120888934777886	-0.260780290526313
0.138838712084905	0.463376365931476	0.397113191528455	0.141076199581115	-0.25603699194734
0.13149849526972	0.562313331993289	0.33125081696619	0.13524749758364	-0.19600331938255
0.110580113107625	0.351808789536559	0.327437118781315	0.102922334245141	-0.224514784536174
0.125707223790639	0.443764971038767	0.410386671888949	0.120673969195637	-0.289712702693313
0.139297485914638	0.843962299075541	0.442613717073891	0.323396026485287	-0.119217690588604
0.128207177271483	0.52695809032467	0.386081536053489	0.169635816060575	-0.216445719992914
0.138352393681899	0.274673642046735	0.437551084124623	0.109398160843984	-0.328152923280639
0.156306206832949	0.642308372017195	0.496619678050381	0.207179386773225	-0.289440291277156
0.152830980422082	0.541607729438099	0.493925520665032	0.206177620604063	-0.287747900060968
0.117340594295432	0.233492343332799	0.413595109744601	0.0814961550644306	-0.33209895468017
0.134922878221597	0.433654566130766	0.408494849188798	0.151610527647801	-0.256884321540997
0.11333203008771	0.285613894643914	0.42794490438022	0.108445666122735	-0.319499238257485
0.133849213473766	0.180083805299971	0.372434416577617	0.0375236613564554	-0.334910755221162
0.129178672334723	0.63455559600786	0.4537475173009	0.219241751527741	-0.234505765773159
0.130917784590757	0.446292917803132	0.338579693797105	0.1271082971162	-0.211471396680905
0.126325944070198	0.443041321892786	0.409724282244662	0.184325778178239	-0.225398504066424
0.14417257915046	0.659186354548363	0.332801844040762	0.152007978675843	-0.180793865364919
0.139695654442077	0.531753826841254	0.375935626385541	0.143626220675757	-0.232309405709784
0.136832968951474	0.677381439764359	0.410132866658084	0.216510362319563	-0.19362250433852
0.142736534443259	0.295764952045783	0.438231626330301	0.0756391588116327	-0.362592467518669
