Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_R	Univariate_LR_delta_R2_mamms_R
0.222819522244156	0.00568210845132248	0.225790609005007	0.283623905654199	0.0578332966491922
0.30323869358435	0.00749845239661657	0.251825580364646	0.341704147718226	0.0898785673535801
0.205667273279815	0.0055452899351668	0.348586858615999	0.507916974429189	0.159330115813189
0.198107318385253	0.00479853989583339	0.343317142018877	0.41135371060322	0.0680365685843426
0.266017256220056	0.00580253210509128	0.373164257482372	0.399163728448135	0.0259994709657632
0.223004802734047	0.00466260864276668	0.452085105192932	0.463995931988612	0.0119108267956802
0.325693178625149	0.00685446317257598	0.469895501528423	0.470842042752002	0.000946541223578568
0.312788566151232	0.00636448592150657	0.400137607691373	0.309902531562204	-0.0902350761291688
0.263360018296483	0.00620213882490752	0.388001255005143	0.469157979466224	0.0811567244610806
0.253337589858094	0.00559103878935958	0.305782178200249	0.305561045956087	-0.000221132244161204
0.276411448712494	0.00551349653016819	0.300161468778702	0.261905835538132	-0.0382556332405694
0.163793104152798	0.00382636555145045	0.340544575615153	0.413487445939417	0.0729428703242642
0.21068708672015	0.0047159894789224	0.382997249662793	0.438956347422193	0.0559590977594001
0.205096837255184	0.00497630766294131	0.161117493075028	0.191385214296998	0.0302677212219695
0.201199870827006	0.00460447956919916	0.394514784874963	0.449575027866361	0.0550602429913976
0.260538936296584	0.00664013056319702	0.353927097924863	0.464845202778319	0.110918104853456
0.190867574689895	0.0046565118474766	0.333128451153511	0.418514499046607	0.085386047893096
0.180410147012328	0.00424059659220469	0.219906921992264	0.241052731538285	0.0211458095460209
0.255426355962294	0.00558066617314766	0.298627472054518	0.36233868823697	0.0637112161824527
0.197287392065138	0.00445218102956518	0.225581198976633	0.21971720010475	-0.00586399887188385
0.201639024924044	0.00466869290564953	0.338053924833599	0.396985230547939	0.05893130571434
0.180680129653145	0.00402153569733156	0.222518713436317	0.231157257570813	0.0086385441344953
0.246080598351616	0.00496592175884179	0.472562044388236	0.460361500895618	-0.0122005434926184
0.200178833629194	0.0041557764308111	0.235506045078312	0.249807446379072	0.0143014013007594
0.269880938946026	0.00588850969343293	0.383265300094942	0.371354178376463	-0.0119111217184793
0.180139242829934	0.00504314850793436	0.171586484100425	0.246865382163676	0.0752788980632516
0.243953345727508	0.00562254124742956	0.291358036734729	0.357483523539388	0.0661254868046588
0.247983374684704	0.00636331363141602	0.271182892971096	0.353489717643449	0.0823068246723523
0.25902912312164	0.00645089126684221	0.385862743673191	0.513338357203523	0.127475613530332
0.258190676386045	0.00584099680632078	0.303776104195299	0.325291684866833	0.0215155806715343
0.209824007476643	0.004208611002275	0.279499323142856	0.274994630687778	-0.00450469245507834
0.211241343695487	0.00418106187853686	0.383919859059414	0.392862615357978	0.00894275629856406
0.244995465934506	0.00580260898375266	0.342221800463975	0.42893825879848	0.0867164583345047
0.212406899088952	0.00475015673095024	0.324653368016391	0.3595174527689	0.0348640847525093
0.296152762230786	0.00743001852561364	0.412730472893574	0.400111926694352	-0.0126185461992218
0.206031280547657	0.00491230589298803	0.286827253460397	0.330462228491788	0.0436349750313904
0.192919142990522	0.00396448894291081	0.340349651115775	0.345589653316853	0.00524000220107762
0.217268529894743	0.00490325651966106	0.368799706554374	0.417112949415361	0.0483132428609864
0.268961936374793	0.00584993526097204	0.364476340200711	0.405473817184851	0.0409974769841401
0.202543594000953	0.00548269039579414	0.236151733613559	0.291328953144798	0.0551772195312387
0.232028090770477	0.00536841958616562	0.24092683226158	0.266074442330565	0.0251476100689847
0.256829553013413	0.00578656617695887	0.279460861486918	0.311930725240291	0.0324698637533725
0.211465873314549	0.00542366390517725	0.307188606072213	0.408722426110884	0.101533820038671
0.193986060572579	0.00463241067636803	0.233934824560764	0.302164514122774	0.0682296895620105
0.217372388602555	0.00524334964849444	0.315237320301329	0.40302277021547	0.0877854499141409
0.179934712193924	0.00402045348631123	0.224288964474718	0.252530944631998	0.0282419801572804
0.166129126384747	0.00368833029570782	0.177367080306322	0.185459883373754	0.00809280306743249
0.183414410032738	0.00466434300370789	0.357109990525493	0.389362731898386	0.0322527413728927
0.214642925419474	0.00546681676421523	0.284415416435326	0.367989493711715	0.0835740772763889
0.235765476889799	0.00494629209031942	0.538974373576413	0.579299224043498	0.0403248504670852
0.209944538291596	0.00475715596722034	0.406956290819143	0.458152243415154	0.051195952596011
0.233337623005543	0.00552153956423155	0.333720817413073	0.395854379856574	0.0621335624435018
0.281084677191373	0.00633137757471119	0.46488923643515	0.579465554365805	0.114576317930655
0.37487579716325	0.00854112415050223	0.429879352186057	0.467450733842674	0.0375713816566168
0.263748099475411	0.00640306224731457	0.339247272064378	0.4182082050533	0.0789609329889213
