Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_C	Univariate_LR_delta_R2_open_water_C
0.209824007476643	0.239553788357634	0.279499323142856	0.135012655627572	-0.144486667515285
0.211241343695487	0.296860315863375	0.383919859059414	0.320987074530771	-0.0629327845286431
0.244995465934506	0.376295503342184	0.342221800463975	0.218723575002275	-0.123498225461699
0.212406899088952	0.302236231130539	0.324653368016391	0.234135549098468	-0.0905178189179225
0.296152762230786	0.437198783656291	0.412730472893574	0.225354163487551	-0.187376309406023
0.206031280547657	0.269007702558442	0.286827253460397	0.157601439335528	-0.129225814124869
0.192919142990522	0.26538524707356	0.340349651115775	0.236059013585745	-0.10429063753003
0.217268529894743	0.349360755915523	0.368799706554374	0.300289372891867	-0.0685103336625076
0.268961936374793	0.407103946632113	0.364476340200711	0.2655020658389	-0.0989742743618107
0.202543594000953	0.350219490454455	0.236151733613559	0.178106296423185	-0.0580454371903742
0.232028090770477	0.33510474705436	0.24092683226158	0.154833898957444	-0.0860929333041357
0.256829553013413	0.373210024286022	0.279460861486918	0.227883580970388	-0.0515772805165299
0.211465873314549	0.340591374878696	0.307188606072213	0.213678382313814	-0.0935102237583994
0.193986060572579	0.300591311527202	0.233934824560764	0.19468789237932	-0.0392469321814438
0.217372388602555	0.323371106334794	0.315237320301329	0.220933704867239	-0.0943036154340897
0.179934712193924	0.262680576597455	0.224288964474718	0.15745076469096	-0.0668381997837577
0.166129126384747	0.257082338765581	0.177367080306322	0.14515008297089	-0.032216997335432
0.183414410032738	0.274113386286318	0.357109990525493	0.239568211728722	-0.117541778796771
0.214642925419474	0.326726333933966	0.284415416435326	0.221300741948177	-0.0631146744871496
0.235765476889799	0.347598854646775	0.538974373576413	0.465160147757335	-0.0738142258190781
0.209944538291596	0.303866218931077	0.406956290819143	0.265705426457798	-0.141250864361345
0.233337623005543	0.392537711462263	0.333720817413073	0.277982798927205	-0.0557380184858679
0.281084677191373	0.476207329591654	0.46488923643515	0.439713529620885	-0.0251757068142651
0.37487579716325	0.573995862111108	0.429879352186057	0.30579961260718	-0.124079739578878
0.263748099475411	0.391163984368365	0.339247272064378	0.244840496989587	-0.0944067750747918
0.220981228671124	0.273303528456678	0.216842294720352	0.136878406013567	-0.0799638887067854
0.22024732656777	0.284078141129477	0.331950054504101	0.185488190077888	-0.146461864426213
0.239251232648356	0.409246283222295	0.373276718942098	0.324751831014733	-0.0485248879273649
0.229548574240751	0.387434460991163	0.379035292163742	0.37518624375047	-0.00384904841327233
0.268206167264813	0.427781814596466	0.381251202024942	0.318788136873251	-0.0624630651516909
0.2848875578817	0.386468840022363	0.291753496388956	0.195109545776329	-0.0966439506126271
0.167877490337337	0.290934327501255	0.285655277571106	0.246657090642266	-0.0389981869288398
0.320386189329167	0.444327365934419	0.31513640709585	0.205796323556094	-0.109340083539756
0.187798072898109	0.32095916345795	0.35037866682321	0.28231520861674	-0.0680634582064701
0.240182755564461	0.378163666019274	0.405881069958382	0.315589324461507	-0.0902917454968751
0.237115674083162	0.399466921574879	0.374696809338991	0.31543185590566	-0.0592649534333304
0.146454929562371	0.176109825474147	0.197883217055999	0.104770573488788	-0.093112643567211
0.204459721141792	0.318136396291566	0.264640227175977	0.214115225872796	-0.0505250013031804
0.176855149231057	0.269091430095674	0.176388633541358	0.125849156856747	-0.050539476684612
0.177930168023543	0.267199365278065	0.217822114114552	0.1343854223774	-0.0834366917371527
0.184740446488914	0.341487615757786	0.290424205338617	0.255060685269703	-0.0353635200689135
0.218383892309887	0.299576958184693	0.36905611801325	0.295316639824957	-0.0737394781882923
0.331058115474386	0.460263875808415	0.305403533804577	0.216286885154891	-0.089116648649686
0.226509123719329	0.405682372575047	0.296148230478894	0.295587850147651	-0.00056038033124306
0.256569911503551	0.397966318251698	0.400870862865342	0.335449432972103	-0.0654214298932391
0.215572864145086	0.324268837037516	0.375663066856621	0.311444605776774	-0.064218461079847
0.265001766795531	0.395229774250837	0.416688327579464	0.362012827190032	-0.0546755003894316
0.212695326546727	0.338694967663103	0.30772664342743	0.23122830940916	-0.0764983340182698
0.223156575126236	0.304204224130119	0.510665076616354	0.338961822015685	-0.171703254600669
0.217057209772791	0.312604419270361	0.335122734599639	0.195624297624949	-0.139498436974691
0.218660779852592	0.29784798601556	0.322847896914338	0.219621113734938	-0.103226783179401
0.275818064093814	0.472412961436716	0.240004119704913	0.209221362396158	-0.0307827573087547
0.244070408196603	0.36483248188348	0.279615339155121	0.216849047561531	-0.0627662915935902
0.182109855758879	0.268358755605536	0.307519095655317	0.260897792206379	-0.046621303448938
0.181152648543087	0.241371555429393	0.286809759606973	0.17547487165395	-0.111334887953023
0.246498786766735	0.439320443880923	0.349650740465462	0.348314139668097	-0.00133660079736431
0.219743240129023	0.354629331075519	0.391451138493332	0.332197883734266	-0.0592532547590653
0.189692625288812	0.255484016369426	0.272504010882626	0.17162530531066	-0.100878705571965
0.260599408411358	0.394398079431338	0.313878215861824	0.25533189675573	-0.0585463191060935
0.16906711314208	0.275768822102758	0.403680516064048	0.325015667482018	-0.0786648485820297
0.196138361639848	0.338651534028325	0.365216662922906	0.31573722840988	-0.0494794345130262
0.199510880302591	0.306955907832436	0.162701380267353	0.124743230339811	-0.0379581499275414
0.17108605712449	0.281372964830228	0.263788154726978	0.209229624465579	-0.0545585302613994
0.225725933895176	0.302579925189076	0.315847562688074	0.225862054580722	-0.0899855081073524
0.222295271800955	0.340103307430711	0.331926744610458	0.243739646077771	-0.0881870985326868
0.261051242924666	0.422596423512371	0.41266284847157	0.355446058169444	-0.057216790302126
0.228167162972808	0.368782425521361	0.405739620601347	0.310000611222075	-0.0957390093792727
0.236507440578315	0.371458782731278	0.381168339506244	0.302304607944382	-0.0788637315618625
0.21021384109126	0.348646361114041	0.271693212493876	0.264333838766599	-0.00735937372727713
0.237234984589285	0.377987856276793	0.369376270419768	0.291891443511951	-0.0774848269078168
