Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_C	Univariate_LR_delta_R2_lake_river_reservoir_C
0.34639660261548	0.355475959367221	0.387718135533337	0.390685333888546	0.00296719835520909
0.359748207175915	0.37160133755653	0.422808190547482	0.428674709220209	0.00586651867272725
0.529668199950621	0.542217711014085	0.393083571618718	0.393549360323486	0.000465788704768266
0.503836443891332	0.517651213362271	0.349344634254206	0.355616874956222	0.00627224070201615
0.445307776366745	0.452612862594357	0.357470915775356	0.353659959593225	-0.00381095618213101
0.50884391058068	0.521573241192295	0.523446213188807	0.521446190841485	-0.00200002234732244
0.67850646384122	0.689103217625728	0.378321932931629	0.374271226449832	-0.00405070648179684
0.334359137556116	0.341793176909597	0.360191090554627	0.357477255627632	-0.00271383492699473
0.472803191465967	0.479709378844811	0.441837458465318	0.439739760537736	-0.0020976979275823
0.50236130566053	0.517932963462699	0.603832337228195	0.607704374709453	0.00387203748125842
0.460086833679272	0.467804399799106	0.551333522374054	0.551360462680414	2.69403063600793e-05
0.391380053180398	0.39787830838959	0.428815700396346	0.426350133659726	-0.00246556673661985
0.342679472505684	0.351342775143911	0.334598880793557	0.334912240943289	0.000313360149731268
0.5275852124373	0.536951492823469	0.417158343587525	0.409943192512611	-0.00721515107491361
0.455251986664696	0.469790159668474	0.285588959479963	0.29264081619851	0.00705185671854691
0.584060532421462	0.601929948447567	0.355745791257498	0.362969518409498	0.00722372715199998
0.389236929323781	0.394527777469438	0.420850774510451	0.412664549561206	-0.0081862249492452
0.420039594786873	0.431742991167342	0.47948357380304	0.483225941884157	0.00374236808111617
0.488550608495617	0.493245881188658	0.466594559314174	0.460208507156107	-0.00638605215806687
0.453982331995129	0.459142256718214	0.441314082723752	0.436620323886892	-0.00469375883685985
0.462943053530376	0.468272971530905	0.328487144577526	0.325646420857727	-0.00284072371979938
0.567516528937125	0.576921626895632	0.406199501875677	0.403383513495543	-0.00281598838013386
0.42945382695097	0.442386875687682	0.528035352090369	0.533441693518231	0.00540634142786134
0.714851037671424	0.726768663363909	0.453218623797789	0.453927439208437	0.000708815410648544
0.435837006556497	0.45130020479909	0.364510317224136	0.373942018526186	0.00943170130204962
0.582217382621851	0.597379176838568	0.495971217759493	0.505256316959583	0.00928509920008935
0.468916651913795	0.485657887014308	0.516147330898754	0.521910726290111	0.00576339539135684
0.52092728559492	0.532310132617653	0.410231074621023	0.407841903099266	-0.00238917152175777
0.583621869673265	0.593256206419476	0.406204166113235	0.399291109643862	-0.0069130564693729
0.426030950138804	0.435107366916152	0.361963134362904	0.361804184776856	-0.000158949586048174
0.54210649647442	0.555404932493962	0.526602714433551	0.533081390936962	0.00647867650341083
0.541082605889998	0.555768416347128	0.494019073613403	0.493075870811239	-0.000943202802163756
0.596424577729177	0.607901657134673	0.430618977366973	0.432254802743085	0.0016358253761119
0.369138984006783	0.3740999148685	0.462742872421341	0.459307554967914	-0.00343531745342679
0.361349041988196	0.368733170627362	0.433871380690419	0.432692396019374	-0.00117898467104527
