Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflpu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflpu_C	Univariate_LR_delta_R2_gflpu_C
0.222819522244156	0.222838617108949	0.225790609005007	0.225802423467736	1.18144627287986e-05
0.30323869358435	0.303261648260437	0.251825580364646	0.251832721597509	7.14123286377211e-06
0.205667273279815	0.205679214508335	0.348586858615999	0.348587739620795	8.81004795338924e-07
0.198107318385253	0.198114923823271	0.343317142018877	0.343311974698197	-5.16732067978865e-06
0.266017256220056	0.266039305377841	0.373164257482372	0.373173724951335	9.46746896313133e-06
0.223004802734047	0.223018296158389	0.452085105192932	0.45209223969515	7.13450221834222e-06
0.325693178625149	0.325712168207992	0.469895501528423	0.469904809745367	9.30821694400397e-06
0.312788566151232	0.312804597634874	0.400137607691373	0.400143149597267	5.54190589463488e-06
0.263360018296483	0.263372061875406	0.388001255005143	0.388005871811661	4.6168065176988e-06
0.253337589858094	0.253351442115423	0.305782178200249	0.305787507965908	5.32976565903454e-06
0.276411448712494	0.276427244605635	0.300161468778702	0.300167562353571	6.09357486885953e-06
0.163793104152798	0.163802120661257	0.340544575615153	0.340541563180388	-3.01243476502622e-06
0.21068708672015	0.210700449321891	0.382997249662793	0.382995878506543	-1.37115625004069e-06
0.205096837255184	0.205109626418986	0.161117493075028	0.161117506231215	1.31561871952179e-08
0.201199870827006	0.201209991039523	0.394514784874963	0.394512892561627	-1.89231333669326e-06
0.260538936296584	0.260550041394591	0.353927097924863	0.35392852950059	1.43157572779495e-06
0.190867574689895	0.190875689971225	0.333128451153511	0.333126905523707	-1.54562980403394e-06
0.180410147012328	0.180422855938277	0.219906921992264	0.219911483946798	4.56195453424346e-06
0.255426355962294	0.255449039918885	0.298627472054518	0.298637310374947	9.83832042944499e-06
0.197287392065138	0.197299572449601	0.225581198976633	0.225589351825431	8.15284879784883e-06
0.201639024924044	0.201647274615789	0.338053924833599	0.338051107544418	-2.8172891806677e-06
0.180680129653145	0.180687418570865	0.222518713436317	0.222514535447699	-4.17798861879204e-06
0.246080598351616	0.246093358380847	0.472562044388236	0.472560144177838	-1.90021039786492e-06
0.200178833629194	0.20018963275411	0.235506045078312	0.235509911675425	3.8665971129892e-06
0.269880938946026	0.269898540541287	0.383265300094942	0.383274117631289	8.81753634707216e-06
0.180139242829934	0.180153286984177	0.171586484100425	0.171592365572447	5.88147202265632e-06
0.243953345727508	0.243969464616052	0.291358036734729	0.291358144584509	1.07849779884539e-07
0.247983374684704	0.247997880562332	0.271182892971096	0.271188088221801	5.19525070452609e-06
0.25902912312164	0.25903953986658	0.385862743673191	0.385863609779375	8.66106184826965e-07
0.258190676386045	0.258202003799659	0.303776104195299	0.303776724777045	6.20581746879623e-07
0.209824007476643	0.209839993799581	0.279499323142856	0.279505287891383	5.96474852643247e-06
0.211241343695487	0.211256584611778	0.383919859059414	0.383931041683525	1.11826241110391e-05
0.244995465934506	0.245012453628398	0.342221800463975	0.342232914558398	1.11140944234478e-05
0.212406899088952	0.212418176729596	0.324653368016391	0.324655070015428	1.70199903670731e-06
0.296152762230786	0.29616959926491	0.412730472893574	0.41273694939741	6.47650383661658e-06
0.206031280547657	0.206044709695853	0.286827253460397	0.286833269767829	6.01630743152226e-06
0.192919142990522	0.192931438248381	0.340349651115775	0.34035998614358	1.03350278047309e-05
0.217268529894743	0.217280649636451	0.368799706554374	0.368808530747616	8.82419324221839e-06
0.268961936374793	0.268977777489892	0.364476340200711	0.364471844316143	-4.49588456774563e-06
0.202543594000953	0.202557269233659	0.236151733613559	0.2361552488943	3.51528074132856e-06
0.232028090770477	0.232041892676079	0.24092683226158	0.24092957781128	2.74554969958984e-06
0.256829553013413	0.256841106874185	0.279460861486918	0.279460931105527	6.96186089332862e-08
0.211465873314549	0.211478055654222	0.307188606072213	0.307188657100872	5.10286590760245e-08
0.193986060572579	0.193996758362785	0.233934824560764	0.23393466308534	-1.61475423532398e-07
0.217372388602555	0.217385324730016	0.315237320301329	0.315245331415819	8.0111144903916e-06
0.179934712193924	0.179940446000578	0.224288964474718	0.224280542496758	-8.42197795991595e-06
0.166129126384747	0.166138407763331	0.177367080306322	0.177364603208548	-2.47709777376204e-06
0.183414410032738	0.183425644173477	0.357109990525493	0.357113464462528	3.47393703442611e-06
0.214642925419474	0.214661010448446	0.284415416435326	0.284430550951601	1.51345162744954e-05
0.235765476889799	0.23577934586982	0.538974373576413	0.538976104150681	1.73057426755552e-06
0.209944538291596	0.209952412356483	0.406956290819143	0.406957667022095	1.37620295176388e-06
0.233337623005543	0.233349078625123	0.333720817413073	0.333720918720677	1.01307604249978e-07
0.281084677191373	0.281101744602936	0.46488923643515	0.464886537905547	-2.69852960271821e-06
0.37487579716325	0.374897105603607	0.429879352186057	0.429880579117217	1.22693115917061e-06
0.263748099475411	0.263762080382733	0.339247272064378	0.339250875411176	3.60334679710972e-06
0.220981228671124	0.220991166501428	0.216842294720352	0.216841505497835	-7.89222517783017e-07
0.22024732656777	0.220260186585472	0.331950054504101	0.331955173427176	5.11892307458739e-06
0.239251232648356	0.239261153811105	0.373276718942098	0.373267326664738	-9.3922773605204e-06
0.229548574240751	0.229564197199235	0.379035292163742	0.37904643499477	1.11428310278772e-05
0.268206167264813	0.268220894930353	0.381251202024942	0.381250401342411	-8.00682531498786e-07
0.2848875578817	0.284907170249654	0.291753496388956	0.291760951082921	7.45469396506993e-06
0.167877490337337	0.16788862524168	0.285655277571106	0.285659405282024	4.12771091823361e-06
0.320386189329167	0.320405510910931	0.31513640709585	0.315133693740377	-2.71335547319396e-06
0.187798072898109	0.187808744386807	0.35037866682321	0.350383143335907	4.47651269680494e-06
0.240182755564461	0.240198465488434	0.405881069958382	0.40588696480574	5.89484735802337e-06
0.237115674083162	0.237128337322268	0.374696809338991	0.374697820384612	1.01104562089116e-06
0.146454929562371	0.146464714336005	0.197883217055999	0.197888860985413	5.64392941368452e-06
0.204459721141792	0.204472541150352	0.264640227175977	0.264644316827991	4.08965201476041e-06
0.176855149231057	0.176862598736597	0.176388633541358	0.176385559299693	-3.07424166540171e-06
0.177930168023543	0.177946736346894	0.217822114114552	0.217828644409336	6.53029478331346e-06
0.184740446488914	0.184752695413514	0.290424205338617	0.29043052716902	6.32183040361056e-06
0.218383892309887	0.218395705939804	0.36905611801325	0.369064834733212	8.71671996205414e-06
0.331058115474386	0.331083274212271	0.305403533804577	0.305412103011	8.56920642261505e-06
0.226509123719329	0.226518107206288	0.296148230478894	0.296148103647763	-1.26831130375926e-07
0.256569911503551	0.256585851753538	0.400870862865342	0.400877113479798	6.25061445602704e-06
0.215572864145086	0.215582200069517	0.375663066856621	0.375655407278005	-7.65957861642574e-06
0.265001766795531	0.265016381649275	0.416688327579464	0.416695208713635	6.88113417052216e-06
0.212695326546727	0.212707937154031	0.30772664342743	0.307725443329458	-1.20009797233145e-06
0.223156575126236	0.223167561145941	0.510665076616354	0.510660410342836	-4.66627351813909e-06
0.217057209772791	0.217077136005321	0.335122734599639	0.33513258733098	9.85273134085363e-06
0.218660779852592	0.218666316680291	0.322847896914338	0.322834447449079	-1.34494652594963e-05
0.275818064093814	0.275829907173784	0.240004119704913	0.24000228065688	-1.83904803299773e-06
0.244070408196603	0.244078592094459	0.279615339155121	0.279607248256607	-8.09089851455669e-06
0.182109855758879	0.182125157200614	0.307519095655317	0.307532176475897	1.30808205806021e-05
0.181152648543087	0.181165019123143	0.286809759606973	0.286814261313176	4.50170620347468e-06
0.246498786766735	0.246513550523065	0.349650740465462	0.349656491183209	5.7507177473326e-06
0.219743240129023	0.219758581131005	0.391451138493332	0.391453778151989	2.63965865765492e-06
0.189692625288812	0.189699486844289	0.272504010882626	0.272499007672313	-5.00321031243756e-06
0.260599408411358	0.260613464636833	0.313878215861824	0.313880844010863	2.62814903956299e-06
0.16906711314208	0.169077522348802	0.403680516064048	0.403684638619961	4.12255591281108e-06
0.196138361639848	0.196155107260774	0.365216662922906	0.365223410232548	6.74730964195236e-06
0.199510880302591	0.199519933070993	0.162701380267353	0.162701744913081	3.64645727918278e-07
0.17108605712449	0.171093418118161	0.263788154726978	0.263785042461279	-3.11226569954526e-06
0.225725933895176	0.225736033042106	0.315847562688074	0.315844883885321	-2.678802753453e-06
0.222295271800955	0.222311319385287	0.331926744610458	0.331941443521565	1.46989111066143e-05
0.261051242924666	0.261066435057477	0.41266284847157	0.412664288238683	1.43976711297622e-06
0.228167162972808	0.228186514235351	0.405739620601347	0.405753069961136	1.34493597885865e-05
0.236507440578315	0.2365241462386	0.381168339506244	0.381174562812796	6.22330655175585e-06
0.21021384109126	0.210225166932054	0.271693212493876	0.271695207173238	1.99467936212727e-06
0.237234984589285	0.23724791145888	0.369376270419768	0.369369710231938	-6.56018782929646e-06
