Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_R	Univariate_LR_delta_R2_lake_river_reservoir_R
0.256569911503551	0.255971201634824	0.400870862865342	0.399662111423735	-0.00120875144160665
0.215572864145086	0.215750611746435	0.375663066856621	0.376759284045482	0.00109621718886016
0.265001766795531	0.264606751020907	0.416688327579464	0.415738200106727	-0.000950127472737372
0.212695326546727	0.213367986479097	0.30772664342743	0.310431716421531	0.00270507299410072
0.223156575126236	0.22330114970577	0.510665076616354	0.510741620172309	0.0000765435559548777
0.217057209772791	0.217315188161681	0.335122734599639	0.335621041622843	0.000498307023203137
0.218660779852592	0.218958506445798	0.322847896914338	0.322835588886703	-0.0000123080276349663
0.275818064093814	0.275928711293844	0.240004119704913	0.240204286807131	0.000200167102217319
0.244070408196603	0.244157031475213	0.279615339155121	0.279727701132081	0.000112361976959741
0.182109855758879	0.182429466442538	0.307519095655317	0.307680311912732	0.000161216257415109
0.181152648543087	0.181267768521217	0.286809759606973	0.286536411717093	-0.00027334788987976
0.246498786766735	0.246235589421205	0.349650740465462	0.349425812664784	-0.000224927800677677
0.219743240129023	0.21941962146482	0.391451138493332	0.390825550434709	-0.000625588058622673
0.189692625288812	0.189543105618588	0.272504010882626	0.272782064066476	0.000278053183850491
0.260599408411358	0.260759528689863	0.313878215861824	0.31479761936446	0.000919403502636862
0.16906711314208	0.169069662359685	0.403680516064048	0.403746761169435	0.0000662451053867197
0.196138361639848	0.196297312607779	0.365216662922906	0.365642687279927	0.000426024357020882
0.199510880302591	0.199759614663692	0.162701380267353	0.163006948776366	0.000305568509013587
0.17108605712449	0.17115983031402	0.263788154726978	0.264006122706515	0.000217967979537215
0.225725933895176	0.225479716945002	0.315847562688074	0.315324045743065	-0.00052351694500935
0.222295271800955	0.222168274963684	0.331926744610458	0.331509837737274	-0.000416906873183909
0.261051242924666	0.260462438048558	0.41266284847157	0.41281867682528	0.000155828353710197
0.228167162972808	0.228449813121651	0.405739620601347	0.405775653378911	0.0000360327775632552
0.236507440578315	0.236043070553596	0.381168339506244	0.379809677535301	-0.00135866197094281
0.21021384109126	0.210052341756276	0.271693212493876	0.271192871420152	-0.000500341073723598
0.237234984589285	0.237319566241117	0.369376270419768	0.369410238515022	0.0000339680952541888
