Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpast_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpast_C	Univariate_LR_delta_R2_gpast_C
0.151037596253434	0.181545807389592	0.388325426211782	0.393304049227781	0.00497862301599966
0.142351138918963	0.168057284682967	0.436539917974483	0.427482050331131	-0.00905786764335192
0.15061894103494	0.18161215429072	0.331484844169957	0.340964546171335	0.00947970200137727
0.149109501396845	0.177842196844111	0.391100929521009	0.390862282298316	-0.000238647222693067
0.138266030192787	0.168519715422392	0.356658123281561	0.358284355581275	0.00162623229971326
0.134413272461843	0.164449302316762	0.330923808029505	0.335757988380792	0.00483418035128641
0.155307271787103	0.183555069526952	0.310004758301913	0.307707252176463	-0.00229750612545021
0.119355114818103	0.143390720170059	0.400810233416745	0.401398735922855	0.000588502506110533
0.174478796573689	0.203815638020044	0.381230953168027	0.379856588496321	-0.00137436467170515
0.141288382665203	0.16819923484481	0.460137053713518	0.463605268381064	0.00346821466754582
0.124977933278092	0.150818187280696	0.312145938476485	0.314060090322132	0.00191415184564725
0.185951839082199	0.220437580879875	0.451731478046589	0.450715928464483	-0.00101554958210648
0.168564799701209	0.200270562940559	0.377600859698911	0.377184135956975	-0.000416723741935576
0.14135447652732	0.166125932360053	0.413702606823832	0.414324211532868	0.000621604709035273
0.134935570076318	0.160612773971852	0.419738184440104	0.422497699367902	0.0027595149277973
0.130515677604834	0.156814039712506	0.397665040346926	0.396050598484506	-0.00161444186241932
0.118385804491202	0.139881827887339	0.339165400049451	0.336909688260058	-0.00225571178939299
0.127284746478565	0.151738466056892	0.476114711898614	0.473001136744091	-0.00311357515452315
0.131660802094227	0.159622383680319	0.384057067358761	0.392295091226793	0.0082380238680313
0.111963322227191	0.137116436026049	0.3062869797441	0.31974268046378	0.0134557007196796
0.149408681848003	0.179230660340591	0.447118584520673	0.449643220515231	0.00252463599455816
0.13640914292868	0.16384170972185	0.456014578378146	0.45563511225524	-0.000379466122906291
0.143259365536412	0.171288737444005	0.33308702249657	0.329915898511549	-0.00317112398502112
0.0889051014579	0.104413137291286	0.266434951177938	0.264429301831009	-0.00200564934692821
0.131796710628302	0.156282096645246	0.412682574149289	0.414035633306069	0.00135305915678002
0.115786231625102	0.141719279676856	0.410285761144215	0.418121608448606	0.00783584730439113
0.163143613161208	0.194273247271657	0.473531814679412	0.472321137805031	-0.00121067687438159
0.13198902519245	0.156902842844936	0.313350476519462	0.313497820008546	0.000147343489084573
0.164516550807871	0.198606134736318	0.398229545449678	0.405786461949515	0.00755691649983725
0.128529485068277	0.155259437900765	0.308367486609988	0.310378684069772	0.00201119745978345
0.116678355444994	0.13768517322454	0.24522814058283	0.247506501462831	0.00227836088000141
0.138825719796921	0.164991616619683	0.389492704390551	0.384738970490912	-0.00475373389963851
0.147276902921486	0.177451500853622	0.431945154610262	0.440518989239106	0.00857383462884398
0.130123660943006	0.152614979437769	0.377802715056061	0.370411846932358	-0.00739086812370299
0.128381053985146	0.152784961870099	0.418256084433854	0.417900104045	-0.000355980388854149
0.129341129764886	0.153551218261667	0.443109278248909	0.443651038156637	0.000541759907727923
0.140733327238492	0.166384351191663	0.556004129907417	0.554016257371095	-0.00198787253632271
0.129607834256173	0.155632508270421	0.409368574888041	0.411635485644753	0.00226691075671231
0.137703504654396	0.159014762691861	0.410167750547781	0.405140375219927	-0.00502737532785441
0.104801394527245	0.125875360227457	0.287285254424253	0.292792857989637	0.00550760356538327
0.167174317588601	0.19168436693224	0.341025919299594	0.329998583004181	-0.011027336295413
0.12730027966483	0.14943506583828	0.334713137238643	0.329114602538572	-0.00559853470007077
0.1081132237092	0.130434895385253	0.340713748996775	0.341624891844675	0.000911142847900448
0.109772319157903	0.132341740832657	0.344956972434441	0.348868581936717	0.0039116095022762
0.10200738123783	0.122995703805704	0.303232283563617	0.316792281855596	0.0135599982919786
0.115063078355839	0.139350996352512	0.325618866620299	0.326296981979825	0.000678115359526554
0.16098771583314	0.186328022798883	0.3925870828435	0.380181737429352	-0.0124053454141478
0.168508375632228	0.200675978085892	0.369860938295555	0.371477502536104	0.00161656424054896
0.115524921683664	0.1381008260999	0.283221313477317	0.286960336960613	0.00373902348329619
0.113222392683958	0.134905587114831	0.363338257183709	0.363462314323548	0.000124057139838984
0.160074317167777	0.187882736718156	0.446458916200413	0.439974036002117	-0.00648488019829624
0.134538909177353	0.158518683565512	0.398434881653583	0.389907815952003	-0.00852706570157979
0.154685758255744	0.182015354124778	0.407572357341492	0.403840337212931	-0.003732020128561
0.131499871809474	0.160543640509396	0.350865285964987	0.360660571785949	0.00979528582096245
0.179245833509231	0.207950309994146	0.523698251731677	0.518205095124509	-0.00549315660716809
0.1416152926257	0.167709942806813	0.408746925156795	0.404129792793438	-0.00461713236335654
0.115175501740913	0.137493320599164	0.438280052686114	0.4409974529725	0.00271740028638628
0.117677233389475	0.141055435415881	0.404352475520988	0.405305234763871	0.000952759242883072
0.0871678636773959	0.107217244251655	0.256518043789323	0.265313912958463	0.00879586916913955
0.132578063690766	0.155566888091511	0.393876286843974	0.391752689875509	-0.00212359696846487
0.148361908571459	0.176310725962917	0.442696501892419	0.441106494584454	-0.00159000730796494
0.133059345339793	0.155673103916177	0.381137641209691	0.373745563328498	-0.00739207788119289
0.115280887922619	0.1381358275838	0.351437997110314	0.352071160831487	0.000633163721173113
0.183696425724865	0.213884090671202	0.499796538519041	0.494123360626619	-0.005673177892422
0.16586862579374	0.196447434976584	0.430358054294178	0.430807235304381	0.000449181010203581
0.113283955565216	0.136882348150708	0.410592867716501	0.415702476549784	0.00510960883328332
0.15224562042628	0.177257511358524	0.345274607851177	0.342781262126315	-0.00249334572486165
0.137794486054924	0.164001787739886	0.352482759955608	0.350808659682882	-0.00167410027272558
0.123095216636265	0.145473362214993	0.331659504291989	0.327453633903548	-0.00420587038844056
0.133637220100116	0.158848599028803	0.332481498990924	0.332864302870368	0.000382803879443339
0.122242128033875	0.14522389983533	0.318689215192691	0.315255111098617	-0.00343410409407474
0.120496163244956	0.145484596432	0.335753214759489	0.343792008452141	0.00803879369265231
