time	distance
2002.90654591665	0
2003.11600100543	0.277209367317412
2003.32545609421	0.607062929218163
2003.53491118299	1.14995836580314
2003.74436627176	2.15222608727155
2003.95382136054	3.66133825842917
2004.16327644932	5.98772529737395
2004.3727315381	9.97659811112643
2004.58218662688	16.6480997937918
2004.79164171566	24.2816875566682
2005.00109680444	33.2317959419472
2005.21055189322	44.2745007964322
2005.42000698199	59.3493871935944
2005.62946207077	77.5963488135445
2005.83891715955	97.8602532246845
2006.04837224833	120.720887169937
2006.25782733711	141.972453698592
2006.46728242589	164.686663101979
2006.67673751467	186.559473910031
2006.88619260345	208.398880977478
2007.09564769222	229.861724126526
2007.305102781	251.173178909413
2007.51455786978	271.303432593701
2007.72401295856	291.066097349113
2007.93346804734	309.876714499205
2008.14292313612	327.694992057737
2008.3523782249	345.318118100652
2008.56183331367	362.942120959896
2008.77128840245	380.644427759066
2008.98074349123	399.196993728948
2009.19019858001	417.013584744383
2009.39965366879	434.438902855725
2009.60910875757	450.54349801486
2009.81856384635	465.744445950821
2010.02801893513	480.890662302714
2010.2374740239	495.7998674895
2010.44692911268	511.024124416365
2010.65638420146	526.971864828882
2010.86583929024	543.385437608781
2011.07529437902	560.638416162012
2011.2847494678	578.46371915265
2011.49420455658	596.307994250804
2011.70365964536	613.291080529274
2011.91311473413	629.939166650943
2012.12256982291	647.122593741037
2012.33202491169	664.599710557145
2012.54148000047	681.885599717071
2012.75093508925	698.906134614505
2012.96039017803	716.511913953219
2013.16984526681	735.795679670377
2013.37930035558	754.617638509375
2013.58875544436	773.039951992859
2013.79821053314	792.618171200784
2014.00766562192	812.529197949475
2014.2171207107	830.462448235451
2014.42657579948	849.734309332046
2014.63603088826	870.830979486877
2014.84548597704	888.426460061545
2015.05494106581	904.487148381361
2015.26439615459	922.512566063914
2015.47385124337	941.973741684824
2015.68330633215	961.753349866849
2015.89276142093	982.498455406175
2016.10221650971	1005.27669110364
2016.31167159849	1028.45772410139
2016.52112668727	1051.06393474372
2016.73058177604	1073.5476373027
2016.94003686482	1097.27534831336
2017.1494919536	1121.15850248378
2017.35894704238	1145.63369349936
2017.56840213116	1170.60568750612
2017.77785721994	1190.1247574324
2017.98731230872	1211.05879199684
2018.1967673975	1230.22349334486
2018.40622248627	1243.1584650159
2018.61567757505	1253.82188574583
2018.82513266383	1259.60254689909
2019.03458775261	1262.14364826185
2019.24404284139	1265.67045833413
2019.45349793017	1272.25857797709
2019.66295301895	1285.91355182814
2019.87240810772	1305.8753401393
2020.0818631965	1334.40092790759
2020.29131828528	1365.95827393069
2020.50077337406	1394.47524056617
2020.71022846284	1415.01431416898
2020.91968355162	1424.98106684672
2021.1291386404	1431.7815106005
2021.33859372918	1438.72659953143
2021.54804881795	1444.6518993773
2021.75750390673	1450.54437313433
2021.96695899551	1456.94095324067
2022.17641408429	1462.94863100069
2022.38586917307	1469.04667783909
2022.59532426185	1474.89989069966
2022.80477935063	1481.2356860646
2023.01423443941	1487.89801194932
2023.22368952818	1494.29491959593
2023.43314461696	1500.54992743479
2023.64259970574	1507.4644815154
2023.85205479452	1507.4644815154
