Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_R	Univariate_LR_delta_R2_Needle_R
0.459422156617499	0.0983186779228142	0.43399152296117	0.112564781719055	-0.321426741242114
0.250925461615483	0.018758700565532	0.274639844389712	0.00783594670531651	-0.266803897684396
0.218539362889769	0.065769292853478	0.11329977928515	0.0576904428226111	-0.0556093364625393
0.379183007871704	0.133056146864976	0.45503270320628	0.255494603921663	-0.199538099284617
0.312295425742977	0.066665154077399	0.278578059648626	0.032168220817606	-0.24640983883102
0.187279851952955	0.0500663803588112	0.248456006330683	0.0704540169599887	-0.178001989370695
0.386742593527444	0.032452219666665	0.559847042504585	0.027669926827068	-0.532177115677517
0.0816354334142884	-0.0322562670110081	0.0372522299117817	0.0516479247566978	0.0143956948449161
0.205162809255206	0.0536545376546703	0.127003939374187	0.0234192461667005	-0.103584693207486
0.534877697540481	0.10408687390943	0.475234948018741	0.0675445505786594	-0.407690397440081
0.524443344329959	0.0534240664595843	0.315890628503158	0.0144158816452358	-0.301474746857922
0.182624165442694	-0.011449020795918	0.293236689272095	0.0126227797584353	-0.28061390951366
0.46536389790376	0.104846946596676	0.704730259953136	0.163892270668214	-0.540837989284922
0.21080898835795	0.0120046661637728	0.117591289382853	0.00566395145365391	-0.111927337929199
0.351155648161095	0.0242534042222458	0.286401072327671	0.0121210005958691	-0.274280071731802
0.327571675694138	0.0134724693204919	0.533307636713373	0.00478781101771328	-0.528519825695659
0.233200568765292	0.00946294702276499	0.133963699615823	0.00204449302730573	-0.131919206588517
0.482422767048615	0.0202885309315125	0.534947914747182	0.00575243899604295	-0.529195475751139
0.116453351562414	-0.0134822323950336	0.0207045032528459	0.00153833004520115	-0.0191661732076448
0.315935447005173	0.12164623931619	0.169484117342249	0.0797686757662132	-0.0897154415760358
0.512148254079097	0.0241754420270964	0.117654359147752	0.00122163582374339	-0.116432723324008
0.38496430993838	0.0700450596037649	0.158953400262828	0.0124617175937273	-0.146491682669101
0.0745262257121674	-0.00740865065724329	0.0336399952140643	0.00286670087395128	-0.030773294340113
0.208847155635344	0.0991922138488919	0.450123714677371	0.366777104818131	-0.0833466098592393
0.091711883034598	-0.022286008111446	0.0182531492605099	0.0083840944206203	-0.00986905483988964
0.266412811878833	0.0103160471979127	0.148019450137879	0.00160757754308005	-0.146411872594799
0.150080250375363	0.0510283642492998	0.0932652839737941	0.0300270964972339	-0.0632381874765602
0.797757940743428	0.146091273156679	0.585990322100777	0.116894493245235	-0.469095828855542
0.179726118098721	-0.0101044300082828	0.162659229382207	0.001835344103008	-0.160823885279199
0.139250232655665	-0.00135060762885139	0.129568073407926	0.0000966941088521819	-0.129471379299073
0.349366857097869	0.0316465940801975	0.43853509312949	0.0363501527275192	-0.402184940401971
0.548151276506386	0.0934654072225116	0.308077163963569	0.0314058128650617	-0.276671351098508
0.205476477101373	-0.0326265229301543	0.0815720134127531	0.0281094778242227	-0.0534625355885304
0.284496549234635	0.0740358093162924	0.144164848573463	0.0591179361833214	-0.0850469123901416
0.444600130039371	-0.0573569132822522	0.105055517649688	0.0133871891656605	-0.0916683284840273
0.297562065011571	0.041583686074688	0.270657402677992	0.0411206473631219	-0.22953675531487
0.185649911898132	0.00121118222045188	0.227488978116421	0.000148200019208652	-0.227340778097212
0.0695383293671997	-0.0356927859717672	0.0108048581581946	0.0274587868419473	0.0166539286837527
0.272103874215064	0.00237557977809682	0.245951519491312	0.000213587504623304	-0.245737931986688
0.179020812311324	0.0116676217005246	0.0687441199386095	0.00221855299410149	-0.066525566944508
0.292483304093323	0.0350517400638605	0.310364118465681	0.068814241160109	-0.241549877305572
0.0723397597188497	0.00115238684822782	0.023930926219807	0.0000382220095924301	-0.0238927042102146
0.452441005660505	-0.0168883201958237	0.11312837263029	0.00177875367808961	-0.111349618952201
0.200560304435114	0.100523045103705	0.208301946091325	0.242828708920596	0.0345267628292716
0.256869819384707	-0.0100843684352809	0.11461938815483	0.00109299634016397	-0.113526391814666
0.207897321498185	0.12941625319974	0.13102481403694	0.352717405830824	0.221692591793884
0.33624397018646	0.0497547700100324	0.401306824480411	0.0452402939633722	-0.356066530517038
0.589060614184412	0.130699293192103	0.448338841216864	0.0726546791159866	-0.375684162100877
0.146729605269791	0.0333285520018696	0.0438009509916143	0.0169051140670155	-0.0268958369245988
0.291677921082665	0.00795627551980213	0.217103056643822	0.00299987421074567	-0.214103182433077
0.257026795131185	0.0304251568164628	0.155204793592837	0.0149757488975276	-0.140229044695309
