Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_C	Univariate_LR_delta_R2_livestock_C
0.501156897729927	2127.98381784224	0.504747196006315	0.487793075332617	-0.0169541206736979
0.157329486545172	610.719669552894	0.116260839895008	0.127872367620439	0.0116115277254304
0.315069315823578	1924.39422733881	0.171460156214606	0.209242307580694	0.0377821513660876
0.176009721470819	779.181625755183	0.184103749778326	0.17526714769632	-0.00883660208200596
0.0800901575744007	956.268398029159	0.0152654247136953	0.101799420867922	0.0865339961542267
0.153037678473847	431.275478220742	0.184209767323393	0.100806356236117	-0.0834034110872752
0.348914525027822	1519.33651610535	0.392957858872661	0.422033077317534	0.0290752184448725
0.248288835254325	1278.903567353	0.333869705760653	0.374650615460187	0.0407809096995334
0.19930190752817	672.004531349789	0.127859540886459	0.0950893373615786	-0.0327702035248801
0.283136239915263	716.461391757967	0.40132378456889	0.112900561896495	-0.288423222672395
0.366063245609966	1384.7849688688	0.624217085192176	0.408648771648513	-0.215568313543662
0.283589697448926	1471.24248206295	0.0843422273393643	0.132059102190723	0.0477168748513583
0.197488491887541	724.116041461497	0.15622999876948	0.153495074145405	-0.00273492462407535
0.246282500717424	591.713947738295	0.213465450274872	0.143081066966726	-0.0703843833081462
0.228716114162637	892.55866223792	0.155626882627737	0.170778339820771	0.0151514571930332
0.0324646383289867	245.429479616264	0.00220636834254407	0.00891552289009939	0.00670915454755532
0.325541255326029	949.050196040811	0.474919952073835	0.174098930338263	-0.300821021735571
0.277331174129655	1087.34034053424	0.852010937819747	0.649331876425683	-0.202679061394065
0.356080614262532	1103.00069183304	0.727852385070605	0.469829790695742	-0.258022594374863
0.0653347861954178	321.583528867404	0.0269593270883041	0.0295147773877911	0.00255545029948695
0.313723228291105	1355.25722624369	0.35139349138896	0.414624656993442	0.063231165604482
0.287675192226792	1096.65628961791	0.570973876532829	0.487538872161035	-0.0834350043717945
0.418748142387677	2050.21958819696	0.488703486572187	0.527595192238652	0.0388917056664656
0.149069041944543	722.825708235741	0.277835978466671	0.256998265540095	-0.0208377129265765
0.536852653545413	2688.01083007796	0.349855699420234	0.442524117095188	0.0926684176749537
0.532350643706609	1837.17140892505	0.474401068708889	0.343772513009186	-0.130628555699702
0.0956356568589826	399.931982189287	0.0352525975724388	0.039017058546769	0.00376446097433018
0.410587611235948	1524.74175637533	0.460330754989065	0.247341035095441	-0.212989719893625
0.446156184659295	1610.51858161163	0.34217999252413	0.439579094091986	0.0973991015678561
0.2267030072019	1055.89707236212	0.152422384347048	0.14003474460119	-0.0123876397458574
0.272262424192691	1074.34438313572	0.179146411499781	0.200368671074252	0.021222259574471
0.168888646160384	1632.9929494966	0.0628750269085144	0.388894840322987	0.326019813414473
0.191626736941344	850.705251382254	0.0242792859295745	0.0629748067797627	0.0386955208501881
0.404511499921814	1562.29588201997	0.566175758342531	0.396295662485134	-0.169880095857397
0.337089331473337	1268.30564395581	0.415938471639318	0.472841720907006	0.0569032492676871
0.248189765645797	1487.80939844732	0.062298427622718	0.146326403645736	0.0840279760230181
0.201982433296538	1090.07065008	0.109490908685783	0.174445386102872	0.0649544774170888
0.282053076602077	1471.23553997754	0.176066336490886	0.454810374127246	0.27874403763636
0.317044286984878	1500.25383159034	0.345866831311503	0.364383484891021	0.0185166535795179
0.336418772213593	1443.4730293592	0.196174789629491	0.225625517984911	0.0294507283554198
0.536749690487128	2266.74338759933	0.270010600016909	0.375578600154125	0.105568000137216
0.469148680096951	1239.58885718599	0.46863194840891	0.20525526264656	-0.263376685762351
0.199673015927008	1194.02948162926	0.0727957228104563	0.255509721910684	0.182713999100228
0.45269000833374	1289.33351911127	0.50627520657511	0.333743027212363	-0.172532179362747
0.25668429020201	837.220896884992	0.294356865424027	0.236292442304797	-0.0580644231192306
0.239299485538319	795.3287068734	0.0557004284968266	0.0627244512446631	0.0070240227478365
0.32024838092107	1639.92941626859	0.144555096255654	0.266756590939698	0.122201494684044
0.151711054736116	587.135463289134	0.388756589191325	0.26756803782375	-0.121188551367576
0.289894739849803	1215.61924591938	0.365660757140382	0.31362661898994	-0.0520341381504418
0.459422156617499	2004.16770272516	0.43399152296117	0.465346446962421	0.0313549240012512
0.25398426522095	1492.6872188024	0.275236048861812	0.369480156527586	0.0942441076657739
0.217070144825144	1222.52045442494	0.127122819733635	0.277403759816929	0.150280940083294
0.393190424082084	1466.45089603793	0.509900576968159	0.506096835455589	-0.00380374151257035
0.312295425742977	1588.04675823695	0.278578059648626	0.257081294098039	-0.0214967655505864
0.187279851952955	249.287105485438	0.248456006330683	0.0294323560475652	-0.219023650283118
0.39512317490518	1399.77219410391	0.577863387611918	0.367888515486729	-0.209974872125189
0.0907067875950869	343.405844465605	0.0897594896038555	0.101886017102923	0.0121265274990679
0.211100538302174	1152.42596345341	0.146825052776406	0.194243121868493	0.047418069092087
0.645948213885682	2196.43341430525	0.442122539090486	0.425838115844807	-0.0162844232456791
0.517279179948932	1866.1044459841	0.312614170483699	0.282830506708473	-0.0297836637752258
0.180254203551049	973.456020526942	0.293413522336033	0.369698991637309	0.0762854693012761
0.374992835257135	1307.00451269074	0.532989227438533	0.405396955403445	-0.127592272035088
0.242759004360408	1294.23843899303	0.0983783130091108	0.249625692075616	0.151247379066505
0.352529762843326	1241.75368462275	0.275594616482134	0.20675531816755	-0.0688392983145842
0.327571675694138	1184.32103152208	0.533307636713373	0.356726472606631	-0.176581164106742
0.240116446327108	1254.41203832391	0.142519458963008	0.260987865050368	0.11846840608736
0.479126460671394	1830.60608755217	0.532662798194769	0.424233519859132	-0.108429278335637
0.116870887619808	935.532559962048	0.0213445850728735	0.112856405974885	0.0915118209020118
0.315935447005173	1636.77080071738	0.169484117342249	0.232803110560898	0.0633189932186488
0.569746757243045	2534.42651166856	0.179280395013883	0.280442862601597	0.101162467587714
0.38496430993838	1672.13104744714	0.158953400262828	0.160544676375699	0.0015912761128706
0.072312679759086	750.549751153407	0.032993487906395	0.275075414244129	0.242081926337734
0.207227589900439	720.431225084987	0.448332808836377	0.418359720054519	-0.0299730887818577
0.084933958640276	906.017063868392	0.0153560934388594	0.0881601171788031	0.0728040237399437
0.263223992607344	1376.5222393674	0.141935884615107	0.304032120026319	0.162096235411212
0.150080250375363	589.135877118029	0.0932652839737941	0.0765521491416999	-0.0167131348320942
0.385245052610054	1617.9094380698	0.431562221660442	0.384683039929433	-0.046879181731009
0.198104373632002	938.980113408187	0.2140909948096	0.225069259570842	0.0109782647612419
0.153328851625575	574.749029063965	0.299656912758819	0.287489564867704	-0.0121673478911142
0.245558321761633	747.586680201545	0.348022656055397	0.253590280493923	-0.0944323755614743
0.548151276506386	2489.31615924393	0.308077163963569	0.385947095214902	0.0778699312513329
