Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_R	Univariate_LR_delta_R2_livestock_R
0.312881851717564	0.0000773474761704845	0.437576500365329	0.221532606085775	-0.216043894279554
0.350199111624057	0.0000900986538230047	0.445982848057623	0.212685949338763	-0.23329689871886
0.345715386735219	0.0000913321640756187	0.432860326214013	0.255085310657683	-0.177775015556331
0.32310930629646	0.0000624723917975721	0.335807971413345	0.136940424035345	-0.198867547378
0.435102205331419	0.0000899193225356166	0.44680258835069	0.183189642226991	-0.263612946123699
0.550696571735716	0.000193618604174203	0.246484528936184	0.555112756117599	0.308628227181415
0.377333931564933	0.0000891649129561657	0.449990447849156	0.199103792566853	-0.250886655282302
0.473984586744045	0.000124184755415898	0.514512938965868	0.269525687658857	-0.244987251307011
0.589001351502724	0.000140665388850036	0.356681496162965	0.201616102474594	-0.155065393688372
0.455800120455217	0.0000988931168837304	0.495941216584929	0.196604012387918	-0.299337204197011
0.261556048820701	0.0000633587944375745	0.246744539470854	0.143899840045026	-0.102844699425828
0.330092355597746	0.0000736513799899396	0.335202962835897	0.16696418027071	-0.168238782565187
0.31288756503998	0.000081181645930802	0.374163185280999	0.186648102194598	-0.1875150830864
0.664345405135357	0.000153025554667439	0.298278977924866	0.14807535918954	-0.150203618735326
0.524903628350073	0.000184617840177905	0.417095516664666	0.271842805111496	-0.14525271155317
0.475317388143071	0.000149078727401176	0.353859037453346	0.313125975281969	-0.0407330621713772
0.623748547162432	0.000176964158002797	0.491577728895246	0.355827706997641	-0.135750021897606
0.401752534019304	0.000111732378927323	0.491109785644377	0.252957930913126	-0.238151854731252
0.350498339184583	0.0000987323426760003	0.441978866598075	0.214963216679476	-0.227015649918599
0.588730943517949	0.00011841729166966	0.399588217047388	0.146085055084181	-0.253503161963206
0.311074191702995	0.0000831649122099737	0.370725952319743	0.2947405116962	-0.0759854406235427
0.433881384636349	0.0000886018097847188	0.280190253832898	0.105761279243903	-0.174428974588995
0.426525901603394	0.0000877271850257585	0.528992883102812	0.213294771683653	-0.315698111419159
0.428239929635934	0.000130664357989713	0.328732394233296	0.23061706903181	-0.0981153252014862
0.50477957194827	0.000136140874323658	0.429111314030588	0.256113935475069	-0.172997378555519
0.652484036807746	0.000130458028881224	0.455262080152182	0.20521857459375	-0.250043505558432
0.649755330576281	0.000186507237778224	0.343064483100397	0.294748893585963	-0.0483155895144343
0.429150114093407	0.000102145419142019	0.49860923354961	0.196168773554122	-0.302440459995488
0.630727772529704	0.000170655420629058	0.451944014353868	0.329314582244472	-0.122629432109396
0.322917254162757	0.0000807242522294762	0.29787245764855	0.129547268306671	-0.168325189341878
0.408856869897003	0.0000980522574144446	0.214587961739428	0.122395037384926	-0.0921929243545014
0.546036063544406	0.000143600904182745	0.498706633359989	0.230958891330709	-0.26774774202928
0.324904648392075	0.000086319290589932	0.399726773654622	0.205620004761733	-0.194106768892889
0.363334984031195	0.000063292173789911	0.430758140779356	0.140378110164359	-0.290380030614998
0.543440375790085	0.000113164893062939	0.403285979827283	0.134720117617632	-0.268565862209651
0.507797934278747	0.000114666243884204	0.34951668949224	0.165841286744804	-0.183675402747436
0.454048831005519	0.000119583256335164	0.373272119136808	0.187629605036869	-0.185642514099938
0.525310895059589	0.00012292238744115	0.536518032917732	0.220578721693111	-0.31593931122462
0.697481080095284	0.000144719037017076	0.387562386055997	0.129844648120785	-0.257717737935212
0.319355591303975	0.0000360224674221082	0.374365417885683	0.0744289486980551	-0.299936469187628
0.518368730168613	0.000135573254621982	0.455687556407712	0.256246918085283	-0.199440638322429
0.341832481544132	0.0000653007290645406	0.410777436230462	0.13020721049521	-0.280570225735252
0.447189860158529	0.000102692343899068	0.543967247681878	0.241282754573896	-0.302684493107982
0.388800367828119	0.0000920702073692397	0.440128764351855	0.257274031127487	-0.182854733224367
0.336853157272017	0.00004497209004072	0.344469296096439	0.104306895281886	-0.240162400814553
0.521135736216116	0.0000936529292819295	0.413655448225404	0.112273147410614	-0.301382300814791
0.453743858829824	0.000149745473588177	0.282386187859717	0.300418459290545	0.0180322714308276
0.590941819679714	0.000249577945641152	0.36931116101112	0.33028348294559	-0.0390276780655304
0.400261529608346	0.0000816045057004924	0.415771906335558	0.163128411842462	-0.252643494493097
0.434931313213056	0.0000923837001167264	0.52375487862326	0.202842017601456	-0.320912861021804
0.495091846059676	0.000127555238403544	0.466176260925945	0.251779504503724	-0.214396756422221
0.473806907378934	0.0000848888128212284	0.461485343356859	0.171883020630756	-0.289602322726103
0.451414346174357	0.000128215585518911	0.310839652662919	0.206858057562469	-0.10398159510045
0.577727555214914	0.000162633384397185	0.41805310278597	0.293851662217408	-0.124201440568562
0.431595515605357	0.000137938856036405	0.542994171874863	0.304373530598327	-0.238620641276536
0.742077578065818	0.000200538565883331	0.455723805320293	0.172454902540105	-0.283268902780187
0.436090805425528	0.000118029474136849	0.363624807533157	0.232276161534304	-0.131348645998852
0.334745430577184	0.0000742389638956121	0.390987675921114	0.165744409791422	-0.225243266129691
0.44415320389623	0.000117710034454754	0.483918206339927	0.265696252052923	-0.218221954287004
0.488066687011321	0.00012149434725359	0.395625875404696	0.197471059103641	-0.198154816301055
0.576202336592245	0.000136006344720303	0.430627779772663	0.182401170109797	-0.248226609662867
0.433180506396012	0.000109463257846529	0.369541293147067	0.217410519160361	-0.152130773986707
0.511239063467754	0.000134471097484479	0.505522602135691	0.226222848810339	-0.279299753325352
0.530908541282651	0.000112768452386139	0.495824754227114	0.204585998591389	-0.291238755635725
0.566360699794584	0.0000858009264880057	0.424468457919055	0.110294517588402	-0.314173940330653
0.327887611389124	0.0000928841164241082	0.421927697792172	0.229842832863262	-0.19208486492891
0.361344712815791	0.000114462413754756	0.470376828757965	0.292114183500578	-0.178262645257387
