Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_R	Univariate_LR_delta_R2_cul_veg_R
0.209824007476643	0.0057151537016184	0.279499323142856	0.0752795365552463	-0.20421978658761
0.211241343695487	0.00840569874513634	0.383919859059414	0.197343139447671	-0.186576719611742
0.244995465934506	0.00697570381331559	0.342221800463975	0.0853800401861371	-0.256841760277838
0.212406899088952	0.00642638083386494	0.324653368016391	0.087773871422543	-0.236879496593848
0.296152762230786	0.0109360514977055	0.412730472893574	0.152588360752321	-0.260142112141252
0.206031280547657	0.0079617231162501	0.286827253460397	0.14873049478452	-0.138096758675877
0.192919142990522	0.00707750447422064	0.340349651115775	0.125384496225497	-0.214965154890278
0.217268529894743	0.00986593714647822	0.368799706554374	0.210911385302653	-0.157888321251721
0.268961936374793	0.00899373742622998	0.364476340200711	0.120828863286549	-0.243647476914162
0.202543594000953	0.00960094797238157	0.236151733613559	0.146970681197384	-0.0891810524161747
0.232028090770477	0.00862748350476397	0.24092683226158	0.118348078316329	-0.122578753945251
0.256829553013413	0.00819458316286368	0.279460861486918	0.0851597716125613	-0.194301089874357
0.211465873314549	0.0062689529772788	0.307188606072213	0.0772754000291926	-0.229913206043021
0.193986060572579	0.00731296196885065	0.233934824560764	0.0995432527432847	-0.134391571817479
0.217372388602555	0.00872888471575202	0.315237320301329	0.13924647337959	-0.175990846921738
0.179934712193924	0.00807445080365684	0.224288964474718	0.116985871304715	-0.107303093170003
0.166129126384747	0.00707973033372051	0.177367080306322	0.0975403787846724	-0.0798267015216495
0.183414410032738	0.00821508603588451	0.357109990525493	0.18269440420296	-0.174415586322534
0.214642925419474	0.00636834091476219	0.284415416435326	0.097783648326382	-0.186631768108944
0.235765476889799	0.00887128704166019	0.538974373576413	0.220444468990747	-0.318529904585666
0.209944538291596	0.00894481305106606	0.406956290819143	0.192130324106814	-0.214825966712329
0.233337623005543	0.00782791381657477	0.333720817413073	0.0847252943151735	-0.248995523097899
0.281084677191373	0.0110071739619149	0.46488923643515	0.212857812824813	-0.252031423610337
0.37487579716325	0.0121704844738045	0.429879352186057	0.145408546573683	-0.284470805612375
0.263748099475411	0.00916909338174991	0.339247272064378	0.132014886497834	-0.207232385566544
0.220981228671124	0.00611173232978252	0.216842294720352	0.064068095713945	-0.152774199006407
0.22024732656777	0.00709460569473789	0.331950054504101	0.132571514058274	-0.199378540445827
0.239251232648356	0.0106926193777352	0.373276718942098	0.192577609676433	-0.180699109265666
0.229548574240751	0.0108775657775969	0.379035292163742	0.261863729891703	-0.117171562272039
0.268206167264813	0.00969142440675221	0.381251202024942	0.14692116632834	-0.234330035696602
0.2848875578817	0.0101858901971312	0.291753496388956	0.12263692134862	-0.169116575040336
0.167877490337337	0.00633287433792498	0.285655277571106	0.102379749594494	-0.183275527976613
0.320386189329167	0.0110883649792843	0.31513640709585	0.0982708829496012	-0.216865524146249
0.187798072898109	0.00801541447753489	0.35037866682321	0.168667944617863	-0.181710722205347
0.240182755564461	0.00727859756548845	0.405881069958382	0.112504653576715	-0.293376416381667
0.237115674083162	0.012525775181739	0.374696809338991	0.240401942734898	-0.134294866604093
0.146454929562371	0.00573887888824519	0.197883217055999	0.0988230569317054	-0.0990601601242936
0.204459721141792	0.00641187204807793	0.264640227175977	0.0693145146082424	-0.195325712567734
0.176855149231057	0.00805070871683121	0.176388633541358	0.0962494818988247	-0.0801391516425338
0.177930168023543	0.00566484666646621	0.217822114114552	0.0668498896237397	-0.150972224490813
0.184740446488914	0.00806580625140636	0.290424205338617	0.129183317872704	-0.161240887465912
0.218383892309887	0.00601955151764415	0.36905611801325	0.100404873055495	-0.268651244957755
0.331058115474386	0.0122898023109901	0.305403533804577	0.150209510809558	-0.155194022995019
0.226509123719329	0.00902850119196577	0.296148230478894	0.143262250968486	-0.152885979510408
0.256569911503551	0.00980742475342256	0.400870862865342	0.182611753953028	-0.218259108912314
0.215572864145086	0.010080525982972	0.375663066856621	0.260080304709493	-0.115582762147128
0.265001766795531	0.0098182961261711	0.416688327579464	0.195952959273897	-0.220735368305568
0.212695326546727	0.00952312352172048	0.30772664342743	0.167754288521987	-0.139972354905443
0.223156575126236	0.00738047888743515	0.510665076616354	0.119071207201709	-0.391593869414645
0.217057209772791	0.0106599562951154	0.335122734599639	0.191166614738045	-0.143956119861595
0.218660779852592	0.00714107197238554	0.322847896914338	0.10147794363505	-0.221369953279288
0.275818064093814	0.0117957952762628	0.240004119704913	0.11238082129596	-0.127623298408953
0.244070408196603	0.00966490972974853	0.279615339155121	0.129764289226901	-0.149851049928221
0.182109855758879	0.00706501662943674	0.307519095655317	0.150262879351223	-0.157256216304094
0.181152648543087	0.00563907419583032	0.286809759606973	0.0999107151599356	-0.186899044447037
0.246498786766735	0.0113490737008085	0.349650740465462	0.241996641469942	-0.10765409899552
0.219743240129023	0.0104915981428061	0.391451138493332	0.248321402052527	-0.143129736440805
0.189692625288812	0.00884582309949513	0.272504010882626	0.171900225997245	-0.100603784885381
0.260599408411358	0.00901875760593982	0.313878215861824	0.121576097539549	-0.192302118322274
0.16906711314208	0.0057987880816412	0.403680516064048	0.10266005639084	-0.301020459673208
0.196138361639848	0.00956824847079389	0.365216662922906	0.207719455563345	-0.157497207359561
0.199510880302591	0.00947176946028807	0.162701380267353	0.113717673554436	-0.0489837067129166
0.17108605712449	0.00787824751962854	0.263788154726978	0.127382236638679	-0.136405918088299
0.225725933895176	0.00873305363067171	0.315847562688074	0.147651831126901	-0.168195731561174
0.222295271800955	0.00637621383118364	0.331926744610458	0.0765469201579043	-0.255379824452554
0.261051242924666	0.0114886510955372	0.41266284847157	0.189826938026582	-0.222835910444987
0.228167162972808	0.00698565801487781	0.405739620601347	0.135508810000358	-0.270230810600989
0.236507440578315	0.00948951690364797	0.381168339506244	0.186863445622205	-0.194304893884039
0.21021384109126	0.00942001497691359	0.271693212493876	0.158795977746172	-0.112897234747704
0.237234984589285	0.00912982719650204	0.369376270419768	0.198418371016144	-0.170957899403623
