Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_unifre_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_unifre_R	Univariate_LR_delta_R2_unifre_R
0.499249297289839	0.00124101341133671	0.493103537283116	0.108919077676164	-0.384184459606952
0.151143449452087	0.000404519874858056	0.113098264611377	0.0796577785569908	-0.0334404860543858
0.198660695920549	0.00217043628534677	0.0870582668443607	0.274650087419499	0.187591820575139
0.175970948051616	0.000953586111739689	0.182272231275364	0.213394262918095	0.0311220316427304
0.0688733666609336	0.000300499285177975	0.0119232998997286	0.0150095654373738	0.00308626553764522
0.1276012584762	0.000432474156841038	0.123735909540071	0.131988083343435	0.00825217380336393
0.343812060605135	0.00127536261726326	0.3826194374271	0.437957289843904	0.0553378524168043
0.257839115541037	0.00144276064550267	0.295570561000993	0.30044480850309	0.00487424750209686
0.198456323515239	0.000744590172867073	0.128584093420783	0.103313745107268	-0.0252703483135153
0.283136239915263	0.000397087656181871	0.40132378456889	0.0274306397439052	-0.373893144824985
0.397193275211659	0.00177892592447103	0.254520867579979	0.234721436370684	-0.0197994312092957
0.279535549045052	0.000795605771207215	0.0808866686749168	0.038124236177665	-0.0427624324972517
0.191285103408575	0.000643527268419677	0.146759212150631	0.0976857417019132	-0.0490734704487181
0.241038501824675	0.000759153298944101	0.206064539856768	0.199284914304015	-0.00677962555275383
0.232675548890831	0.00115359210989969	0.157541279506603	0.241646958550857	0.0841056790442537
0.0267276533903964	0.00012114096531353	0.00148066200143147	0.00174248959041961	0.000261827588988135
0.321533834694342	0.000638565368909087	0.471633142353484	0.119761223708802	-0.351871918644682
0.256316774891718	0.00109663052029611	0.561412876269029	0.284342322567458	-0.277070553701571
0.355941862361842	0.00124383469746481	0.727118529004331	0.490506027947851	-0.236612501056481
0.0479318281547467	0.000413352344723017	0.0117829666989561	0.0273739011562594	0.0155909344573033
0.267615884272231	0.00094817031534296	0.151238892311265	0.0779470916064846	-0.0732918007047807
0.287952038311011	0.00109379352026963	0.57991859353124	0.523341835232616	-0.0565767582986241
0.415518284476945	0.00173628838560686	0.480369888627288	0.234620407581761	-0.245749481045526
0.207095260951768	0.000657881808778519	0.143501322323117	0.081864925102428	-0.0616363972206892
0.531858555695913	0.00308372480253421	0.34203824301785	0.342496418212764	0.000458175194914312
0.530607790608785	0.00173085100420219	0.47250662745738	0.29455254716846	-0.17795408028892
0.0836775401680548	0.000456101915967976	0.0239391438875487	0.0309487393901151	0.00700959550256634
0.42235774313627	0.00203222495063189	0.479822206001281	0.381242908920543	-0.098579297080738
0.269935664044994	0.000709089159399219	0.549845359509156	0.27433886670502	-0.275506492804136
0.227124928256529	0.00102767069467261	0.154489494268263	0.17767997378427	0.0231904795160077
0.266355866351522	0.000838064186780943	0.169279757658095	0.0951752520819215	-0.0741045055761732
0.185774349594296	0.00148281229852094	0.0698568090808091	0.140920188149648	0.0710633790688392
0.19195778796019	0.000671138379775292	0.0228413139177896	0.0272831647527171	0.00444185083492753
0.406551538636992	0.0015990274955851	0.579305381305128	0.438416330873541	-0.140889050431588
0.334364811231755	0.00131369322979094	0.405706400550201	0.45209539448026	0.0463889939300595
0.263630779326213	0.00109362166414943	0.0687644556756786	0.0786844507783862	0.00991999510270769
0.238594218401783	0.00129632301786475	0.11563956299295	0.159789399355091	0.0441498363621406
0.221462132074268	0.000654888752722422	0.504560132844633	0.370891695334702	-0.133668437509931
0.322479435536493	0.00193914845922455	0.344561190719113	0.447254487109731	0.102693296390618
0.348179089729779	0.00118745834299596	0.20955207269045	0.0985594999688811	-0.110992572721569
0.528508264302729	0.00173647378250423	0.256354769498221	0.248570345818439	-0.00778442367978266
0.469148680096951	0.00130192189502383	0.46863194840891	0.241141021004137	-0.227490927404773
0.186732732193756	0.000991138189944968	0.0649803937376395	0.131199118790249	0.0662187250526093
0.573636761261113	0.00218779049492141	0.512367849775203	0.368883663834908	-0.143484185940295
0.252905630128787	0.000743738259400426	0.290556967542704	0.268736884621421	-0.0218200829212827
0.24850216622136	0.000711458695418842	0.0590025777200174	0.0428132630641364	-0.0161893146558811
0.267768419601544	0.00116506163959718	0.0983088692788493	0.119809162119792	0.0215002928409423
0.151711054736116	0.000256352095591116	0.388756589191325	0.0681106671025407	-0.320645922088785
0.311677854995499	0.00202972226131601	0.416036276190193	0.39157354683353	-0.0244627293566623
0.460215486443131	0.00117423918241688	0.439906641767182	0.173269290264877	-0.266637351502305
0.252020790051747	0.000800078027208642	0.276535959470212	0.136897963766953	-0.139637995703259
0.21560623537161	0.00114822614676686	0.112273385632345	0.197589365055663	0.0853159794233179
0.471497526772875	0.00190198627607423	0.592886571854534	0.476306263597617	-0.116580308256918
0.303250573092745	0.0015999257082165	0.268055534658844	0.195016143828174	-0.07303939083067
0.182686389135141	0.000460721761905644	0.243544095436226	0.0908975843678386	-0.152646511068387
0.394330770864682	0.00133441727023399	0.577665132072617	0.374485609222202	-0.203179522850414
0.0747949793612761	0.000197898688679226	0.0501002068430013	0.0308136603351347	-0.0192865465078666
0.18010634793139	0.000985614099662496	0.0906502283893994	0.077719516603811	-0.0129307117855884
0.532173996229988	0.00164057738282252	0.470349209603169	0.263536705727009	-0.20681250387616
0.512159902654745	0.00220682924744197	0.301208219541802	0.409014099832139	0.107805880290337
0.191055571562666	0.00111196959486844	0.327527893440114	0.334111452785737	0.00658355934562366
0.402685472482738	0.000474171876129329	0.588159069987575	0.0421028471155795	-0.546056222871995
0.209919833158182	0.00073419309430785	0.117025954319105	0.114720228065974	-0.0023057262531308
0.380885427876986	0.00155505596366407	0.286384285069236	0.229169270631509	-0.0572150144377261
0.329598611287126	0.00133694379389947	0.540286850379874	0.449741876202655	-0.0905449741772197
0.248336686603788	0.00117122543694722	0.151503217381281	0.217833725459754	0.0663305080784734
0.478946090785111	0.00149819909611078	0.532797735669165	0.30983749807856	-0.222960237590605
0.136698382553734	0.000641430651657397	0.0283738843725176	0.0463921951105298	0.0180183107380122
0.336009248840839	0.00153569691061918	0.185464695924866	0.179570298741922	-0.00589439718294399
0.609136930242864	0.00218492427403873	0.146676086898894	0.102594117536216	-0.0440819693626771
0.425906043178661	0.00182059042376597	0.170120871505563	0.204815957926117	0.0346950864205534
0.0733630739364857	0.000153343315263903	0.0344981996652514	0.0091230603688791	-0.0253751392963723
0.202616523518376	0.000752999071195028	0.439984589675231	0.297271747243348	-0.142712842431883
0.084933958640276	0.000506397539446268	0.0153560934388594	0.0259123433437476	0.0105562499048882
0.263223992607344	0.00122105823759727	0.141935884615107	0.19828991608464	0.0563540314695322
0.152562507348606	0.000481089905525337	0.0971161691638253	0.0592522866159487	-0.0378638825478766
0.385245052610054	0.00141511753018865	0.431562221660442	0.449012445051045	0.0174502233906031
0.177857097126764	0.000437823689415879	0.150131318284981	0.0460405194442174	-0.104090798840763
0.152718954265965	0.000610723221944358	0.299584421620352	0.261791892398107	-0.0377925292222452
0.345643563622157	0.00126151278726975	0.441330059774393	0.417699182202636	-0.0236308775717566
0.631614819412225	0.00234344823809678	0.350681958496194	0.27714570464128	-0.0735362538549133
0.224302766070843	0.000653314025847295	0.0967363117103506	0.0663466524728342	-0.0303896592375164
0.357842907176313	0.00206331533128671	0.176175657096451	0.256570137901654	0.0803944808052027
0.438480908222353	0.00192286360207736	0.104104420949621	0.107922668737656	0.00381824778803479
0.295793807606058	0.00126355038526262	0.268925497975532	0.392655213134046	0.123729715158514
0.199590168620423	0.000826077689776339	0.24769721728419	0.335338761529993	0.0876415442458028
0.0688976892466468	0.000337075981233331	0.010682997192969	0.0250615802410904	0.0143785830481214
0.29102171176699	0.00120255881746777	0.280833851903357	0.25089840616589	-0.0299354457374668
0.180317387100154	0.00101907795906599	0.0699991260393981	0.121722229099483	0.0517231030600849
0.284877365787958	0.000884650430316058	0.290138553018102	0.21926440199941	-0.0708741510186912
0.0707889328983677	0.000346549641100218	0.0221571105271641	0.0276917616237645	0.00553465109660044
0.44464643630372	0.00211897063934146	0.108068866678468	0.12661542589252	0.0185465592140519
0.199862161239547	0.00154206947278124	0.207478917381484	0.263359227768328	0.0558803103868441
0.287334310979479	0.00141558945468583	0.285175590539271	0.178520684258024	-0.106654906281247
0.215145180789631	0.000555097735155498	0.138575436126546	0.0590770576442055	-0.07949837848234
0.339982903924445	0.000787629556220599	0.409499735372363	0.110837667157808	-0.298662068214554
0.579588827560671	0.00177705247443698	0.45029380275353	0.210116696633197	-0.240177106120334
0.18320613797288	0.000532546802415832	0.551760463797607	0.357657055058408	-0.194103408739199
0.273397208242848	0.00154648566428351	0.254140311886583	0.280944542802699	0.0268042309161162
0.336968681700246	0.00134560552843584	0.198891907808214	0.1428319215825	-0.0560599862257138
