Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_livestock_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_livestock_C	Univariate_LR_delta_R2_livestock_C
0.241330212227999	701.623012596737	0.28626477225787	0.207731299466469	-0.0785334727914008
0.392275411593017	1171.00412819375	0.315349571643929	0.211131406534171	-0.104218165109758
0.317017135446147	892.981604474871	0.508513096204344	0.2896763831227	-0.218836713081644
0.246447346647676	532.851147669215	0.372145068874721	0.140239815656604	-0.231905253218117
0.32762703788153	1248.36568774424	0.432488412831521	0.371790406870563	-0.0606980059609586
0.260319066070212	777.449779023846	0.50053523171089	0.276651769554423	-0.223883462156467
0.304188688711659	557.056754055157	0.417799135857502	0.179424858845932	-0.23837427701157
0.427990940828576	1412.8084871013	0.562096200374921	0.537131333658109	-0.0249648667168119
0.333814659921271	1131.11912289653	0.418942553998355	0.298789498210279	-0.120153055788076
0.326445431591441	952.866003172079	0.364730845264282	0.224856295204249	-0.139874550060033
0.255273422112727	535.152412383289	0.366025985097625	0.168783093244033	-0.197242891853591
0.219860567232042	568.737614319137	0.413222096575586	0.206761907213897	-0.206460189361689
0.264395025367223	672.480524977683	0.461387174968461	0.16688691078044	-0.294500264188021
0.29796077901288	927.400190698557	0.209439776586271	0.131042027689708	-0.0783977488965632
0.248182625557463	699.974220956251	0.44531253785271	0.231438329332661	-0.21387420852005
0.33273100112253	815.98286732155	0.433050295728047	0.224453718021893	-0.208596577706154
0.248350455898396	707.225610429775	0.405084931883164	0.258224778277722	-0.146860153605442
0.243561493403858	815.709998383302	0.262062356084384	0.21789593193985	-0.0441664241445338
0.319116573516755	1137.86414732605	0.353705662051301	0.341075933216838	-0.0126297288344631
0.272228407790277	791.064155616177	0.421280085658292	0.230192607834198	-0.191087477824094
0.270544386788434	695.857936871467	0.419573296050226	0.217765131626318	-0.201808164423908
0.247303960225036	633.926160714773	0.288765987735029	0.125631289446441	-0.163134698288589
0.282925598422292	790.570826738614	0.559594878389238	0.387601187984186	-0.171993690405053
0.206467733542681	649.18709660462	0.208563177496035	0.117785224248749	-0.090777953247286
0.356215727610473	1126.80309440761	0.47551183931837	0.439937380155052	-0.0355744591633183
0.281821917471742	869.112961037165	0.244946805334514	0.187088120583373	-0.0578586847511404
0.31954128148161	717.771872172556	0.334014943353616	0.151379722269652	-0.182635221083964
0.350470461935343	986.053510106192	0.356014617901295	0.274512522748742	-0.0815020951525526
0.341579765816753	911.275103086769	0.482183473769256	0.291309774626358	-0.190873699142897
0.334175815086477	1129.06032562171	0.344795773878849	0.25433848327709	-0.0904572906017588
0.251653277981516	830.158777218123	0.306254218296909	0.237177017907883	-0.0690772003890263
0.217621064767193	821.525880594921	0.388795643956773	0.266105012162354	-0.122690631794419
0.308037696677005	957.874998261797	0.402084905003319	0.317512662115311	-0.0845722428880075
0.208184013442574	513.722284222695	0.341206000478794	0.193510867613757	-0.147695132865037
0.402269197414636	1113.93977678848	0.524440709483866	0.382886265315952	-0.141554444167914
0.257234122177265	662.84760881433	0.351835719112593	0.161905516327946	-0.189930202784647
0.205264991927292	-0.678314826732833	0.335571882426476	0.00152810624759731	-0.334043776178879
0.28016101895172	834.785693273694	0.447322044476711	0.309509886484325	-0.137812157992386
0.323343452308513	937.542336983493	0.452940604956397	0.279095059260098	-0.173845545696299
0.322274235982815	1069.40492719278	0.347808461604294	0.236416497347491	-0.111391964256803
0.286993515904114	775.858996062035	0.295851692991343	0.178292442415303	-0.117559250576039
0.317399324274047	1032.73018901293	0.321594205610873	0.192357525562841	-0.129236680048032
0.29451053198508	759.094705777738	0.382266657094635	0.219527321023976	-0.162739336070658
0.259439415630615	765.344379001774	0.282237309841741	0.150630971472899	-0.131606338368842
0.301666560060906	888.369309983607	0.40459679395138	0.253710045115279	-0.150886748836101
0.221923002786531	747.675525363838	0.241901701711606	0.188540050450572	-0.0533616512610336
0.19646654416225	453.382163713191	0.217482915956766	0.13854955158496	-0.0789333643718062
0.228061886088476	393.401595993568	0.475454763345483	0.250565608682109	-0.224889154663374
0.293252775736248	734.587394447823	0.348713745483492	0.174755636922521	-0.173958108560971
0.25816859542006	487.370515483403	0.568481718176481	0.220079567203339	-0.348402150973142
0.278263722643126	722.62712386139	0.483551432255109	0.300037222963966	-0.183514209291143
0.300775700219077	849.214318415018	0.402741924210627	0.277153604642299	-0.125588319568327
0.353337436505324	1022.89620398379	0.575753492581436	0.364965124224735	-0.210788368356701
0.490632142260483	1271.50182417779	0.557319574131128	0.339885088152765	-0.217434485978364
0.335540484136621	935.317626007274	0.377038415873686	0.254983091007182	-0.122055324866504
0.289797781856722	1006.92801289334	0.277144154946472	0.190352151636315	-0.0867920033101565
0.28258002814216	693.275003521912	0.387550567121028	0.215454045438108	-0.172096521682921
0.296488252168844	900.722858717166	0.446582078863516	0.332696115637452	-0.113885963226063
0.220035350864712	468.379610561289	0.348737270561333	0.196087016210957	-0.152650254350376
0.370583383331205	967.087963389027	0.492671925735092	0.222037312030748	-0.270634613704345
0.374679608491469	1267.96256847479	0.361570316604604	0.322572605207601	-0.0389977113970031
0.227839527404477	815.696392764717	0.350982595804733	0.335101446574899	-0.0158811492298337
0.390421906859324	950.365802515148	0.377719342738918	0.196942140878934	-0.180777201859984
0.259775213111452	814.951996027802	0.439090434104651	0.295928156800245	-0.143162277304406
0.32257505974686	891.527074315132	0.518116594185747	0.339669090371731	-0.178447503814016
0.335587816980179	950.549564460508	0.490591769498141	0.283303489229511	-0.207288280268631
0.169899501241423	557.562227658089	0.216420291801539	0.158182112726929	-0.0582381790746102
0.295054438368233	863.393512931858	0.354167184407905	0.215143659958364	-0.139023524449541
0.199685301315589	420.904171590438	0.159694473118965	0.0948878087592148	-0.0648066643597498
0.262272176086973	891.112569299265	0.294015737141783	0.190964007196707	-0.103051729945076
0.236723032838554	636.424839728889	0.3444980099343	0.236209581835937	-0.108288428098363
0.236697037867545	585.316348922922	0.39211274130143	0.260225196055174	-0.131887545246256
0.390009397991189	1036.87922553341	0.34217951167755	0.164099213827704	-0.178080297849846
0.302771138073608	982.231982654978	0.368910256246756	0.291650000932603	-0.077260255314153
0.300414250372792	867.034722105804	0.442892328168427	0.31285719326463	-0.130035134903797
0.271903317819964	758.302155210613	0.440747011475739	0.199009056305152	-0.241737955170586
0.34473672357443	1001.45542959353	0.514915208949656	0.353440055104469	-0.161475153845187
0.284195446813108	862.73023603723	0.381526536914698	0.289995262973965	-0.0915312739407325
0.256914785963217	846.731141681488	0.574460251493357	0.461296266391395	-0.113163985101963
0.298040900854754	834.779184908691	0.443355298795225	0.216001814836898	-0.227353483958327
0.258225479121192	678.208001058772	0.371725586237891	0.187958366161251	-0.18376722007664
0.391213536733366	1087.94993722408	0.322278367875028	0.197479491897595	-0.124798875977433
0.333795344617886	748.836260359203	0.355186103004873	0.170146146952782	-0.185039956052091
0.199038299081986	612.895977394589	0.318256987573577	0.207347518230154	-0.110909469343423
0.209106703622104	675.447805925011	0.343667384724676	0.248840299038846	-0.0948270856858297
0.312814120875069	967.598863846082	0.407675142740775	0.290218119372465	-0.11745702336831
0.262260961951371	1076.44161630769	0.451752441691923	0.353359337202097	-0.0983931044898265
0.241435110620178	587.333142929334	0.320411600090853	0.124771212365695	-0.195640387725158
0.331643246396733	1019.25783681235	0.370866820479084	0.188666405637167	-0.182200414841917
0.190221058197403	580.929336942187	0.452463445780858	0.288714712875153	-0.163748732905705
0.270717114561683	818.888376076171	0.482497531150614	0.262702782398239	-0.219794748752374
0.256500271716303	605.339929634392	0.18334395587044	0.0996055594511089	-0.083738396419331
0.274135916798359	709.676715491858	0.385209655926435	0.17565036019447	-0.209559295731965
0.259588961773496	738.096551985299	0.340793897501261	0.177528594003088	-0.163265303498173
0.260183792311758	685.599440930929	0.349991665358852	0.290019189682952	-0.0599724756759
0.349216861501711	1119.4995593439	0.518913647214399	0.380775547228226	-0.138138099986173
0.285432985427266	901.678278533236	0.482860785534926	0.298580160485841	-0.184280625049084
0.246333527448077	529.228031644801	0.384303170249635	0.17099386366382	-0.213309306585815
0.272913302665749	701.128738825326	0.308440319627352	0.151413449065525	-0.157026870561827
0.282453982808151	810.935035753827	0.400632491430731	0.196415439842011	-0.20421705158872
