Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_GDP_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_GDP_R	Univariate_LR_delta_R2_GDP_R
0.149288391833737	-0.0000000000127810870201232	0.38750095108383	0.00187985072115477	-0.385621100362675
0.143565140668114	0.00000000000367887876357134	0.422990523752405	0.000214560396675179	-0.42277596335573
0.150132237850019	0.0000000000159621549055861	0.330987636129849	0.00237297258048912	-0.328614663549359
0.148278130952505	0.0000000000267705973951972	0.390775510220833	0.0089482722768168	-0.381827237944016
0.136401569212955	-0.00000000000402279740847278	0.357528677260502	0.000200174265592217	-0.35732850299491
0.142400007698675	0.00000000000530138290375421	0.344323554655852	0.000281134187527391	-0.344042420468324
0.154520460036645	0.000000000000693573171626222	0.294610580905592	0.00000426382856986945	-0.294606317077022
0.118731900775531	0.00000000000261302022973006	0.414342897458967	0.000109168663159775	-0.414233728795807
0.173506319134088	0.0000000000156300205231603	0.381396564069904	0.00228724439422262	-0.379109319675682
0.140972515347768	0.0000000000286478058448041	0.457758620280468	0.0102841900217416	-0.447474430258727
0.121754163115788	0.0000000000356436110828701	0.290788365576295	0.0168912084462256	-0.27389715713007
0.185293063068186	-0.0000000000177356041748087	0.449509522926455	0.0032581017965834	-0.446251421129871
0.16958563091414	0.00000000000778369629977428	0.380483125026662	0.0005279560299604	-0.379955168996702
0.133179655123498	0.0000000000155578442818022	0.352158333743793	0.00360599590845004	-0.348552337835343
0.133967017789341	0.00000000000664649320801026	0.420976909546387	0.000717803720430687	-0.420259105825957
0.134100123371274	-0.00000000000995588911224795	0.388420795493179	0.00137726849134197	-0.387043527001837
0.121748830569631	0.0000000000106038391013696	0.35379141326986	0.00144878723294723	-0.352342626036913
0.122420030009725	0.0000000000162149823801384	0.471212615187751	0.00403394899951228	-0.467178666188239
0.129892247565494	-0.000000000000868726006543204	0.374379865757091	0.00000814356611696651	-0.374371722190974
0.0930757512279394	0.00000000000147841262644225	0.237241136449585	0.0000414752610984347	-0.237199661188486
0.14813790410505	-0.00000000000680706955312539	0.444939079400201	0.000537101955408568	-0.444401977444792
0.133802533498321	0.0000000000111190052495022	0.455815724520116	0.00158714458325722	-0.454228579936859
0.142305594922317	-0.0000000000118208397933591	0.330458400866036	0.00153351069869009	-0.328924890167346
0.0887228017934336	0.00000000000695191060505375	0.266479568252722	0.000807279315701878	-0.26567228893702
0.124371165186961	0.0000000000215168551626872	0.379994933594854	0.0122509089176498	-0.367744024677204
0.115314910707885	0.000000000020716811480357	0.408539944472711	0.00652870713619856	-0.402011237336513
0.164480358950396	0.0000000000175203493601885	0.478409500929005	0.0107525350270929	-0.467656965901912
0.131927606879239	0.00000000000567817412508075	0.312583252273957	0.000399384823099212	-0.312183867450857
0.163364605779724	0.00000000000583380059793808	0.397965093440934	0.000335281973413555	-0.39762981146752
0.128488066173242	-0.0000000000032459120713262	0.308694803993136	0.000123011259684165	-0.308571792733452
0.109899884083127	0.0000000000028103949474027	0.261731792042296	0.000115081808657814	-0.261616710233638
0.139782172883468	0.0000000000197449102075476	0.399832542574561	0.00430900627684868	-0.395523536297712
0.151917185130587	0.000000000000536853167543022	0.43489317554276	0.00000349367120048594	-0.43488968187156
0.127856798627124	0.0000000000104045888922687	0.365238887670024	0.00602984114208734	-0.359209046527937
0.127385026029576	0.00000000000496649658393957	0.420539473938722	0.0003947511531593	-0.420144722785562
0.135787786153781	0.000000000000337182675760352	0.476262426393731	0.00000173894150495419	-0.476260687452226
0.141633991420641	0.0000000000990203275809243	0.564210955983479	0.0213184761175488	-0.54289247986593
0.129607834256173	-0.00000000000284824125101711	0.409368574888041	0.00014086889363315	-0.409227705994407
0.132944270932632	0.0000000000123679180010559	0.432055155531017	0.00251019221211591	-0.429544963318901
0.104609805229639	0.00000000001928108222792	0.28731324429355	0.00651819547733565	-0.280795048816214
0.194696156329604	0.00000000000412761436220858	0.347063920800137	0.000172371440307199	-0.346891549359829
0.125582901738989	0.0000000000197157416434568	0.325810898955677	0.00426227385342202	-0.321548625102255
0.108446766270481	0.0000000000227236573408086	0.345648221153302	0.00944120834914366	-0.336207012804159
0.109533638910539	0.000000000000483004123251199	0.344919096770973	0.00000309786221299654	-0.34491599890876
0.101019909898652	0.0000000000104120117829445	0.304323978603936	0.00184314455926512	-0.302480834044671
0.101271374835581	0.00000000000889705415815304	0.342399613724819	0.00129013029897666	-0.341109483425842
0.16167411389264	-0.0000000000146180298435083	0.3885753279518	0.00228044756082626	-0.386294880390974
0.165683645034129	-0.0000000000146956390376239	0.367353503040451	0.0019722100267005	-0.365381293013751
0.110942654879379	-0.000000000000832354970549968	0.275471378068811	0.00000931482682728938	-0.275462063241984
0.11413279946993	-0.00000000000502143582786514	0.354463279699986	0.0014878557952772	-0.352975423904709
0.167150258214366	-0.00000000000582055517605744	0.448748873696486	0.000359653000833604	-0.448389220695653
0.134538909177353	-0.00000000000598679375895	0.398434881653583	0.00154931900435585	-0.396885562649227
0.169519310061723	-0.0000000000000988647067346438	0.409593612986219	0.0000000932529574988566	-0.409593519733261
0.129699280221307	-0.00000000000703084204105904	0.344560824373908	0.00182736257827586	-0.342733461795632
0.178409181815698	0.0000000000167021324938479	0.509091357741673	0.00332554454823126	-0.505765813193441
0.144389546158218	0.00000000000141659915785072	0.426240087968681	0.0000218976320952479	-0.426218190336586
0.115092081599442	-0.00000000000325584566112928	0.438469724867065	0.000154217277244468	-0.43831550758982
0.117553718209342	0.0000000000202213209527391	0.408232609205974	0.00623742791398197	-0.401995181291992
0.0867008690427266	0.0000000000157755445366669	0.255909997458965	0.00511351538162972	-0.250796482077335
0.135108104602073	0.0000000000789874498905568	0.378987912988676	0.0732415983521083	-0.305746314636568
0.148353431941047	-0.000000000000329591113809755	0.443471319751828	0.00000472949828906822	-0.443466590253539
0.133060636348565	-0.00000000000339134769517912	0.382061752010204	0.000174985657474814	-0.381886766352729
0.116306417155587	0.0000000000168266031055941	0.343461800556391	0.00417287789962508	-0.339288922656766
0.181309581408449	0.00000000000415075936382115	0.496973646922126	0.000180458420708128	-0.496793188501418
0.166614157588502	0.0000000000127644644501443	0.427966960489965	0.00208392627434385	-0.425883034215621
0.11217115866292	0.0000000000103663588857525	0.40619987914513	0.00179996382262959	-0.4043999153225
0.151833001313039	0.00000000000244695511429462	0.340274846088486	0.0000618810950764592	-0.340212964993409
0.136403500858624	-0.0000000000147055798320586	0.348641642649928	0.00179507583595684	-0.346846566813971
0.124280591984046	-0.00000000000443624711090446	0.336235478912367	0.000273357210697363	-0.33596212170167
0.133658570275105	0.000000000003279925709184	0.338975152182006	0.000139004513834083	-0.338836147668172
0.122309859023104	0.00000000000338748579088013	0.318009561510396	0.00016024775834509	-0.317849313752051
0.120594164190763	0.0000000000296636111537749	0.337110155902211	0.0119928913634962	-0.325117264538715
0.10988246395864	0.0000000000165147863284654	0.326260303655521	0.00500677245385755	-0.321253531201663
0.181431125387418	0.00000000000323683855585693	0.474818025108958	0.0000977934675191229	-0.474720231641439
0.126464293363937	0.0000000000466004344512751	0.343526096858037	0.0301763545420834	-0.313349742315954
0.124021955971828	0.00000000000875439445491225	0.406529202316523	0.000981987830502072	-0.405547214486021
0.148108423294679	0.0000000000096934345344563	0.429185476535025	0.00128126198864655	-0.427904214546378
0.131053557451559	0.0000000000211105940299451	0.525473678779346	0.00830949914728894	-0.517164179632057
0.112173518597445	-0.000000000000149454221552261	0.331096656576973	0.000000379957077239353	-0.331096276619896
0.121186606515327	0.0000000000143942149973161	0.381437265448479	0.00308159061729378	-0.378355674831185
0.138685400897895	-0.00000000000877396164229531	0.392712456250276	0.00311680569663497	-0.389595650553641
0.132024449623663	0.00000000000727677783249656	0.325445237787266	0.000690246516456939	-0.324754991270809
0.113625817065911	-0.00000000000387596054432261	0.332670855908199	0.0002412486747182	-0.33242960723348
0.12501055948187	0.0000000000111836027692734	0.409708474576891	0.00149324940163297	-0.408215225175258
0.139233850957772	-0.000000000000128371930081578	0.442967889843031	0.000000208154592097449	-0.442967681688439
0.127589206721079	-0.00000000000350815373627632	0.385290629182971	0.000163203571828326	-0.385127425611142
0.137800698400502	-0.00000000000209769680113114	0.4375015323781	0.0000596474057911255	-0.437441884972309
0.155315213129564	0.0000000000282323728478617	0.498118640674109	0.00865846444241241	-0.489460176231696
0.152445185199669	0.0000000000142095289976593	0.493640084198474	0.00252277921569864	-0.491117304982775
0.116582560003466	0.00000000000262676713338004	0.417031646838128	0.0000858697368625495	-0.416945777101266
0.127958896704205	0.0000000000196962370008758	0.359036306361122	0.00563987264965403	-0.353396433711468
0.112853472383674	0.0000000000134855069836345	0.430738219415419	0.0033218451712775	-0.427416374244141
0.135476171534611	0.00000000010542132524671	0.379699593699088	0.116022949186275	-0.263676644512813
0.128509597102329	0.0000000000128734471308366	0.451686968572446	0.002129590888873	-0.449557377683573
0.130340435279284	-0.0000000000107045470482088	0.33795476752737	0.00442612922301189	-0.333528638304358
0.122844059939147	-0.000000000000411429116156845	0.401227224872315	0.00000240485675945729	-0.401224820015555
0.146437519152071	-0.0000000000198554778038438	0.323240179001803	0.0031375382529324	-0.320102640748871
0.135341960705121	0.0000000000198040292159923	0.354682132901557	0.00501843355669835	-0.349663699344859
0.136406630473655	0.0000000000182816443465086	0.408736759287579	0.00361112982285487	-0.405125629464724
0.142793317506704	0.0000000000483951324084891	0.434057314961103	0.0329754670069351	-0.401081847954168
