Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gpri_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gpri_R	Univariate_LR_delta_R2_gpri_R
0.151037596253434	0.149204844419854	0.388325426211782	0.398415511878674	0.0100900856668923
0.142351138918963	0.139888760369711	0.436539917974483	0.43823052495746	0.00169060698297696
0.15061894103494	0.146788747486131	0.331484844169957	0.33208975754818	0.000604913378222938
0.149109501396845	0.146469087311034	0.391100929521009	0.394758393319741	0.00365746379873189
0.138266030192787	0.135564816004373	0.356658123281561	0.358436194986228	0.00177807170466637
0.134413272461843	0.132312329949011	0.330923808029505	0.335002085529573	0.00407827750006795
0.155307271787103	0.151932402646081	0.310004758301913	0.308277661894508	-0.00172709640740482
0.119355114818103	0.11717690887322	0.400810233416745	0.401088166950165	0.000277933533420149
0.174478796573689	0.170709336729421	0.381230953168027	0.382130907644857	0.000899954476830778
0.141288382665203	0.138008167052051	0.460137053713518	0.461105138288352	0.000968084574834494
0.124977933278092	0.121440116605867	0.312145938476485	0.309498346568246	-0.00264759190823932
0.185951839082199	0.180644459110555	0.451731478046589	0.447810357959883	-0.00392112008670642
0.168564799701209	0.165239568682215	0.377600859698911	0.3831835225208	0.00558266282188918
0.14135447652732	0.137767391295434	0.413702606823832	0.411652281771439	-0.00205032505239372
0.134935570076318	0.13122151988381	0.419738184440104	0.418815587596405	-0.000922596843699441
0.130515677604834	0.127954909149379	0.397665040346926	0.399450354060977	0.00178531371405105
0.118385804491202	0.117572023647983	0.339165400049451	0.342630947059201	0.00346554700974977
0.127284746478565	0.125040962276164	0.476114711898614	0.477320217384107	0.00120550548549286
0.131660802094227	0.128436147312045	0.384057067358761	0.377992309503224	-0.00606475785553745
0.111963322227191	0.109046218026878	0.3062869797441	0.309242250107398	0.00295527036329779
0.149408681848003	0.146271653713396	0.447118584520673	0.445860443560717	-0.00125814095995569
0.13640914292868	0.133223558928468	0.456014578378146	0.45730730728208	0.00129272890393367
0.143259365536412	0.140371189339605	0.33308702249657	0.331848164244065	-0.00123885825250492
0.0889051014579	0.0876065211073088	0.266434951177938	0.268893377524324	0.0024584263463861
0.131796710628302	0.128767627303465	0.412682574149289	0.411057435887036	-0.00162513826225347
0.115786231625102	0.114466584097632	0.410285761144215	0.413469986773827	0.0031842256296124
0.163143613161208	0.159077696773047	0.473531814679412	0.471540323530105	-0.00199149114930691
0.13198902519245	0.128683209710732	0.313350476519462	0.309623413181527	-0.00372706333793438
0.164516550807871	0.15948839130938	0.398229545449678	0.392957087028039	-0.00527245842163854
0.128529485068277	0.127100863211014	0.308367486609988	0.318160686674316	0.00979320006432732
0.116678355444994	0.113404137678439	0.24522814058283	0.242417495269728	-0.00281064531310202
0.138825719796921	0.135706773429703	0.389492704390551	0.389146784397399	-0.000345919993151922
0.147276902921486	0.143761634756727	0.431945154610262	0.432116157868324	0.000171003258062741
0.130123660943006	0.126218936184346	0.377802715056061	0.375619349140468	-0.00218336591559309
0.128381053985146	0.124422026717828	0.418256084433854	0.41152198197156	-0.00673410246229383
0.129341129764886	0.127335521067679	0.443109278248909	0.447233992652156	0.00412471440324724
0.140733327238492	0.136830527948142	0.556004129907417	0.553399697533083	-0.00260443237433383
0.129607834256173	0.125807300351216	0.409368574888041	0.407907281431734	-0.00146129345630686
0.137703504654396	0.135031384912142	0.410167750547781	0.411662410554139	0.00149466000635795
0.104801394527245	0.10295495817292	0.287285254424253	0.286792106676213	-0.000493147748040268
0.167174317588601	0.164460028937179	0.341025919299594	0.344064821046137	0.00303890174654242
0.12730027966483	0.12519576333799	0.334713137238643	0.334418989391777	-0.000294147846866544
0.1081132237092	0.104819504908013	0.340713748996775	0.336822512889235	-0.0038912361075395
0.109772319157903	0.108699691778951	0.344956972434441	0.347492383047688	0.0025354106132473
0.10200738123783	0.0990760949939587	0.303232283563617	0.300188446408863	-0.00304383715475387
0.115063078355839	0.115038294171834	0.325618866620299	0.334158096167687	0.00853922954738856
0.16098771583314	0.15857673121572	0.3925870828435	0.403773756924147	0.0111866740806475
0.168508375632228	0.164387941044351	0.369860938295555	0.370728729638215	0.000867791342660851
0.115524921683664	0.112109826804742	0.283221313477317	0.279325753522881	-0.00389555995443608
0.113222392683958	0.110953735397294	0.363338257183709	0.364254349860524	0.000916092676814861
0.160074317167777	0.157783054018037	0.446458916200413	0.448941140228623	0.00248222402821041
0.134538909177353	0.132192962594901	0.398434881653583	0.4016198810954	0.00318499944181755
0.154685758255744	0.152593309822252	0.407572357341492	0.41044006838383	0.00286771104233713
0.131499871809474	0.130005329454176	0.350865285964987	0.355101226544815	0.00423594057982873
0.179245833509231	0.176521155780755	0.523698251731677	0.532916848719634	0.00921859698795746
0.1416152926257	0.13862331169363	0.408746925156795	0.406305115769538	-0.00244180938725685
0.115175501740913	0.11241314254631	0.438280052686114	0.433222629561326	-0.00505742312478752
0.117677233389475	0.115384101247382	0.404352475520988	0.403359054685429	-0.000993420835559589
0.0871678636773959	0.084938427529539	0.256518043789323	0.252786993544774	-0.00373105024454923
0.132578063690766	0.129681057943388	0.393876286843974	0.390405984564169	-0.00347030227980538
0.148361908571459	0.144763851005124	0.442696501892419	0.444835103710763	0.00213860181834391
0.133059345339793	0.130883208448615	0.381137641209691	0.380451414186037	-0.000686227023653785
0.115280887922619	0.112660465608939	0.351437997110314	0.349404741507821	-0.00203325560249268
0.183696425724865	0.179630287405324	0.499796538519041	0.504862820906748	0.00506628238770707
0.16586862579374	0.162093259412439	0.430358054294178	0.436511865843316	0.00615381154913808
0.113283955565216	0.111029721355068	0.410592867716501	0.411573514688048	0.000980646971547094
0.15224562042628	0.148093053683422	0.345274607851177	0.3405118792716	-0.00476272857957688
0.137794486054924	0.134979191914488	0.352482759955608	0.351096474682433	-0.00138628527317425
0.123095216636265	0.119722248930758	0.331659504291989	0.327908759762104	-0.00375074452988505
0.133637220100116	0.130191998859192	0.332481498990924	0.327315434885546	-0.00516606410537851
0.122242128033875	0.118586044542258	0.318689215192691	0.313462300039378	-0.00522691515331358
0.120496163244956	0.116939776274075	0.335753214759489	0.330132827644172	-0.00562038711531654
0.13722257444532	0.133774127582904	0.452798218821597	0.447523193694598	-0.00527502512699973
0.178711881713771	0.174074680717912	0.475542436232579	0.476651766076432	0.00110932984385309
0.123322246070839	0.121052984373842	0.346661925621143	0.345638675792075	-0.00102324982906826
0.124279681786005	0.121478955712277	0.406775454353056	0.405915461876957	-0.00085999247609958
0.135830654159284	0.132134478135293	0.425985651287653	0.426141607128977	0.000155955841324384
0.131345193517456	0.127706997281393	0.52595737351059	0.522150451898762	-0.00380692161182805
0.112318909188853	0.110515091175348	0.330360925357459	0.332499246633625	0.00213832127616637
0.121992474558882	0.119355931277539	0.381669225304199	0.380101427305673	-0.0015677979985258
0.138838712084905	0.136202908824614	0.397113191528455	0.399827918110839	0.00271472658238342
0.13149849526972	0.127697325890479	0.33125081696619	0.327275804914626	-0.00397501205156386
0.110580113107625	0.107975554037042	0.327437118781315	0.325299197968906	-0.00213792081240932
0.125707223790639	0.123550538169608	0.410386671888949	0.408823048331748	-0.00156362355720097
0.139297485914638	0.135800593278846	0.442613717073891	0.440171340083209	-0.00244237699068156
0.128207177271483	0.125341472631024	0.386081536053489	0.386696956045678	0.000615419992189004
0.138352393681899	0.135961283998263	0.437551084124623	0.446535120709675	0.00898403658505142
0.156306206832949	0.1524163680031	0.496619678050381	0.494941597117394	-0.00167808093298699
0.152830980422082	0.148994085967464	0.493925520665032	0.488991343626437	-0.00493417703859478
0.117340594295432	0.115634586464424	0.413595109744601	0.414658166789901	0.0010630570453003
0.134922878221597	0.131197052546045	0.408494849188798	0.406066619128993	-0.00242823005980564
0.11333203008771	0.111234211545049	0.42794490438022	0.425859079802984	-0.00208582457723555
0.133849213473766	0.131909269669059	0.372434416577617	0.3725796767447	0.00014526016708305
0.129178672334723	0.12594550013026	0.4537475173009	0.451638519655296	-0.00210899764560402
0.130917784590757	0.128397095032794	0.338579693797105	0.337299609910265	-0.00128008388684059
0.126325944070198	0.124060099989069	0.409724282244662	0.412909784732905	0.00318550248824268
0.14417257915046	0.142184023007682	0.332801844040762	0.338297043914371	0.00549519987360819
0.139695654442077	0.136174977878781	0.375935626385541	0.371541465293127	-0.00439416109241464
0.136832968951474	0.134138057123536	0.410132866658084	0.411872563362618	0.00173969670453461
0.142736534443259	0.140521905431157	0.438231626330301	0.441690986406134	0.00345936007583231
