Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Shrubs_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Shrubs_C	Univariate_LR_delta_R2_Shrubs_C
0.179934712193924	0.165677651892701	0.224288964474718	0.148458252958189	-0.0758307115165291
0.166129126384747	0.145532977720075	0.177367080306322	0.0953906816318188	-0.0819763986745031
0.183414410032738	0.157018813594039	0.357109990525493	0.216574258659401	-0.140535731866093
0.214642925419474	0.169500828987066	0.284415416435326	0.147358870765873	-0.137056545669453
0.235765476889799	0.234846912888356	0.538974373576413	0.378948100064584	-0.160026273511829
0.209944538291596	0.18515072516909	0.406956290819143	0.249407523218663	-0.157548767600481
0.233337623005543	0.189856292189731	0.333720817413073	0.161484429391339	-0.172236388021733
0.281084677191373	0.248096729027355	0.46488923643515	0.231012869484721	-0.233876366950429
0.37487579716325	0.298492162875839	0.429879352186057	0.200778467140958	-0.229100885045099
0.263748099475411	0.246411539896938	0.339247272064378	0.22473146549237	-0.114515806572009
0.220981228671124	0.177633078923873	0.216842294720352	0.106722194289793	-0.110120100430559
0.22024732656777	0.19607987543358	0.331950054504101	0.212015036653199	-0.119935017850902
0.239251232648356	0.233361931649575	0.373276718942098	0.251860837684734	-0.121415881257365
0.229548574240751	0.220438779865595	0.379035292163742	0.247829640696962	-0.131205651466781
0.268206167264813	0.219961136853258	0.381251202024942	0.194240233999199	-0.187010968025743
0.2848875578817	0.211771528502406	0.291753496388956	0.126723698478089	-0.165029797910867
0.167877490337337	0.154366320787444	0.285655277571106	0.17070488575178	-0.114950391819326
0.320386189329167	0.247338608825069	0.31513640709585	0.127440546114301	-0.187695860981549
0.187798072898109	0.161466983452855	0.35037866682321	0.193093795717575	-0.157284871105635
0.240182755564461	0.187402999681463	0.405881069958382	0.184523718765534	-0.221357351192848
0.237115674083162	0.219936827676591	0.374696809338991	0.226629208441669	-0.148067600897322
0.146454929562371	0.121045086233378	0.197883217055999	0.107068537180604	-0.0908146798753952
0.204459721141792	0.147522895051128	0.264640227175977	0.101347890387217	-0.16329233678876
0.176855149231057	0.131432406366271	0.176388633541358	0.0748975873326908	-0.101491046208668
0.177930168023543	0.140149890770676	0.217822114114552	0.103392960863994	-0.114429153250559
0.184740446488914	0.154801517900541	0.290424205338617	0.143243148011559	-0.147181057327058
0.218383892309887	0.189625782239645	0.36905611801325	0.225730284895843	-0.143325833117407
0.331058115474386	0.296367027976327	0.305403533804577	0.161393015176576	-0.144010518628001
0.226509123719329	0.203184873227505	0.296148230478894	0.185256711242698	-0.110891519236196
0.256569911503551	0.216889891796379	0.400870862865342	0.223627935197893	-0.177242927667449
0.215572864145086	0.17938409286362	0.375663066856621	0.222656416993301	-0.15300664986332
0.265001766795531	0.234764314280865	0.416688327579464	0.250447067973625	-0.166241259605839
0.212695326546727	0.179510078243971	0.30772664342743	0.15483680948542	-0.15288983394201
0.223156575126236	0.201943484506929	0.510665076616354	0.227759151905021	-0.282905924711333
0.217057209772791	0.174821171996731	0.335122734599639	0.158334754883126	-0.176787979716514
0.218660779852592	0.188955610089041	0.322847896914338	0.182654781456579	-0.14019311545776
0.275818064093814	0.17807705619869	0.240004119704913	0.0736282447700352	-0.166375874934878
0.244070408196603	0.152548616051512	0.279615339155121	0.085746982482595	-0.193868356672526
0.182109855758879	0.170983150845602	0.307519095655317	0.194167100401636	-0.113351995253681
0.181152648543087	0.144603514941958	0.286809759606973	0.151447620950662	-0.135362138656311
0.246498786766735	0.225065888357759	0.349650740465462	0.225610427225247	-0.124040313240214
0.219743240129023	0.218426882169164	0.391451138493332	0.261644420734567	-0.129806717758765
0.189692625288812	0.148751793329651	0.272504010882626	0.132706120039963	-0.139797890842663
0.260599408411358	0.188251423630231	0.313878215861824	0.130820507282065	-0.183057708579759
0.16906711314208	0.162890477537717	0.403680516064048	0.272541101739716	-0.131139414324332
0.196138361639848	0.175229174326067	0.365216662922906	0.20333228553261	-0.161884377390297
0.199510880302591	0.144434181663573	0.162701380267353	0.0662408248112702	-0.0964605554560827
0.17108605712449	0.14091126537219	0.263788154726978	0.135025076930664	-0.128763077796314
0.225725933895176	0.203210882476469	0.315847562688074	0.201610240322646	-0.114237322365428
0.222295271800955	0.1696440495667	0.331926744610458	0.14247461810889	-0.189452126501568
0.261051242924666	0.207342092591073	0.41266284847157	0.185774745141517	-0.226888103330052
0.228167162972808	0.193597669185133	0.405739620601347	0.215626797417332	-0.190112823184015
0.236507440578315	0.204350879915357	0.381168339506244	0.195500578838387	-0.185667760667857
0.21021384109126	0.188529797432241	0.271693212493876	0.162891307870518	-0.108801904623358
0.237234984589285	0.217597195874106	0.369376270419768	0.224924134930609	-0.144452135489159
