Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_C	Univariate_LR_delta_R2_meat_C
0.618830282650183	13.3085846032827	0.579014454499192	0.669183988518172	0.0901695340189796
0.151143449452087	3.32235696113651	0.113098264611377	0.0950105753238635	-0.0180876892875131
0.198660695920549	4.24941299036387	0.0870582668443607	0.0762661921641592	-0.0107920746802015
0.175970948051616	4.10453097088893	0.182272231275364	0.19247474516119	0.0102025138858253
0.0164714118916958	0.221281634206789	0.000585669099827954	0.000220878384061996	-0.000364790715765958
0.1276012584762	2.68904827906419	0.123735909540071	0.115911501022063	-0.00782440851800832
0.358881215187168	8.11155431396759	0.367557995536778	0.344678898532582	-0.0228790970041964
0.263109890347712	6.14143582691176	0.299178568476464	0.304640060138367	0.00546149166190274
0.142308134218246	3.37381811039891	0.295031788856024	0.271272698328304	-0.0237590905277192
0.286707857524031	5.48588496046627	0.429689669149516	0.335533647884831	-0.0941560212646849
0.397193275211659	8.13046895943542	0.254520867579979	0.229722849909334	-0.0247980176706455
0.279535549045052	5.72778533402735	0.0808866686749168	0.0688598192426736	-0.0120268494322431
0.191285103408575	4.87627982564304	0.146759212150631	0.162167359388997	0.0154081472383652
0.241038501824675	5.35929825047438	0.206064539856768	0.186846879757479	-0.0192176600992896
0.187222796266435	4.41192537167742	0.106166902272006	0.0948364689224661	-0.0113304333495398
0.0267276533903964	0.308012889084024	0.00148066200143147	0.000433109109361261	-0.00104755289207021
0.255972397357174	5.33653186507796	0.447265550943196	0.338913905413554	-0.108351645529642
0.256316774891718	5.78983367940551	0.561412876269029	0.532721270861443	-0.0286916054075853
0.355941862361842	7.93055800242567	0.727118529004331	0.719910532893372	-0.00720799611095935
0.0479318281547467	0.821206372620862	0.0117829666989561	0.00719350522675562	-0.0045894614722005
0.264338918737461	5.38880823656797	0.151935064112006	0.12903374599737	-0.0229013181146356
0.285296873031876	6.78633847562882	0.577896176894782	0.507338109708453	-0.0705580671863288
0.412649441661961	8.72528580405963	0.478055448987868	0.475928555303433	-0.00212689368443514
0.215272177976247	5.48379056882905	0.121802842846989	0.150610735408472	0.0288078925614828
0.531858555695913	11.6408961184045	0.34203824301785	0.324951201079717	-0.0170870419381332
0.37165167781257	7.35338562651165	0.267647714861774	0.240321054234048	-0.0273266606277255
0.0836775401680548	1.58137568396078	0.0239391438875487	0.0180879680139988	-0.00585117587354996
0.42235774313627	9.2777604825659	0.479822206001281	0.394753729897204	-0.0850684761040771
0.269935664044994	6.42790769242639	0.549845359509156	0.611588289444469	0.0617429299353127
0.211546003766905	4.54810864866653	0.13468265921953	0.125053031859554	-0.00962962735997569
0.266355866351522	6.57633274051996	0.169279757658095	0.159360071039385	-0.00991968661870929
0.185774349594296	3.6289831344724	0.0698568090808091	0.0566881401052502	-0.0131686689755589
0.187814225242201	3.81771348947993	0.0224408930553143	0.018884807013585	-0.00355608604172925
0.406685092976107	9.10511240576476	0.580275631819307	0.582922461287781	0.00264682946847405
