Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_C	Univariate_LR_delta_R2_cul_veg_C
0.500384782454601	1.06294597055697	0.529724608852601	0.0196457004752106	-0.510078908377391
0.598734101977677	2.68502596488465	0.310465847319546	0.0233263854880412	-0.287139461831504
0.397733803848193	2.31700255629925	0.362807603232674	0.0342819330363527	-0.328525670196321
0.379702274638744	1.54548864736708	0.39258871916929	0.0363888189363528	-0.356199900232937
0.475676014185618	1.55091876495089	0.475778044516905	0.0232242290037473	-0.452553815513158
0.481567273429568	3.53379627438135	0.362777139823593	0.0318281513503907	-0.330948988473202
0.426731519872568	2.2193678761748	0.456431413562904	0.0492837463501643	-0.40714766721274
0.402994589428909	0.918804908799434	0.375760211549618	0.0140585699250523	-0.361701641624566
0.556105674539595	3.35762868562104	0.543590561639994	0.0772716436651051	-0.466318917974889
0.485652799017552	2.79298710036761	0.532394677901439	0.0479776079825564	-0.484417069918883
0.389239481185579	2.94028164106264	0.420633095893462	0.0585118987889296	-0.362121197104532
0.406869850896763	2.68378612843158	0.523663905674913	0.0773122315527028	-0.446351674122211
0.724099687231873	10.2038574746457	0.439337421967761	0.13035556060978	-0.308981861357981
0.69184430446921	2.19243359297715	0.441242287796801	0.0305883979639822	-0.410653889832819
0.406754153301763	20.1299820685673	0.338779133681712	0.271720280718107	-0.067058852963605
0.622013404250828	2.49935715167769	0.386967759624676	0.0205498199293698	-0.366417939695306
0.4644906836007	2.10456657382244	0.616330709938815	0.0539155502868059	-0.562415159652009
0.474161031452312	2.35830060518308	0.365748978641581	0.0458575678288484	-0.319891410812732
0.484134689476405	2.83353858238212	0.404365580607366	0.0394591854326429	-0.364906395174723
0.406192443450864	1.19283750429347	0.410402333426672	0.0535141828203686	-0.356888150606304
0.431673433897665	3.42219174382639	0.481153094265713	0.0986887492475628	-0.38246434501815
0.435906408808703	1.53633802933712	0.578256834263428	0.0290185968982988	-0.549238237365129
0.482186160281811	2.40373197713884	0.463957806884237	0.0346427954899842	-0.429315011394253
0.35047244626973	3.29910813165996	0.450195550687902	0.083666484002313	-0.366529066685589
0.456026497921207	0.939495617771832	0.411078775608758	0.0194468051214744	-0.391631970487284
