Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Pas_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Pas_R	Univariate_LR_delta_R2_Flyway_Pas_R
0.498496156873473	0.410322041782566	0.368703749461164	0.33391399141426	-0.0347897580469042
0.429520856533532	0.353619729597828	0.469670388365547	0.429789132412176	-0.0398812559533708
0.549097979092012	0.456856365136765	0.458935834449754	0.425604707057396	-0.0333311273923584
0.393824641263865	0.329914990584757	0.336190937411826	0.315112855176743	-0.0210780822350838
0.363273053838869	0.29023505805753	0.432840580789488	0.390283255085585	-0.0425573257039034
0.40823964259397	0.334231040497691	0.421260825303892	0.382109932898806	-0.0391508924050866
0.362557138031507	0.29095780038045	0.39535641686789	0.354333076792256	-0.0410233400756337
0.350429342803703	0.301099087853244	0.408250401668753	0.381159723856715	-0.027090677812038
0.38654895135973	0.325839342314351	0.468821021312595	0.426675090807865	-0.0421459305047297
0.350262757682986	0.299363022136112	0.426564492835173	0.394049758441596	-0.0325147343935773
0.384003525015585	0.318659198382154	0.460603493204345	0.410920895790352	-0.0496825974139932
0.782976204893794	0.66698240673662	0.517983684916841	0.448834943845743	-0.0691487410710982
0.429921587824571	0.358813010777933	0.42763785839022	0.377470638605799	-0.0501672197844212
0.601550419709332	0.495729325081974	0.271673010477295	0.237360289065843	-0.034312721411452
0.437938487407643	0.372318465702689	0.350973545675491	0.314282786084348	-0.0366907595911429
0.463057526076243	0.38756854150806	0.49810171486629	0.460738527035522	-0.0373631878307682
0.570633711838618	0.473100791491271	0.367523319253551	0.332402892580279	-0.0351204266732718
0.471344825821115	0.408643766703048	0.504167203690353	0.46214805967598	-0.0420191440143727
0.291484590419602	0.252249007992234	0.278041608887947	0.261984780014974	-0.0160568288729727
0.349076385844539	0.286404480167727	0.328629981761808	0.287317636409825	-0.0413123453519827
0.352169866054658	0.294214611152832	0.423838106044178	0.370205025324987	-0.053633080719192
0.637857495274072	0.52897418003439	0.306167313362339	0.271090722810366	-0.0350765905519735
0.518247310515415	0.43478537545111	0.408857281480034	0.359130438625974	-0.0497268428540605
0.458480056801202	0.396902403122253	0.344433985112679	0.316358871882332	-0.0280751132303471
0.595715418574304	0.518006397654813	0.466525849208692	0.451453192701138	-0.015072656507554
0.425908958064217	0.353732950935757	0.492623525085882	0.431302768480036	-0.0613207566058467
0.365895239883394	0.309491854099884	0.436113431006194	0.397346664512313	-0.0387667664938816
0.523599875767326	0.429133541252743	0.371771529138599	0.319870494006908	-0.0519010351316916
0.592195918894034	0.485567761067291	0.48605633152856	0.446491520549765	-0.0395648109787956
0.433339764031122	0.360356727818207	0.295232197681011	0.258864556748956	-0.0363676409320554
0.41790951774112	0.356663320760046	0.528077663948426	0.490083789016559	-0.0379938749318667
0.425658940868453	0.340772494910795	0.32385053316737	0.277449035326567	-0.0464014978408033
0.5183700882234	0.438037391136958	0.443814065198077	0.396537152005696	-0.0472769131923808
0.614880193416137	0.500360514168888	0.431971863847771	0.370645845197834	-0.0613260186499369
0.624781515668878	0.543236528311448	0.328097817182146	0.31420890584272	-0.0138889113394265
0.492453529719684	0.421234442699313	0.544958969249247	0.489438530526162	-0.0555204387230841
0.638426167714997	0.528053905860465	0.464959786668546	0.433226013262726	-0.0317337734058193
0.513830948050231	0.429434061133776	0.544148933071556	0.468305807624255	-0.0758431254473009
0.421179212400409	0.329667441742807	0.234546411804383	0.193305096402237	-0.041241315402146
0.539746120624576	0.444357189091284	0.503260395367419	0.430495580029222	-0.0727648153381971
0.34639660261548	0.279032931981515	0.387718135533337	0.342601976098925	-0.0451161594344126
0.359748207175915	0.302226952094427	0.422808190547482	0.392023613413336	-0.0307845771341465
0.529668199950621	0.440145899407482	0.393083571618718	0.341635720661406	-0.0514478509573114
0.503836443891332	0.40230057174746	0.349344634254206	0.29423675853672	-0.0551078757174862
0.445307776366745	0.358778170336004	0.357470915775356	0.308488827660741	-0.0489820881146152
0.50884391058068	0.429101391435052	0.523446213188807	0.471483724951427	-0.0519624882373801
0.67850646384122	0.544069681415728	0.378321932931629	0.321995915307465	-0.0563260176241637
0.334359137556116	0.287844523598811	0.360191090554627	0.351254702756578	-0.00893638779804923
0.472803191465967	0.398617497027569	0.441837458465318	0.400437395827432	-0.0414000626378867
0.50236130566053	0.428254100346785	0.603832337228195	0.543806404586898	-0.0600259326412972
0.460086833679272	0.380337696218203	0.551333522374054	0.487548098470192	-0.0637854239038626
0.391380053180398	0.327492492143799	0.428815700396346	0.405538532798596	-0.0232771675977503
0.342679472505684	0.289707767882397	0.334598880793557	0.304916870503788	-0.0296820102897694
0.5275852124373	0.436603863607756	0.417158343587525	0.364515450154697	-0.0526428934328276
0.455251986664696	0.362164269098761	0.285588959479963	0.256373783971309	-0.0292151755086538
0.584060532421462	0.489842102159207	0.355745791257498	0.337693978004378	-0.0180518132531201
0.389236929323781	0.320952756505948	0.420850774510451	0.385275593492024	-0.0355751810184276
0.420039594786873	0.340045045280255	0.47948357380304	0.436887250960987	-0.0425963228420536
0.488550608495617	0.404419481070689	0.466594559314174	0.408711414164556	-0.0578831451496181
0.453982331995129	0.391118717689092	0.441314082723752	0.406569898125668	-0.0347441845980842
0.462943053530376	0.392248310208821	0.328487144577526	0.298861812839947	-0.0296253317375791
0.567516528937125	0.461756489182312	0.406199501875677	0.354255700433818	-0.0519438014418592
0.42945382695097	0.365692900230741	0.528035352090369	0.48531229633465	-0.0427230557557197
0.714851037671424	0.581379175140803	0.453218623797789	0.393257507728711	-0.0599611160690777
0.435837006556497	0.362186051164786	0.364510317224136	0.335978992310686	-0.02853132491345
0.582217382621851	0.479227115350305	0.495971217759493	0.465359829775879	-0.0306113879836137
0.468916651913795	0.397729974888945	0.516147330898754	0.451525447242324	-0.0646218836564299
0.52092728559492	0.432333238542508	0.410231074621023	0.363083632633834	-0.0471474419871893
0.583621869673265	0.478027802233597	0.406204166113235	0.340175412395048	-0.0660287537181871
0.426030950138804	0.351959752341326	0.361963134362904	0.312874504307662	-0.0490886300552417
0.54210649647442	0.437403484355043	0.526602714433551	0.446908378152325	-0.0796943362812258
0.541082605889998	0.444520226124399	0.494019073613403	0.422518742548629	-0.0715003310647734
0.596424577729177	0.513196507305481	0.430618977366973	0.392574038851754	-0.0380449385152191
0.369138984006783	0.321825097333894	0.462742872421341	0.429282998764571	-0.0334598736567698
0.361349041988196	0.316026379445286	0.433871380690419	0.413264755585213	-0.0206066251052061
