Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_R	Univariate_LR_delta_R2_Needle_R
0.151037596253434	0.023154811652433	0.388325426211782	0.0430364711897858	-0.345288955021996
0.142351138918963	0.0349754276757485	0.436539917974483	0.095398899339134	-0.341141018635349
0.15061894103494	0.042142195835879	0.331484844169957	0.0903817617033319	-0.241103082466625
0.149109501396845	0.0509285048528472	0.391100929521009	0.121034667656909	-0.270066261864101
0.138266030192787	0.0335613354830384	0.356658123281561	0.0670393070791091	-0.289618816202452
0.134413272461843	0.0412041405428259	0.330923808029505	0.0876320999021947	-0.24329170812731
0.155307271787103	0.0272527059247203	0.310004758301913	0.0467681063908189	-0.263236651911094
0.119355114818103	0.0628033941265121	0.400810233416745	0.252879809640867	-0.147930423775878
0.174478796573689	0.0336873576499923	0.381230953168027	0.0628675246729348	-0.318363428495092
0.141288382665203	0.0265769116032015	0.460137053713518	0.0752977492452918	-0.384839304468226
0.124977933278092	0.0473035956763404	0.312145938476485	0.0981882826380985	-0.213957655838386
0.185951839082199	0.0419443179192642	0.451731478046589	0.0895789057476258	-0.362152572298963
0.168564799701209	0.0453663243639753	0.377600859698911	0.081277007958697	-0.296323851740214
0.14135447652732	0.0292458208434279	0.413702606823832	0.0609454167478215	-0.352757190076011
0.134935570076318	0.0732028537428294	0.419738184440104	0.277095274766738	-0.142642909673366
0.130515677604834	0.0327654361638281	0.397665040346926	0.0781459255708909	-0.319519114776035
0.118385804491202	0.0702136597558251	0.339165400049451	0.201344197672319	-0.137821202377131
0.127284746478565	0.060021806315019	0.476114711898614	0.193908295815816	-0.282206416082798
0.131660802094227	0.06355981441888	0.384057067358761	0.203604662937383	-0.180452404421378
0.111963322227191	0.0725259599636143	0.3062869797441	0.210160557595724	-0.096126422148376
0.149408681848003	0.0519833483533151	0.447118584520673	0.151173276984679	-0.295945307535994
0.13640914292868	0.0324842995581116	0.456014578378146	0.0867882832639689	-0.369226295114177
0.143259365536412	0.058580356493383	0.33308702249657	0.119499283612771	-0.213587738883799
0.0889051014579	0.0374809387578216	0.266434951177938	0.1051116211635	-0.161323330014437
0.131796710628302	0.0491051677191862	0.412682574149289	0.130091971592664	-0.282590602556625
0.115786231625102	0.0645358244115241	0.410285761144215	0.206427482541131	-0.203858278603084
0.163143613161208	0.0495069089608609	0.473531814679412	0.122416608554453	-0.351115206124959
0.13198902519245	0.0511588817976919	0.313350476519462	0.101258727680256	-0.212091748839206
0.164516550807871	0.0581480421196842	0.398229545449678	0.149250585180888	-0.24897896026879
0.128529485068277	0.0720162368422026	0.308367486609988	0.18522653430505	-0.123140952304939
0.116678355444994	0.0206413182839052	0.24522814058283	0.0376160775246507	-0.207612063058179
0.138825719796921	0.0832953723319074	0.389492704390551	0.228381628230153	-0.161111076160397
0.147276902921486	0.0488619011945031	0.431945154610262	0.153229337202212	-0.27871581740805
0.130123660943006	0.0465989119758675	0.377802715056061	0.118534968638903	-0.259267746417158
0.128381053985146	0.0421282852575688	0.418256084433854	0.111880515175762	-0.306375569258092
0.129341129764886	0.0678368826112278	0.443109278248909	0.235580679465769	-0.20752859878314
0.140733327238492	0.0298481865248744	0.556004129907417	0.0980892434514375	-0.45791488645598
0.129607834256173	0.0300414295604723	0.409368574888041	0.106680343348583	-0.302688231539457
0.137703504654396	0.0407614922025743	0.410167750547781	0.0843847370782903	-0.325783013469491
0.104801394527245	0.052788906203382	0.287285254424253	0.148533565161289	-0.138751689262964
0.167174317588601	0.0274243664792033	0.341025919299594	0.0396314999127893	-0.301394419386805
0.12730027966483	0.0335126276868652	0.334713137238643	0.082171124714634	-0.252542012524009
0.1081132237092	0.0220085597107693	0.340713748996775	0.0510633459294879	-0.289650403067287
0.109772319157903	0.0463606744126128	0.344956972434441	0.123923806747401	-0.22103316568704
0.10200738123783	0.032017894803154	0.303232283563617	0.0887246951057386	-0.214507588457878
0.115063078355839	0.0540141651139344	0.325618866620299	0.146632438917506	-0.178986427702792
0.16098771583314	0.0644186133780531	0.3925870828435	0.146250655591644	-0.246336427251855
0.168508375632228	0.0974848472515929	0.369860938295555	0.217122619269574	-0.15273831902598
0.115524921683664	0.0578349382489785	0.283221313477317	0.135760832041564	-0.147460481435753
0.113222392683958	0.0413402749022056	0.363338257183709	0.122874413820582	-0.240463843363127
0.160074317167777	0.034747562803083	0.446458916200413	0.0787583988094119	-0.367700517391001
0.134538909177353	0.0557786596026387	0.398434881653583	0.125556777913196	-0.272878103740387
0.154685758255744	0.0672836709250058	0.407572357341492	0.171387435248614	-0.236184922092879
0.131499871809474	0.0885237614245572	0.350865285964987	0.22960404569109	-0.121261240273897
0.179245833509231	0.0623372332935959	0.523698251731677	0.194663635117777	-0.3290346166139
0.1416152926257	0.0391518432545891	0.408746925156795	0.117232029777403	-0.291514895379392
0.115175501740913	0.0405583206910089	0.438280052686114	0.16288819023978	-0.275391862446333
0.117677233389475	0.0428806576922436	0.404352475520988	0.141977808237688	-0.2623746672833
0.0871678636773959	0.0307933556996406	0.256518043789323	0.136510988693517	-0.120007055095806
0.132578063690766	0.0589054170267931	0.393876286843974	0.166384106292054	-0.22749218055192
0.148361908571459	0.0838346133175936	0.442696501892419	0.23865845783016	-0.204038044062259
0.133059345339793	0.0391705422000806	0.381137641209691	0.106368660180573	-0.274768981029118
0.115280887922619	0.0626887522293044	0.351437997110314	0.160811589321153	-0.190626407789161
0.183696425724865	0.0512617383431054	0.499796538519041	0.119328997277767	-0.380467541241274
0.16586862579374	0.0508272710107312	0.430358054294178	0.143420559251959	-0.286937495042219
0.113283955565216	0.0517234018535364	0.410592867716501	0.175467461294009	-0.235125406422492
0.15224562042628	0.0396732053263122	0.345274607851177	0.104355638713425	-0.240918969137752
0.137794486054924	0.0420584302156928	0.352482759955608	0.0810752175506961	-0.271407542404911
0.123095216636265	0.0622745968185741	0.331659504291989	0.174501364525121	-0.157158139766868
0.133637220100116	0.0356381537543181	0.332481498990924	0.0731712442792657	-0.259310254711659
0.122242128033875	0.0121236575985346	0.318689215192691	0.0163217750459144	-0.302367440146777
0.120496163244956	0.03726552411657	0.335753214759489	0.0866650205531944	-0.249088194206294
0.13722257444532	0.050364169566871	0.452798218821597	0.178963296778896	-0.273834922042702
0.178711881713771	0.0513716459070644	0.475542436232579	0.117591552648113	-0.357950883584466
0.123322246070839	0.0533357762702341	0.346661925621143	0.142446058081826	-0.204215867539317
0.124279681786005	0.0420561125239675	0.406775454353056	0.128531418925572	-0.278244035427484
0.135830654159284	0.0312242552561717	0.425985651287653	0.105793319521773	-0.32019233176588
0.131345193517456	0.0605788337776446	0.52595737351059	0.264990785624311	-0.260966587886279
0.112318909188853	0.062605208457148	0.330360925357459	0.163967530315354	-0.166393395042105
0.121992474558882	0.0417576876735177	0.381669225304199	0.136253166167633	-0.245416059136566
0.138838712084905	0.0584084251496144	0.397113191528455	0.131708868409208	-0.265404323119247
0.13149849526972	0.027583508292547	0.33125081696619	0.0821737261047356	-0.249077090861454
0.110580113107625	0.0502240322695475	0.327437118781315	0.136973675261435	-0.19046344351988
0.125707223790639	0.0515882649431859	0.410386671888949	0.214062703937342	-0.196323967951608
0.139297485914638	0.0520650383148294	0.442613717073891	0.178405800133106	-0.264207916940785
0.128207177271483	0.0385509416235819	0.386081536053489	0.13928628720721	-0.246795248846278
0.138352393681899	0.0381208925169122	0.437551084124623	0.129060001412879	-0.308491082711744
0.156306206832949	0.0923020850583863	0.496619678050381	0.299803232533912	-0.196816445516469
0.152830980422082	0.0991883161622082	0.493925520665032	0.337729864616703	-0.156195656048329
0.117340594295432	0.0454485322088112	0.413595109744601	0.173044974433979	-0.240550135310622
0.134922878221597	0.0417682846657024	0.408494849188798	0.109130725342134	-0.299364123846664
0.11333203008771	0.0513121280239191	0.42794490438022	0.186442924318493	-0.241501980061727
0.133849213473766	0.0833998076568399	0.372434416577617	0.226895941790602	-0.145538474787015
0.129178672334723	0.0449398305347894	0.4537475173009	0.155966456393223	-0.297781060907676
0.130917784590757	0.0360383241176472	0.338579693797105	0.0671683871653785	-0.271411306631727
0.126325944070198	0.0552450339822591	0.409724282244662	0.183815954670578	-0.225908327574084
0.14417257915046	0.0902638489449363	0.332801844040762	0.21354804006473	-0.119253803976032
0.139695654442077	0.0623542878618966	0.375935626385541	0.136119801443813	-0.239815824941728
0.136832968951474	0.0772237819049355	0.410132866658084	0.204910431753232	-0.205222434904852
0.142736534443259	0.0427014810138777	0.438231626330301	0.165029201994462	-0.273202424335839
