Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Apod_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Apod_C	Univariate_LR_delta_R2_Flyway_Apod_C
0.471344825821115	0.473843045315629	0.504167203690353	0.484777697374542	-0.0193895063158104
0.291484590419602	0.291866975061326	0.278041608887947	0.262261796820698	-0.0157798120672491
0.349076385844539	0.355154350006621	0.328629981761808	0.318731864944025	-0.00989811681778247
0.352169866054658	0.353190821231813	0.423838106044178	0.404685483658661	-0.0191526223855173
0.637857495274072	0.66674500013431	0.306167313362339	0.312823599928631	0.00665628656629164
0.518247310515415	0.517841958823534	0.408857281480034	0.400411636903315	-0.0084456445767192
0.458480056801202	0.464450234210627	0.344433985112679	0.337619693493437	-0.00681429161924235
0.595715418574304	0.609696313144975	0.466525849208692	0.469356379126967	0.00283052991827559
0.425908958064217	0.429838100819469	0.492623525085882	0.475945577043863	-0.0166779480420191
0.365895239883394	0.367699308401392	0.436113431006194	0.413197682880055	-0.0229157481261397
0.523599875767326	0.524371909313104	0.371771529138599	0.352163935945337	-0.0196075931932626
0.592195918894034	0.605230186769257	0.48605633152856	0.488643036758529	0.00258670522996851
0.433339764031122	0.446659678826419	0.295232197681011	0.289560388865958	-0.00567180881505275
0.41790951774112	0.425869420581051	0.528077663948426	0.516680678506429	-0.0113969854419974
0.425658940868453	0.434771175393677	0.32385053316737	0.325338229262306	0.00148769609493604
0.5183700882234	0.530884078889955	0.443814065198077	0.444573558675557	0.000759493477479611
0.614880193416137	0.621533975858343	0.431971863847771	0.423529058088197	-0.00844280575957429
0.624781515668878	0.644523760553939	0.328097817182146	0.332904703221879	0.004806886039733
0.492453529719684	0.508619338380311	0.544958969249247	0.537245407953767	-0.00771356129547995
0.638426167714997	0.656632234301134	0.464959786668546	0.470487211539879	0.00552742487133373
0.513830948050231	0.523600593814427	0.544148933071556	0.500929659990277	-0.0432192730812795
0.421179212400409	0.423651814682806	0.234546411804383	0.229505362343235	-0.005041049461148
0.539746120624576	0.545841103946211	0.503260395367419	0.486473627699282	-0.0167867676681377
0.34639660261548	0.343802239943888	0.387718135533337	0.365719050211372	-0.0219990853219649
0.359748207175915	0.360881288015917	0.422808190547482	0.409335612622838	-0.0134725779246439
0.529668199950621	0.529785853165502	0.393083571618718	0.377681486862732	-0.0154020847559861
0.503836443891332	0.503605349103005	0.349344634254206	0.332087333208039	-0.0172573010461673
0.445307776366745	0.442816677105471	0.357470915775356	0.336297825280352	-0.0211730904950043
0.50884391058068	0.51738330657371	0.523446213188807	0.513148157050097	-0.0102980561387098
0.67850646384122	0.670770411589028	0.378321932931629	0.358175651897669	-0.0201462810339601
0.334359137556116	0.336343448049769	0.360191090554627	0.346469168006284	-0.0137219225483435
0.472803191465967	0.488084323806912	0.441837458465318	0.448032489340088	0.0061950308747698
0.50236130566053	0.516894410157067	0.603832337228195	0.571393570325945	-0.0324387669022501
0.460086833679272	0.467147517766383	0.551333522374054	0.539296176006772	-0.0120373463672819
0.391380053180398	0.398346287405384	0.428815700396346	0.428090014671962	-0.000725685724384584
0.342679472505684	0.346374414134431	0.334598880793557	0.328506127023371	-0.00609275377018625
0.5275852124373	0.530444392477792	0.417158343587525	0.400814778111222	-0.0163435654763024
0.455251986664696	0.468380651720045	0.285588959479963	0.289474874465197	0.00388591498523372
0.584060532421462	0.608328543898475	0.355745791257498	0.365796123213219	0.0100503319557211
0.389236929323781	0.392999707181928	0.420850774510451	0.409539977532237	-0.0113107969782142
0.420039594786873	0.423193840471006	0.47948357380304	0.463802354278844	-0.0156812195241967
0.488550608495617	0.50087472061639	0.466594559314174	0.46886160851666	0.00226704920248566
0.453982331995129	0.467998363342139	0.441314082723752	0.44423232264474	0.00291823992098761
0.462943053530376	0.476325625669311	0.328487144577526	0.329696242866135	0.00120909828860849
0.567516528937125	0.574130064509433	0.406199501875677	0.396247536598414	-0.00995196527726278
0.42945382695097	0.432192510397624	0.528035352090369	0.511350604005788	-0.0166847480845813
0.714851037671424	0.715805108553758	0.453218623797789	0.415101618922202	-0.0381170048755868
0.435837006556497	0.439854716062829	0.364510317224136	0.363088253506876	-0.00142206371725956
0.582217382621851	0.588205185959296	0.495971217759493	0.497129493546126	0.00115827578663241
0.468916651913795	0.483234702949656	0.516147330898754	0.504477219253369	-0.0116701116453847
0.52092728559492	0.522873626420588	0.410231074621023	0.389569459851453	-0.0206616147695706
0.583621869673265	0.583463497433994	0.406204166113235	0.380461404556171	-0.0257427615570639
0.426030950138804	0.431758533143355	0.361963134362904	0.356072087337435	-0.0058910470254685
0.54210649647442	0.550037681654574	0.526602714433551	0.524687608737037	-0.0019151056965141
0.541082605889998	0.542772949636723	0.494019073613403	0.477098619018893	-0.0169204545945102
0.596424577729177	0.595700153913713	0.430618977366973	0.391667693160889	-0.038951284206084
0.369138984006783	0.375659511596606	0.462742872421341	0.450797481145649	-0.0119453912756913
0.361349041988196	0.367701460557752	0.433871380690419	0.41904836487892	-0.0148230158114986
