Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_new_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_new_C	Univariate_LR_delta_R2_wetland_new_C
0.538968422312841	0.650104479435783	0.242527737462829	0.269287941616002	0.026760204153173
0.514332150729079	0.559584606984365	0.326939483910735	0.301565610125796	-0.0253738737849397
0.468476333968477	0.541679204044272	0.49709905062365	0.527483039442139	0.0303839888184889
0.549950306295946	0.651023123786342	0.330236197721494	0.355443468161249	0.025207270439755
0.494532956449784	0.539416866629568	0.53850595394865	0.554602543363686	0.0160965894150358
0.272137010503329	0.278767935973796	0.254384084115255	0.241105458318588	-0.0132786257966661
0.331995597002631	0.372258344155751	0.30744598544946	0.323564739402812	0.0161187539533517
0.334540909992456	0.370681489363248	0.397547489458926	0.405324397999342	0.00777690854041685
0.66945714154344	0.75686287491931	0.299909632485893	0.322176232702581	0.0222666002166879
0.519366594573301	0.614414045171785	0.41178875859044	0.445344880985742	0.033556122395302
0.467195682316258	0.555145325911159	0.341354036926066	0.369699071861836	0.0283450349357698
0.63027718804579	0.683247334123952	0.485273008063898	0.506729908025058	0.0214568999611595
0.417526740561508	0.496718666999108	0.492431876169082	0.547378140441117	0.0549462642720358
0.334957304214008	0.377034724023966	0.385472375466154	0.412380056286116	0.026907680819962
0.58242427172703	0.695123886708522	0.380843182404897	0.42606764665054	0.0452244642456434
0.327768238229988	0.349748413427335	0.379255026212385	0.368764643397914	-0.0104903828144711
0.425228961258782	0.489963658804608	0.27671211899985	0.284451406679139	0.00773928767928916
0.42411365816578	0.464045550880841	0.525158656962522	0.504433163988593	-0.0207254929739293
0.419186292263521	0.496685558344182	0.306586561117955	0.330183859340368	0.0235972982224136
0.474881643771626	0.555787215012604	0.409745722370228	0.43984912155752	0.0301033991872917
0.661990214568372	0.709220253155971	0.444844913799433	0.445411210579731	0.000566296780297459
0.613259160270932	0.712633466924305	0.319479472264853	0.360959196530886	0.0414797242660332
0.434221103882413	0.491163187468388	0.49450775055365	0.516189805499747	0.021682054946097
0.692639630176522	0.78397375270206	0.486750397251135	0.503693489552058	0.016943092300923
0.310135992181439	0.349643203395709	0.291004705509139	0.283804005927825	-0.00720069958131409
0.414025235536568	0.509523648740793	0.217849263564514	0.24805296818323	0.0302037046187159
0.558406174119421	0.622980716315513	0.517310533094686	0.525387339164413	0.00807680606972727
0.304509491275035	0.364618592817067	0.399531114911283	0.443001902703922	0.0434707877926394
0.341824922411871	0.399222224661251	0.40517928617677	0.438503044189496	0.033323758012726
0.571638611552161	0.655441579354708	0.415083867215017	0.450613807956307	0.0355299407412893
0.492437903216975	0.565607475249825	0.338852041284312	0.368630110467576	0.0297780691832641
0.435716574246374	0.491176232251185	0.34369790230635	0.353131130116869	0.00943322781051842
0.545324017621142	0.598024867258054	0.545559318059051	0.531279242474544	-0.0142800755845068
0.761689360399628	0.85080650470085	0.407893496629413	0.426730612476424	0.0188371158470109
0.332397387875155	0.368017202991982	0.359062112444282	0.346961598686312	-0.0121005137579699
0.498877459455587	0.585068473743461	0.433379845112034	0.463787769081404	0.0304079239693708
0.346853693796066	0.40627400419405	0.43524131293563	0.440334077872783	0.00509276493715283
0.478660819938904	0.521522315854369	0.590453534359565	0.582552117126909	-0.00790141723265636
0.384107228664356	0.437475546246944	0.446297388706264	0.452357135493352	0.00605974678708865
0.381857431036499	0.429640835692296	0.367286757605006	0.369407487830844	0.00212073022583786
0.580279930694574	0.633870839575173	0.45211070894346	0.446871506533543	-0.0052392024099166
0.450878999918984	0.538089786851298	0.276613954111426	0.30230210076606	0.025688146654634
0.566858460883892	0.675437656760413	0.348446897281034	0.386577255679234	0.0381303583982
0.391262711663341	0.433810663974677	0.419836286184107	0.419864387327012	2.81011429053568e-05
0.430767543501726	0.49684339960608	0.504446209299456	0.504740545991874	0.000294336692418629
0.54642726599702	0.604634148566834	0.492127056692126	0.495755238617687	0.00362818192556102
0.495948618731801	0.552559335300012	0.459984163474995	0.465481638573568	0.00549747509857251
0.441253534118358	0.516366520199413	0.303910371755745	0.328212846545156	0.0243024747894104
0.57109035283682	0.66536351678976	0.407334945695365	0.439062557532671	0.0317276118373068
0.440573137652834	0.499744301303327	0.538657872956273	0.53638326451519	-0.0022746084410834
0.757602154261499	0.869720138565254	0.470087739460523	0.488897565664142	0.0188098262036193
0.426641968320618	0.509668098056119	0.340618387931825	0.38128435223406	0.040665964302235
0.332242082277665	0.369658747606139	0.378595589843801	0.361684665025999	-0.0169109248178023
0.446103500970492	0.536252236378418	0.498976198099173	0.547534038152623	0.0485578400534495
0.496167256676883	0.577161059630307	0.393681762300244	0.438530824759778	0.0448490624595343
0.546064543476825	0.651350566156616	0.409347679423041	0.466953776949982	0.0576060975269411
0.417353930881627	0.476212345154327	0.363310589633624	0.380975455229561	0.0176648655959369
0.505172050869599	0.591215649347853	0.495298387010369	0.545917770039346	0.0506193830289772
0.599415722849245	0.652490052202959	0.537695335561268	0.544101692903801	0.00640635734253314
0.562065176843251	0.606978485534686	0.424368383666905	0.425993572107702	0.00162518844079623
0.345172345624066	0.386833013632602	0.450167078879271	0.469368379948574	0.0192013010693035
0.351468106534534	0.380736775430184	0.458002973293761	0.448415301875958	-0.00958767141780292
