Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_C	Univariate_LR_delta_R2_bird_richness_C
0.285353553196195	46.1963795764488	0.24185503957896	0.244079027512627	0.00222398793366696
0.308228983083751	48.4038437833755	0.447280913144599	0.432293952142335	-0.0149869610022643
0.319636840741571	48.9708061317051	0.356597224658992	0.340269864738139	-0.0163273599208529
0.317512684816421	48.8798955485774	0.25295133103437	0.243595133233746	-0.00935619780062466
0.224826756719595	35.2093130377384	0.331211165530989	0.329791033344455	-0.00142013218653375
0.35646849787393	55.4756526804652	0.34194166962616	0.315886021970467	-0.0260556476556925
0.286000547578929	43.3695825377972	0.302148738749959	0.293728075859997	-0.00842066288996263
0.193520691506459	28.2002258586963	0.0784362781312803	0.0643373073552995	-0.0140989707759809
0.373811209719463	57.7540363384927	0.352577566779616	0.339005412677387	-0.0135721541022289
0.323917052649183	49.6568322222827	0.448905779945527	0.434570486941093	-0.0143352930044345
0.264945117173021	41.8264610222554	0.360918656964627	0.349490773938266	-0.011427883026361
0.488810817005627	76.8268831453777	0.558125989363016	0.55694912397141	-0.00117686539160511
0.330068034844175	51.9659554521863	0.274995685912563	0.276258298993007	0.00126261308044406
0.16651564783138	25.2824444167438	0.231609649548701	0.225814281524386	-0.00579536802431499
0.309549500028299	45.8022162933056	0.123496132474426	0.106947251389854	-0.0165488810845721
0.244649404664617	38.4239002758874	0.500507967784397	0.472188164618092	-0.0283198031663042
0.436578190810556	67.1299148772264	0.453621702670605	0.44570609015569	-0.00791561251491518
0.371603692390191	58.8906700501386	0.332699760152314	0.3270839220547	-0.00561583809761385
0.211531274010292	34.8976368233136	0.140476046002591	0.151751072748566	0.0112750267459749
0.668798154042763	107.193963455794	0.517901507836924	0.50928706640256	-0.00861444143436429
0.357527203945409	59.1776598676156	0.423464945929801	0.433432197416005	0.00996725148620414
0.313207177243525	49.5015632117415	0.412833748256015	0.408954750897477	-0.00387899735853864
0.290974856373503	45.8817777665463	0.226872790909549	0.22878266933459	0.00190987842504162
0.347001490693329	57.3785901405314	0.298300249387805	0.309091696698664	0.0107914473108591
0.37352349313151	59.1793375881476	0.376236556240504	0.37882813160066	0.00259157536015603
0.314687564718639	49.837588732151	0.293202571781812	0.276295606820398	-0.0169069649614139
