Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_C	Univariate_LR_delta_R2_bird_richness_C
0.262322574424212	42.4913616936951	0.322608743320743	0.335796142914577	0.0131873995938342
0.18941400571477	29.4309835396697	0.199153209141687	0.199240858704584	8.76495628966412e-05
0.413002022277558	68.9205938047471	0.363321577685604	0.3909412312411	0.0276196535554961
0.344935530898249	56.7984984742322	0.276852268519031	0.295524468892059	0.0186722003730279
0.201898486248692	34.6788063889584	0.175021785754743	0.184940196366215	0.00991841061147247
0.271958871245002	42.2805758730814	0.33208065831701	0.335044387777318	0.00296372946030782
0.298734910368452	46.8931353381408	0.5664160565061	0.573683375397249	0.00726731889114962
0.256442194889063	40.4677882065469	0.447664126806018	0.449110756340972	0.00144662953495389
0.297732359904272	49.1825593703112	0.299809189855429	0.313266914314654	0.0134577244592252
0.171334171841469	27.7554438938758	0.150871663326661	0.158653198008741	0.00778153468207984
0.328686361316565	51.1678423973163	0.416223372026439	0.392514750926288	-0.0237086211001511
0.208855173210679	30.9148933795781	0.0801998396889913	0.0664229941003301	-0.0137768455886612
0.0546836103213451	8.53529151144501	0.00310839808567133	0.00298416188030419	-0.000124236205367142
0.297912756604895	47.5032157963222	0.174699728053181	0.173800803572918	-0.000898924480262936
0.367959212626779	57.9350852385801	0.753687605324316	0.759658258077395	0.00597065275307873
0.200621711539071	34.2022745959406	0.255659826483456	0.255855166421397	0.00019533993794052
0.320628946181411	55.5181958729032	0.366980627636471	0.389003450857112	0.0220228232206411
0.229400072267701	35.734568763955	0.217644803462346	0.199571336731139	-0.0180734667312072
0.401261598010057	64.0707680118643	0.5115236614518	0.526747163012802	0.0152235015610022
0.25120428052712	39.3730146958592	0.277231758845679	0.277962945044207	0.000731186198528577
0.276326207112296	45.9884779680282	0.319869858910122	0.313609592882613	-0.00626026602750901
0.287963354749605	47.9624510167837	0.332024224013677	0.314135534321316	-0.0178886896923603
0.477411520410543	77.9709472544026	0.424563104086757	0.486714315988348	0.0621512119015908
0.15326789562427	26.8259335371419	0.10695769034253	0.125066207400399	0.0181085170578687
0.215528791038733	35.2386059247611	0.29346202517197	0.297091160866867	0.00362913569489759
0.145307245235685	24.4022911525148	0.132163728145993	0.142709555660806	0.0105458275148126
0.368011263389756	59.7831945330599	0.553481527750023	0.52762939382616	-0.0258521339238628
0.236775677741162	37.9869823798042	0.211422840004233	0.205964503646175	-0.00545833635805809
0.493706326093707	77.7081347938421	0.565058824519742	0.526154025721548	-0.038904798798194
0.362627093637734	58.4843392175882	0.37716416377704	0.389093976084577	0.0119298123075371
0.36960156676913	58.6036580193298	0.195904199374317	0.198379558821556	0.0024753594472387
0.296389188599478	48.0653161315492	0.45011803472699	0.454336133858261	0.00421809913127069
0.0875650967779563	13.8032629371545	0.0495525496527463	0.0487698616908195	-0.000782687961926765
0.252231065832935	40.4382185630004	0.47849686661961	0.44246251897872	-0.0360343476408901
0.215745441369787	34.5616750902732	0.263329620706553	0.272852814061756	0.00952319335520313
0.243638025946456	38.2795055628409	0.321673307015317	0.319522441288019	-0.00215086572729811
0.337293695761776	56.7124735171883	0.428779048133682	0.421192077683598	-0.00758697045008433
0.222658179900909	36.1194595184671	0.191046257244022	0.190972384199418	-7.38730446033509e-05
0.177595090880859	28.9283920337237	0.0797280058256116	0.083796763202148	0.00406875737653639
0.383747657955253	61.1708155193756	0.373956992046316	0.400413662834467	0.0264566707881503
0.323529147113634	53.4070976298546	0.349732403149747	0.347253539105785	-0.00247886404396119
0.381360891792038	60.9260905673643	0.330028523657793	0.33045657590298	0.000428052245187382
0.210425693915064	38.6130934657184	0.104131912858867	0.125283933967945	0.0211520211090779
0.383168011530173	59.2785122295337	0.340828208568213	0.334494485224326	-0.00633372334388732
0.226942670136525	37.6893798224936	0.247059582755267	0.273073647331581	0.0260140645763134
0.165919595803474	27.9293122309818	0.216825508698396	0.224423281908833	0.00759777321043673
0.351172389703511	59.8216433962116	0.515941018145619	0.568160689262055	0.0522196711164354
0.141093247416346	22.5454638228862	0.0560660035056124	0.0596905714667312	0.00362456796111877
0.416759920574893	68.8463453921506	0.366086306022423	0.412062747671203	0.0459764416487798
0.138258642880463	22.2949749726983	0.0971742278316691	0.0929600925663335	-0.00421413526533561
0.194452571670632	30.8680631640624	0.184544487098925	0.189760293331753	0.00521580623282888
0.327702017267588	54.828441875326	0.204531322149339	0.220694032858662	0.0161627107093229
0.326525729684636	51.9485012014831	0.276482561864855	0.273305593710123	-0.0031769681547314
0.177000446951675	27.8078480811464	0.125377965127637	0.112685357562965	-0.0126926075646714
0.263852062029329	41.4378067105775	0.297159790007945	0.279920399242247	-0.0172393907656979
0.335413216114884	52.7862154092992	0.37655302472012	0.365150671965391	-0.0114023527547284
0.21931500991072	37.7698087063051	0.122223391584183	0.143048460922698	0.0208250693385154
0.281615001091271	47.1362843159938	0.309954380098723	0.311260048957265	0.00130566885854205
0.195221781862019	32.2979493692679	0.246213124476023	0.28122049882772	0.0350073743516968
0.328475987278957	53.082186544198	0.304699572048603	0.307740565945352	0.00304099389674911
0.12548081371008	17.7202918693548	0.0576245500128291	0.0449060609419788	-0.0127184890708503
0.380221686199752	60.9611728159168	0.436460465226336	0.451445216062424	0.0149847508360884
0.271106112843045	42.093724493501	0.295201593068526	0.288535116913565	-0.00666647615496058
0.268529727525356	45.6186339530585	0.215882683742674	0.224151979631215	0.00826929588854075
0.268915680207145	43.8361600542318	0.33528272064882	0.347254223795727	0.0119715031469068
0.188840001307992	29.1974908204528	0.193780114543695	0.165865375670381	-0.0279147388733135
0.294343398986945	45.3008723629967	0.199560110827084	0.184068768069872	-0.015491342757212
0.262515685109764	44.0353030404565	0.170153249306605	0.188549251972186	0.0183960026655808
