Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_R	Univariate_LR_delta_R2_duck_R
0.501270318020897	0.0000638503127560272	0.546465372069829	0.00179147168352048	-0.544673900386308
0.643249697247694	0.0000905040933155842	0.326965860342747	0.00119615025952812	-0.325769710083219
0.404273492552595	0.000137888221214432	0.374301031498319	0.0160103994935401	-0.358290632004779
0.333756302589197	0.0000994353511016183	0.351483551109755	0.00617306009025665	-0.345310491019498
0.479326958293711	0.000138519668617356	0.46641802590816	0.00719339870486264	-0.459224627203297
0.465843935810408	0.0000113921830889154	0.335251807589161	0.0000673085135950023	-0.335184499075566
0.326378078149881	0.000386231516070249	0.401201536820335	0.0856837078123845	-0.315517829007951
0.372369417769135	0.000227083759152315	0.364211636777664	0.0253743531163608	-0.338837283661303
0.537913140251519	0.000127928569127484	0.517463800908631	0.00484802440834827	-0.512615776500283
0.506971585197561	0.000185095004646993	0.570760539502087	0.016949119495318	-0.553811420006769
0.381700039640587	0.000093159000223618	0.42791590180643	0.00299242128595975	-0.42492348052047
0.43674131544694	0.000138731181262721	0.537112106787049	0.0203597111416013	-0.516752395645448
0.720031053686849	0.0000685299069232121	0.435105556407048	0.00128997135441788	-0.43381558505263
0.693270437518124	0.000108782100843797	0.423213313609172	0.00220588299984642	-0.421007430609326
0.403036212509714	0.000248412079876192	0.344579651819672	0.0237874089804251	-0.320792242839247
0.663513414825074	0.000132681837049483	0.40955437675731	0.00537412264876932	-0.404180254108541
0.4600212387699	0.00011558318098559	0.615322903226274	0.00517695807101519	-0.610145945155258
0.53090725436146	0.000196002650671457	0.379312737525307	0.0121329748109965	-0.36717976271431
0.487018986884669	0.0000379948988611822	0.410888832389536	0.0018612972737822	-0.409027535115754
0.407070850014392	0.000207096776850621	0.410650609813378	0.0164593885271655	-0.394191221286212
0.419508371167152	0.000345774915245765	0.448841048343065	0.0338582853963002	-0.414982762946765
0.440213132478143	0.000289171242929942	0.581715007082758	0.0284710735782086	-0.553243933504549
0.486420096727542	0.00016520627270807	0.47534904115637	0.0137692969602397	-0.46157974419613
0.338268064004724	0.000323570816781631	0.447620144914545	0.0400908453834381	-0.407529299531107
0.464004139443553	0.00013165134537709	0.403525421764396	0.00478086981614568	-0.39874455194825
0.4792314336604	0.000133642180129877	0.378352174067478	0.00448154750071857	-0.373870626566759
0.434532435581738	0.000076280047178138	0.497569485900868	0.00698920104141562	-0.490580284859452
0.533255230583008	0.000290992795323875	0.454872465288819	0.0137989756736318	-0.441073489615187
0.405038114393275	0.000277068601227555	0.357147383185613	0.0251773467724442	-0.331970036413168
0.365111970316414	0.000453752678708377	0.468002507285834	0.0886730237304762	-0.379329483555358
0.373526658104463	0.0000846193767050678	0.407655210953438	0.00738472131137752	-0.400270489642061
0.344229307714111	0.000214463913516587	0.369164057342699	0.0218279376753619	-0.347336119667337
0.312439063367974	0.000155522364637038	0.379398107058127	0.0390750315530294	-0.340323075505097
0.312881851717564	0.000132328053783893	0.437576500365329	0.024335439347336	-0.413241061017993
0.350199111624057	0.000112289789541889	0.445982848057623	0.0115968931428546	-0.434385954914769
