Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Ans_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Ans_R	Univariate_LR_delta_R2_Flyway_Ans_R
0.128529485068277	0.126934391042145	0.308367486609988	0.302506721957664	-0.00586076465232443
0.116678355444994	0.115100759548783	0.24522814058283	0.241562474178483	-0.00366566640434665
0.138825719796921	0.136805787728057	0.389492704390551	0.380639377698405	-0.00885332669214534
0.147276902921486	0.147446623522246	0.431945154610262	0.429064932133789	-0.00288022247647263
0.130123660943006	0.130498076495692	0.377802715056061	0.37951342759965	0.00171071254358945
0.128381053985146	0.126543355471492	0.418256084433854	0.415389462323405	-0.0028666221104493
0.129341129764886	0.126455398453248	0.443109278248909	0.432152600583736	-0.0109566776651726
0.140733327238492	0.140049282821487	0.556004129907417	0.548317399074324	-0.00768673083309312
0.129607834256173	0.127690215662098	0.409368574888041	0.405958590190885	-0.0034099846971552
0.137703504654396	0.136877506260603	0.410167750547781	0.403783195402404	-0.00638455514537767
0.104801394527245	0.104290042241667	0.287285254424253	0.284575285993016	-0.00270996843123705
0.167174317588601	0.164387414663959	0.341025919299594	0.333476651371613	-0.00754926792798111
0.12730027966483	0.125929335345825	0.334713137238643	0.336403856113949	0.00169071887530592
0.1081132237092	0.107762508432912	0.340713748996775	0.335665895238186	-0.00504785375858824
0.109772319157903	0.109071191220068	0.344956972434441	0.339946550775964	-0.0050104216584772
0.10200738123783	0.101017921850352	0.303232283563617	0.298005567991176	-0.00522671557244148
0.115063078355839	0.113695815099857	0.325618866620299	0.321639951331646	-0.00397891528865252
0.16098771583314	0.159597911820546	0.3925870828435	0.390671597499171	-0.00191548534432884
0.168508375632228	0.165996753480699	0.369860938295555	0.36175264037775	-0.0081082979178041
0.115524921683664	0.113449129813255	0.283221313477317	0.275739094444201	-0.00748221903311624
0.113222392683958	0.110598630210351	0.363338257183709	0.352286594593873	-0.011051662589836
0.160074317167777	0.159046096534731	0.446458916200413	0.441708631976122	-0.00475028422429097
0.134538909177353	0.134381145276395	0.398434881653583	0.395767153525432	-0.0026677281281508
0.154685758255744	0.152385540654984	0.407572357341492	0.402261204525737	-0.00531115281575562
0.131499871809474	0.129808846901013	0.350865285964987	0.344437307458434	-0.00642797850655302
0.179245833509231	0.179168700431482	0.523698251731677	0.523369640791037	-0.000328610940639518
0.1416152926257	0.140564124931336	0.408746925156795	0.404493855105636	-0.00425307005115855
0.115175501740913	0.115030655843038	0.438280052686114	0.437069807678673	-0.0012102450074406
0.117677233389475	0.116247797153467	0.404352475520988	0.400586190556346	-0.00376628496464199
0.0871678636773959	0.0877105487803336	0.256518043789323	0.257906032515111	0.00138798872578832
0.132578063690766	0.131549662129941	0.393876286843974	0.386942277198676	-0.00693400964529828
0.148361908571459	0.147418065487408	0.442696501892419	0.435813869385042	-0.00688263250737758
0.133059345339793	0.132848184187752	0.381137641209691	0.37769018051515	-0.00344746069454149
0.115280887922619	0.11590013022396	0.351437997110314	0.356693856707543	0.00525585959722913
0.183696425724865	0.180607760041965	0.499796538519041	0.489135092231647	-0.0106614462873941
0.16586862579374	0.162306210132916	0.430358054294178	0.421025818039308	-0.00933223625487029
0.113283955565216	0.11310380733163	0.410592867716501	0.409188273010883	-0.00140459470561743
0.15224562042628	0.153733793467665	0.345274607851177	0.34855220281277	0.00327759496159291
0.137794486054924	0.136756181974154	0.352482759955608	0.347187797816862	-0.00529496213874597
0.123095216636265	0.122198899930455	0.331659504291989	0.329252780578051	-0.00240672371393802
0.133637220100116	0.133655623457529	0.332481498990924	0.33546650586134	0.00298500687041514
0.122242128033875	0.121926388505394	0.318689215192691	0.31624977992029	-0.00243943527240148
0.120496163244956	0.11957489852535	0.335753214759489	0.334829911231442	-0.000923303528046704
0.13722257444532	0.135911454283915	0.452798218821597	0.447791440367059	-0.00500677845453867
0.178711881713771	0.175687716143198	0.475542436232579	0.466870494793187	-0.00867194143939232
0.123322246070839	0.121154668208781	0.346661925621143	0.338980872666285	-0.00768105295485799
0.124279681786005	0.123095747173684	0.406775454353056	0.399617445444005	-0.00715800890905149
0.135830654159284	0.134959573882849	0.425985651287653	0.421852659628149	-0.00413299165950332
0.131345193517456	0.13105146063223	0.52595737351059	0.525434960524717	-0.000522412985872522
0.112318909188853	0.111315391332129	0.330360925357459	0.323967099380256	-0.006393825977203
0.121992474558882	0.120556535602975	0.381669225304199	0.376113565867778	-0.00555565943642111
0.138838712084905	0.138454478049976	0.397113191528455	0.396590401631189	-0.000522789897266118
0.13149849526972	0.129953765048494	0.33125081696619	0.331038860539866	-0.000211956426323434
0.110580113107625	0.109368995484301	0.327437118781315	0.322531456708628	-0.00490566207268733
0.125707223790639	0.125178867080143	0.410386671888949	0.407673350971001	-0.00271332091794835
0.139297485914638	0.139038320565255	0.442613717073891	0.440197038441004	-0.00241667863288736
0.128207177271483	0.126403277339383	0.386081536053489	0.376483842416631	-0.00959769363685797
0.138352393681899	0.13847822099044	0.437551084124623	0.436252359418243	-0.00129872470638021
0.156306206832949	0.156719582920775	0.496619678050381	0.49505696424821	-0.00156271380217127
0.152830980422082	0.153062081077613	0.493925520665032	0.496319101119883	0.00239358045485105
0.117340594295432	0.116206910263746	0.413595109744601	0.409459971578671	-0.00413513816593031
0.134922878221597	0.133728292609335	0.408494849188798	0.403232596383108	-0.00526225280569009
0.11333203008771	0.113441418032806	0.42794490438022	0.425834144514876	-0.00211075986534415
0.133849213473766	0.132393358621681	0.372434416577617	0.363490045634767	-0.00894437094284972
0.129178672334723	0.129096496532337	0.4537475173009	0.450069798265944	-0.00367771903495573
0.130917784590757	0.130202895102085	0.338579693797105	0.333385431848916	-0.00519426194818928
0.126325944070198	0.124638666269828	0.409724282244662	0.400780461148966	-0.00894382109569575
0.14417257915046	0.140972933891486	0.332801844040762	0.320615302181533	-0.0121865418592291
0.139695654442077	0.137405859627391	0.375935626385541	0.368869934586653	-0.00706569179888816
0.136832968951474	0.136926825265106	0.410132866658084	0.410955570281033	0.000822703622949561
0.142736534443259	0.14125837390263	0.438231626330301	0.430419898760418	-0.00781172756988358
