Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflpu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflpu_C	Univariate_LR_delta_R2_gflpu_C
0.458449070804559	0.458487519718686	0.548233437375058	0.548235040941571	1.60356651213167e-06
0.216714014042273	0.21675433899915	0.159776713300561	0.159797493981828	2.0780681267929e-05
0.543467409014854	0.543522936215381	0.353862621749971	0.35387638853308	1.376678310816e-05
0.532350643706609	0.532376434969415	0.474401068708889	0.47437775655264	-2.33121562489003e-05
0.0956356568589826	0.0956407387212924	0.0352525975724388	0.0352501207510223	-2.47682141649858e-06
0.410587611235948	0.410618217339367	0.460330754989065	0.460347423279483	1.66682904173543e-05
0.45643201535401	0.456451774787788	0.347806990861149	0.347812128608943	5.13774779348219e-06
0.2267030072019	0.226728635742931	0.152422384347048	0.152429854608881	7.47026183320343e-06
0.272262424192691	0.27227706041996	0.179146411499781	0.179146950568092	5.39068310989599e-07
0.169519492866542	0.169549063723734	0.0629110608516909	0.0629204269823336	9.36613064274339e-06
0.205512425829247	0.205520819412876	0.0271402170780602	0.0271403960630672	1.78985006975274e-07
0.411730807170089	0.41176286478451	0.573260957959234	0.573262257361969	1.29940273430051e-06
0.742662107165122	0.742703464902794	0.632117567918354	0.632132059928504	1.44920101496915e-05
0.253939159458204	0.253962343705483	0.0630191665679134	0.0630215114871403	2.34491922698754e-06
0.205016294734511	0.205040378307571	0.112754797957632	0.11276070377084	5.90581320805694e-06
0.288165709335759	0.2881765848955	0.179372333072955	0.179371035778928	-1.29729402706391e-06
0.318677493092491	0.318712081827095	0.345777667103719	0.345791162341256	1.3495237536354e-05
0.337823212762906	0.3378618084657	0.194656666488565	0.19465994976817	3.28327960566477e-06
0.512546259455603	0.51261133840206	0.236034445797476	0.236051123269118	1.66774716423845e-05
0.465287785152358	0.465313538272761	0.474044921078902	0.474041733200111	-3.18787879155513e-06
0.179382993457596	0.179392251846817	0.0586173811693954	0.0586193875193657	2.00634997035709e-06
0.527047809155911	0.527071599038409	0.366630750289874	0.366626030813071	-4.71947680241724e-06
0.257420569318673	0.257429408876563	0.297651367200353	0.29765266900172	1.30180136731495e-06
0.288293723783326	0.288305561348796	0.0828206745148953	0.0828207398592153	6.53443200104853e-08
0.28465415537388	0.284690031822988	0.11248343066316	0.112490612441099	7.18177793927743e-06
0.125700427714017	0.125711683525089	0.065873302570368	0.065875911579583	2.60900921503215e-06
0.292531297135728	0.292555843634754	0.389610179216604	0.389621495128803	1.13159121988282e-05
0.459422156617499	0.459443937402876	0.43399152296117	0.433993015613823	1.49265265370069e-06
0.250925461615483	0.250945588432438	0.274639844389712	0.274645857296078	6.01290636542684e-06
0.218539362889769	0.218547339135474	0.11329977928515	0.11329879816451	-9.81120640702882e-07
0.379183007871704	0.379206547774791	0.45503270320628	0.455048742578076	1.60393717955065e-05
0.312295425742977	0.312335094931452	0.278578059648626	0.278585563078066	7.50342943994786e-06
0.187279851952955	0.187286618445306	0.248456006330683	0.24845203588142	-3.97044926325751e-06
0.386742593527444	0.386757827602611	0.559847042504585	0.559804461455544	-4.25810490413125e-05
0.0816354334142884	0.0816408014539679	0.0372522299117817	0.0372535041283884	1.27421660668647e-06
0.205162809255206	0.205190826373583	0.127003939374187	0.127010651812334	6.71243814770461e-06
0.534877697540481	0.534912650411905	0.475234948018741	0.475230296115654	-4.65190308701624e-06
0.524443344329959	0.524492763195991	0.315890628503158	0.315906352577481	1.5724074323209e-05
0.182624165442694	0.182636925085763	0.293236689272095	0.293231014424722	-5.67484737357127e-06
0.46536389790376	0.465386772807184	0.704730259953136	0.704727121147131	-3.13880600533167e-06
0.21080898835795	0.21082069834074	0.117591289382853	0.117592304362365	1.01497951231211e-06
0.351155648161095	0.351183038459328	0.286401072327671	0.286413888986754	1.2816659083148e-05
0.327571675694138	0.327584416163583	0.533307636713373	0.533309100730141	1.46401676859309e-06
0.233200568765292	0.233222363229618	0.133963699615823	0.133971867375681	8.16775985798546e-06
0.482422767048615	0.482447299023615	0.534947914747182	0.534929695424234	-1.82193229475436e-05
0.116453351562414	0.116457609816873	0.0207045032528459	0.0207049492438934	4.45991047468008e-07
0.315935447005173	0.315972717719928	0.169484117342249	0.169495418061326	1.13007190765679e-05
0.512148254079097	0.512209998261814	0.117654359147752	0.117664633991178	1.02748434264305e-05
0.38496430993838	0.384994479882922	0.158953400262828	0.158963785376593	1.03851137647215e-05
0.0745262257121674	0.0745341576089868	0.0336399952140643	0.0336415290895113	1.53387544699068e-06
0.208847155635344	0.208856543024367	0.450123714677371	0.4501217714807	-1.94319667107257e-06
0.091711883034598	0.0917197068625052	0.0182531492605099	0.0182536526935325	5.03433022519539e-07
0.266412811878833	0.266441780701634	0.148019450137879	0.148028688161705	9.2380238263523e-06
0.150080250375363	0.150088227856541	0.0932652839737941	0.0932665449318604	1.26095806630977e-06
0.797757940743428	0.797784446288909	0.585990322100777	0.586001463915218	1.11418144408404e-05
0.179726118098721	0.17974733962971	0.162659229382207	0.162664895380785	5.66599857765304e-06
0.139250232655665	0.13925680327795	0.129568073407926	0.129570820659168	2.74725124282948e-06
0.349366857097869	0.349380766090615	0.43853509312949	0.438534637532124	-4.55597366277871e-07
0.548151276506386	0.548220109743013	0.308077163963569	0.308097348269789	2.01843062197504e-05
0.205476477101373	0.205483788541485	0.0815720134127531	0.0815671708071445	-4.84260560867922e-06
0.284496549234635	0.284513851792438	0.144164848573463	0.144168766589563	3.91801609994635e-06
0.444600130039371	0.444613597235498	0.105055517649688	0.105052205156144	-3.31249354375285e-06
0.297562065011571	0.297579427512561	0.270657402677992	0.270667746662257	1.03439842648045e-05
0.185649911898132	0.185661582021658	0.227488978116421	0.227495342917164	6.36480074350798e-06
0.0695383293671997	0.0695442127949997	0.0108048581581946	0.0108059190525062	1.06089431165662e-06
0.272103874215064	0.272129134453689	0.245951519491312	0.245955957896174	4.43840486277769e-06
0.179020812311324	0.179034394189368	0.0687441199386095	0.0687474103534055	3.29041479601999e-06
0.292483304093323	0.292499867063341	0.310364118465681	0.310367669044992	3.5505793105628e-06
0.0723397597188497	0.0723466311355391	0.023930926219807	0.0239319095236584	9.83303851342932e-07
0.452441005660505	0.452503880032871	0.11312837263029	0.113139229245654	1.08566153636108e-05
0.200560304435114	0.200586450044681	0.208301946091325	0.208312425480429	1.04793891038957e-05
0.256869819384707	0.256896960629864	0.11461938815483	0.114621762089061	2.3739342313589e-06
0.207897321498185	0.207911493296019	0.13102481403694	0.131024897292313	8.32553729290808e-08
0.33624397018646	0.336256104606213	0.401306824480411	0.401304257749249	-2.56673116155737e-06
0.589060614184412	0.589074880511912	0.448338841216864	0.448327675134361	-1.11660825029558e-05
0.146729605269791	0.146743508773735	0.0438009509916143	0.0438041864747153	3.2354831009801e-06
0.291677921082665	0.29169744939641	0.217103056643822	0.217106548326494	3.491682671386e-06
0.257026795131185	0.25704533281398	0.155204793592837	0.155202345741854	-2.44785098263423e-06
