Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gflcu_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gflcu_C	Univariate_LR_delta_R2_gflcu_C
0.151037596253434	0.151064434112046	0.388325426211782	0.38834909094414	2.3664732358486e-05
0.142351138918963	0.142367008608713	0.436539917974483	0.43650152409314	-3.83938813426354e-05
0.15061894103494	0.150644004357481	0.331484844169957	0.331497976617328	1.31324473711114e-05
0.149109501396845	0.149135725997458	0.391100929521009	0.391112430319851	1.15007988421012e-05
0.138266030192787	0.138290754555633	0.356658123281561	0.356653272390158	-4.8508914037293e-06
0.134413272461843	0.134430923824416	0.330923808029505	0.330917996118901	-5.81191060361474e-06
0.155307271787103	0.155328160842965	0.310004758301913	0.310012256070369	7.49776845626604e-06
0.119355114818103	0.119376536977486	0.400810233416745	0.400817599379208	7.36596246303511e-06
0.174478796573689	0.17450078923242	0.381230953168027	0.381232074757694	1.12158966747433e-06
0.141288382665203	0.141311665644926	0.460137053713518	0.460154881525879	1.78278123614817e-05
0.124977933278092	0.125000345248358	0.312145938476485	0.312148140839141	2.20236265596752e-06
0.185951839082199	0.185978893754949	0.451731478046589	0.451719596328225	-1.18817183645259e-05
0.168564799701209	0.168591855777206	0.377600859698911	0.37760395627634	3.09657742902925e-06
0.14135447652732	0.141375394372926	0.413702606823832	0.413693749511888	-8.85731194433248e-06
0.134935570076318	0.134957644979329	0.419738184440104	0.419746334807624	8.15036751988796e-06
0.130515677604834	0.13053851943644	0.397665040346926	0.397687078411767	2.20380648416896e-05
0.118385804491202	0.118405126486728	0.339165400049451	0.339175063282658	9.66323320727991e-06
0.127284746478565	0.127300516898532	0.476114711898614	0.476099137671303	-1.55742273109105e-05
0.131660802094227	0.131682419209897	0.384057067358761	0.384067903458062	1.08360993011369e-05
0.111963322227191	0.111980652858524	0.3062869797441	0.306300136220868	1.31564767678616e-05
0.149408681848003	0.149431426316377	0.447118584520673	0.447124761315703	6.17679503017721e-06
0.13640914292868	0.136433353015469	0.456014578378146	0.456026042778265	1.14644001187325e-05
0.143259365536412	0.143281444991791	0.33308702249657	0.333085878464835	-1.14403173501199e-06
0.0889051014579	0.0889207222618996	0.266434951177938	0.26643454104224	-4.10135697126446e-07
0.131796710628302	0.131814445400869	0.412682574149289	0.412680256172429	-2.31797686028878e-06
0.115786231625102	0.115805973983537	0.410285761144215	0.410295169134927	9.40799071175169e-06
0.163143613161208	0.163175158044629	0.473531814679412	0.473554667223262	2.28525438503158e-05
0.13198902519245	0.132004734002243	0.313350476519462	0.313343151642005	-7.32487745697119e-06
0.164516550807871	0.164539272105833	0.398229545449678	0.398230563404683	1.01795500467849e-06
0.128529485068277	0.12854855373092	0.308367486609988	0.308371715657653	4.22904766522736e-06
0.116678355444994	0.116701399818684	0.24522814058283	0.245236877288847	8.73670601689303e-06
0.138825719796921	0.138847085148637	0.389492704390551	0.389471411089177	-2.12933013740702e-05
0.147276902921486	0.147292550313843	0.431945154610262	0.431936198026083	-8.95658417832124e-06
0.130123660943006	0.130143106631838	0.377802715056061	0.377812113035538	9.3979794770771e-06
0.128381053985146	0.128407535136473	0.418256084433854	0.418275072136686	1.89877028316521e-05
0.129341129764886	0.129361065894133	0.443109278248909	0.443100767086056	-8.51116285299769e-06
0.140733327238492	0.140755984241153	0.556004129907417	0.556006692095572	2.56218815497533e-06
0.129607834256173	0.129630739866358	0.409368574888041	0.409373604540539	5.02965249837839e-06
0.137703504654396	0.137717905013722	0.410167750547781	0.410157914140926	-9.83640685547904e-06
0.104801394527245	0.104820840358619	0.287285254424253	0.287298097910494	1.28434862412541e-05
0.167174317588601	0.167190577938417	0.341025919299594	0.341016373837997	-9.54546159748215e-06
0.12730027966483	0.127324156099493	0.334713137238643	0.334712795623395	-3.41615248478089e-07
0.1081132237092	0.108132073206131	0.340713748996775	0.340718065466521	4.31646974646815e-06
0.109772319157903	0.109795168606538	0.344956972434441	0.344968171646038	1.11992115973125e-05
0.10200738123783	0.102026316330974	0.303232283563617	0.303246883822757	1.4600259139852e-05
0.115063078355839	0.115088060496378	0.325618866620299	0.325639273637863	2.04070175643944e-05
0.16098771583314	0.161010043168281	0.3925870828435	0.392598999542166	1.19166986664032e-05
0.168508375632228	0.16853212314887	0.369860938295555	0.369868158825461	7.22052990637101e-06
0.115524921683664	0.115546203787334	0.283221313477317	0.283226666155651	5.35267833357e-06
0.113222392683958	0.113244684033473	0.363338257183709	0.363351745491055	1.34883073459879e-05
0.160074317167777	0.160094383701825	0.446458916200413	0.446439820648735	-1.9095551677506e-05
0.134538909177353	0.134562250403565	0.398434881653583	0.398441214237753	6.33258417054305e-06
0.154685758255744	0.15470918661061	0.407572357341492	0.40758931305017	1.69557086772687e-05
0.131499871809474	0.131526382164259	0.350865285964987	0.350882187238558	1.69012735717899e-05
0.179245833509231	0.179271137582435	0.523698251731677	0.523696650003157	-1.60172851992879e-06
0.1416152926257	0.141643946069858	0.408746925156795	0.408749766527495	2.8413707000019e-06
0.115175501740913	0.115197800958424	0.438280052686114	0.438278879451479	-1.17323463427743e-06
0.117677233389475	0.117697265985002	0.404352475520988	0.404344520019061	-7.95550192683736e-06
0.0871678636773959	0.0871871025558324	0.256518043789323	0.256540113643233	2.20698539104003e-05
0.132578063690766	0.132595932179672	0.393876286843974	0.393883896556279	7.60971230479024e-06
0.148361908571459	0.148387780665907	0.442696501892419	0.442719388879538	2.28869871184978e-05
0.133059345339793	0.133072128473803	0.381137641209691	0.381119870944632	-1.77702650591693e-05
0.115280887922619	0.115295446750134	0.351437997110314	0.351441506420447	3.50931013270994e-06
0.183696425724865	0.18371278652613	0.499796538519041	0.499784860581923	-1.16779371184816e-05
0.16586862579374	0.165889750040388	0.430358054294178	0.430364438227225	6.38393304763785e-06
0.113283955565216	0.113304145930563	0.410592867716501	0.41060366579423	1.07980777293015e-05
0.15224562042628	0.152261595617947	0.345274607851177	0.345271370569322	-3.23728185425143e-06
0.137794486054924	0.137821820056902	0.352482759955608	0.352500071041825	1.7311086217886e-05
0.123095216636265	0.123111705611693	0.331659504291989	0.331643855026748	-1.56492652414464e-05
0.133637220100116	0.133655286393473	0.332481498990924	0.332452330653189	-2.91683377350305e-05
0.122242128033875	0.122258354991487	0.318689215192691	0.318673920520938	-1.52946717535407e-05
