Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_elevation_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_elevation_C	Univariate_LR_delta_R2_elevation_C
0.509348634063282	1.23870203031155	0.501592752472326	5.52628405408409e-05	-0.501537489631786
0.161277939848129	0.397349101506637	0.128795083744666	0.0119239872079034	-0.116871096536763
0.315069315823578	1.89457749035424	0.171460156214606	7.36173790808107e-05	-0.171386538835525
0.181228010384823	-4.87099073930375	0.194462916269028	0.00286345902597803	-0.19159945724305
0.0807262044704342	-14.622403196135	0.0155085973033488	0.0158376616797623	0.000329064376413465
0.264527871520785	2.94522617096387	0.335467567228521	0.422749071278874	0.0872815040503527
0.351783052979205	-22.6042623430071	0.392980579391446	0.024660905715913	-0.368319673675533
0.266439706225198	15.8980023003546	0.307177978213235	0.0106031934777566	-0.296574784735479
0.200535996575834	-1.63134641209459	0.129583487887477	0.000454746228984895	-0.129128741658492
0.285993986073786	-11.8866436301196	0.414382956180605	0.0220393910874453	-0.39234356509316
0.389843653990515	52.8692337505628	0.233513714640596	0.110094739950265	-0.12341897469033
0.28978942822516	-22.1327490918897	0.0860889049763043	0.0146247946259146	-0.0714641103503897
0.203299055438912	-0.882739075842641	0.160772201373582	0.000487347670933413	-0.160284853702648
0.246282500717424	0.864235524377053	0.213465450274872	0.000121610624052474	-0.21334383965082
0.228643762567207	2.92933835880804	0.156573133785999	0.000625014082005759	-0.155948119703994
0.0951818943085608	5.36066191789185	0.0173173966451589	0.317894299786045	0.300576903140886
0.325869211709431	-10.1233129121821	0.477480433085215	0.0181354787910357	-0.459344954294179
0.329931354673836	1.22753838261467	0.263121542323268	0.0222441921630174	-0.240877350160251
0.357355679266791	3.5919251354274	0.72968425213064	0.00157195337339603	-0.728112298757244
0.0595397877392208	-24.3892378597178	0.0182528021468278	0.0421351289127803	0.0238823267659524
0.258026002031862	-2.91766604103409	0.144083455553165	0.0208377581305966	-0.123245697422568
0.287675192226792	0.814743181971809	0.570973876532829	6.11841748301406e-05	-0.570912692357999
0.458449070804559	7.35024446300468	0.548233437375058	0.0651085560527599	-0.483124881322299
0.216714014042273	-8.58045234278445	0.159776713300561	0.00489204143588764	-0.154884671864673
0.543467409014854	-21.8018287827382	0.353862621749971	0.00899583405863489	-0.344866787691336
0.532350643706609	-16.81938413259	0.474401068708889	0.0160788995813512	-0.458322169127537
0.0956356568589826	-4.1704841932504	0.0352525975724388	0.00309817270357097	-0.0321544248688678
0.410587611235948	3.37771772143534	0.460330754989065	0.000606251362768736	-0.459724503626297
0.45643201535401	71.1462785216698	0.347806990861149	0.391763750589459	0.0439567597283093
0.2267030072019	-12.7027813339011	0.152422384347048	0.0109067278137234	-0.141515656533325
0.272262424192691	-0.991817859220422	0.179146411499781	5.01548769082539e-05	-0.179096256622873
0.169519492866542	-3.21454053152442	0.0629110608516909	0.000499151368429635	-0.0624119094832612
0.205512425829247	8.21076490664291	0.0271402170780602	0.0016855163718713	-0.0254547007061889
0.411730807170089	-11.0941022348144	0.573260957959234	0.00854828041059775	-0.564712677548637
0.742662107165122	10.6881244500726	0.632117567918354	0.766622326533534	0.134504758615179
0.253939159458204	-21.7253084994479	0.0630191665679134	0.0217441341941502	-0.0412750323737632
0.205016294734511	-1.78156586098929	0.112754797957632	0.0110438958358467	-0.101710902121785
0.288165709335759	1.42509602175105	0.179372333072955	0.000115903120340398	-0.179256429952614
0.318677493092491	-4.4671441592489	0.345777667103719	0.00153663011749016	-0.344241036986229
0.337823212762906	-15.8476884646653	0.194656666488565	0.0117443382820978	-0.182912328206467
0.512546259455603	-16.9722724613256	0.236034445797476	0.0114373669129668	-0.224597078884509
0.465287785152358	-10.1960366901574	0.474044921078902	0.0126596772086704	-0.461385243870232
0.179382993457596	0.0473624389344258	0.0586173811693954	1.77830206826155e-07	-0.0586172033391885
0.527047809155911	4.04537511679123	0.366630750289874	0.165892884777852	-0.200737865512022
0.257420569318673	-2.11709228477868	0.297651367200353	0.00103592146954776	-0.296615445730805
0.288293723783326	-4.20817596569436	0.0828206745148953	0.00114403324781531	-0.0816766412670799
0.28465415537388	2.80560456069081	0.11248343066316	0.0218324022173733	-0.0906510284457862
0.125700427714017	4.17843860819611	0.065873302570368	0.504729963405719	0.438856660835351
0.292531297135728	12.914390124531	0.389610179216604	0.0211039276104515	-0.368506251606152
0.459422156617499	-15.68330350558	0.43399152296117	0.0175414032393682	-0.416450119721802
0.250925461615483	-3.96040835210095	0.274639844389712	0.0102069757656395	-0.264432868624073
0.218539362889769	6.69380765013202	0.11329977928515	0.122196188007255	0.00889640872210488
0.379183007871704	2.27393694065516	0.45503270320628	0.102351919207109	-0.352680783999172
0.312295425742977	-11.0509901330914	0.278578059648626	0.00570233675492365	-0.272875722893702
0.187279851952955	-4.08313199155254	0.248456006330683	0.00626427477225821	-0.242191731558425
0.386742593527444	-5.05902388842967	0.559847042504585	0.00384887839047826	-0.555998164114107
0.0816354334142884	9.58215772237826	0.0372522299117817	0.0364893808783516	-0.00076284903343015
0.205162809255206	17.6836046524271	0.127003939374187	0.0220189468777697	-0.104984992496417
0.534877697540481	10.2877632643695	0.475234948018741	0.00407564084305545	-0.471159307175685
0.524443344329959	9.00125785314522	0.315890628503158	0.0026350150097239	-0.313255613493434
0.182624165442694	-14.0904970937414	0.293236689272095	0.0461922009674559	-0.247044488304639
0.46536389790376	10.561561717935	0.704730259953136	0.278262054755765	-0.426468205197371
0.21080898835795	-4.79571884649391	0.117591289382853	0.00221665865871846	-0.115374630724134
0.351155648161095	-2.00552421227556	0.286401072327671	0.0117051521115684	-0.274695920216102
0.327571675694138	1.1290967160295	0.533307636713373	0.000129520900834301	-0.533178115812538
