Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_C	Univariate_LR_delta_R2_Mixed_C
0.509348634063282	2.60012552039469	0.501592752472326	0.0348365129539641	-0.466756239518362
0.161277939848129	0.15174508526178	0.128795083744666	0.00315652210014023	-0.125638561644526
0.315069315823578	0.168679344359648	0.171460156214606	0.000135707428452766	-0.171324448786154
0.181228010384823	1.50136965436062	0.194462916269028	0.0542608797873729	-0.140202036481655
0.0807262044704342	-1.51723844973801	0.0155085973033488	0.0422221601813452	0.0267135628779964
0.264527871520785	1.7604028522313	0.335467567228521	0.22771083571234	-0.107756731516182
0.351783052979205	-0.0954288328912484	0.392980579391446	0.000226266533868327	-0.392754312857577
0.266439706225198	3.53545594671369	0.307177978213235	0.0892219280240997	-0.217956050189136
0.200535996575834	-0.515348756711894	0.129583487887477	0.00463273419271236	-0.124950753694764
0.285993986073786	1.1597569161557	0.414382956180605	0.0140407417849769	-0.400342214395628
0.389843653990515	2.36575951123276	0.233513714640596	0.0132952887601078	-0.220218425880488
0.28978942822516	-1.44347762663687	0.0860889049763043	0.00472645083519495	-0.0813624541411093
0.203299055438912	-0.447881427262216	0.160772201373582	0.00650661119298723	-0.154265590180594
0.246282500717424	0.113080176038902	0.213465450274872	0.000335552089496771	-0.213129898185375
0.228643762567207	-0.146531827768008	0.156573133785999	0.000268207970264588	-0.156304925815735
0.0951818943085608	1.50260980106193	0.0173173966451589	0.0440925320879684	0.0267751354428095
0.325869211709431	2.80887607317998	0.477480433085215	0.161744122087792	-0.315736310997423
0.329931354673836	1.56027481313521	0.263121542323268	0.0635424140825326	-0.199579128240736
0.357355679266791	1.65704509419971	0.72968425213064	0.0587183769452867	-0.670965875185353
0.0595397877392208	-0.351394364493864	0.0182528021468278	0.00110655797896788	-0.0171462441678599
0.258026002031862	1.21042249273461	0.144083455553165	0.0128759381340823	-0.131207517419083
0.287675192226792	5.38201638430195	0.570973876532829	0.402242422221588	-0.168731454311241
0.458449070804559	1.56528341801672	0.548233437375058	0.0161636290077854	-0.532069808367273
0.216714014042273	0.26514057727775	0.159776713300561	0.000822162892177409	-0.158954550408383
0.543467409014854	5.12984228340777	0.353862621749971	0.0525074419461496	-0.301355179803822
0.532350643706609	-0.0566446358406158	0.474401068708889	3.06209567741707e-05	-0.474370447752114
0.0956356568589826	-0.505904010987883	0.0352525975724388	0.00190138396486994	-0.0333512136075689
0.410587611235948	1.06805081939921	0.460330754989065	0.0160736154718382	-0.444257139517227
0.45643201535401	1.88091725304816	0.347806990861149	0.0251621913295833	-0.322644799531566
0.2267030072019	0.666780231281773	0.152422384347048	0.0077487296144413	-0.144673654732607
0.272262424192691	6.03971199469137	0.179146411499781	0.267896048073025	0.088749636573244
0.169519492866542	0.221172972231905	0.0629110608516909	0.000138292476333363	-0.0627727683753575
0.205512425829247	0.130303297102245	0.0271402170780602	7.63905884716744e-05	-0.0270638264895885
0.411730807170089	4.55116903702644	0.573260957959234	0.0975876992071752	-0.475673258752059
0.742662107165122	3.46885125260824	0.632117567918354	0.781639456466232	0.149521888547877
0.253939159458204	-1.93150709926125	0.0630191665679134	0.0101134947007526	-0.0529056718671608
0.205016294734511	-0.938248811492016	0.112754797957632	0.0116229410514097	-0.101131856906222
0.288165709335759	0.0591114027200192	0.179372333072955	1.90685870535995e-05	-0.179353264485901
0.318677493092491	3.77125073335256	0.345777667103719	0.0963909889571652	-0.249386678146554
0.337823212762906	-0.948226486070329	0.194656666488565	0.00753213999745777	-0.187124526491107
0.512546259455603	-0.859762064491627	0.236034445797476	0.00661441164223263	-0.229420034155243
0.465287785152358	1.32493136514731	0.474044921078902	0.0130094837411754	-0.461035437337727
0.179382993457596	-1.33198125863322	0.0586173811693954	0.00969533733460794	-0.0489220438347874
0.527047809155911	2.88390270847925	0.366630750289874	0.149068384720711	-0.217562365569163
0.257420569318673	1.16866458461177	0.297651367200353	0.0305964946070868	-0.267054872593266
0.288293723783326	0.633901597812318	0.0828206745148953	0.00254351355225819	-0.0802771609626371
0.28465415537388	-0.168470262887623	0.11248343066316	0.000266889454083064	-0.112216541209076
0.125700427714017	3.95188826102541	0.065873302570368	0.548208186902843	0.482334884332476
0.292531297135728	3.14573052749242	0.389610179216604	0.104359051715551	-0.285251127501053
0.459422156617499	-0.245585270242712	0.43399152296117	0.000469429362881436	-0.433522093598288
0.250925461615483	2.24729568560666	0.274639844389712	0.142285229308337	-0.132354615081375
0.218539362889769	2.54234612093486	0.11329977928515	0.0700913488511827	-0.0432084304339677
0.379183007871704	0.478397966765291	0.45503270320628	0.00782478402038044	-0.4472079191859
0.312295425742977	-0.260707792348506	0.278578059648626	0.000592800730600053	-0.277985258918026
0.187279851952955	0.546609611657685	0.248456006330683	0.00622275168897326	-0.24223325464171
0.386742593527444	0.743846260426693	0.559847042504585	0.00617235726463483	-0.55367468523995
0.0816354334142884	0.0685515120063699	0.0372522299117817	0.000103395018993259	-0.0371488348927885
0.205162809255206	-0.392920486142642	0.127003939374187	0.00148229092264164	-0.125521648451545
0.534877697540481	4.84855036579528	0.475234948018741	0.0916627502072665	-0.383572197811474
0.524443344329959	2.18816899387484	0.315890628503158	0.048464331333268	-0.26742629716989
0.182624165442694	1.21391339382364	0.293236689272095	0.0375130461633769	-0.255723643108718
0.46536389790376	5.55449307990401	0.704730259953136	0.3184255194688	-0.386304740484336
0.21080898835795	-0.357387246937745	0.117591289382853	0.000873527026660774	-0.116717762356192
0.351155648161095	1.05795755103432	0.286401072327671	0.00621692686022325	-0.280184145467447
0.327571675694138	2.57807382495164	0.533307636713373	0.132779209464933	-0.400528427248439
0.233200568765292	-1.08316127316063	0.133963699615823	0.018424841666816	-0.115538857949007
0.482422767048615	4.81377939366809	0.534947914747182	0.122199297851779	-0.412748616895402
0.116453351562414	-2.70746172852546	0.0207045032528459	0.0495870107531944	0.0288825075003485
0.315935447005173	1.69010641581825	0.169484117342249	0.0111897839486034	-0.158294333393646
0.512148254079097	3.09314701682305	0.117654359147752	0.0154671817753203	-0.102187177372431
0.38496430993838	0.476982064080996	0.158953400262828	0.000813287205463459	-0.158140113057365
0.0745262257121674	-0.766960907544753	0.0336399952140643	0.0159858895960285	-0.0176541056180358
0.208847155635344	2.74503441912576	0.450123714677371	0.170270564361982	-0.279853150315389
0.091711883034598	-2.29130417211477	0.0182531492605099	0.0458147067879201	0.0275615575274102
0.266412811878833	-1.35974056946574	0.148019450137879	0.0514526181849903	-0.0965668319528886
0.150080250375363	0.084445637674015	0.0932652839737941	0.000149909676639107	-0.093115374297155
0.797757940743428	2.77347801557792	0.585990322100777	0.770638796808385	0.184648474707608
0.179726118098721	1.28116161575663	0.162659229382207	0.01560994751587	-0.147049281866337
0.139250232655665	1.45299574157503	0.129568073407926	0.148442622739233	0.018874549331307
0.349366857097869	1.07100128033988	0.43853509312949	0.0198837349458673	-0.418651358183623
0.548151276506386	0.688766851006159	0.308077163963569	0.00186161970832769	-0.306215544255242
0.205476477101373	-0.185512705211336	0.0815720134127531	0.000207969702517247	-0.0813640437102359
0.284496549234635	2.48282798914917	0.144164848573463	0.0186890089595477	-0.125475839613915
0.444600130039371	1.67204593114078	0.105055517649688	0.00644377960469476	-0.0986117380449931
0.297562065011571	2.73538192204256	0.270657402677992	0.133986011164757	-0.136671391513235
0.185649911898132	0.508201110059421	0.227488978116421	0.00887614103382268	-0.218612837082598
0.0695383293671997	1.2938306803535	0.0108048581581946	0.0252238527730483	0.0144189946148537
0.272103874215064	-0.132737917070002	0.245951519491312	0.000263539329663626	-0.245687980161648
0.179020812311324	-1.88421598918447	0.0687441199386095	0.0498539865520619	-0.0188901333865475
0.292483304093323	-0.902632297163735	0.310364118465681	0.0223802009906787	-0.287983917475002
0.0723397597188497	-0.427595740594497	0.023930926219807	0.00233650028401473	-0.0215944259357923
0.452441005660505	1.14707545297746	0.11312837263029	0.0015328454159433	-0.111595527214347
0.200560304435114	3.61651185895533	0.208301946091325	0.0902401472061167	-0.118061798885208
0.256869819384707	0.399502233900964	0.11461938815483	0.000399973182376519	-0.114219414972453
0.207897321498185	-0.457704647431723	0.13102481403694	0.00662941685894582	-0.124395397177994
0.33624397018646	1.83415016764007	0.401306824480411	0.0492095622632662	-0.352097262217144
0.589060614184412	7.51629430609625	0.448338841216864	0.12186177112498	-0.326477070091884
0.146729605269791	1.39835861669813	0.0438009509916143	0.147912831706976	0.104111880715362
0.291677921082665	2.17403283982975	0.217103056643822	0.269145874668948	0.0520428180251254
0.257026795131185	1.42779481457271	0.155204793592837	0.0115969473946511	-0.143607846198186
