Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_R	Univariate_LR_delta_R2_mamms_R
0.582217382621851	0.00834168240057176	0.495971217759493	0.281632242998237	-0.214338974761256
0.468916651913795	0.00801546260309969	0.516147330898754	0.488544153336192	-0.027603177562562
0.52092728559492	0.00902992192986494	0.410231074621023	0.40513692134497	-0.00509415327605334
0.583621869673265	0.00961955554545855	0.406204166113235	0.369680009474714	-0.0365241566385208
0.426030950138804	0.00677276097128431	0.361963134362904	0.302031913605813	-0.0599312207570905
0.54210649647442	0.00930446710691825	0.526602714433551	0.465079512071538	-0.0615232023620129
0.541082605889998	0.00891306511768497	0.494019073613403	0.454912305573175	-0.039106768040228
0.596424577729177	0.00953244527254787	0.430618977366973	0.344449149715106	-0.0861698276518672
0.369138984006783	0.00617331663846492	0.462742872421341	0.414491676434158	-0.0482511959871823
0.361349041988196	0.0060013631959033	0.433871380690419	0.377190093872656	-0.0566812868177627
