Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_C	Univariate_LR_delta_R2_Mixed_C
0.151037596253434	0.49684259436934	0.388325426211782	0.0911794510634469	-0.297145975148335
0.142351138918963	0.331758419354568	0.436539917974483	0.073701694940488	-0.362838223033995
0.15061894103494	0.360532584528747	0.331484844169957	0.0411840696642007	-0.290300774505757
0.149109501396845	0.375594792389897	0.391100929521009	0.0553925152746733	-0.335708414246336
0.138266030192787	0.287938185599511	0.356658123281561	0.04573120452763	-0.310926918753931
0.134413272461843	0.366977988943116	0.330923808029505	0.0566797683337438	-0.274244039695761
0.155307271787103	0.352994124657445	0.310004758301913	0.0539695963089152	-0.256035161992998
0.119355114818103	0.335833140474656	0.400810233416745	0.0626039161434117	-0.338206317273333
0.174478796573689	0.334963919497151	0.381230953168027	0.0416857996886637	-0.339545153479363
0.141288382665203	0.530202941029001	0.460137053713518	0.100459355750868	-0.35967769796265
0.124977933278092	0.229715895397596	0.312145938476485	0.0410329056966738	-0.271113032779811
0.185951839082199	0.533813778430266	0.451731478046589	0.0692869957111154	-0.382444482335474
0.168564799701209	0.506990198052094	0.377600859698911	0.0715474729733583	-0.306053386725552
0.14135447652732	0.367039230474801	0.413702606823832	0.069068773831261	-0.344633832992571
0.134935570076318	0.297712977589642	0.419738184440104	0.0343894348618769	-0.385348749578227
0.130515677604834	0.314947389315905	0.397665040346926	0.0567847340710769	-0.340880306275849
0.118385804491202	0.0541798013048194	0.339165400049451	0.00360042667303316	-0.335564973376418
0.127284746478565	0.384926551585915	0.476114711898614	0.0868712764813432	-0.389243435417271
0.131660802094227	0.374375268137053	0.384057067358761	0.0655930791226407	-0.318463988236121
0.111963322227191	0.199885962337561	0.3062869797441	0.0297691448970821	-0.276517834847018
0.149408681848003	0.489018024232504	0.447118584520673	0.0892800645420332	-0.35783851997864
0.13640914292868	0.418544598137451	0.456014578378146	0.0991174035626202	-0.356897174815526
0.143259365536412	0.331749849731567	0.33308702249657	0.0463760702880981	-0.286710952208472
0.0889051014579	0.298739997049915	0.266434951177938	0.0568996657180222	-0.209535285459915
0.131796710628302	0.26209319020936	0.412682574149289	0.0634035627094785	-0.349279011439811
0.115786231625102	0.259955659338179	0.410285761144215	0.0489600886245899	-0.361325672519625
0.163143613161208	0.276959785947832	0.473531814679412	0.0485158339954649	-0.425015980683947
0.13198902519245	0.376194811395703	0.313350476519462	0.0563072750887732	-0.257043201430689
0.164516550807871	0.425813800870669	0.398229545449678	0.0543173158723529	-0.343912229577325
0.128529485068277	0.299083433483323	0.308367486609988	0.0467630876114523	-0.261604398998536
0.116678355444994	0.314619959853131	0.24522814058283	0.114809958247184	-0.130418182335646
0.138825719796921	0.469285117299141	0.389492704390551	0.115518673242202	-0.273974031148348
0.147276902921486	0.35692554016354	0.431945154610262	0.0496595637167199	-0.382285590893542
0.130123660943006	0.177277234952951	0.377802715056061	0.0188961315353367	-0.358906583520724
0.128381053985146	0.317476468700155	0.418256084433854	0.0678816452887815	-0.350374439145072
0.129341129764886	0.449274646095558	0.443109278248909	0.147169135070204	-0.295940143178705
0.140733327238492	0.282040996328707	0.556004129907417	0.0435988736561517	-0.512405256251266
0.129607834256173	0.285771918766347	0.409368574888041	0.0449934344562353	-0.364375140431805
0.137703504654396	0.369833707827356	0.410167750547781	0.0637164101832823	-0.346451340364499
0.104801394527245	0.180553683428436	0.287285254424253	0.0169405254212873	-0.270344729002966
0.167174317588601	0.380160643537749	0.341025919299594	0.0851779668157334	-0.255847952483861
0.12730027966483	0.36308257598075	0.334713137238643	0.100085506024393	-0.23462763121425
0.1081132237092	0.348906880728297	0.340713748996775	0.0869769194996873	-0.253736829497087
0.109772319157903	0.484858834631516	0.344956972434441	0.142210647176785	-0.202746325257656
0.10200738123783	0.121246199039911	0.303232283563617	0.00925009485475145	-0.293982188708866
0.115063078355839	0.465357082658343	0.325618866620299	0.236695789043751	-0.0889230775765475
0.16098771583314	0.586684600059879	0.3925870828435	0.140123009091967	-0.252464073751532
0.168508375632228	0.62396536442456	0.369860938295555	0.116772489054518	-0.253088449241036
0.115524921683664	0.220116879906878	0.283221313477317	0.0242748418814882	-0.258946471595829
0.113222392683958	0.309237052564241	0.363338257183709	0.0516080751706612	-0.311730182013048
0.160074317167777	0.481084408202384	0.446458916200413	0.104850394352583	-0.34160852184783
0.134538909177353	0.427588858966154	0.398434881653583	0.06756274476716	-0.330872136886423
0.154685758255744	0.488257599289121	0.407572357341492	0.0927071352336504	-0.314865222107842
0.131499871809474	0.239940823510764	0.350865285964987	0.0351173092936159	-0.315747976671371
0.179245833509231	0.528646660477755	0.523698251731677	0.105644005107484	-0.418054246624193
0.1416152926257	0.59994423618501	0.408746925156795	0.135242560296378	-0.273504364860417
0.115175501740913	0.445086249476447	0.438280052686114	0.0946067329278719	-0.343673319758242
0.117677233389475	0.394853129253064	0.404352475520988	0.0867405595724293	-0.317611915948559
0.0871678636773959	0.0682555807286414	0.256518043789323	0.00412196586307614	-0.252396077926247
0.132578063690766	0.23962866111181	0.393876286843974	0.0958401121570118	-0.298036174686962
0.148361908571459	0.279919930910736	0.442696501892419	0.0359457406100737	-0.406750761282345
0.133059345339793	0.45321202262504	0.381137641209691	0.109909612545585	-0.271228028664107
0.115280887922619	0.218734564693196	0.351437997110314	0.0401422004960253	-0.311295796614289
0.183696425724865	0.361077934327823	0.499796538519041	0.0568369552161079	-0.442959583302933
0.16586862579374	0.313048450494443	0.430358054294178	0.0397014210247765	-0.390656633269401
0.113283955565216	0.337769465273302	0.410592867716501	0.0692157307049808	-0.34137713701152
0.15224562042628	0.227374254008861	0.345274607851177	0.0209899182099847	-0.324284689641192
0.137794486054924	0.449012725121893	0.352482759955608	0.0611920019958312	-0.291290757959776
0.123095216636265	0.140756044363734	0.331659504291989	0.0184316201308031	-0.313227884161186
0.133637220100116	0.286158381953623	0.332481498990924	0.041078449368472	-0.291403049622452
0.122242128033875	0.342109115748611	0.318689215192691	0.0478944394235833	-0.270794775769108
0.120496163244956	0.17351519022691	0.335753214759489	0.0161546519933476	-0.319598562766141
0.13722257444532	0.570468513718155	0.452798218821597	0.129377581935179	-0.323420636886418
0.178711881713771	0.487829651521509	0.475542436232579	0.0726179963269301	-0.402924439905649
0.123322246070839	0.272645601010815	0.346661925621143	0.0653691051143774	-0.281292820506766
0.124279681786005	0.425195874900928	0.406775454353056	0.0943467453017625	-0.312428709051294
0.135830654159284	0.337376333225693	0.425985651287653	0.0532841255057719	-0.372701525781881
0.131345193517456	0.39088097815619	0.52595737351059	0.0750844045957082	-0.450872968914882
0.112318909188853	0.447265874425804	0.330360925357459	0.0836110292054288	-0.24674989615203
0.121992474558882	0.318716300876008	0.381669225304199	0.0606870780646304	-0.320982147239568
0.138838712084905	0.440867080324138	0.397113191528455	0.0936402320490511	-0.303472959479404
0.13149849526972	0.184724005339968	0.33125081696619	0.0185071886325264	-0.312743628333663
0.110580113107625	0.210429137169724	0.327437118781315	0.0277598266180503	-0.299677292163265
0.125707223790639	0.45069875139455	0.410386671888949	0.0990619453952908	-0.311324726493659
0.139297485914638	0.697271306063904	0.442613717073891	0.166482093926454	-0.276131623147437
0.128207177271483	0.401787341517913	0.386081536053489	0.0779093131105593	-0.308172222942929
0.138352393681899	0.240188173925541	0.437551084124623	0.0528528435757336	-0.38469824054889
0.156306206832949	0.533965195308429	0.496619678050381	0.110230627686793	-0.386389050363588
0.152830980422082	0.345651418498387	0.493925520665032	0.0669908593752232	-0.426934661289808
0.117340594295432	0.302757597018579	0.413595109744601	0.0685797071764781	-0.345015402568123
0.134922878221597	0.521034968582606	0.408494849188798	0.121604322830427	-0.286890526358371
0.11333203008771	0.214685696342254	0.42794490438022	0.0332952119574089	-0.394649692422811
0.133849213473766	0.184541570797813	0.372434416577617	0.019745091677751	-0.352689324899866
0.129178672334723	0.384357006722835	0.4537475173009	0.0874656488922481	-0.366281868408652
0.130917784590757	0.470838170806924	0.338579693797105	0.0796830718600057	-0.2588966219371
0.126325944070198	0.4104286999968	0.409724282244662	0.0772986091809707	-0.332425673063691
0.14417257915046	0.414003168105087	0.332801844040762	0.048865378744207	-0.283936465296555
0.139695654442077	0.570489569437989	0.375935626385541	0.114865626727479	-0.261069999658063
0.136832968951474	0.415041503689622	0.410132866658084	0.0760275168924042	-0.33410534976568
0.142736534443259	0.219362749063927	0.438231626330301	0.0300542624053076	-0.408177363924994
