Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_C	Univariate_LR_delta_R2_cul_veg_C
0.534877697540481	25.9468562470282	0.475234948018741	0.418623114832697	-0.0566118331860438
0.524443344329959	27.4552511516468	0.315890628503158	0.290683813305776	-0.0252068151973822
0.182624165442694	10.8589139642737	0.293236689272095	0.292386852207803	-0.000849837064292258
0.46536389790376	11.4895968765094	0.704730259953136	0.641333536250278	-0.0633967237028582
0.21080898835795	11.5096933544271	0.117591289382853	0.105384187866019	-0.0122071015168337
0.351155648161095	2.30335462233501	0.286401072327671	0.0144895044714002	-0.27191156785627
0.327571675694138	21.5975082366399	0.533307636713373	0.555062699499868	0.0217550627864955
0.233200568765292	19.7207302964693	0.133963699615823	0.266283803710267	0.132320104094444
0.482422767048615	30.2350800571093	0.534947914747182	0.576313882012816	0.0413659672656344
0.116453351562414	8.36032310771695	0.0207045032528459	0.0284294288388975	0.00772492558605156
0.315935447005173	18.7012666057566	0.169484117342249	0.151198996199579	-0.0182851211426695
0.512148254079097	23.5398745397645	0.117654359147752	0.316040799642234	0.198386440494483
0.38496430993838	29.396488548268	0.158953400262828	0.193485400873279	0.0345320006104505
0.0745262257121674	5.72438591150941	0.0336399952140643	0.0849715075343144	0.0513315123202502
0.208847155635344	14.0403242973341	0.450123714677371	0.566911949547918	0.116788234870548
0.091711883034598	7.70750642724661	0.0182531492605099	0.0285213609489693	0.0102682116884594
0.266412811878833	0.153677288853557	0.148019450137879	0.000227580101044581	-0.147791870036834
0.150080250375363	13.6827070301521	0.0932652839737941	0.151548973339733	0.0582836893659385
0.797757940743428	5.65939348644581	0.585990322100777	0.773042036502574	0.187051714401797
0.179726118098721	13.7995261946892	0.162659229382207	0.214300551663177	0.0516413222809698
0.139250232655665	2.22396979941523	0.129568073407926	0.309078459836502	0.179510386428576
0.349366857097869	23.510713306537	0.43853509312949	0.569191979596412	0.130656886466922
0.548151276506386	33.9995320452006	0.308077163963569	0.321332719575927	0.0132555556123573
0.205476477101373	11.4917057533944	0.0815720134127531	0.0847639240090459	0.00319191059629276
0.284496549234635	20.725337737319	0.144164848573463	0.216739088697148	0.0725742401236845
0.444600130039371	26.6455036557081	0.105055517649688	0.121865090248688	0.016809572599
0.297562065011571	21.1844440337484	0.270657402677992	0.339926538223055	0.069269135545063
0.185649911898132	10.6121463081908	0.227488978116421	0.185539561231859	-0.0419494168845618
0.0695383293671997	6.56768645811413	0.0108048581581946	0.0255761945717588	0.0147713364135642
0.272103874215064	19.2273364492882	0.245951519491312	0.40143855386527	0.155487034373958
0.179020812311324	12.8864218928969	0.0687441199386095	0.0890822417260844	0.0203381217874749
0.292483304093323	16.1289075124628	0.310364118465681	0.423040857436049	0.112676738970369
0.0723397597188497	7.82010765060025	0.023930926219807	0.0614299554204522	0.0374990292006452
0.452441005660505	25.4060638117026	0.11312837263029	0.105944572493966	-0.00718380013632418
0.200560304435114	15.400039447167	0.208301946091325	0.269227917308383	0.0609259712170584
0.256869819384707	18.8539812217694	0.11461938815483	0.194937779491628	0.0803183913367981
0.207897321498185	0.20659947067613	0.13102481403694	0.000339817849659021	-0.130684996187281
0.33624397018646	18.0646869551004	0.401306824480411	0.330979879156699	-0.0703269453237118
0.589060614184412	30.9089047880811	0.448338841216864	0.425950004701702	-0.0223888365151613
0.146729605269791	1.53489597429026	0.0438009509916143	0.158032105954132	0.114231154962518
0.291677921082665	2.77903382497243	0.217103056643822	0.342956846613179	0.125853789969357
0.257026795131185	24.2664859983477	0.155204793592837	0.32447421890272	0.169269425309884
