Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_C	Univariate_LR_delta_R2_meat_C
0.153114843726799	3.52382059877517	0.389870346337842	0.36253608787243	-0.0273342584654122
0.143617631065956	3.05243346660573	0.438960182216279	0.382387181382432	-0.0565730008338471
0.154621222637788	3.44619044991043	0.341180688708295	0.298343705437147	-0.0428369832711473
0.147488900046244	3.15924956353353	0.410674897141468	0.354077016546022	-0.0565978805954456
0.139146153668756	2.91463803849239	0.377380522178182	0.306971069192675	-0.0704094529855075
0.150242014794558	3.20880050130246	0.364161256954555	0.308749406396934	-0.0554118505576203
0.157312277083582	3.52392466607796	0.304194887694555	0.290479094751788	-0.0137157929427669
0.124919848065169	2.71642499935031	0.446760571585242	0.412100297547402	-0.0346602740378403
0.183206581412024	3.92452061542239	0.394931875432379	0.340609004982542	-0.0543228704498379
0.148517381795697	3.26710575576405	0.492809081555335	0.448303562982566	-0.0445055185727693
0.123797900315112	2.64501087696873	0.304514126587208	0.268818526839293	-0.0356955997479149
0.183045697807776	4.24956819219047	0.438715780024095	0.420331936563908	-0.0183838434601873
0.166465655364739	3.53317972117488	0.371290168229881	0.316746636492235	-0.054543531737646
0.140594892178489	3.12445269708477	0.419738718430472	0.390906688052859	-0.0288320303776126
0.139838728379299	3.15085299146927	0.450409775817002	0.436523123346047	-0.0138866524709548
0.133565245122663	3.00797254100521	0.379814414707916	0.342652428479545	-0.0371619862283705
0.134079562404932	2.91953708431553	0.395575686997673	0.364998999028531	-0.0305766879691416
0.128727305330519	2.99870817318339	0.489278473522471	0.476774419842649	-0.0125040536798219
0.129132984149144	2.93983979276633	0.368672953766795	0.364100111181675	-0.00457284258511947
0.115159848536009	2.80975700642475	0.323346707272736	0.32833249592288	0.00498578865014432
0.148285529172676	3.3184518025047	0.449606384973535	0.412588344067806	-0.0370180409057287
0.134766141033983	2.97077438400469	0.473565885114142	0.437043069382638	-0.0365228157315039
0.145744833273887	3.13150424306359	0.345248705064538	0.297316243838489	-0.0479324612260487
0.0872667177628544	1.86650891986069	0.271224234475484	0.247894802452934	-0.0233294320225502
0.12394739352845	2.72525051095566	0.385789753483974	0.353410789701502	-0.0323789637824723
0.116802963012651	2.56525547188818	0.391012545161428	0.368216374288127	-0.0227961708733009
0.16631597202293	3.69905330308343	0.48862919961008	0.443248579165182	-0.0453806204448985
0.133829123536729	3.10939294726121	0.30771922450435	0.293865909586806	-0.0138533149175444
0.171834103867216	3.61364281261788	0.431235790112697	0.388155651505508	-0.0430801386071885
0.128500579494092	2.86480770559093	0.303652234949019	0.261778127581116	-0.0418741073679034
0.112341571274214	2.4856144980196	0.269988438538859	0.245901029119919	-0.0240874094189399
0.144520990183674	3.22881478597029	0.412587261290023	0.367363214118347	-0.0452240471716768
0.150719803806962	3.39379111547007	0.455186468221545	0.430291150533334	-0.0248953176882103
0.130950789154725	3.00731513117535	0.408921889115325	0.388047857649531	-0.0208740314657933
0.128385059816604	2.85154064671056	0.439066098424956	0.427069668702197	-0.0119964297227594
0.136218939985819	3.00323712529573	0.476182447913721	0.424767352047978	-0.0514150958657438
0.145912663828195	3.37295286186532	0.593584282628244	0.554640771373656	-0.0389435112545881
0.128393293317148	2.75304580297639	0.400172957250761	0.365857372318446	-0.0343155849323155
0.136005363349228	2.94904530671045	0.427464003137494	0.396708179256529	-0.0307558238809656
0.102940438784764	2.32523227387985	0.278084330428965	0.262379534319673	-0.0157047961092925
0.192838201752211	3.94787366960031	0.354646417851115	0.308777435043536	-0.0458689828075789
0.124130632022141	2.69523626363375	0.330791932681614	0.297845396704587	-0.0329465359770266
0.1084881954068	2.5223251023391	0.347178383104476	0.333758424621157	-0.0134199584833193
0.119251380648547	2.5330108959485	0.350126651844611	0.304772695966851	-0.04535395587776
0.101490921030255	2.37730195632254	0.302656355462663	0.298302234038975	-0.00435412142368763
0.107781912530562	2.23710074379387	0.346254424295972	0.309071687565001	-0.0371827367309712
0.159405422188934	3.31562496812908	0.393791646411556	0.314126052794563	-0.0796655936169933
0.1705634312643	3.97330970980457	0.374297538032238	0.346184753339792	-0.0281127846924453
0.115448862396009	2.623436691389	0.286207571351174	0.266510055054575	-0.0196975162965983
0.110834458459554	2.5167957741216	0.352382126832287	0.332820954803412	-0.0195611720288745
0.166658622741108	3.59130683492743	0.448769347795867	0.39196730996296	-0.0568020378329065
0.133862216418389	2.83555855433642	0.399290126899407	0.349443295258117	-0.0498468316412901
0.171806165954539	3.53496764098683	0.42990886907425	0.360721188991986	-0.0691876800822642
0.130742557815785	2.84915770530037	0.357760608722194	0.324393747265543	-0.0333668614566513
0.172181494629647	3.73949846515121	0.506968753279195	0.448079132980805	-0.0588896202983897
0.139892718434857	3.07423192532709	0.418180547902345	0.376611729651109	-0.0415688182512358
0.110762064377268	2.55933376177384	0.437967789879068	0.446824169942321	0.00885638006325334
0.11912671164082	2.68747062160472	0.417250365886677	0.38357963059698	-0.0336707352896965
0.0671003028801663	1.50138142221781	0.175408593342503	0.173082394572535	-0.0023261987699687
0.120756958356353	2.59760335147788	0.368009960452599	0.336167779268003	-0.0318421811845961
0.148289121939142	3.38290900844888	0.448080755953434	0.414529474324288	-0.0335512816291452
0.133494533329756	2.86942503675012	0.392213832247767	0.341960369285793	-0.0502534629619738
0.113735801462692	2.48026635489881	0.339054265272399	0.316955558332335	-0.0220987069400642
0.187290153349899	4.09061190272397	0.513151032775369	0.466525789052598	-0.0466252437227712
0.161937163773108	3.53873077124065	0.423878645378561	0.377187065868987	-0.0466915795095739
0.121934410639751	2.63239420377461	0.464511265294061	0.404991814719106	-0.059519450574955
0.150981752199734	3.44435866720086	0.348032491917115	0.354938358908306	0.00690586699119128
0.141853735383348	3.25995364006233	0.371831137874231	0.355009790423305	-0.016821347450926
0.124741585701082	2.83229964437396	0.345298400937556	0.329106580067474	-0.0161918208700822
0.118934105763148	2.53251874395796	0.261422391923591	0.264072785321056	0.00265039339746531
0.12789105721588	3.01505666248927	0.318221513899632	0.323515393609104	0.00529387970947176
0.120115451736147	2.79111942649677	0.36253101064674	0.357118387362371	-0.00541262328436937
0.114381097397459	2.53610240489632	0.358000954682878	0.346314622570618	-0.0116863321122599
0.173643729383929	4.0089984728176	0.47429116340822	0.456910724684306	-0.0173804387239138
0.124043474846746	2.68821823373555	0.350427456010512	0.308801355911058	-0.0416261000994533
0.126138349350806	3.01884073581793	0.399498129385377	0.408664688836359	0.00916655945098216
0.149626499911724	3.1771013173777	0.44020062816136	0.393418319292646	-0.0467823088687136
0.133053908893603	3.03616335243304	0.542654328612969	0.53382068320596	-0.00883364540700926
0.113813167647626	2.43021896947476	0.344243521534211	0.298771023073862	-0.0454724984603493
0.128203052355222	2.6239501098598	0.392682013885387	0.354287468362412	-0.0383945455229751
0.137025066237263	3.00704617302009	0.395123297532701	0.352999691138861	-0.0421236063938406
0.117395412730296	2.74683138576153	0.290995972418059	0.309621903474891	0.0186259310568326
0.11202593208568	2.5099675476619	0.319213537200119	0.302889014486189	-0.0163245227139296
0.127424595034358	2.80664968203367	0.411294737350815	0.390568396077036	-0.020726341273779
0.13714369927766	3.03188009442525	0.436272924199282	0.380985718444537	-0.0552872057547455
0.122342542373001	2.52554630711522	0.386254062723029	0.339191085093417	-0.047062977629612
0.138036509229574	2.99536177751132	0.451610344165877	0.409461599023059	-0.042148745142818
0.15794582475491	3.60234989891147	0.508234155967781	0.483972315901722	-0.0242618400660594
