Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_C	Univariate_LR_delta_R2_open_water_C
0.500384782454601	0.568655214639854	0.529724608852601	0.330219763420151	-0.19950484543245
0.598734101977677	0.704954523877827	0.310465847319546	0.222921001273678	-0.0875448460458681
0.397733803848193	0.464515825668817	0.362807603232674	0.244370543954627	-0.118437059278047
0.379702274638744	0.445450118228594	0.39258871916929	0.260696459649187	-0.131892259520103
0.475676014185618	0.609297001709215	0.475778044516905	0.360047841965779	-0.115730202551126
0.481567273429568	0.554716244244365	0.362777139823593	0.241915279564706	-0.120861860258886
0.426731519872568	0.506531299821453	0.456431413562904	0.297324044078531	-0.159107369484373
0.402994589428909	0.507615053951697	0.375760211549618	0.29754498609932	-0.0782152254502981
0.556105674539595	0.713147505569877	0.543590561639994	0.410171286932091	-0.133419274707903
0.485652799017552	0.568658378557551	0.532394677901439	0.368610110629204	-0.163784567272235
0.389239481185579	0.492750046058347	0.420633095893462	0.316679486615311	-0.103953609278151
0.406869850896763	0.553334834595024	0.523663905674913	0.392867186636386	-0.130796719038528
0.724099687231873	0.936222930434703	0.439337421967761	0.348279320192532	-0.0910581017752285
0.69184430446921	0.882565748200033	0.441242287796801	0.322779758730047	-0.118462529066755
0.406754153301763	0.481420228736096	0.338779133681712	0.25218141615445	-0.0865977175272621
0.622013404250828	0.599331446562911	0.386967759624676	0.160028207109746	-0.226939552514929
0.4644906836007	0.65973902380857	0.616330709938815	0.427190561265237	-0.189140148673578
0.474161031452312	0.584269970627086	0.365748978641581	0.240200300775825	-0.125548677865756
0.484134689476405	0.598252432846762	0.404365580607366	0.309976112375623	-0.0943894682317432
0.406192443450864	0.520104276010777	0.410402333426672	0.327655187845038	-0.0827471455816344
0.431673433897665	0.514453247461569	0.481153094265713	0.264941102117835	-0.216211992147878
0.435906408808703	0.542827541013628	0.578256834263428	0.370777838478191	-0.207478995785237
0.482186160281811	0.598373507384452	0.463957806884237	0.357107639893367	-0.10685016699087
0.35047244626973	0.44557635972471	0.450195550687902	0.363235480101449	-0.0869600705864529
0.456026497921207	0.556096328070151	0.411078775608758	0.296171707947406	-0.114907067661352
0.498496156873473	0.620311463225216	0.368703749461164	0.271870534824579	-0.0968332146365853
0.429520856533532	0.553337326382764	0.469670388365547	0.358821533384399	-0.110848854981148
0.549097979092012	0.682382197592681	0.458935834449754	0.316156260310886	-0.142779574138868
0.393824641263865	0.492664374980632	0.336190937411826	0.258614829829364	-0.0775761075824623
0.363273053838869	0.389114445842548	0.432840580789488	0.266873483000056	-0.165967097789433
0.40823964259397	0.466569860939018	0.421260825303892	0.312986586669153	-0.10827423863474
0.362557138031507	0.434383206769277	0.39535641686789	0.289709165431606	-0.105647251436284
0.350429342803703	0.413010157437238	0.408250401668753	0.268436317588197	-0.139814084080556
0.38654895135973	0.494324113920389	0.468821021312595	0.333078609720417	-0.135742411592178
0.350262757682986	0.400331981113871	0.426564492835173	0.278724051445777	-0.147840441389396
0.384003525015585	0.477993022266232	0.460603493204345	0.331236257223717	-0.129367235980628
0.782976204893794	0.912081882185205	0.517983684916841	0.263504594450631	-0.25447909046621
0.429921587824571	0.513714611738006	0.42763785839022	0.295031796488637	-0.132606061901583
0.601550419709332	0.727135653891382	0.271673010477295	0.183347171742313	-0.0883258387349824
0.437938487407643	0.53528050739246	0.350973545675491	0.215774471056444	-0.135199074619048
0.463057526076243	0.596106341042597	0.49810171486629	0.379683844291093	-0.118417870575197
0.570633711838618	0.729737371795369	0.367523319253551	0.286679352663452	-0.0808439665900993
0.471344825821115	0.618701118691436	0.504167203690353	0.384865929085378	-0.119301274604975
0.291484590419602	0.315957507923806	0.278041608887947	0.156952498688984	-0.121089110198964
0.349076385844539	0.395042058813882	0.328629981761808	0.201187019234769	-0.127442962527038
0.352169866054658	0.407655981193656	0.423838106044178	0.25907943475504	-0.164758671289138
0.637857495274072	0.803251865654254	0.306167313362339	0.23264450546617	-0.0735228078961698
0.518247310515415	0.635427732699132	0.408857281480034	0.303252930948953	-0.105604350531081
0.458480056801202	0.644080721969119	0.344433985112679	0.306053430629041	-0.0383805544836381
0.595715418574304	0.718053805385956	0.466525849208692	0.35813558898252	-0.108390260226172
0.425908958064217	0.538210784879431	0.492623525085882	0.376572369114409	-0.116051155971473
0.365895239883394	0.433091423676565	0.436113431006194	0.290965471651366	-0.145147959354828
0.523599875767326	0.692309982100397	0.371771529138599	0.299952406591495	-0.0718191225471039
0.592195918894034	0.540941664852654	0.48605633152856	0.160139969349679	-0.325916362178881
0.433339764031122	0.574271080452272	0.295232197681011	0.245243503916275	-0.0499886937647358
0.41790951774112	0.518020226381172	0.528077663948426	0.359546079006473	-0.168531584941953
0.425658940868453	0.58641915482646	0.32385053316737	0.275427551551649	-0.048422981615721
0.5183700882234	0.665168619293335	0.443814065198077	0.344648254348192	-0.0991658108498853
0.614880193416137	0.771376890310447	0.431971863847771	0.346780019862119	-0.0851918439856514
0.624781515668878	0.818752513024378	0.328097817182146	0.277231574086266	-0.0508662430958805
0.492453529719684	0.602719966735051	0.544958969249247	0.392694828797861	-0.152264140451386
0.638426167714997	0.681370643669326	0.464959786668546	0.231739313134221	-0.233220473534325
0.513830948050231	0.603371008975525	0.544148933071556	0.296778883282301	-0.247370049789255
0.421179212400409	0.493747539543076	0.234546411804383	0.161225900074183	-0.0733205117302001
0.539746120624576	0.698591892995649	0.503260395367419	0.371384948078745	-0.131875447288675
0.34639660261548	0.423832809016033	0.387718135533337	0.279735674004849	-0.107982461528488
0.359748207175915	0.466976156475064	0.422808190547482	0.347687633070293	-0.0751205574771888
0.529668199950621	0.705840644854737	0.393083571618718	0.336460758413665	-0.0566228132050526
0.503836443891332	0.61771539156409	0.349344634254206	0.286964331424852	-0.0623803028293539
0.445307776366745	0.530343640902638	0.357470915775356	0.253612739056262	-0.103858176719095
0.50884391058068	0.683569376702454	0.523446213188807	0.425066797810627	-0.0983794153781798
0.67850646384122	0.80748482404281	0.378321932931629	0.270098951777962	-0.108222981153667
0.334359137556116	0.387983034128067	0.360191090554627	0.247553059861084	-0.112638030693543
0.472803191465967	0.643718620067499	0.441837458465318	0.344198453201878	-0.0976390052634403
0.50236130566053	0.636667621366109	0.603832337228195	0.381358156706903	-0.222474180521292
0.460086833679272	0.555933644539151	0.551333522374054	0.408492434533103	-0.142841087840952
0.391380053180398	0.466893771020079	0.428815700396346	0.312905772964222	-0.115909927432125
0.342679472505684	0.375427083965863	0.334598880793557	0.192573043147899	-0.142025837645659
0.5275852124373	0.614331284133501	0.417158343587525	0.277581249325991	-0.139577094261534
0.455251986664696	0.5461873767081	0.285588959479963	0.195877805707791	-0.0897111537721723
0.584060532421462	0.707398197441588	0.355745791257498	0.245391223019978	-0.11035456823752
0.389236929323781	0.443317760171628	0.420850774510451	0.263197365571645	-0.157653408938806
0.420039594786873	0.490376447549845	0.47948357380304	0.310583257737447	-0.168900316065593
0.488550608495617	0.616815335438797	0.466594559314174	0.348783994310349	-0.117810565003825
0.453982331995129	0.557569968130967	0.441314082723752	0.323686739764847	-0.117627342958905
0.462943053530376	0.559160835631119	0.328487144577526	0.239665163608495	-0.0888219809690315
0.567516528937125	0.770966812160589	0.406199501875677	0.339173879583335	-0.0670256222923423
0.42945382695097	0.580075125511732	0.528035352090369	0.39898126596322	-0.12905408612715
0.714851037671424	0.937027695310214	0.453218623797789	0.369974283577208	-0.0832443402205811
0.435837006556497	0.556271222978785	0.364510317224136	0.314497922362802	-0.0500123948613342
0.582217382621851	0.557252623900469	0.495971217759493	0.181674334410024	-0.314296883349469
0.468916651913795	0.620367067800083	0.516147330898754	0.394933547060654	-0.121213783838099
0.52092728559492	0.678384382608178	0.410231074621023	0.313836908718818	-0.0963941659022053
0.583621869673265	0.674596515510823	0.406204166113235	0.262872172337531	-0.143331993775705
0.426030950138804	0.527886154978996	0.361963134362904	0.26428808846081	-0.0976750459020941
0.54210649647442	0.717788634246272	0.526602714433551	0.368847985566345	-0.157754728867206
0.541082605889998	0.670322702017257	0.494019073613403	0.363633773292383	-0.13038530032102
0.596424577729177	0.628275055842557	0.430618977366973	0.253836473021311	-0.176782504345662
0.369138984006783	0.451071212362443	0.462742872421341	0.318351512775658	-0.144391359645683
0.361349041988196	0.463210753751854	0.433871380690419	0.332935573388119	-0.1009358073023
