Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_mamms_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_mamms_C	Univariate_LR_delta_R2_mamms_C
0.509348634063282	32.3798295466183	0.501592752472326	0.493658931934544	-0.00793382053778241
0.161277939848129	6.88436680543193	0.128795083744666	0.098990057396924	-0.0298050263477423
0.315069315823578	18.4891922256564	0.171460156214606	0.148369141667376	-0.0230910145472301
0.181228010384823	11.05672155794	0.194462916269028	0.16613841616706	-0.0283245001019689
0.0807262044704342	3.61603276104472	0.0155085973033488	0.00803887662443179	-0.00746972067891701
0.264527871520785	15.0624617345093	0.335467567228521	0.444412016916448	0.108944449687926
0.351783052979205	22.2919430975688	0.392980579391446	0.358164697785106	-0.0348158816063394
0.266439706225198	16.6960159485513	0.307177978213235	0.27910605565888	-0.0280719225543557
0.200535996575834	10.4578098756093	0.129583487887477	0.0968037569733189	-0.0327797309141579
0.285993986073786	19.2597370186543	0.414382956180605	0.438723228721412	0.0243402725408066
0.389843653990515	27.3366853337138	0.233513714640596	0.278482093441296	0.0449683788007
0.28978942822516	17.1694964442824	0.0860889049763043	0.0721199510124688	-0.0139689539638354
0.203299055438912	7.83156917208509	0.160772201373582	0.0850390141479659	-0.0757331872256159
0.246282500717424	13.1682528007478	0.213465450274872	0.162468222198799	-0.050997228076073
0.228643762567207	12.1302620380202	0.156573133785999	0.116706321109735	-0.0398668126762641
0.0951818943085608	8.10090133360223	0.0173173966451589	0.0394889770530691	0.0221715804079101
0.325869211709431	19.6747820744648	0.477480433085215	0.436014749637431	-0.0414656834477841
0.329931354673836	20.8347219952384	0.263121542323268	0.288576812672936	0.0254552703496671
0.357355679266791	22.5854900490354	0.72968425213064	0.69152629888563	-0.0381579532450094
0.0595397877392208	3.16800101142315	0.0182528021468278	0.0121180850804845	-0.00613471706634334
0.258026002031862	13.3835011969567	0.144083455553165	0.103018132380024	-0.0410653231731406
0.287675192226792	16.422015421254	0.570973876532829	0.540234104129974	-0.0307397724028553
0.458449070804559	28.7623293997949	0.548233437375058	0.526202187994905	-0.022031249380153
0.216714014042273	14.7690834927071	0.159776713300561	0.176537559264145	0.0167608459635844
0.543467409014854	32.8552774336176	0.353862621749971	0.30702098351333	-0.0468416382366413
0.532350643706609	31.606794305782	0.474401068708889	0.388579026328004	-0.0858220423808846
0.0956356568589826	4.6875195190141	0.0352525975724388	0.0233888142622876	-0.0118637833101512
0.410587611235948	23.5100501560213	0.460330754989065	0.38472379738154	-0.0756069576075252
