Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_combine_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_combine_C	Univariate_LR_delta_R2_wetland_combine_C
0.220981228671124	0.228793931572007	0.216842294720352	0.222908276362862	0.00606598164250921
0.22024732656777	0.231412344778997	0.331950054504101	0.334552914475103	0.00260285997100235
0.239251232648356	0.245641973587172	0.373276718942098	0.3644174296225	-0.00885928931959867
0.229548574240751	0.241416445455718	0.379035292163742	0.386184448607576	0.00714915644383346
0.268206167264813	0.27183282434668	0.381251202024942	0.363347206518319	-0.0179039955066234
0.2848875578817	0.298368251014068	0.291753496388956	0.292546717003273	0.000793220614316248
0.167877490337337	0.177146941603226	0.285655277571106	0.289775882813555	0.00412060524244889
0.320386189329167	0.331065824184863	0.31513640709585	0.311594751098361	-0.00354165599748846
0.187798072898109	0.196878475441296	0.35037866682321	0.352425153144235	0.00204648632102478
0.240182755564461	0.250488096950779	0.405881069958382	0.412062941214359	0.00618187125597719
0.237115674083162	0.244275021909678	0.374696809338991	0.371203118274611	-0.00349369106437974
0.146454929562371	0.149723406221399	0.197883217055999	0.19593495648253	-0.00194826057346878
0.204459721141792	0.21857486697629	0.264640227175977	0.272341786229523	0.00770155905354603
0.176855149231057	0.184680369570069	0.176388633541358	0.177723348018398	0.00133471447703976
0.177930168023543	0.189402504270616	0.217822114114552	0.218418500226267	0.000596386111714892
0.184740446488914	0.196091922184368	0.290424205338617	0.295255372414789	0.0048311670761727
0.218383892309887	0.221622446745683	0.36905611801325	0.368821770061061	-0.000234347952189073
0.331058115474386	0.341783151250794	0.305403533804577	0.302812073409713	-0.00259146039486413
0.226509123719329	0.231514825225959	0.296148230478894	0.292632538343822	-0.00351569213507208
0.256569911503551	0.265775235526342	0.400870862865342	0.400351798779879	-0.000519064085463095
0.215572864145086	0.218379198106732	0.375663066856621	0.364464824484358	-0.0111982423722639
0.265001766795531	0.275513021408558	0.416688327579464	0.417484875286022	0.000796547706558348
0.212695326546727	0.218918863280408	0.30772664342743	0.302058665007385	-0.00566797842004546
0.223156575126236	0.231398960818382	0.510665076616354	0.508404447861562	-0.00226062875479194
0.217057209772791	0.232701043326364	0.335122734599639	0.34649548087236	0.0113727462727209
0.218660779852592	0.229892897262592	0.322847896914338	0.333062447686819	0.0102145507724802
0.275818064093814	0.282000126527074	0.240004119704913	0.235389732996027	-0.00461438670888609
0.244070408196603	0.248550534636068	0.279615339155121	0.27054531117768	-0.009070027977441
0.182109855758879	0.186679428266604	0.307519095655317	0.311175131997771	0.00365603634245432
0.181152648543087	0.1886008238362	0.286809759606973	0.282745334760678	-0.00406442484629504
0.246498786766735	0.261465258512704	0.349650740465462	0.363737220074817	0.0140864796093558
0.219743240129023	0.233358545237189	0.391451138493332	0.39441951187158	0.00296837337824823
0.189692625288812	0.198001672291739	0.272504010882626	0.271039606125178	-0.00146440475744736
0.260599408411358	0.270958005200704	0.313878215861824	0.314615768024784	0.00073755216296012
0.16906711314208	0.176787701573626	0.403680516064048	0.399893919639643	-0.00378659642440476
0.196138361639848	0.207677539246615	0.365216662922906	0.37251452288542	0.00729785996251364
0.199510880302591	0.213117520209652	0.162701380267353	0.167800069045368	0.00509868877801475
0.17108605712449	0.17581486942245	0.263788154726978	0.255061191322705	-0.00872696340427342
0.225725933895176	0.231756489500529	0.315847562688074	0.314441578512728	-0.0014059841753466
0.222295271800955	0.229514342047708	0.331926744610458	0.33806670616747	0.00613996155701213
0.261051242924666	0.26633394420022	0.41266284847157	0.406783758259488	-0.00587909021208194
0.228167162972808	0.241728251760097	0.405739620601347	0.412620529272167	0.00688090867081981
0.236507440578315	0.247489629909379	0.381168339506244	0.37722227434788	-0.00394606515836382
0.21021384109126	0.229534052310577	0.271693212493876	0.291872859792098	0.0201796472982225
0.237234984589285	0.25341286439627	0.369376270419768	0.375501665844222	0.00612539542445423
