Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_C	Univariate_LR_delta_R2_popcount_C
0.150110631409529	5649.04552488914	0.38939719285353	0.299356479528858	-0.0900407133246718
0.143593909798947	4809.16811699244	0.423430126884949	0.292214893892296	-0.131215232992653
0.150132237850019	5250.1387147391	0.330987636129849	0.215319927512615	-0.115667708617234
0.148278130952505	5833.99822039863	0.390775510220833	0.323602268902106	-0.0671732413187266
0.136401569212955	5177.01040984486	0.357528677260502	0.266694566699941	-0.0908341105605609
0.142400007698675	5140.36779349291	0.344323554655852	0.273619247782998	-0.0707043068728537
0.155246281623498	5393.26476643002	0.307810920976839	0.202089907885484	-0.105721013091355
0.118124156484011	4085.35234333728	0.395519150074584	0.22557421348477	-0.169944936589814
0.17362623255589	6393.35953589669	0.380245477768298	0.331894885266281	-0.0483505925020167
0.141166928127341	5956.66827136877	0.458673843649753	0.347208504518764	-0.111465339130989
0.1248543618432	4025.11416015302	0.3023738236271	0.170999833365684	-0.131373990261416
0.185858489271754	6383.40640459167	0.452081650182312	0.323760082011747	-0.128321568170565
0.167956922195548	6004.94170963585	0.377240289615715	0.266482276453284	-0.110758013162431
0.140868118859595	5049.40813417567	0.414632345042468	0.261806573530199	-0.152825771512269
0.133967017789341	4595.22056499578	0.420976909546387	0.277996739366974	-0.142980170179413
0.130485065667798	5344.14527138842	0.397431450318772	0.316592005579281	-0.0808394447394909
0.121846303952743	5123.55139977312	0.351421649490719	0.218995572355537	-0.132426077135182
0.122420030009725	5037.96823348713	0.471212615187751	0.297449185305363	-0.173763429882388
0.130064054004673	4832.76301208189	0.376337778374672	0.204093737923739	-0.172244040450934
0.110504590470904	3688.02146974068	0.306668137521716	0.187569897498566	-0.119098240023149
0.14813790410505	6135.77836741478	0.444939079400201	0.388083176461851	-0.0568559029383501
0.133802533498321	5449.43379325033	0.455815724520116	0.336128486964226	-0.119687237555891
0.142305594922317	5739.95731876881	0.330458400866036	0.290104240392655	-0.0403541604733806
0.0887228017934336	3695.60495914753	0.266479568252722	0.192816131621837	-0.0736634366308849
0.124240499030707	4893.91960343948	0.379104339642323	0.268794318070922	-0.110310021571402
0.115314910707885	4596.76301213919	0.408539944472711	0.263368179020644	-0.145171765452067
0.164462831673758	6026.33895949497	0.478858295513728	0.327381170410421	-0.151477125103307
0.13198902519245	4568.98872556724	0.313350476519462	0.20196376540055	-0.111386711118912
0.163364605779724	5919.01777930159	0.397965093440934	0.281172580462963	-0.116792512977971
0.128488066173242	5511.30145699385	0.308694803993136	0.304509552046093	-0.00418525194704372
0.109880667904805	3580.65884965129	0.25922513572072	0.128773529650927	-0.130451606069793
0.140220586495874	6415.20275755462	0.403083292408821	0.374711869421782	-0.0283714229870392
0.147217220402319	4574.25375811183	0.431603073737514	0.230573321180083	-0.201029752557431
0.128998941374104	4413.13376129141	0.371466268343809	0.236086089961659	-0.13538017838215
0.126561782370573	4359.93404503959	0.41546608551048	0.241039910605144	-0.174426174905337
0.136107859034758	5051.00385851902	0.476383637080262	0.317939813008583	-0.158443824071679
0.140733327238492	5202.27552643216	0.556004129907417	0.337091821727331	-0.218912308180087
0.129607834256173	4338.72131709961	0.409368574888041	0.252049383575504	-0.157319191312537
0.13551251153612	4893.93581084943	0.410410336679251	0.283083169089715	-0.127327167589537
0.104609805229639	3768.11744821794	0.28731324429355	0.169474941338639	-0.117838302954911
0.195413209456916	7302.66075073793	0.348059156899401	0.225950459318635	-0.122108697580766
0.125582901738989	5706.93299147261	0.325810898955677	0.299851254262634	-0.0259596446930435
0.108165347333613	3862.25449108045	0.343486995801337	0.229003953204535	-0.114483042596802
0.109619648931537	5498.74553468413	0.345019088759316	0.314550610733252	-0.0304684780260639
0.101280563914629	3149.49028642639	0.304026961380889	0.150955631791325	-0.153071329589563
0.101271374835581	4557.23874105745	0.342399613724819	0.19597668491254	-0.146422928812279
0.16167411389264	6911.76349439102	0.3885753279518	0.401383640444092	0.0128083124922921
0.165683645034129	5928.41317426911	0.367353503040451	0.265933660662111	-0.10141984237834
0.11082735887724	3699.70458149343	0.275202527851895	0.159763940274149	-0.115438587577746
0.11413279946993	4072.16847027623	0.354463279699986	0.247388459441615	-0.107074820258371
0.167150258214366	6914.17598862104	0.448748873696486	0.390755209627624	-0.0579936640688622
0.134538909177353	4894.68233894173	0.398434881653583	0.270534789136153	-0.12790009251743
0.16680676673	9397.06106144137	0.413728691165001	0.387732245913446	-0.0259964452515549
0.130142501566864	5576.33702342332	0.346182613443141	0.236930703331768	-0.109251910111373
0.177545972454056	6471.47270717891	0.517491157582908	0.420392212018371	-0.097098945564537
0.141200400094332	5894.25202049146	0.408471915917682	0.304499354778885	-0.103972561138797
0.115092081599442	4232.89159382218	0.438469724867065	0.215024947590974	-0.223444777276091
0.117659472344966	4947.37088969358	0.406909360804721	0.34939205261645	-0.0575173081882704
0.0867008690427266	2684.77876718752	0.255909997458965	0.118774796344549	-0.137135201114416
0.135108104602073	5588.89853982331	0.378987912988676	0.259768465818818	-0.119219447169858
0.148353431941047	5800.22135682248	0.443471319751828	0.320126359491626	-0.123344960260202
0.133060636348565	4876.50293529168	0.382061752010204	0.263321678034582	-0.118740073975622
0.116685066227607	4448.54352090955	0.343897309403295	0.240526594436151	-0.103370714967144
0.181792085784408	6740.29953738283	0.497363249114305	0.361926004777436	-0.135437244336869
0.16522941511284	5789.05544897769	0.429787730691101	0.325766234791162	-0.104021495899938
0.11240307604504	4848.8084618841	0.407611234908818	0.315906819212932	-0.0917044156958854
0.150993107448069	5378.41030031853	0.337686203019005	0.190423591269632	-0.147262611749373
0.136403500858624	6380.93793295543	0.348641642649928	0.337022878508271	-0.0116187641416576
0.124280591984046	3866.57387484472	0.336235478912367	0.181988139139386	-0.154247339772981
0.133658570275105	3177.95358134606	0.338975152182006	0.103836928149271	-0.235138224032735
0.122242128033875	3712.36577544113	0.318689215192691	0.152269574810685	-0.166419640382006
0.120251383016601	3696.8941184016	0.335673538010134	0.118272784148489	-0.217400753861644
0.10988246395864	3528.99371185566	0.326260303655521	0.13894711787028	-0.187313185785241
0.181431125387418	6699.5971804456	0.474818025108958	0.327348123205434	-0.147469901903525
0.126745206656011	4412.67887366837	0.343998976616415	0.232931810578636	-0.111067166037779
0.124021955971828	5087.6676414021	0.406529202316523	0.25271535016128	-0.153813852155243
0.148108423294679	6851.94867810873	0.429185476535025	0.338607042250678	-0.0905784342843474
0.131053557451559	4699.79708764421	0.525473678779346	0.294063895005969	-0.231409783773378
0.112173518597445	4757.73968447887	0.331096656576973	0.238429422478336	-0.0926672340986376
0.121186606515327	4475.42381749151	0.381437265448479	0.253763633601801	-0.127673631846678
0.138308499183636	5423.19102883878	0.395895865227024	0.297496863857461	-0.098399001369563
0.131563802970312	4313.89682599264	0.33186374336212	0.192740470119755	-0.139123273242366
0.111622361331469	3975.4809713692	0.323083681223233	0.189888885176951	-0.133194796046282
0.125586333881224	5244.53078628272	0.410012048194526	0.26634024597386	-0.143671802220665
0.139233850957772	5866.10974533369	0.442967889843031	0.363581322140626	-0.0793865677024045
0.127589206721079	4699.504265927	0.385290629182971	0.255373511298776	-0.129917117884194
0.137800698400502	4697.42329656012	0.4375015323781	0.304483499486919	-0.133018032891182
0.155315213129564	5895.27226591755	0.498118640674109	0.309078652293091	-0.189039988381018
0.152300879830569	5588.45227134573	0.491711267282355	0.321147093505001	-0.170564173777355
0.116887617659909	4887.56771118757	0.416653969283347	0.28900914041754	-0.127644828865807
0.128028548653936	4819.05856035361	0.36057462856817	0.231604019461824	-0.128970609106345
0.112853472383674	3811.32450692826	0.430738219415419	0.197472991487187	-0.233265227928232
0.133479937822762	5084.72347956326	0.370344023264464	0.201240130322681	-0.169103892941783
0.129202260359136	5187.95634213666	0.454099164594377	0.285389598241408	-0.168709566352969
0.130340435279284	5391.99042460336	0.33795476752737	0.243933608021162	-0.0940211595062072
0.122844059939147	4906.5502019866	0.401227224872315	0.306941313688615	-0.0942859111836993
0.146437519152071	6608.70603363196	0.323240179001803	0.294596665047905	-0.0286435139538981
0.135729443694236	4631.6380813626	0.354950571136619	0.171780798279727	-0.183169772856892
0.136588595060464	5741.83999131881	0.409830928575424	0.285999136566526	-0.123831792008899
0.143127128632653	5540.48716557422	0.434499438472387	0.293434393469153	-0.141065045003234
