Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_C	Univariate_LR_delta_R2_Needle_C
0.222819522244156	0.43246939845249	0.225790609005007	0.119854465967366	-0.105936143037641
0.30323869358435	0.371095597890631	0.251825580364646	0.064244814890451	-0.187580765474195
0.205667273279815	0.349777064506379	0.348586858615999	0.116796525297897	-0.231790333318102
0.198107318385253	0.372156032690349	0.343317142018877	0.172961173345205	-0.170355968673672
0.266017256220056	0.389811749246498	0.373164257482372	0.102146732609793	-0.271017524872578
0.223004802734047	0.40958827878312	0.452085105192932	0.220541982155467	-0.231543123037464
0.325693178625149	0.531726927881305	0.469895501528423	0.165202303230883	-0.30469319829754
0.312788566151232	0.524952550703873	0.400137607691373	0.177570480234907	-0.222567127456466
0.263360018296483	0.342692928102757	0.388001255005143	0.0928170306277102	-0.295184224377433
0.253337589858094	0.305826645864227	0.305782178200249	0.0670499930516674	-0.238732185148581
0.276411448712494	0.440388411694055	0.300161468778702	0.139569450531161	-0.16059201824754
0.163793104152798	0.378691497277632	0.340544575615153	0.189651078053526	-0.150893497561626
0.21068708672015	0.219609013072671	0.382997249662793	0.060040249930551	-0.322956999732242
0.205096837255184	0.33518328875654	0.161117493075028	0.062182727349529	-0.0989347657254993
0.201199870827006	0.367032584600128	0.394514784874963	0.134429325917145	-0.260085458957819
0.260538936296584	0.441991120356392	0.353927097924863	0.177015353694256	-0.176911744230607
0.190867574689895	0.209115842737629	0.333128451153511	0.0514987401637807	-0.28162971098973
0.180410147012328	0.386962976637257	0.219906921992264	0.178481758169349	-0.0414251638229151
0.255426355962294	0.352108553140574	0.298627472054518	0.0989289995586928	-0.199698472495825
0.197287392065138	0.308912836616539	0.225581198976633	0.0934475106099086	-0.132133688366725
0.201639024924044	0.313991453021584	0.338053924833599	0.118675630394786	-0.219378294438812
0.180680129653145	0.322246404957263	0.222518713436317	0.100725255126374	-0.121793458309943
0.246080598351616	0.438893093841532	0.472562044388236	0.179331309126422	-0.293230735261814
0.200178833629194	0.361469480136645	0.235506045078312	0.121752009535472	-0.11375403554284
0.269880938946026	0.475564253264035	0.383265300094942	0.17136012820273	-0.211905171892213
0.180139242829934	0.338417345348644	0.171586484100425	0.0695540194446207	-0.102032464655804
0.243953345727508	0.311455171303142	0.291358036734729	0.0765320940492584	-0.214825942685471
0.247983374684704	0.444463453017453	0.271182892971096	0.136480467801277	-0.134702425169819
0.25902912312164	0.322877874707872	0.385862743673191	0.10319259237585	-0.28267015129734
0.258190676386045	0.588598211900635	0.303776104195299	0.170670852743471	-0.133105251451828
0.209824007476643	0.313689946827496	0.279499323142856	0.110771754223978	-0.168727568918879
0.211241343695487	0.32755365021248	0.383919859059414	0.124148339249012	-0.259771519810402
0.244995465934506	0.344577605393388	0.342221800463975	0.108661555771307	-0.233560244692668
0.212406899088952	0.400363593162536	0.324653368016391	0.189568335560223	-0.135085032456168
0.296152762230786	0.474770651924584	0.412730472893574	0.143155021877458	-0.269575451016116
0.206031280547657	0.358909589287151	0.286827253460397	0.130715749978354	-0.156111503482043
0.192919142990522	0.237524976814797	0.340349651115775	0.0845159993957814	-0.255833651719994
0.217268529894743	0.327511934256433	0.368799706554374	0.109415230775285	-0.259384475779089
0.268961936374793	0.392903109687925	0.364476340200711	0.115456205770362	-0.249020134430349
0.202543594000953	0.367726804870233	0.236151733613559	0.153856782208111	-0.0822949514054482
0.232028090770477	0.356712782069957	0.24092683226158	0.0807148009024914	-0.160212031359089
0.256829553013413	0.390612314541035	0.279460861486918	0.0991527460940253	-0.180308115392893
0.211465873314549	0.269780703175553	0.307188606072213	0.0916377154346114	-0.215550890637602
0.193986060572579	0.259515426592696	0.233934824560764	0.0617582656776208	-0.172176558883143
0.217372388602555	0.355056338239277	0.315237320301329	0.112331905473052	-0.202905414828277
0.179934712193924	0.290781661657407	0.224288964474718	0.0850396443571914	-0.139249320117526
0.166129126384747	0.357751621426341	0.177367080306322	0.12255833270683	-0.0548087475994919
0.183414410032738	0.375857027859081	0.357109990525493	0.19195367382047	-0.165156316705023
0.214642925419474	0.262797430123001	0.284415416435326	0.0861448047290716	-0.198270611706255
0.235765476889799	0.281513969006705	0.538974373576413	0.105689009526706	-0.433285364049707
0.209944538291596	0.332679391400963	0.406956290819143	0.170941073153212	-0.236015217665931
0.233337623005543	0.349161829073514	0.333720817413073	0.0967770010881529	-0.23694381632492
0.281084677191373	0.365986317141935	0.46488923643515	0.083765334667786	-0.381123901767364
0.37487579716325	0.605863213441485	0.429879352186057	0.178864952765866	-0.251014399420191
0.263748099475411	0.362130404027439	0.339247272064378	0.108712871617235	-0.230534400447144
0.220981228671124	0.270330401373766	0.216842294720352	0.0519579652261533	-0.164884329494199
0.22024732656777	0.293425206155946	0.331950054504101	0.118748978707538	-0.213201075796563
0.239251232648356	0.391493830986041	0.373276718942098	0.142061526141224	-0.231215192800874
0.229548574240751	0.33161987681477	0.379035292163742	0.102406841135784	-0.276628451027958
0.268206167264813	0.35347806218202	0.381251202024942	0.095775021208232	-0.28547618081671
0.2848875578817	0.378048179815952	0.291753496388956	0.0841025476706141	-0.207650948718342
0.167877490337337	0.313844761780285	0.285655277571106	0.120010503202652	-0.165644774368455
0.320386189329167	0.493856428861924	0.31513640709585	0.0917137302688748	-0.223422676826975
0.187798072898109	0.383726425707406	0.35037866682321	0.153249290321134	-0.197129376502076
0.240182755564461	0.39852796909547	0.405881069958382	0.135301604005935	-0.270579465952447
0.237115674083162	0.369913168350951	0.374696809338991	0.122323046116917	-0.252373763222074
0.146454929562371	0.252032349157682	0.197883217055999	0.0811504821937304	-0.116732734862269
0.204459721141792	0.306084421540897	0.264640227175977	0.0733001257141295	-0.191340101461847
0.176855149231057	0.254276122685964	0.176388633541358	0.063307852551776	-0.113080780989582
0.177930168023543	0.468155938573346	0.217822114114552	0.219013921788851	0.00119180767429874
0.184740446488914	0.321206280726505	0.290424205338617	0.0991044905134296	-0.191319714825187
0.218383892309887	0.302542443679215	0.36905611801325	0.121503119416011	-0.247552998597238
0.331058115474386	0.411257583230674	0.305403533804577	0.0803188829797225	-0.225084650824855
0.226509123719329	0.346904470764264	0.296148230478894	0.0947360947217021	-0.201412135757192
0.256569911503551	0.381504131084863	0.400870862865342	0.125777754595491	-0.275093108269851
0.215572864145086	0.414415865708258	0.375663066856621	0.16391802289682	-0.211745043959802
0.265001766795531	0.368891349957545	0.416688327579464	0.135730052547815	-0.280958275031649
0.212695326546727	0.383448971079009	0.30772664342743	0.135172856176556	-0.172553787250874
0.223156575126236	0.361119863650885	0.510665076616354	0.135049608196314	-0.37561546842004
0.217057209772791	0.466571305766327	0.335122734599639	0.254062525722774	-0.0810602088768657
0.218660779852592	0.427429127047716	0.322847896914338	0.158293550550647	-0.164554346363692
0.275818064093814	0.384082461657946	0.240004119704913	0.0627586719781805	-0.177245447726733
0.244070408196603	0.306462551734751	0.279615339155121	0.0745695287889538	-0.205045810366167
0.182109855758879	0.238840188202319	0.307519095655317	0.0779117581065083	-0.229607337548809
0.181152648543087	0.414238521882741	0.286809759606973	0.235009252929201	-0.051800506677772
0.246498786766735	0.38189678783847	0.349650740465462	0.117270424633603	-0.232380315831858
0.219743240129023	0.317274442272234	0.391451138493332	0.105186892455294	-0.286264246038038
0.189692625288812	0.255709972766576	0.272504010882626	0.079834352150149	-0.192669658732477
0.260599408411358	0.333642970342928	0.313878215861824	0.0680072806698371	-0.245870935191986
0.16906711314208	0.231138879236687	0.403680516064048	0.115845897628296	-0.287834618435751
0.196138361639848	0.367262219921429	0.365216662922906	0.127084502667214	-0.238132160255692
0.199510880302591	0.368717868285467	0.162701380267353	0.115083834862464	-0.047617545404889
0.17108605712449	0.186183530132365	0.263788154726978	0.0480546996504298	-0.215733455076548
0.225725933895176	0.417475889486094	0.315847562688074	0.148807589331928	-0.167039973356146
0.222295271800955	0.313099115650329	0.331926744610458	0.104526865513041	-0.227399879097417
0.261051242924666	0.42315504883734	0.41266284847157	0.119123508349741	-0.293539340121828
0.228167162972808	0.289793179250255	0.405739620601347	0.110064199753853	-0.295675420847494
0.236507440578315	0.269719743397281	0.381168339506244	0.0726062064305817	-0.308562133075662
