Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_R	Univariate_LR_delta_R2_gurbn_R
0.501440255364829	0.495810391476263	0.536260814059169	0.535006289231429	-0.00125452482774058
0.608963056053445	0.605096343082294	0.313304769996292	0.31423125830007	0.000926488303778616
0.399659416913668	0.395101087606665	0.368999657131079	0.369239194034742	0.000239536903662796
0.355651465601476	0.353588826951282	0.358501146579691	0.358897361249813	0.000396214670121797
0.479628375364755	0.475281848617639	0.467566072793139	0.468097863537524	0.000531790744385086
0.469099487300989	0.464974830557517	0.336558788986999	0.337201782874181	0.00064299388718253
0.335099167418833	0.332267330730926	0.403471608692178	0.405735139941907	0.00226353124972878
0.381277190637725	0.379351419567706	0.371916031792041	0.375307815573741	0.00339178378169991
0.542196422384732	0.537152851169879	0.520018280597193	0.520669854089324	0.00065157349213163
0.510136954969929	0.50587297716117	0.564150154908538	0.567279189528072	0.00312903461953351
0.384414941929163	0.381962732599561	0.425111322261476	0.426617822768497	0.00150650050702134
0.438234987828107	0.434557129303142	0.537684949911531	0.538576253336546	0.000891303425014311
0.7224109384193	0.716811509482578	0.436375844509399	0.436600915485476	0.000225070976076769
0.692797375132313	0.685064622423458	0.42410047410217	0.424036846572825	-0.0000636275293444677
0.406562168996288	0.404940339726252	0.343202294032134	0.347739856341061	0.0045375623089271
0.653197542468117	0.648394062825266	0.403445341583084	0.405339532156226	0.00189419057314216
0.464627640975047	0.46193601980908	0.619146711697472	0.618705222643912	-0.000441489053560562
0.487703353963209	0.483803590776668	0.383945326561799	0.385865320610928	0.00191999404912885
0.49366541643943	0.489247024990931	0.4147191944687	0.415623342883226	0.000904148414525907
0.408479856519822	0.404813149821226	0.411140547217998	0.412291129965516	0.001150582747518
0.378935855343949	0.374228596025236	0.429196370570951	0.427446493386017	-0.00174987718493369
0.44394132339122	0.44066719386093	0.589973822493757	0.590405050225348	0.000431227731590988
0.488621983130039	0.485360058062699	0.47370308294744	0.474963712652274	0.00126062970483415
0.34271881759751	0.338568511515854	0.451723320946193	0.452551548054927	0.000828227108733537
0.465511460406996	0.461527002337705	0.404036233574102	0.405824011046412	0.00178777747231063
0.483778716537795	0.481754267373817	0.381083359027294	0.387462362747568	0.00637900372027433
0.426985276498891	0.4224690054097	0.48114149742497	0.48320329081624	0.00206179339126905
0.536700066474258	0.531786967467987	0.454233363329821	0.456016433618825	0.0017830702890046
0.405462033044333	0.403395845325952	0.35711102438878	0.359821431677531	0.00271040728875116
0.354642867958865	0.351065853562031	0.450434326825047	0.451568988285927	0.00113466146088037
0.394576350770769	0.39118948729086	0.430739218128374	0.433375944223597	0.00263672609522275
0.344545897747689	0.341687163612581	0.368476203043985	0.369869858117393	0.00139365507340844
0.324559800365604	0.320856129958979	0.390652071595505	0.389949871350003	-0.000702200245502438
0.369801768059347	0.365989603717196	0.485803743660549	0.484570605812826	-0.00123313784772311
