Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_meat_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_meat_R	Univariate_LR_delta_R2_meat_R
0.346611941887583	0.0178734113823123	0.327096897778404	0.329756899579894	0.00266000180149017
0.381152505368897	0.0195998918157399	0.286580681829867	0.288668560028925	0.00208787819905898
0.323614687160568	0.0164625028012024	0.510469001274694	0.514143456533388	0.00367445525869337
0.260287346859938	0.0138102505045618	0.383223097629137	0.397029815938441	0.0138067183093034
0.325021407391504	0.0168003860868741	0.420742643015811	0.423724792304992	0.00298214928918039
0.270714845542385	0.0145270276348446	0.507631385811764	0.524205558092253	0.0165741722804896
0.387559889191987	0.0199863689129652	0.509928292595083	0.521731533738091	0.0118032411430075
0.439752233897074	0.0227218035834624	0.550380465138913	0.497635305174146	-0.052745159964767
0.332876567296358	0.0173355780807986	0.420341032080361	0.435842246039313	0.015501213958952
0.364209753281066	0.0190569302487285	0.421274241119692	0.425625470106502	0.00435122898681056
0.352215887150166	0.018181556198764	0.371900897314699	0.377910028281071	0.00600913096637207
0.225214580160331	0.0117888087770703	0.414866737383518	0.421266155070235	0.00639941768671742
0.272604379432384	0.0139823036000096	0.477416991896605	0.473729214304881	-0.00368777759172362
0.276574972410576	0.0143784526198933	0.195272854786813	0.190147841916971	-0.00512501286984282
0.245082236015661	0.0126243725049935	0.436563915347436	0.431818137317651	-0.0047457780297856
0.34476316416241	0.0177603011237888	0.448121399251949	0.457764449826388	0.00964305057443882
0.268649434390359	0.0137335448622908	0.436354922476712	0.432033055739922	-0.00432186673678953
0.21456652318819	0.0110460097293758	0.272647928432225	0.283090239120207	0.0104423106879813
0.313676257252252	0.0167124808837359	0.341182477690012	0.350989530514755	0.0098070528247432
0.269838651760042	0.0141786911684101	0.42548248973519	0.433332704261168	0.00785021452597795
0.269065623152656	0.0140861959960022	0.413590724756734	0.430588989233369	0.0169982644766348
0.242542332215747	0.0129948846013043	0.276121663263598	0.288084577577227	0.0119629143136289
0.296565448879609	0.0155200107354291	0.534409420040445	0.518355652151431	-0.0160537678890142
0.20060047366868	0.0103784614166563	0.19908134775801	0.197387183421844	-0.00169416433616529
0.355127993632352	0.0182131267196232	0.470069460975472	0.443913509347923	-0.0261559516275495
0.277516554353988	0.0143677122456421	0.231941342796824	0.234358571243033	0.00241722844620892
0.304713731145907	0.0160385507842158	0.323706554932725	0.335114772604576	0.0114082176718512
0.356820847402027	0.0184194989055517	0.363826351192416	0.36313388916309	-0.000692462029326824
0.366287443207546	0.0189384025821147	0.528998672397843	0.537052303404666	0.00805363100682266
0.356203908744226	0.0184054744359138	0.334650386736082	0.345855287926066	0.0112049011899844
0.250985917264538	0.012983011075132	0.321734695341154	0.320960492011451	-0.00077420332970346
0.211370942885258	0.0110720127902407	0.381149624842392	0.384945616707125	0.00379599186473284
0.29715411531723	0.0154483188266167	0.385857286318613	0.384238103868398	-0.00161918245021481
0.233864664062394	0.0115627368773819	0.356903971711932	0.348216188826199	-0.00868778288573274
0.424489437509876	0.0218822038288089	0.52707212297476	0.517833261176008	-0.00923886179875189
0.26144402561016	0.0141130480977342	0.342299682565977	0.353845703472127	0.01154602090615
0.225546549834605	0.0118573365314471	0.365838097183126	0.376026170575616	0.0101880733924903
0.270191372717532	0.0140366929271407	0.423715977373641	0.428643948183924	0.0049279708102834
0.333471935949272	0.0177553326149279	0.43668356812552	0.447930964035855	0.0112473959103351
0.230893975175272	0.0125623482126414	0.211687711871986	0.221132784171191	0.00944507229920449
0.287105992513998	0.0152206512801163	0.31969837229779	0.330871255869248	0.0111728835714577
0.3344632933424	0.0170996715399886	0.356206866047695	0.35076594112006	-0.00544092492763432
0.293796132397595	0.0155716010194336	0.387004276956883	0.386781925095265	-0.000222351861617787
0.272225533824467	0.0142228735437466	0.292389049627028	0.297199954371896	0.00481090474486767
0.311199388106674	0.0156445755611777	0.41277033381506	0.403400136167535	-0.00937019764752506
0.228494003767087	0.0117908433947077	0.254830602580231	0.252406782798743	-0.00242381978148787
0.180713864489359	0.00957982976350924	0.153555324094065	0.160638168450116	0.00708284435605086
0.256727136275009	0.0129327762641335	0.456974893478361	0.42535373243745	-0.0316211610409109
0.289172075595188	0.0156101253183114	0.341680098776381	0.372105238168538	0.0304251393921571
0.278912047876229	0.0146901007255089	0.614865208526624	0.625356477850786	0.0104912693241624
0.272306313818514	0.0140979134767276	0.472137632511737	0.474610489816214	0.00247285730447683
0.304884000158471	0.015978626247746	0.398530999243607	0.397512699693336	-0.00101829955027044
0.376186429263681	0.0192570228170146	0.599741547926422	0.59979549752315	0.0000539495967286641
0.49205198387678	0.0255026223883597	0.53677941802657	0.502668529088219	-0.034110888938351
0.331692055721032	0.01692400472468	0.381035313833961	0.383994264705527	0.002958950871566
0.285209341452877	0.0145227117771522	0.27003292673986	0.258978853818264	-0.0110540729215959
0.293266438999808	0.0148228274801805	0.39780316674279	0.401400363578793	0.00359719683600235
0.310949716628553	0.0161623919841332	0.462374630905788	0.461941729163522	-0.000432901742266234
0.263368529806414	0.0138901077294676	0.404792194801954	0.437297249291967	0.0325050544900128
0.371372544708753	0.0191625073316089	0.489899930581447	0.469595514430562	-0.0203044161508853
0.367481891532084	0.0192319000321314	0.351955851899385	0.357321746669259	0.00536589476987348
0.237481326242865	0.0125499852766564	0.350574908842734	0.354197876871107	0.0036229680283737
0.384051644641945	0.0200955214047372	0.347755325858662	0.348279520299616	0.000524194440953973
0.262244158115532	0.0137554177676021	0.447887341572572	0.459735067697992	0.0118477261254201
0.329424906147696	0.0171372877604567	0.524055503449045	0.499285360662265	-0.0247701427867801
0.314550165468126	0.0161176696161813	0.463115692750645	0.455503056228961	-0.00761263652168354
0.170308627437058	0.00920810483817522	0.202319702802683	0.216406445432678	0.014086742629995
0.249329205280092	0.0129556426455284	0.403917597366348	0.398753477604129	-0.00516411976221876
0.221464156570921	0.0116905603048106	0.16312532548432	0.172938599630983	0.00981327414666341
0.237397219601059	0.0122051433951064	0.258211469222609	0.254774764832393	-0.00343670439021626
