Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_R	Univariate_LR_delta_R2_popcount_R
0.253587896715296	0.0000020980159204157	0.290938557203022	0.127860393128215	-0.163078164074807
0.213557325563101	0.00000151714025499574	0.284124429651815	0.0768777897108981	-0.207246639940917
0.205569030166384	0.00000115361477397234	0.385110790721786	0.0629603397935155	-0.322150450928271
0.244995465934506	0.000000653357699709727	0.342221800463975	0.0151311213489476	-0.327090679115027
0.168399864994787	0.000000866791985505863	0.316394877838179	0.0673847007128015	-0.249010177125378
0.299605763723697	0.00000182295599363681	0.415492520043977	0.0635497730312452	-0.351942747012731
0.205905931023755	0.000000901813723600158	0.305161126454151	0.0386373478131609	-0.26652377864099
0.191803367887803	0.00000113536096749113	0.338944769451317	0.0701209340587679	-0.268823835392549
0.220580115817796	0.0000018344716179779	0.374892883368025	0.118478545752481	-0.256414337615544
0.269027389996814	0.00000142461492616235	0.383746556363315	0.0630736792848749	-0.32067287707844
0.208172486223885	0.00000137444490384133	0.242011936805072	0.0514114428935814	-0.190600493911491
0.234984311210682	0.00000170408314451727	0.244831429211284	0.0664453943864317	-0.178386034824852
0.260708005791676	0.00000169091585890819	0.293611624634125	0.0586836244289421	-0.234928000205183
0.220897990461352	0.00000120053081751071	0.310798975823312	0.0499208595617249	-0.260878116261587
0.192331485469021	0.000000952568298048494	0.231272517281634	0.0364441236099789	-0.194828393671655
0.220929807007275	0.00000103673157362574	0.320912880959907	0.0384840594938018	-0.282428821466106
0.174116699119554	0.00000116346081374614	0.212039025990349	0.0561324164480355	-0.155906609542313
0.171289820714147	0.00000142551536240987	0.195777400454865	0.0681962378781791	-0.127581162576686
0.180951605975728	0.00000105390488036066	0.383499975453885	0.0705381461154528	-0.312961829338432
0.21342930850433	0.00000092383178419142	0.282661137908508	0.0318338784056563	-0.250827259502852
0.227817694372644	0.00000173256693365179	0.523349475695605	0.136260501816846	-0.387088973878759
0.209528715583445	0.00000144427045419039	0.40732269594084	0.122108430456078	-0.285214265484762
0.233337623005543	0.0000013838193225431	0.333720817413073	0.0696703441737431	-0.26405047323933
0.27786576358985	0.00000199814967870429	0.468880851962042	0.0939760513572822	-0.374904800604759
0.370547764982276	0.00000204507672979562	0.435606530640635	0.0608106837092462	-0.374795846931389
0.254196223723593	0.00000163162732641653	0.316041682135289	0.0716499007149099	-0.244391781420379
0.231350829501072	0.00000214390423755358	0.22817584415633	0.08472313413267	-0.14345271002366
0.216597112559477	0.00000145610838289374	0.326808702367338	0.0728641719839587	-0.25394453038338
0.235953249820938	0.00000179959797935932	0.372747907210553	0.0894558865396638	-0.283292020670889
0.201501331592919	0.00000106986330873781	0.335055040993684	0.0458392034907639	-0.28921583750292
0.268513072204172	0.00000116868733922427	0.382339016347058	0.0420660866405457	-0.340272929706513
0.2848875578817	0.00000178401113668686	0.291753496388956	0.0589128641145601	-0.232840632274396
0.167702917474799	0.00000137790562968614	0.287421435152383	0.0910513756697496	-0.196370059482633
0.317224584788506	0.00000178390559349768	0.313583310691575	0.0440358792195121	-0.269547431472063
0.187798072898109	0.00000186604923380645	0.35037866682321	0.142280118858049	-0.20809854796516
0.236766121639222	0.00000117007573441745	0.404355707265516	0.0515748003676743	-0.352780906897842
0.240241001300595	0.00000171836438394726	0.38110273402321	0.103133884535987	-0.277968849487223
0.148286541418604	0.000000824285777245783	0.21429183378069	0.0424711142535732	-0.171820719527117
0.208497497396907	0.00000135307645598792	0.271101271500811	0.0506654192824514	-0.22043585221836
0.165735765729584	0.00000100828305038591	0.153522277707635	0.0311437644907972	-0.122378513216838
0.181862733909716	0.00000181193492707324	0.225327032142349	0.100367439057594	-0.124959593084755
0.181797344434375	0.00000093250744934043	0.28422162030221	0.0352706593130528	-0.248950960989157
0.210489143022873	0.00000134622177257984	0.371647265177847	0.0751973736323956	-0.296449891545451
0.330703381930708	0.00000133743544860484	0.305739072710277	0.0284155997846386	-0.277323472925638
0.226509123719329	0.00000108923679949152	0.296148230478894	0.0509509321664129	-0.245197298312481
0.256569911503551	0.00000101748751723147	0.400870862865342	0.0437554770338979	-0.357115385831444
0.215572864145086	0.00000136087605484878	0.375663066856621	0.0917484015652105	-0.283914665291411
0.259766314529777	0.00000140679230785855	0.413493047112894	0.0707522254655633	-0.342740821647331
0.212695326546727	0.0000012405382103116	0.30772664342743	0.0559487877879115	-0.251777855639518
0.224185323205157	0.000000914937562938926	0.520693693458427	0.0416655931995789	-0.479028100258848
0.196721496523438	0.00000184299695517598	0.311549473878597	0.114193213485592	-0.197356260393005
0.218851352881888	0.00000157950933919591	0.334846213067977	0.0792859140538056	-0.255560299014172
0.284930157741547	0.00000102044938297196	0.24701256164076	0.0184043561188198	-0.22860820552194
0.244070408196602	0.00000180151643351668	0.279615339155121	0.0770137422644765	-0.202601596890645
0.181267582231091	0.00000116940388413265	0.306483940565766	0.0671210471975304	-0.239362893368235
0.154492412966512	0.00000124147656526693	0.278127775230478	0.113851231146993	-0.164276544083484
0.246498786766735	0.00000275276904683946	0.349650740465462	0.214120611439938	-0.135530129025524
0.216132539940552	0.00000141877497447745	0.393029549360567	0.0930828665448749	-0.299946682815692
0.191621189549722	0.00000107184592423136	0.28099374026961	0.053414753529193	-0.227578986740417
0.261979933028248	0.00000139601013659907	0.315055565243102	0.0538280465536807	-0.261227518689422
0.164785472773131	0.00000123863483066728	0.401585290672353	0.092834656014651	-0.308750634657702
0.196594328671446	0.00000154794435129288	0.370914675329688	0.102592692110178	-0.26832198321951
0.19657080230659	0.00000156957297228393	0.157974725258909	0.0504183575886423	-0.107556367670267
0.184362308647805	0.00000108930435128945	0.284929880867685	0.0513901088610332	-0.233539772006652
0.226508413867639	0.00000163050996465003	0.322958984634207	0.107516750731349	-0.215442233902858
0.21801413236367	0.000000527786754654774	0.326348009486062	0.0143988547474203	-0.311949154738642
0.261051242924666	0.00000189198795747035	0.412662848471569	0.11299245108099	-0.299670397390579
0.222958312645524	0.00000138407234585647	0.410893456764181	0.0729209093971518	-0.337972547367029
0.217976015772145	0.0000015573117879279	0.358973706945648	0.0888182330111548	-0.270155473934493
0.204275821152812	0.00000122353238749438	0.25294783369389	0.0468712019222033	-0.206076631771686
0.227846272354924	0.0000020364166589846	0.351866685326961	0.106790059432774	-0.245076625894187
