Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gcrop_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_gcrop_R	Univariate_LR_delta_R2_gcrop_R
0.509348634063282	0.452171065656859	0.501592752472326	0.469122522185044	-0.0324702302872825
0.161277939848129	0.122763063016107	0.128795083744666	0.108170623325138	-0.020624460419528
0.315069315823578	0.248313871770478	0.171460156214606	0.146355732920448	-0.0251044232941584
0.181228010384823	0.150974000829072	0.194462916269028	0.178289956174348	-0.0161729600946807
0.0807262044704342	0.0534261545165887	0.0155085973033488	0.00989188898474898	-0.00561670831859982
0.264527871520785	0.204751969333781	0.335467567228521	0.254036842572443	-0.0814307246560784
0.351783052979205	0.289509456904531	0.392980579391446	0.343772456495797	-0.0492081228956482
0.266439706225198	0.232622431787384	0.307177978213235	0.285299485678273	-0.0218784925349628
0.200535996575834	0.149593925801176	0.129583487887477	0.105561383835947	-0.0240221040515298
0.285993986073786	0.249613142335282	0.414382956180605	0.39806810784183	-0.0163148483387753
0.389843653990515	0.314520706488299	0.233513714640596	0.182670870437261	-0.0508428442033347
0.28978942822516	0.241844318747216	0.0860889049763043	0.0765482993671984	-0.00954060560910586
0.203299055438912	0.153254140853667	0.160772201373582	0.129756018212117	-0.0310161831614643
0.246282500717424	0.180523096218836	0.213465450274872	0.1748176400343	-0.0386478102405722
0.228643762567207	0.162371658338827	0.156573133785999	0.127319997705894	-0.0292531360801058
0.0951818943085608	0.0563433007016894	0.0173173966451589	0.00917313121246432	-0.00814426543269462
0.325869211709431	0.263202599049844	0.477480433085215	0.445555295314782	-0.0319251377704333
0.329931354673836	0.277234509478164	0.263121542323268	0.244102638365967	-0.0190189039573015
0.357355679266791	0.309607900665135	0.72968425213064	0.669785457743109	-0.0598987943875308
0.0595397877392208	0.0481615935579811	0.0182528021468278	0.016322090095357	-0.00193071205147084
0.258026002031862	0.206124423880283	0.144083455553165	0.124976700278381	-0.0191067552747838
0.287675192226792	0.239094466133112	0.570973876532829	0.514291469711066	-0.0566824068217631
0.458449070804559	0.394262719812834	0.548233437375058	0.500926882802033	-0.0473065545730254
0.216714014042273	0.165153395411634	0.159776713300561	0.121482724102346	-0.0382939891982142
0.543467409014854	0.467115018695037	0.353862621749971	0.325373320339625	-0.0284893014103459
0.532350643706609	0.438976112326257	0.474401068708889	0.415880934113873	-0.0585201345950155
0.0956356568589826	0.0645221836335131	0.0352525975724388	0.0228173276813792	-0.0124352698910596
0.410587611235948	0.325635490273796	0.460330754989065	0.419151826146962	-0.0411789288421034
0.45643201535401	0.393519153717582	0.347806990861149	0.345552412530008	-0.00225457833114107
0.2267030072019	0.18069375224125	0.152422384347048	0.136983065406527	-0.0154393189405211
0.272262424192691	0.204961554140565	0.179146411499781	0.151244266204443	-0.0279021452953384
0.169519492866542	0.135741530324705	0.0629110608516909	0.0529334145187126	-0.0099776463329783
0.205512425829247	0.131961334480209	0.0271402170780602	0.0162738490845633	-0.0108663679934969
0.411730807170089	0.349992769942332	0.573260957959234	0.525826755670947	-0.0474342022882869
0.742662107165122	0.61030006903748	0.632117567918354	0.617638266856581	-0.014479301061773
0.253939159458204	0.19612091433747	0.0630191665679134	0.0490538373334208	-0.0139653292344925
0.205016294734511	0.166408717953145	0.112754797957632	0.0991100288054153	-0.0136447691522165
0.288165709335759	0.217089368852403	0.179372333072955	0.140111121503902	-0.0392612115690524
0.318677493092491	0.291006621601539	0.345777667103719	0.353668780714358	0.0078911136106386
0.337823212762906	0.274867427099985	0.194656666488565	0.1708615860511	-0.0237950804374641
0.512546259455603	0.372521768014549	0.236034445797476	0.177864044837399	-0.058170400960077
0.465287785152358	0.361981732462876	0.474044921078902	0.384119102782384	-0.0899258182965182
0.179382993457596	0.11262414014106	0.0586173811693954	0.0337481064369433	-0.0248692747324521
0.527047809155911	0.417739356429147	0.366630750289874	0.305510953986279	-0.0611197963035948
0.257420569318673	0.205216916145087	0.297651367200353	0.272594237679683	-0.0250571295206693
0.288293723783326	0.21642544356864	0.0828206745148953	0.061868710483398	-0.0209519640314973
0.28465415537388	0.226921139837237	0.11248343066316	0.098999639155975	-0.0134837915071845
0.125700427714017	0.0874816079719125	0.065873302570368	0.0424864420449494	-0.0233868605254185
0.292531297135728	0.25320183210624	0.389610179216604	0.38145906976338	-0.00815110945322356
