Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_lake_river_reservoir_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_lake_river_reservoir_R	Univariate_LR_delta_R2_lake_river_reservoir_R
0.122242128033875	0.12281364478429	0.318689215192691	0.319300837879997	0.000611622687306079
0.120496163244956	0.120713919276038	0.335753214759489	0.33600298781839	0.000249773058901226
0.13722257444532	0.137606721433526	0.452798218821597	0.454250732204086	0.00145251338248809
0.178711881713771	0.178724004950656	0.475542436232579	0.47491454316477	-0.000627893067809138
0.123322246070839	0.123187214366708	0.346661925621143	0.346854803439537	0.000192877818394277
0.124279681786005	0.124411604776919	0.406775454353056	0.407255680689493	0.000480226336436795
0.135830654159284	0.13609699593424	0.425985651287653	0.426582126502162	0.000596475214509007
0.131345193517456	0.131506488991372	0.52595737351059	0.525664519422005	-0.000292854088585148
0.112318909188853	0.112364445507232	0.330360925357459	0.330014574637544	-0.000346350719915234
0.121992474558882	0.122048397829151	0.381669225304199	0.381656996652905	-0.0000122286512940772
0.138838712084905	0.139040358502576	0.397113191528455	0.397363085546994	0.00024989401853881
0.13149849526972	0.131189542784299	0.33125081696619	0.329927519918012	-0.00132329704817757
0.110580113107625	0.110624526096282	0.327437118781315	0.327632747435021	0.000195628653705926
0.125707223790639	0.125540116739811	0.410386671888949	0.409856959797716	-0.000529712091233037
0.139297485914638	0.139392745443158	0.442613717073891	0.442770299946032	0.000156582872140987
0.128207177271483	0.128062134292355	0.386081536053489	0.385405915810623	-0.00067562024286566
0.138352393681899	0.13819577458387	0.437551084124623	0.439241547879212	0.0016904637545892
0.156306206832949	0.156378530624706	0.496619678050381	0.496985199837401	0.000365521787019985
0.152830980422082	0.152355853421198	0.493925520665032	0.494204059443031	0.000278538777999882
0.117340594295432	0.117183256637085	0.413595109744601	0.413033565989791	-0.000561543754809657
0.134922878221597	0.134996591575019	0.408494849188798	0.408822359716244	0.000327510527446007
0.11333203008771	0.113431450702192	0.42794490438022	0.428001978890266	0.0000570745100457182
0.133849213473766	0.133389241223189	0.372434416577617	0.370967595667544	-0.00146682091007266
0.129178672334723	0.128809534261591	0.4537475173009	0.451986032569607	-0.00176148473129306
0.130917784590757	0.131084230792238	0.338579693797105	0.341059749050437	0.00248005525333195
0.126325944070198	0.126178234993749	0.409724282244662	0.410114997335604	0.000390715090941463
0.14417257915046	0.144214396262624	0.332801844040762	0.332087248660888	-0.000714595379874672
0.139695654442077	0.139660938919223	0.375935626385541	0.376072374353105	0.000136747967563688
0.136832968951474	0.13671909074233	0.410132866658084	0.409491030591628	-0.000641836066456292
0.142736534443259	0.142389022992587	0.438231626330301	0.43865127371908	0.000419647388779143
