Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_C	Univariate_LR_delta_R2_gsecd_C
0.151037596253434	0.219937438644208	0.388325426211782	0.391662171561202	0.00333674534942024
0.142351138918963	0.204899416934757	0.436539917974483	0.435580376396116	-0.000959541578366696
0.15061894103494	0.217689115638513	0.331484844169957	0.315693051122645	-0.0157917930473122
0.149109501396845	0.226181409205004	0.391100929521009	0.402011059973717	0.0109101304527074
0.138266030192787	0.210808291081655	0.356658123281561	0.36062240283446	0.00396427955289808
0.134413272461843	0.196852881539565	0.330923808029505	0.328832968943678	-0.00209083908582669
0.155307271787103	0.226074315757817	0.310004758301913	0.302852243367382	-0.00715251493453123
0.119355114818103	0.182796826416869	0.400810233416745	0.39910968634841	-0.00170054706833445
0.174478796573689	0.253808769937101	0.381230953168027	0.377009465679168	-0.00422148748885831
0.141288382665203	0.206204076470842	0.460137053713518	0.458638042035704	-0.00149901167781419
0.124977933278092	0.18141450075401	0.312145938476485	0.300484549224935	-0.0116613892515504
0.185951839082199	0.271457136212831	0.451731478046589	0.450350206854304	-0.00138127119228532
0.168564799701209	0.245061643976189	0.377600859698911	0.379689960476919	0.00208910077800856
0.14135447652732	0.206349429698878	0.413702606823832	0.412076272964934	-0.00162633385889793
0.134935570076318	0.201106674337429	0.419738184440104	0.414530763871786	-0.00520742056831847
0.130515677604834	0.197440944718728	0.397665040346926	0.40317926654628	0.00551422619935382
0.118385804491202	0.170059344032548	0.339165400049451	0.309434727914293	-0.029730672135158
0.127284746478565	0.18568721925848	0.476114711898614	0.460562917853543	-0.0155517940450713
0.131660802094227	0.197928759838664	0.384057067358761	0.373208229633133	-0.0108488377256284
0.111963322227191	0.162349828273699	0.3062869797441	0.294766967585777	-0.0115200121583238
0.149408681848003	0.216089014442348	0.447118584520673	0.437166219001456	-0.00995236551921708
0.13640914292868	0.204376546208166	0.456014578378146	0.472341647932984	0.0163270695548383
0.143259365536412	0.21109186734974	0.33308702249657	0.326044707715802	-0.00704231478076833
0.0889051014579	0.133447257850345	0.266434951177938	0.272002761937201	0.0055678107592631
0.131796710628302	0.187169374857075	0.412682574149289	0.400957700501123	-0.011724873648166
0.115786231625102	0.174387178276974	0.410285761144215	0.405583933499608	-0.00470182764460686
0.163143613161208	0.238681675801194	0.473531814679412	0.464432488800141	-0.00909932587927098
0.13198902519245	0.190599680758576	0.313350476519462	0.297862973241905	-0.0154875032775565
