Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_C	Univariate_LR_delta_R2_her_veg_C
0.211465873314549	0.392755086000547	0.307188606072213	0.112170762060336	-0.195017844011877
0.193986060572579	0.40753501852504	0.233934824560764	0.125092890645282	-0.108841933915481
0.217372388602555	0.46221310162211	0.315237320301329	0.136834316615697	-0.178403003685632
0.179934712193924	0.411807110717678	0.224288964474718	0.122292834330467	-0.101996130144251
0.166129126384747	0.432426199785442	0.177367080306322	0.135170509384266	-0.0421965709220564
0.183414410032738	0.460487486869015	0.357109990525493	0.251141715682047	-0.105968274843447
0.214642925419474	0.412150442521166	0.284415416435326	0.135423297120464	-0.148992119314862
0.235765476889799	0.634434891783815	0.538974373576413	0.35817850193965	-0.180795871636763
0.209944538291596	0.43219250394505	0.406956290819143	0.205345849728768	-0.201610441090376
0.233337623005543	0.719139055159407	0.333720817413073	0.25885637143438	-0.0748644459786926
0.281084677191373	0.597971257398383	0.46488923643515	0.194222767010756	-0.270666469424394
0.37487579716325	0.807734005836994	0.429879352186057	0.197258657131952	-0.232620695054105
0.263748099475411	0.563904450351881	0.339247272064378	0.19824430818062	-0.141002963883759
0.220981228671124	0.470207861627352	0.216842294720352	0.115198947773665	-0.101643346946688
0.22024732656777	0.489403560873779	0.331950054504101	0.237527963160387	-0.0944220913437136
0.239251232648356	0.591657994528515	0.373276718942098	0.226308095347722	-0.146968623594376
0.229548574240751	0.549549153777605	0.379035292163742	0.24456358171701	-0.134471710446733
0.268206167264813	0.611132736320823	0.381251202024942	0.192253749297014	-0.188997452727928
0.2848875578817	0.697461246085595	0.291753496388956	0.164390677957602	-0.127362818431354
0.167877490337337	0.449509752941637	0.285655277571106	0.168222862450358	-0.117432415120749
0.320386189329167	0.893249739969801	0.31513640709585	0.203873396869214	-0.111263010226636
0.187798072898109	0.458441475250336	0.35037866682321	0.214392468740802	-0.135986198082408
0.240182755564461	0.571930273412396	0.405881069958382	0.188486630331883	-0.217394439626499
0.237115674083162	0.451844089509613	0.374696809338991	0.154200263728352	-0.220496545610639
0.146454929562371	0.363731500097314	0.197883217055999	0.143090166091943	-0.0547930509640558
0.204459721141792	0.475915591215913	0.264640227175977	0.138733811785126	-0.125906415390851
0.176855149231057	0.441603130172197	0.176388633541358	0.12582338548884	-0.0505652480525189
0.177930168023543	0.582075216130847	0.217822114114552	0.241925528336115	0.0241034142215622
0.184740446488914	0.610470174630104	0.290424205338617	0.236154253550871	-0.0542699517877462
0.218383892309887	0.457731956142015	0.36905611801325	0.202277436742255	-0.166778681270995
0.331058115474386	0.745878101513822	0.305403533804577	0.173983932725515	-0.131419601079062
0.226509123719329	0.537018214396614	0.296148230478894	0.19628015762159	-0.0998680728573039
0.256569911503551	0.635503710848109	0.400870862865342	0.229288525484434	-0.171582337380908
0.215572864145086	0.557630293942065	0.375663066856621	0.228500585051586	-0.147162481805035
0.265001766795531	0.714882157811919	0.416688327579464	0.300520291366349	-0.116168036213116
0.212695326546727	0.501492139388067	0.30772664342743	0.180083406186628	-0.127643237240802
0.223156575126236	0.569169975783981	0.510665076616354	0.269084831465626	-0.241580245150728
0.217057209772791	0.518337087710798	0.335122734599639	0.249504089338908	-0.0856186452607317
0.218660779852592	0.576663165334436	0.322847896914338	0.238196909783349	-0.0846509871309898
0.275818064093814	0.405874527845688	0.240004119704913	0.0591778638493585	-0.180826255855555
0.244070408196603	0.504339168073047	0.279615339155121	0.116050808687062	-0.163564530468059
0.182109855758879	0.433195850219794	0.307519095655317	0.17680121318305	-0.130717882472267
0.181152648543087	0.49904795598212	0.286809759606973	0.246311538346687	-0.0404982212602857
0.246498786766735	0.624640610771324	0.349650740465462	0.212294931416952	-0.13735580904851
0.219743240129023	0.587752232583672	0.391451138493332	0.225985524900318	-0.165465613593013
0.189692625288812	0.405122855228661	0.272504010882626	0.117799088720171	-0.154704922162455
0.260599408411358	0.550899632878493	0.313878215861824	0.141824513396918	-0.172053702464906
0.16906711314208	0.424047170704001	0.403680516064048	0.263840708849171	-0.139839807214877
0.196138361639848	0.558825477180033	0.365216662922906	0.250364495180766	-0.11485216774214
0.199510880302591	0.516912308417442	0.162701380267353	0.135747501766438	-0.0269538785009149
0.17108605712449	0.285136556386799	0.263788154726978	0.0934097051977841	-0.170378449529194
0.225725933895176	0.626756161519061	0.315847562688074	0.239040298187129	-0.0768072645009448
0.222295271800955	0.390159902510964	0.331926744610458	0.149093352540654	-0.182833392069804
0.261051242924666	0.614558552484203	0.41266284847157	0.188494755765337	-0.224168092706232
0.228167162972808	0.556945795761239	0.405739620601347	0.240213603545421	-0.165526017055926
0.236507440578315	0.481146791993267	0.381168339506244	0.178472459370338	-0.202695880135906
0.21021384109126	0.481868595372687	0.271693212493876	0.182527128840919	-0.0891660836529565
0.237234984589285	0.476239161993475	0.369376270419768	0.144837984969306	-0.224538285450462
