time	95%HPD_lower_value	95%HPD_higher_value
1947.56213374452	0	0
1948.32516994132	0	0
1949.08820613812	0	0
1949.85124233492	0	0
1950.61427853173	0	0
1951.37731472853	0	0
1952.14035092533	0	0
1952.90338712213	0	0
1953.66642331893	0	7.55491473555952
1954.42945951573	0	15.8747092976252
1955.19249571253	0	24.1900201213758
1955.95553190934	0	34.0336640980036
1956.71856810614	0	44.2137080326235
1957.48160430294	0	51.9408483747513
1958.24464049974	0	58.6334311494535
1959.00767669654	0	65.6990806578871
1959.77071289334	0	73.9873464545085
1960.53374909014	0	82.2710809192665
1961.29678528695	0	90.5502772269209
1962.05982148375	0	98.8249285458228
1962.82285768055	0	111.811745174034
1963.58589387735	0	125.500007092471
1964.34893007415	0	139.190559534644
1965.11196627095	0	152.88339849608
1965.87500246775	0	165.857393201406
1966.63803866456	0	175.95092412599
1967.40107486136	0	186.037713953657
1968.16411105816	0	196.117750291721
1968.92714725496	0	206.191020733248
1969.69018345176	0	216.257512856959
1970.45321964856	0	226.317214227408
1971.21625584536	0	236.370112394917
1971.97929204216	0	249.947511008231
1972.74232823897	0	264.649888312027
1973.50536443577	0	279.338407006142
1974.26840063257	0	294.013030148842
1975.03143682937	0	308.673720733255
1975.79447302617	0	323.320441687244
1976.55750922297	0	337.953155873503
1977.32054541977	0	352.571826089452
1978.08358161658	0	374.18802135621
1978.84661781338	0	399.740933424812
1979.60965401018	0	419.94627225288
1980.37269020698	0	432.072074143077
1981.13572640378	0	444.203125647699
1981.89876260058	0	456.339416563781
1982.66179879738	0	468.480936695927
1983.42483499419	0	482.187089049441
1984.18787119099	0	495.935791385652
1984.95090738779	0	511.634787897428
1985.71394358459	0	534.539601358092
1986.47697978139	0	557.457015285328
1987.24001597819	0	580.386987953705
1988.00305217499	0	603.329477668637
1988.7660883718	0	626.284442766336
1989.5291245686	0	649.251841613525
1990.2921607654	0	674.343805348628
1991.0551969622	0	699.659672425105
1991.818233159	0	724.9974168841
1992.5812693558	0	750.356900768173
1993.3443055526	0	775.737986297173
1994.10734174941	0	801.140535866723
1994.87037794621	0	846.182627883954
1995.63341414301	18.2497519877841	900.206465615668
1996.39645033981	65.6242332926029	939.412541408309
1997.15948653661	91.9455041604847	980.587998622581
1997.92252273341	118.293178946576	1026.57271810639
1998.68555893021	230.026837185449	1161.0043198421
1999.44859512702	294.320564348941	1244.2639132658
2000.21163132382	297.613384876531	1229.01612996749
2000.97466752062	365.822277028383	1316.25484368759
2001.73770371742	398.452551508569	1413.00225879173
2002.50073991422	444.312002382601	1468.66100461502
2003.26377611102	462.094138589428	1486.82185191516
2004.02681230782	521.242315167778	1534.90053988213
2004.78984850462	581.643670538645	1598.81686865321
2005.55288470143	613.290656420985	1662.73576920542
2006.31592089823	678.402642200802	1723.11921279964
2007.07895709503	695.625869098043	1725.29517807728
2007.84199329183	712.832199945035	1739.3812709373
2008.60502948863	746.893678601476	1818.48271137142
2009.36806568543	829.573821333994	1977.42105904324
2010.13110188223	885.866055926584	2103.07296899678
2010.89413807904	1058.34100510608	2336.91608839467
2011.65717427584	1080.47905184792	2413.49893630442
2012.42021047264	1094.43104385191	2460.08711881145
2013.18324666944	1132.17642623603	2501.51620471856
2013.94628286624	1235.27038317062	2606.6148229298
2014.70931906304	1336.06049335982	2726.49288947925
2015.47235525984	1397.82333265446	2848.0457466767
2016.23539145665	1530.16224059064	2968.48795836685
2016.99842765345	1585.22875167883	3066.80147596843
2017.76146385025	1665.76819783606	3149.19266262423
2018.52450004705	1786.01666536533	3231.49115460122
2019.28753624385	1900.83317141205	3372.88671229444
2020.05057244065	1952.97118946559	3380.31153562103
2020.81360863745	1952.97118946559	3380.31153562103
2021.57664483426	1952.97118946559	3382.56580666877
2022.33968103106	1963.02853731944	3394.47078329403
2023.10271722786	1963.02853731944	3394.47078329403
2023.86575342466	1963.02853731944	3394.47078329403
