Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_wetland_combine_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_wetland_combine_R	Univariate_LR_delta_R2_wetland_combine_R
0.12730027966483	0.127000577080785	0.334713137238643	0.334766137355308	0.0000530001166648142
0.1081132237092	0.107803742861172	0.340713748996775	0.338997298450068	-0.00171645054670694
0.109772319157903	0.109687180500156	0.344956972434441	0.344959225782961	0.00000225334851977621
0.10200738123783	0.101296086820779	0.303232283563617	0.301025053087263	-0.00220723047635407
0.115063078355839	0.114853150045261	0.325618866620299	0.324243723670018	-0.00137514295028091
0.16098771583314	0.15983424333009	0.3925870828435	0.390254066514524	-0.00233301632897553
0.168508375632228	0.168357276154126	0.369860938295555	0.36969328313081	-0.000167655164744318
0.115524921683664	0.116387913221118	0.283221313477317	0.287388774293258	0.00416746081594077
0.113222392683958	0.112923422850249	0.363338257183709	0.362222054616871	-0.00111620256683775
0.160074317167777	0.159793840698199	0.446458916200413	0.445856229448696	-0.000602686751717485
0.134538909177353	0.134620879427098	0.398434881653583	0.397814537479435	-0.00062034417414758
0.154685758255744	0.153592462867402	0.407572357341492	0.404916633759675	-0.00265572358181776
0.131499871809474	0.131557337625464	0.350865285964987	0.352768898335159	0.00190361237017245
0.179245833509231	0.178656827873448	0.523698251731677	0.522513701809177	-0.00118454992249983
0.1416152926257	0.141099535421797	0.408746925156795	0.407316206507995	-0.00143071864879946
0.115175501740913	0.115355812282964	0.438280052686114	0.439247419885218	0.000967367199104341
0.117677233389475	0.117696257245303	0.404352475520988	0.407135658859401	0.00278318333841271
0.0871678636773959	0.0870791026952621	0.256518043789323	0.25532530736831	-0.00119273642101253
0.132578063690766	0.132577049651685	0.393876286843974	0.393904997703001	0.000028710859026615
0.148361908571459	0.148120312942175	0.442696501892419	0.441515803305556	-0.00118069858686293
0.133059345339793	0.132522146825293	0.381137641209691	0.378960747329782	-0.00217689387990877
0.115280887922619	0.115346487473392	0.351437997110314	0.35319202084692	0.00175402373660605
0.183696425724865	0.182803722753751	0.499796538519041	0.497379111465428	-0.00241742705361347
0.16586862579374	0.165289116143742	0.430358054294178	0.42632471050048	-0.00403334379369796
0.113283955565216	0.113504145790062	0.410592867716501	0.411521768169598	0.00092890045309757
0.15224562042628	0.152332078092671	0.345274607851177	0.345299588404322	0.0000249805531457592
0.137794486054924	0.137425747493307	0.352482759955608	0.351693997733118	-0.000788762222489969
0.123095216636265	0.122742018562614	0.331659504291989	0.331136850323453	-0.000522653968536124
0.133637220100116	0.133337465505177	0.332481498990924	0.330952391917139	-0.0015291070737849
0.122242128033875	0.122330785067297	0.318689215192691	0.317517793970377	-0.00117142122231456
0.120496163244956	0.120200614051418	0.335753214759489	0.33388331071676	-0.00186990404272841
0.13722257444532	0.137398696994506	0.452798218821597	0.454577902265162	0.00177968344356472
0.178711881713771	0.178060794312654	0.475542436232579	0.473233604151465	-0.00230883208111421
0.123322246070839	0.122825756851315	0.346661925621143	0.346497817120321	-0.000164108500821825
0.124279681786005	0.124076255563287	0.406775454353056	0.406123617753014	-0.000651836600042255
0.135830654159284	0.135922589822425	0.425985651287653	0.426107908158682	0.000122256871028847
0.131345193517456	0.131321262121195	0.52595737351059	0.527435935448048	0.00147856193745755
0.112318909188853	0.112118580586362	0.330360925357459	0.329156939875085	-0.00120398548237344
0.121992474558882	0.121968948955778	0.381669225304199	0.381546505019628	-0.000122720284571221
0.138838712084905	0.138813043876354	0.397113191528455	0.396910203574125	-0.000202987954330158
0.13149849526972	0.131040362075663	0.33125081696619	0.33023807892205	-0.0010127380441397
0.110580113107625	0.110670902877104	0.327437118781315	0.328504473073654	0.00106735429233928
0.125707223790639	0.125623598103553	0.410386671888949	0.410052606756797	-0.000334065132152117
0.139297485914638	0.138852981798357	0.442613717073891	0.441502948690083	-0.00111076838380841
0.128207177271483	0.128007318439522	0.386081536053489	0.385118684128927	-0.000962851924561692
0.138352393681899	0.137969075511597	0.437551084124623	0.438352362733738	0.000801278609115164
0.156306206832949	0.156043138737034	0.496619678050381	0.496032056628392	-0.000587621421989204
0.152830980422082	0.151970437995072	0.493925520665032	0.492945606399831	-0.000979914265200055
0.117340594295432	0.116896208298804	0.413595109744601	0.411375481016365	-0.00221962872823589
0.134922878221597	0.134935319969675	0.408494849188798	0.409111019488	0.000616170299201246
0.11333203008771	0.113429646883407	0.42794490438022	0.428302952145783	0.000358047765563141
0.133849213473766	0.133407896747014	0.372434416577617	0.371432817341108	-0.00100159923650917
0.129178672334723	0.128628322654082	0.4537475173009	0.450925262179939	-0.00282225512096035
0.130917784590757	0.130889157095822	0.338579693797105	0.340572592832276	0.00199289903517097
0.126325944070198	0.125799654238076	0.409724282244662	0.407788729240954	-0.00193555300370757
0.14417257915046	0.144354286806441	0.332801844040762	0.332896525585005	0.0000946815442425808
0.139695654442077	0.138444937708919	0.375935626385541	0.373838179479091	-0.00209744690645036
0.136832968951474	0.136829164246714	0.410132866658084	0.410036689109928	-0.0000961775481560512
0.142736534443259	0.141829189864352	0.438231626330301	0.437184544882152	-0.00104708144814897
