Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Mixed_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Mixed_R	Univariate_LR_delta_R2_Mixed_R
0.104801394527245	0.0176120320342041	0.287285254424253	0.0898314229017906	-0.197453831522463
0.167174317588601	0.0222554291163852	0.341025919299594	0.0564781117199834	-0.284547807579611
0.12730027966483	0.0131370146272287	0.334713137238643	0.0395626217173499	-0.295150515521293
0.1081132237092	0.018979888923653	0.340713748996775	0.105380808291064	-0.235332940705711
0.109772319157903	0.0219223492354028	0.344956972434441	0.0849799078209768	-0.259977064613464
0.10200738123783	0.0205238582596176	0.303232283563617	0.115349060720262	-0.187883222843355
0.115063078355839	0.015899860349995	0.325618866620299	0.0431801633096798	-0.282438703310619
0.16098771583314	0.0263984444137973	0.3925870828435	0.104602838126485	-0.287984244717015
0.168508375632228	0.022599110082121	0.369860938295555	0.063977119634118	-0.305883818661437
0.115524921683664	0.0171998359389342	0.283221313477317	0.0515702350696212	-0.231651078407696
0.113222392683958	0.0220095787359288	0.363338257183709	0.0944217404033669	-0.268916516780342
0.160074317167777	0.0276235400589561	0.446458916200413	0.131664978871094	-0.314793937329319
0.134538909177353	0.0202604467201494	0.398434881653583	0.0817337173193871	-0.316701164334196
0.154685758255744	0.0256677103902042	0.407572357341492	0.0877714172822946	-0.319800940059198
0.131499871809474	0.0278509415392569	0.350865285964987	0.120923286766342	-0.229941999198645
0.179245833509231	0.0276353354469559	0.523698251731677	0.12936209001564	-0.394336161716037
0.1416152926257	0.0213354669143914	0.408746925156795	0.0772399655376396	-0.331506959619155
0.115175501740913	0.0240304409256974	0.438280052686114	0.113847590279387	-0.324432462406727
0.117677233389475	0.0181480551550319	0.404352475520988	0.0837406775245681	-0.32061179799642
0.0871678636773959	0.012429278572261	0.256518043789323	0.0575333853792687	-0.198984658410054
0.132578063690766	0.0289086976762634	0.393876286843974	0.132362710233475	-0.2615135766105
0.148361908571459	0.026233550886759	0.442696501892419	0.125241689621298	-0.317454812271122
0.133059345339793	0.0148099935372398	0.381137641209691	0.0645151249384129	-0.316622516271278
0.115280887922619	0.0179547009347886	0.351437997110314	0.0718943344782655	-0.279543662632049
0.183696425724865	0.0366543059295529	0.499796538519041	0.138197738497739	-0.361598800021303
0.16586862579374	0.0240537384726163	0.430358054294178	0.121103716189951	-0.309254338104227
0.113283955565216	0.0223720207017684	0.410592867716501	0.121829323369442	-0.288763544347059
0.15224562042628	0.0298782715885065	0.345274607851177	0.139887242637511	-0.205387365213666
0.137794486054924	0.0385328694036721	0.352482759955608	0.159870628896172	-0.192612131059436
0.123095216636265	0.0224439672100706	0.331659504291989	0.107676666750182	-0.223982837541807
0.133637220100116	0.0112201397301042	0.332481498990924	0.0264131256394734	-0.306068373351451
0.122242128033875	0.0219124253018841	0.318689215192691	0.141709169661735	-0.176980045530957
0.120496163244956	0.0228110156330114	0.335753214759489	0.0926641459874014	-0.243089068772087
0.13722257444532	0.0228557785555833	0.452798218821597	0.0964508350858045	-0.356347383735793
0.178711881713771	0.0364516290082577	0.475542436232579	0.132849910919049	-0.34269252531353
0.123322246070839	0.0190980357982137	0.346661925621143	0.077420185539268	-0.269241740081875
0.124279681786005	0.0180988539078957	0.406775454353056	0.0732707550095986	-0.333504699343458
0.135830654159284	0.0270482806345947	0.425985651287653	0.165302453709447	-0.260683197578205
0.131345193517456	0.0307494911034073	0.52595737351059	0.218839455215441	-0.307117918295149
0.112318909188853	0.0236819702006089	0.330360925357459	0.110771282942033	-0.219589642415426
0.121992474558882	0.0203719357803025	0.381669225304199	0.099489713278957	-0.282179512025242
0.138838712084905	0.0224182079115833	0.397113191528455	0.0736335543189828	-0.323479637209472
0.13149849526972	0.0178931204825307	0.33125081696619	0.106790586527186	-0.224460230439003
0.110580113107625	0.0210729512502863	0.327437118781315	0.099109943017904	-0.228327175763411
0.125707223790639	0.0182720028989844	0.410386671888949	0.0716638345318778	-0.338722837357072
0.139297485914638	0.0269401182593069	0.442613717073891	0.12118595691099	-0.321427760162901
0.128207177271483	0.0302869814224771	0.386081536053489	0.147165599614026	-0.238915936439462
0.138352393681899	0.0333681165054943	0.437551084124623	0.156747473575079	-0.280803610549544
0.156306206832949	0.0291531645341116	0.496619678050381	0.16688457019615	-0.329735107854231
0.152830980422082	0.0236149021519255	0.493925520665032	0.119793453127997	-0.374132067537035
0.117340594295432	0.0241449893836384	0.413595109744601	0.0994779602698404	-0.314117149474761
0.134922878221597	0.0249151667140749	0.408494849188798	0.111874768534355	-0.296620080654443
0.11333203008771	0.0234361403733681	0.42794490438022	0.158585942160298	-0.269358962219922
0.133849213473766	0.029651242418801	0.372434416577617	0.124460585956899	-0.247973830620718
0.129178672334723	0.0275990571934046	0.4537475173009	0.149258835884751	-0.304488681416149
0.130917784590757	0.0181668834592771	0.338579693797105	0.0508059327661939	-0.287773761030911
0.126325944070198	0.0230686430668133	0.409724282244662	0.12999452141919	-0.279729760825472
0.14417257915046	0.037164186566947	0.332801844040762	0.150728112866308	-0.182073731174454
0.139695654442077	0.0251119706093318	0.375935626385541	0.0960879857033946	-0.279847640682147
0.136832968951474	0.0247314384011722	0.410132866658084	0.0936058174582309	-0.316527049199853
0.142736534443259	0.0282540792628531	0.438231626330301	0.139079768580657	-0.299151857749644
