Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_open_water_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_open_water_R	Univariate_LR_delta_R2_open_water_R
0.458480056801202	0.0121263981489521	0.344433985112679	0.00512557970187944	-0.3393084054108
0.595715418574304	0.00785494803051696	0.466525849208692	0.00644068215362505	-0.460085167055067
0.425908958064217	0.011699512296191	0.492623525085882	0.0196790469382222	-0.47294447814766
0.365895239883394	0.00958039953895986	0.436113431006194	0.0252049857689581	-0.410908445237236
0.523599875767326	0.0035693167970793	0.371771529138599	0.00178374465982291	-0.369987784478776
0.592195918894034	0.0293760452297474	0.48605633152856	0.215121227636567	-0.270935103891993
0.433339764031122	0.00307813613766467	0.295232197681011	0.00176242762331693	-0.293469770057694
0.41790951774112	0.0095444879873262	0.528077663948426	0.0268043301336692	-0.501273333814757
0.425658940868453	0.00633186653809681	0.32385053316737	0.00481722202980661	-0.319033311137563
0.5183700882234	0.0196743227281822	0.443814065198077	0.0192666122933889	-0.424547452904688
0.614880193416137	0.000808607715676659	0.431971863847771	0.000117668501043791	-0.431854195346727
0.624781515668878	0.00725277170501272	0.328097817182146	0.00181854402369006	-0.326279273158456
0.492453529719684	0.00371398218626653	0.544958969249247	0.00565712356027513	-0.539301845688971
0.638426167714997	0.0122458601029835	0.464959786668546	0.0167934925602144	-0.448166294108331
0.513830948050231	0.0181174986498514	0.544148933071556	0.111455410648819	-0.432693522422737
0.421179212400409	0.00187178854141944	0.234546411804383	0.000354047077627755	-0.234192364726755
0.539746120624576	0.00545186449229142	0.503260395367419	0.00177583052343982	-0.50148456484398
0.34639660261548	0.010129982876942	0.387718135533337	0.0313454239043465	-0.356372711628991
0.359748207175915	0.0276276203623733	0.422808190547482	0.0518795302760105	-0.370928660271471
0.529668199950621	0.00829833307342627	0.393083571618718	0.00711533876741327	-0.385968232851304
0.503836443891332	0.00453119480160508	0.349344634254206	0.0042008700215067	-0.345143764232699
0.445307776366745	0.0163745395199717	0.357470915775356	0.0196152731903431	-0.337855642585013
0.50884391058068	0.0010802318407404	0.523446213188807	0.00030526421185371	-0.523140948976953
0.67850646384122	0.0371583471033728	0.378321932931629	0.017837018779545	-0.360484914152084
0.334359137556116	0.00484825077481645	0.360191090554627	0.00810063653024663	-0.35209045402438
0.472803191465967	0.0085532520741714	0.441837458465318	0.00821531624598455	-0.433622142219334
0.50236130566053	0.0123672889827512	0.603832337228195	0.0483393616955931	-0.555492975532602
0.460086833679272	0.0102196381507422	0.551333522374054	0.014493809837305	-0.536839712536749
0.391380053180398	0.0199012947988157	0.428815700396346	0.0193068016591794	-0.409508898737167
0.342679472505684	0.00883296863524105	0.334598880793557	0.0104034035913745	-0.324195477202183
0.5275852124373	0.00820666893519571	0.417158343587525	0.00488373933480483	-0.41227460425272
0.455251986664696	0.00498219310241556	0.285588959479963	0.00234925507949303	-0.28323970440047
0.584060532421462	0.00451610621328084	0.355745791257498	0.00238706910358467	-0.353358722153913
0.389236929323781	0.00538375367515907	0.420850774510451	0.0070370835773157	-0.413813690933136
0.420039594786873	0.00345109100089019	0.47948357380304	0.00298435336255748	-0.476499220440483
0.488550608495617	0.010215179375458	0.466594559314174	0.0164806830664163	-0.450113876247758
0.453982331995129	0.00965603022192091	0.441314082723752	0.0150926255115599	-0.426221457212192
0.462943053530376	0.00269590540431837	0.328487144577526	0.00130107064522026	-0.327186073932306
0.567516528937125	0.0192600563703023	0.406199501875677	0.0151810028153447	-0.391018499060332
0.42945382695097	0.00503883368078019	0.528035352090369	0.00532769304860023	-0.522707659041769
0.714851037671424	-0.000276250794263108	0.453218623797789	0.00000642434846227397	-0.453212199449326
0.435837006556497	-0.000591546821246002	0.364510317224136	0.0000818514735952826	-0.364428465750541
0.582217382621851	0.0367958264197211	0.495971217759493	0.336691829580913	-0.159279388178581
0.468916651913795	0.00871349109565205	0.516147330898754	0.0225138677469261	-0.493633463151828
0.52092728559492	0.00745799847134328	0.410231074621023	0.00743366301693615	-0.402797411604087
0.583621869673265	0.00625971222606246	0.406204166113235	0.00481896792221935	-0.401385198191016
0.426030950138804	0.0237106421757909	0.361963134362904	0.0194269508842545	-0.34253618347865
0.54210649647442	0.00597424196638173	0.526602714433551	0.00616747779008676	-0.520435236643464
0.541082605889998	0.00429568603337454	0.494019073613403	0.00542436248481967	-0.488594711128583
0.596424577729177	0.00613927606111461	0.430618977366973	0.0142525577766769	-0.416366419590296
0.369138984006783	0.00459103637798908	0.462742872421341	0.00494161718898873	-0.457801255232352
0.361349041988196	0.00187400349307441	0.433871380690419	0.00186691149224289	-0.432004469198176
