Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_cul_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_cul_veg_C	Univariate_LR_delta_R2_cul_veg_C
0.222819522244156	1.59492359822836	0.225790609005007	0.087242464894036	-0.138548144110971
0.30323869358435	0.984487235865227	0.251825580364646	0.0218172376086946	-0.230008342755951
0.205667273279815	0.852084840320336	0.348586858615999	0.0414650633104067	-0.307121795305593
0.198107318385253	1.06170959895819	0.343317142018877	0.0849625609582042	-0.258354581060673
0.266017256220056	1.14890837196668	0.373164257482372	0.0636179055240602	-0.309546351958311
0.223004802734047	1.1521216008558	0.452085105192932	0.123958289156177	-0.328126816036755
0.325693178625149	1.6983779145387	0.469895501528423	0.109188618747343	-0.36070688278108
0.312788566151232	1.03001833931446	0.400137607691373	0.0559509177321982	-0.344186689959175
0.263360018296483	0.70161534067491	0.388001255005143	0.0379765856091753	-0.350024669395968
0.253337589858094	1.00409097736285	0.305782178200249	0.0309900731073916	-0.274792105092857
0.276411448712494	0.765837147723229	0.300161468778702	0.0189059011134983	-0.281255567665203
0.163793104152798	0.804797248054635	0.340544575615153	0.0480139804211843	-0.292530595193968
0.21068708672015	0.856817602268045	0.382997249662793	0.0426149404135678	-0.340382309249225
0.205096837255184	1.44804116643048	0.161117493075028	0.0575589267809465	-0.103558566294082
0.201199870827006	1.18672862735831	0.394514784874963	0.0850200516907143	-0.309494733184249
0.260538936296584	0.979591557178506	0.353927097924863	0.0387944936056735	-0.315132604319189
0.190867574689895	1.03806565026022	0.333128451153511	0.0686108121415169	-0.264517639011994
0.180410147012328	0.726103375995539	0.219906921992264	0.0267207161740598	-0.193186205818204
0.255426355962294	0.935217977247972	0.298627472054518	0.03016548409699	-0.268461987957528
0.197287392065138	1.75868710436322	0.225581198976633	0.192118475833157	-0.0334627231434766
0.201639024924044	0.846728505580735	0.338053924833599	0.0378030836153778	-0.300250841218221
0.180680129653145	0.990068908837033	0.222518713436317	0.0596506142465675	-0.16286809918975
0.246080598351616	1.19384449087362	0.472562044388236	0.0612760270897306	-0.411286017298506
0.200178833629194	1.11174091526919	0.235506045078312	0.065921568840549	-0.169584476237763
0.269880938946026	1.12631968093217	0.383265300094942	0.0669512509432832	-0.316314049151659
0.180139242829934	0.784859193410329	0.171586484100425	0.0225065293711721	-0.149079954729253
0.243953345727508	0.936155792466887	0.291358036734729	0.0441632027081858	-0.247194834026544
0.247983374684704	1.04668782669537	0.271182892971096	0.0327282888751615	-0.238454604095935
0.25902912312164	1.37388664497269	0.385862743673191	0.109958263239044	-0.275904480434147
0.258190676386045	1.32814710668734	0.303776104195299	0.0635467303550445	-0.240229373840254
0.209824007476643	0.940862933669344	0.279499323142856	0.0425858036858449	-0.236913519457011
0.211241343695487	1.20909432937237	0.383919859059414	0.081406102175355	-0.302513756884059
0.244995465934506	0.995980179587732	0.342221800463975	0.039257491271882	-0.302964309192093
0.212406899088952	0.950285692119934	0.324653368016391	0.0750740757189864	-0.249579292297404
0.296152762230786	1.33751141577033	0.412730472893574	0.0581099555973043	-0.354620517296269
0.206031280547657	1.011390873321	0.286827253460397	0.0577731191501633	-0.229054134310234
0.192919142990522	0.793330080188164	0.340349651115775	0.0513518749108598	-0.288997776204916
0.217268529894743	1.02865774780229	0.368799706554374	0.0498470496216541	-0.31895265693272
0.268961936374793	1.17542421070461	0.364476340200711	0.0438868155608943	-0.320589524639817
0.202543594000953	0.588058237243731	0.236151733613559	0.0294069718501109	-0.206744761763448
0.232028090770477	1.07143737111085	0.24092683226158	0.035650102577237	-0.205276729684343
0.256829553013413	1.25467443243953	0.279460861486918	0.0455283974229623	-0.233932464063956
0.211465873314549	0.826539243502578	0.307188606072213	0.0337852242570523	-0.273403381815161
0.193986060572579	0.856258195621817	0.233934824560764	0.0354058350849157	-0.198528989475848
0.217372388602555	0.734877373831011	0.315237320301329	0.0341453584150044	-0.281091961886324
0.179934712193924	0.918041834012484	0.224288964474718	0.0393877368884943	-0.184901227586223
