Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gsecd_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gsecd_C	Univariate_LR_delta_R2_gsecd_C
0.500384782454601	0.728624440364022	0.529724608852601	0.488250454026387	-0.0414741548262139
0.598734101977677	0.837723031508	0.310465847319546	0.263939860709377	-0.0465259866101689
0.397733803848193	0.580879750007499	0.362807603232674	0.342476474746327	-0.020331128486347
0.379702274638744	0.552308886661244	0.39258871916929	0.373486682326751	-0.0191020368425386
0.475676014185618	0.671557725495276	0.475778044516905	0.426941058514239	-0.048836986002666
0.481567273429568	0.697004517753995	0.362777139823593	0.326305021049308	-0.0364721187742847
0.426731519872568	0.608852344954876	0.456431413562904	0.417401523316622	-0.0390298902462821
0.402994589428909	0.598337001310539	0.375760211549618	0.356877128774272	-0.0188830827753455
0.556105674539595	0.830502301817108	0.543590561639994	0.511182443269962	-0.0324081183700325
0.485652799017552	0.714525971885136	0.532394677901439	0.511277180647144	-0.0211174972542947
0.389239481185579	0.575770830013111	0.420633095893462	0.389105588048877	-0.0315275078445847
0.406869850896763	0.605415330367232	0.523663905674913	0.48853888600272	-0.0351250196721933
0.724099687231873	1.02258691285975	0.439337421967761	0.374516907371565	-0.0648205145961954
0.69184430446921	1.01089385201192	0.441242287796801	0.400166673199367	-0.0410756145974339
0.406754153301763	0.572082105556258	0.338779133681712	0.303342873138574	-0.0354362605431383
0.622013404250828	0.87518097541295	0.386967759624676	0.346834932963664	-0.0401328266610111
0.4644906836007	0.722541691194232	0.616330709938815	0.578307156155335	-0.0380235537834798
0.474161031452312	0.688768510971075	0.365748978641581	0.345962356243869	-0.0197866223977117
0.484134689476405	0.7129130186636	0.404365580607366	0.369473736272545	-0.0348918443348206
0.406192443450864	0.579871119406597	0.410402333426672	0.381016594245381	-0.0293857391812916
0.431673433897665	0.651137910225147	0.481153094265713	0.476590811917532	-0.00456228234818107
0.435906408808703	0.634240824533674	0.578256834263428	0.525277289110091	-0.0529795451533369
0.482186160281811	0.702374628299243	0.463957806884237	0.418995720131821	-0.0449620867524155
0.35047244626973	0.52040373409951	0.450195550687902	0.432005917500356	-0.0181896331875458
0.456026497921207	0.663739992959179	0.411078775608758	0.390454891588053	-0.0206238840207054
0.498496156873473	0.687490776165317	0.368703749461164	0.338218752729975	-0.0304849967311892
0.429520856533532	0.628259658958647	0.469670388365547	0.452620228960475	-0.0170501594050719
0.549097979092012	0.799485325422882	0.458935834449754	0.424082445520163	-0.0348533889295914
0.393824641263865	0.588179881773257	0.336190937411826	0.325769078122713	-0.0104218592891134
0.363273053838869	0.519877076914953	0.432840580789488	0.406615436022238	-0.0262251447672507
0.40823964259397	0.611364936995575	0.421260825303892	0.407928012776355	-0.0133328125275374
0.362557138031507	0.532136649093784	0.39535641686789	0.383040653324544	-0.0123157635433459
0.350429342803703	0.512858768940554	0.408250401668753	0.386238039945269	-0.022012361723484
0.38654895135973	0.556529945471372	0.468821021312595	0.447104265066024	-0.0217167562465706
0.350262757682986	0.517954863989737	0.426564492835173	0.409457548547195	-0.0171069442879777
0.384003525015585	0.579668631569707	0.460603493204345	0.449702242772589	-0.0109012504317569
0.782976204893794	1.18734431375769	0.517983684916841	0.51978566364609	0.00180197872924936
0.429921587824571	0.605822198674797	0.42763785839022	0.395159449120505	-0.0324784092697155
0.601550419709332	0.855462416803031	0.271673010477295	0.251959758815851	-0.0197132516614439
0.437938487407643	0.629789179090447	0.350973545675491	0.336712653242337	-0.014260892433154
0.463057526076243	0.665575816691021	0.49810171486629	0.461876139183528	-0.0362255756827616
0.570633711838618	0.797720943972507	0.367523319253551	0.327283231145294	-0.0402400881082575
0.471344825821115	0.708110752175205	0.504167203690353	0.48628853992315	-0.0178786637672027
0.291484590419602	0.428806967977875	0.278041608887947	0.279177944734475	0.00113633584652828
0.349076385844539	0.5112430149013	0.328629981761808	0.314440158247383	-0.0141898235144246
0.352169866054658	0.517713245030043	0.423838106044178	0.388393642636689	-0.0354444634074896
0.637857495274072	0.900580267893159	0.306167313362339	0.266278230566557	-0.0398890827957828
0.518247310515415	0.771784396418948	0.408857281480034	0.368320383003964	-0.0405368984760707
0.458480056801202	0.659304860951122	0.344433985112679	0.308593609149178	-0.035840375963501
0.595715418574304	0.881866825277898	0.466525849208692	0.432218137539224	-0.0343077116694683
0.425908958064217	0.610411592751673	0.492623525085882	0.456180602970954	-0.0364429221149287
0.365895239883394	0.53201920910718	0.436113431006194	0.411114089825612	-0.0249993411805826
0.523599875767326	0.763021012127776	0.371771529138599	0.337215378840677	-0.0345561502979218
0.592195918894034	0.874883396111228	0.48605633152856	0.542585834237881	0.0565295027093209
0.433339764031122	0.621837042060599	0.295232197681011	0.263660731567429	-0.0315714661135824
